p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
1.307344e-04,6.400000e+00,6.156372e-01,1.723409e-03,5.767033e+00,3.905317e+02,0.000000e+00,2.822636e-01,2.000000e+00
1.342450e-04,6.395000e+00,6.179611e-01,1.736380e-03,5.814261e+00,3.913657e+02,0.000000e+00,2.835719e-01,2.000000e+00
1.378500e-04,6.390000e+00,6.204227e-01,1.749646e-03,5.862625e+00,3.922181e+02,0.000000e+00,2.848983e-01,2.000000e+00
1.415518e-04,6.390000e+00,6.239806e-01,1.763110e-03,5.911898e+00,3.930818e+02,0.000000e+00,2.862101e-01,2.000000e+00
1.453530e-04,6.385000e+00,6.269010e-01,1.776936e-03,5.962494e+00,3.939688e+02,0.000000e+00,2.875571e-01,2.000000e+00
1.492562e-04,6.380000e+00,6.297596e-01,1.790925e-03,6.013941e+00,3.948643e+02,0.000000e+00,2.888755e-01,2.000000e+00
1.532643e-04,6.375000e+00,6.327459e-01,1.805282e-03,6.066750e+00,3.957832e+02,0.000000e+00,2.902269e-01,2.000000e+00
1.573800e-04,6.375000e+00,6.368135e-01,1.819858e-03,6.120572e+00,3.967144e+02,0.000000e+00,2.915663e-01,2.000000e+00
1.616062e-04,6.370000e+00,6.402376e-01,1.834774e-03,6.175714e+00,3.976668e+02,0.000000e+00,2.929269e-01,2.000000e+00
1.659460e-04,6.365000e+00,6.435902e-01,1.849945e-03,6.231986e+00,3.986338e+02,0.000000e+00,2.942844e-01,2.000000e+00
1.704022e-04,6.360000e+00,6.470606e-01,1.865447e-03,6.289584e+00,3.996210e+02,0.000000e+00,2.956572e-01,2.000000e+00
1.749781e-04,6.360000e+00,6.515976e-01,1.881227e-03,6.348397e+00,4.006241e+02,0.000000e+00,2.970177e-01,2.000000e+00
1.796769e-04,6.355000e+00,6.554843e-01,1.897346e-03,6.408587e+00,4.016477e+02,0.000000e+00,2.983846e-01,2.000000e+00
1.845019e-04,6.350000e+00,6.592901e-01,1.913748e-03,6.470038e+00,4.026873e+02,0.000000e+00,2.997491e-01,2.000000e+00
1.894565e-04,6.350000e+00,6.641519e-01,1.930515e-03,6.532955e+00,4.037489e+02,0.000000e+00,3.011298e-01,2.000000e+00
1.945441e-04,6.345000e+00,6.683574e-01,1.947555e-03,6.597149e+00,4.048254e+02,0.000000e+00,3.025000e-01,2.000000e+00
1.997683e-04,6.340000e+00,6.724749e-01,1.965000e-03,6.662939e+00,4.059266e+02,0.000000e+00,3.038924e-01,2.000000e+00
2.051328e-04,6.340000e+00,6.778262e-01,1.982698e-03,6.729993e+00,4.070405e+02,0.000000e+00,3.052577e-01,2.000000e+00
2.106413e-04,6.335000e+00,6.821366e-01,2.000819e-03,6.798725e+00,4.081801e+02,0.000000e+00,3.066454e-01,2.000000e+00
2.162978e-04,6.330000e+00,6.865407e-01,2.019230e-03,6.868846e+00,4.093348e+02,0.000000e+00,3.080183e-01,2.000000e+00
2.221062e-04,6.330000e+00,6.921662e-01,2.038035e-03,6.940617e+00,4.105124e+02,0.000000e+00,3.093997e-01,2.000000e+00
2.280706e-04,6.325000e+00,6.967464e-01,2.057210e-03,7.014007e+00,4.117109e+02,0.000000e+00,3.107810e-01,2.000000e+00
2.341951e-04,6.325000e+00,7.023517e-01,2.076722e-03,7.088957e+00,4.129271e+02,0.000000e+00,3.121495e-01,2.000000e+00
2.404841e-04,6.320000e+00,7.072845e-01,2.096668e-03,7.165718e+00,4.141687e+02,0.000000e+00,3.135309e-01,2.000000e+00
2.469420e-04,6.315000e+00,7.121071e-01,2.116943e-03,7.244071e+00,4.154269e+02,0.000000e+00,3.148970e-01,2.000000e+00
2.535733e-04,6.315000e+00,7.179432e-01,2.137631e-03,7.324233e+00,4.167081e+02,0.000000e+00,3.162625e-01,2.000000e+00
2.603826e-04,6.310000e+00,7.230994e-01,2.158764e-03,7.406299e+00,4.180145e+02,0.000000e+00,3.176335e-01,2.000000e+00
2.673748e-04,6.305000e+00,7.281372e-01,2.180226e-03,7.490038e+00,4.193363e+02,0.000000e+00,3.189811e-01,2.000000e+00
2.745548e-04,6.305000e+00,7.343634e-01,2.202141e-03,7.575755e+00,4.206833e+02,0.000000e+00,3.203332e-01,2.000000e+00
2.819276e-04,6.300000e+00,7.395283e-01,2.224515e-03,7.663486e+00,4.220557e+02,0.000000e+00,3.216880e-01,2.000000e+00
2.894984e-04,6.295000e+00,7.447530e-01,2.247256e-03,7.753062e+00,4.234452e+02,0.000000e+00,3.230199e-01,2.000000e+00
2.972725e-04,6.295000e+00,7.509664e-01,2.270460e-03,7.844723e+00,4.248594e+02,0.000000e+00,3.243497e-01,2.000000e+00
3.052554e-04,6.290000e+00,7.564857e-01,2.294140e-03,7.938527e+00,4.262990e+02,0.000000e+00,3.256779e-01,2.000000e+00
3.134526e-04,6.285000e+00,7.618684e-01,2.318259e-03,8.034431e+00,4.277606e+02,0.000000e+00,3.269932e-01,2.000000e+00
3.218699e-04,6.280000e+00,7.672973e-01,2.342819e-03,8.132471e+00,4.292435e+02,0.000000e+00,3.282937e-01,2.000000e+00
3.305133e-04,6.280000e+00,7.738840e-01,2.367875e-03,8.232800e+00,4.307522e+02,0.000000e+00,3.295894e-01,2.000000e+00
3.393888e-04,6.275000e+00,7.793957e-01,2.393432e-03,8.335465e+00,4.322864e+02,0.000000e+00,3.308787e-01,2.000000e+00
3.485026e-04,6.270000e+00,7.849443e-01,2.419473e-03,8.440465e+00,4.338441e+02,0.000000e+00,3.321548e-01,2.000000e+00
3.578612e-04,6.265000e+00,7.905265e-01,2.445989e-03,8.547822e+00,4.354237e+02,0.000000e+00,3.334115e-01,2.000000e+00
3.674711e-04,6.260000e+00,7.961384e-01,2.473031e-03,8.657685e+00,4.370294e+02,0.000000e+00,3.346599e-01,2.000000e+00
3.773390e-04,6.260000e+00,8.027004e-01,2.500606e-03,8.770110e+00,4.386611e+02,0.000000e+00,3.358981e-01,2.000000e+00
3.874719e-04,6.255000e+00,8.083626e-01,2.528724e-03,8.885157e+00,4.403188e+02,0.000000e+00,3.371243e-01,2.000000e+00
3.978770e-04,6.250000e+00,8.142294e-01,2.557393e-03,9.002887e+00,4.420027e+02,0.000000e+00,3.383373e-01,2.000000e+00
4.085614e-04,6.245000e+00,8.199295e-01,2.586578e-03,9.123283e+00,4.437088e+02,0.000000e+00,3.395279e-01,2.000000e+00
4.195328e-04,6.240000e+00,8.256428e-01,2.616337e-03,9.246503e+00,4.454416e+02,0.000000e+00,3.407046e-01,2.000000e+00
4.307987e-04,6.235000e+00,8.313681e-01,2.646678e-03,9.372619e+00,4.472011e+02,0.000000e+00,3.418668e-01,2.000000e+00
4.423673e-04,6.230000e+00,8.371006e-01,2.677611e-03,9.501700e+00,4.489875e+02,0.000000e+00,3.430138e-01,2.000000e+00
4.542464e-04,6.225000e+00,8.426554e-01,2.709149e-03,9.633821e+00,4.508008e+02,0.000000e+00,3.441446e-01,2.000000e+00
4.664446e-04,6.215000e+00,8.474849e-01,2.741301e-03,9.769059e+00,4.526412e+02,0.000000e+00,3.452582e-01,2.000000e+00
4.789703e-04,6.210000e+00,8.532234e-01,2.774079e-03,9.907495e+00,4.545089e+02,0.000000e+00,3.463544e-01,2.000000e+00
4.918324e-04,6.205000e+00,8.589567e-01,2.807495e-03,1.004921e+01,4.564039e+02,0.000000e+00,3.474322e-01,2.000000e+00
5.050399e-04,6.200000e+00,8.646832e-01,2.841561e-03,1.019429e+01,4.583266e+02,0.000000e+00,3.484917e-01,2.000000e+00
5.186021e-04,6.195000e+00,8.702169e-01,2.876292e-03,1.034283e+01,4.602770e+02,0.000000e+00,3.495316e-01,2.000000e+00
5.325285e-04,6.185000e+00,8.750165e-01,2.911699e-03,1.049491e+01,4.622554e+02,0.000000e+00,3.505505e-01,2.000000e+00
5.468288e-04,6.180000e+00,8.807024e-01,2.947796e-03,1.065063e+01,4.642620e+02,0.000000e+00,3.515517e-01,2.000000e+00
5.615131e-04,6.175000e+00,8.861891e-01,2.984600e-03,1.081009e+01,4.662970e+02,0.000000e+00,3.525314e-01,2.000000e+00
5.765918e-04,6.165000e+00,8.909369e-01,3.022122e-03,1.097339e+01,4.683608e+02,0.000000e+00,3.534909e-01,2.000000e+00
5.920754e-04,6.160000e+00,8.965562e-01,3.060381e-03,1.114063e+01,4.704535e+02,0.000000e+00,3.544293e-01,2.000000e+00
6.079748e-04,6.150000e+00,9.010766e-01,3.099391e-03,1.131193e+01,4.725754e+02,0.000000e+00,3.553462e-01,2.000000e+00
6.243011e-04,6.145000e+00,9.066395e-01,3.139168e-03,1.148738e+01,4.747268e+02,0.000000e+00,3.562425e-01,2.000000e+00
6.410659e-04,6.135000e+00,9.111030e-01,3.179730e-03,1.166711e+01,4.769080e+02,0.000000e+00,3.571173e-01,2.000000e+00
6.582808e-04,6.130000e+00,9.164189e-01,3.221093e-03,1.185123e+01,4.791194e+02,0.000000e+00,3.579707e-01,2.000000e+00
6.759581e-04,6.120000e+00,9.209902e-01,3.263275e-03,1.203986e+01,4.813612e+02,0.000000e+00,3.588028e-01,2.000000e+00
6.941100e-04,6.110000e+00,9.253488e-01,3.306296e-03,1.223313e+01,4.836338e+02,0.000000e+00,3.596133e-01,2.000000e+00
7.127494e-04,6.105000e+00,9.305451e-01,3.350174e-03,1.243116e+01,4.859375e+02,0.000000e+00,3.604021e-01,2.000000e+00
7.318893e-04,6.095000e+00,9.349953e-01,3.394897e-03,1.263406e+01,4.882697e+02,0.000000e+00,3.611657e-01,2.000000e+00
7.515432e-04,6.085000e+00,9.392257e-01,3.440505e-03,1.284197e+01,4.906326e+02,0.000000e+00,3.619065e-01,2.000000e+00
7.717249e-04,6.075000e+00,9.434119e-01,3.487028e-03,1.305505e+01,4.930276e+02,0.000000e+00,3.626257e-01,2.000000e+00
7.924485e-04,6.065000e+00,9.475499e-01,3.534486e-03,1.327345e+01,4.954549e+02,0.000000e+00,3.633236e-01,2.000000e+00
8.137286e-04,6.055000e+00,9.516349e-01,3.582899e-03,1.349731e+01,4.979150e+02,0.000000e+00,3.640007e-01,2.000000e+00
8.355802e-04,6.045000e+00,9.556692e-01,3.632248e-03,1.372674e+01,5.004038e+02,0.000000e+00,3.646511e-01,2.000000e+00
8.580186e-04,6.035000e+00,9.596479e-01,3.682586e-03,1.396193e+01,5.029250e+02,0.000000e+00,3.652794e-01,2.000000e+00
8.810595e-04,6.025000e+00,9.635706e-01,3.733946e-03,1.420305e+01,5.054800e+02,0.000000e+00,3.658871e-01,2.000000e+00
9.047192e-04,6.015000e+00,9.674357e-01,3.786344e-03,1.445026e+01,5.080684e+02,0.000000e+00,3.664736e-01,2.000000e+00
9.290142e-04,6.005000e+00,9.712384e-01,3.839756e-03,1.470368e+01,5.106858e+02,0.000000e+00,3.670334e-01,2.000000e+00
9.539616e-04,5.995000e+00,9.749796e-01,3.894259e-03,1.496355e+01,5.133380e+02,0.000000e+00,3.675734e-01,2.000000e+00
9.795790e-04,5.985000e+00,9.786571e-01,3.949880e-03,1.523004e+01,5.160254e+02,0.000000e+00,3.680928e-01,2.000000e+00
1.005884e-03,5.975000e+00,9.820984e-01,4.006574e-03,1.550328e+01,5.187415e+02,0.000000e+00,3.685866e-01,2.000000e+00
1.032896e-03,5.960000e+00,9.848073e-01,4.064438e-03,1.578352e+01,5.214937e+02,0.000000e+00,3.690607e-01,2.000000e+00
1.060633e-03,5.950000e+00,9.882868e-01,4.123471e-03,1.607093e+01,5.242797e+02,0.000000e+00,3.695130e-01,2.000000e+00
1.089115e-03,5.940000e+00,9.916945e-01,4.183677e-03,1.636570e+01,5.270975e+02,0.000000e+00,3.699426e-01,2.000000e+00
1.118361e-03,5.925000e+00,9.940390e-01,4.245134e-03,1.666809e+01,5.299528e+02,0.000000e+00,3.703535e-01,2.000000e+00
1.148394e-03,5.915000e+00,9.973054e-01,4.307790e-03,1.697822e+01,5.328375e+02,0.000000e+00,3.707398e-01,2.000000e+00
1.179232e-03,5.905000e+00,1.000335e+00,4.371750e-03,1.729639e+01,5.357602e+02,0.000000e+00,3.711079e-01,2.000000e+00
1.210899e-03,5.890000e+00,1.002635e+00,4.436983e-03,1.762279e+01,5.387148e+02,0.000000e+00,3.714536e-01,2.000000e+00
1.243416e-03,5.880000e+00,1.005517e+00,4.503562e-03,1.795767e+01,5.417063e+02,0.000000e+00,3.717804e-01,2.000000e+00
1.276806e-03,5.865000e+00,1.007674e+00,4.571474e-03,1.830125e+01,5.447305e+02,0.000000e+00,3.720859e-01,2.000000e+00
1.311093e-03,5.855000e+00,1.010403e+00,4.640789e-03,1.865378e+01,5.477920e+02,0.000000e+00,3.723728e-01,2.000000e+00
1.346301e-03,5.840000e+00,1.012413e+00,4.711490e-03,1.901552e+01,5.508858e+02,0.000000e+00,3.726386e-01,2.000000e+00
1.382454e-03,5.825000e+00,1.014188e+00,4.783669e-03,1.938674e+01,5.540188e+02,0.000000e+00,3.728874e-01,2.000000e+00
1.419578e-03,5.815000e+00,1.016845e+00,4.857275e-03,1.976766e+01,5.571826e+02,0.000000e+00,3.731147e-01,2.000000e+00
1.457698e-03,5.800000e+00,1.018470e+00,4.932415e-03,2.015861e+01,5.603851e+02,0.000000e+00,3.733251e-01,2.000000e+00
1.496843e-03,5.785000e+00,1.020019e+00,5.009084e-03,2.055984e+01,5.636226e+02,0.000000e+00,3.735168e-01,2.000000e+00
1.537039e-03,5.775000e+00,1.022277e+00,5.087310e-03,2.097165e+01,5.668951e+02,0.000000e+00,3.736902e-01,2.000000e+00
1.578314e-03,5.760000e+00,1.023829e+00,5.167162e-03,2.139434e+01,5.702061e+02,0.000000e+00,3.738470e-01,2.000000e+00
1.620697e-03,5.745000e+00,1.025145e+00,5.248628e-03,2.182822e+01,5.735511e+02,0.000000e+00,3.739857e-01,2.000000e+00
1.664219e-03,5.730000e+00,1.026387e+00,5.331766e-03,2.227360e+01,5.769325e+02,0.000000e+00,3.741075e-01,2.000000e+00
1.708909e-03,5.715000e+00,1.027552e+00,5.416626e-03,2.273080e+01,5.803521e+02,0.000000e+00,3.742134e-01,2.000000e+00
1.754800e-03,5.700000e+00,1.028639e+00,5.503225e-03,2.320018e+01,5.838080e+02,0.000000e+00,3.743030e-01,2.000000e+00
1.801922e-03,5.690000e+00,1.030411e+00,5.591586e-03,2.368205e+01,5.872989e+02,0.000000e+00,3.743761e-01,2.000000e+00
1.850311e-03,5.675000e+00,1.031490e+00,5.681776e-03,2.417679e+01,5.908280e+02,0.000000e+00,3.744342e-01,2.000000e+00
1.899998e-03,5.660000e+00,1.032339e+00,5.773830e-03,2.468474e+01,5.943950e+02,0.000000e+00,3.744774e-01,2.000000e+00
1.951020e-03,5.645000e+00,1.033111e+00,5.867787e-03,2.520629e+01,5.980000e+02,0.000000e+00,3.745070e-01,2.000000e+00
