# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=fm^-4 => code, pFactor=2.612195e-04, eFactor=2.612195e-04
2.895835e-08,3.510107e-05,0.0871462832682003,250,0.,0.0010099707832810464,1
5.195560e-08,7.020203e-05,0.17431515827811406,252,0.,0.0010099707574189399,1
7.495284e-08,1.053030e-04,0.26148403328802783,254,0.,0.00100997075741894,1
9.795009e-08,1.404040e-04,0.3486529082979416,256,0.,0.00100997075741894,1
1.209473e-07,1.755049e-04,0.4358217833078553,258,0.,0.0010099707574189392,1
1.439446e-07,2.106059e-04,0.5229906583177691,260,0.,0.00100997075741894,1
1.669418e-07,2.457069e-04,0.6101595333276829,262,0.,0.00100997075741894,1
1.899391e-07,2.808078e-04,0.6973284083375967,264,0.,0.0010099707574189392,1
1.651183e-06,3.174990e-04,0.7912159192624693,266,0.,0.059581199090610854,1
3.264141e-06,3.444862e-04,0.8611974383629964,268,0.,0.08823361424703315,1
4.994654e-06,3.663234e-04,0.9184626793112879,270,0.,0.11568534954939813,1
6.823323e-06,3.848465e-04,0.9675155857129993,272,0.,0.142713419197414,1
8.735371e-06,4.010376e-04,1.0107763265552268,274,0.,0.16919951981619025,1
1.072450e-05,4.154995e-04,1.049721827935716,276,0.,0.19552360137442595,1
1.277605e-05,4.284504e-04,1.0849198574013763,278,0.,0.2231306059272695,1
1.489311e-05,4.407502e-04,1.1184863242990246,280,0.,0.24144667537046738,1
1.706348e-05,4.520407e-04,1.1495631156214021,282,0.,0.2673582597981156,1
1.928843e-05,4.626731e-04,1.1790163332361574,284,0.,0.2891882332836863,1
2.156449e-05,4.727727e-04,1.2071706030772444,286,0.,0.3094817661067791,1
2.388778e-05,4.824375e-04,1.23428505507511,288,0.,0.32801652424211186,1
2.625756e-05,4.917452e-04,1.260558864945966,290,0.,0.3452871824788129,1
2.867215e-05,5.007589e-04,1.2861582500614466,292,0.,0.3610843159013661,1
3.112978e-05,5.095294e-04,1.3112203963259472,294,0.,0.375397753988502,1
3.362922e-05,5.180985e-04,1.3358575742535468,296,0.,0.38837055615661,1
3.617032e-05,5.265006e-04,1.360160389590047,298,0.,0.4002755004980978,1
3.875193e-05,5.347643e-04,1.3842079568643844,300,0.,0.4109736501966267,1
4.137326e-05,5.429136e-04,1.4080082988410163,302,0.,0.4216322369841837,1
4.403417e-05,5.509684e-04,1.4317930864151969,304,0.,0.4282777212855567,1
4.673408e-05,5.589460e-04,1.4554336450738445,306,0.,0.43720490690827934,1
4.948416e-05,5.668606e-04,1.478985170853372,308,0.,0.4470144316419399,1
5.224942e-05,5.747249e-04,1.5026176401289197,310,0.,0.44794087208935635,1
5.506465e-05,5.825493e-04,1.526226634989785,312,0.,0.4564904038947079,1
5.791754e-05,5.903427e-04,1.549885679117006,314,0.,0.46161734227026385,1
6.080841e-05,5.981134e-04,1.5736167653251516,316,0.,0.4663425723067283,1
6.373723e-05,6.058682e-04,1.5974407209885522,318,0.,0.4706224150808452,1
6.670357e-05,6.136130e-04,1.6213780005966003,320,0.,0.47439548917515184,1
6.970748e-05,6.213529e-04,1.6454418320838602,322,0.,0.4778782863620824,1
7.274911e-05,6.290928e-04,1.6696487126071253,324,0.,0.48101845835383106,1
7.582855e-05,6.368366e-04,1.6940113393641945,326,0.,0.483885619753794,1
7.894574e-05,6.445879e-04,1.718540688096411,328,0.,0.48648760738999436,1
8.210034e-05,6.523499e-04,1.7432502383055477,330,0.,0.48873556165273535,1
8.529291e-05,6.601254e-04,1.7681463410213423,332,0.,0.4909113018140912,1
8.852349e-05,6.679167e-04,1.793239402221576,334,0.,0.49285776014503746,1
9.179247e-05,6.757266e-04,1.818535545964923,336,0.,0.49471112744388146,1
9.509799e-05,6.835565e-04,1.8440494014281748,338,0.,0.4959738095482849,1
9.844252e-05,6.914084e-04,1.869779101717909,340,0.,0.4976162590109394,1
1.018254e-04,6.992841e-04,1.8957340571838925,342,0.,0.4989487446269108,1
1.052466e-04,7.071849e-04,1.9219203293480989,344,0.,0.5001508523887154,1
1.087064e-04,7.151121e-04,1.948343062481095,346,0.,0.5012655198976408,1
1.122046e-04,7.230668e-04,1.975008539376829,348,0.,0.5022169383879652,1
1.157417e-04,7.310503e-04,2.0019200687333396,350,0.,0.5031646475955909,1
1.193177e-04,7.390635e-04,2.029083250952586,352,0.,0.5039686439640227,1
1.229329e-04,7.471072e-04,2.0565011066280623,354,0.,0.5047659800053936,1
1.265870e-04,7.551822e-04,2.0841788335208578,356,0.,0.5054159196635103,1
1.302803e-04,7.632990e-04,2.112155426734895,358,0.,0.505381241182247,1
1.340156e-04,7.714294e-04,2.140320767743184,360,0.,0.50769802416236,1
1.377877e-04,7.796024e-04,2.168801288570692,362,0.,0.5070198759154362,1
1.415994e-04,7.878098e-04,2.197556866528826,364,0.,0.5074420919418697,1
1.454520e-04,7.960474e-04,2.2265593374712807,366,0.,0.5085281448539606,1
1.495343e-04,1.070970e-03,3.097567282894732,368,0.,0.01794245443901068,2
1.547771e-04,1.084351e-03,3.1435451012622444,370,0.,0.43652190572038063,2
1.600849e-04,1.097736e-03,3.1897886384495324,372,0.,0.43940343659273584,2
1.654579e-04,1.111128e-03,3.236303471003307,374,0.,0.4422012486978571,2
1.708961e-04,1.124528e-03,3.2830957947828945,376,0.,0.44491052133253056,2
1.763995e-04,1.137937e-03,3.3301687108277,378,0.,0.4475617388783168,2
1.819681e-04,1.151356e-03,3.3775290148055346,380,0.,0.4501208182454308,2
1.876021e-04,1.164787e-03,3.4251807518664137,382,0.,0.4526149430550062,2
