muB,pressure,epsilon,eos
900.0,4.676107e-06,0.00044332309999999995,v0.00d1.50
901.7915831663327,5.554621749498993e-06,0.0004465036975951904,v0.00d1.50
903.5831663326653,6.433136498997987e-06,0.0004496842951903807,v0.00d1.50
905.374749498998,7.311651248496981e-06,0.0004528648927855711,v0.00d1.50
907.1663326653306,8.203153695390766e-06,0.0004559566741482966,v0.00d1.50
908.9579158316633,9.101618619238458e-06,0.00045900084268537064,v0.00d1.50
910.7494989979959,1.000008354308615e-05,0.00046204501122244486,v0.00d1.50
912.5410821643286,1.0904224148296565e-05,0.0004650575625250501,v0.00d1.50
914.3326653306613,1.1821481883767502e-05,0.00046799704288577143,v0.00d1.50
916.1242484969939,1.273873961923844e-05,0.0004709365232464929,v0.00d1.50
917.9158316633266,1.3655997354709376e-05,0.00047387600360721433,v0.00d1.50
919.7074148296595,1.4590647955911866e-05,0.0004767739653306615,v0.00d1.50
921.4989979959921,1.5526155951903843e-05,0.00047966988036072156,v0.00d1.50
923.2905811623248,1.6461663947895825e-05,0.0004825657953907817,v0.00d1.50
925.0821643286574,1.7407894388777586e-05,0.0004854280190380762,v0.00d1.50
926.8737474949901,1.8361153987975975e-05,0.0004882681561122245,v0.00d1.50
928.6653306613227,1.931441358717437e-05,0.0004911082931863728,v0.00d1.50
930.4569138276554,2.0272115150300616e-05,0.0004939410891783568,v0.00d1.50
932.248496993988,2.1242791923847707e-05,0.000496752441482966,v0.00d1.50
934.0400801603207,2.2213468697394798e-05,0.0004995637937875752,v0.00d1.50
935.8316633266534,2.318414547094189e-05,0.0005023751460921844,v0.00d1.50
937.623246492986,2.4170418937875754e-05,0.0005051713751503006,v0.00d1.50
939.4148296593187,2.5158309839679353e-05,0.0005079660358717435,v0.00d1.50
941.2064128256513,2.614620074148296e-05,0.0005107606965931863,v0.00d1.50
942.997995991984,2.7143585911823634e-05,0.0005135513320641283,v0.00d1.50
944.7895791583167,2.8148520741482947e-05,0.000516338766733467,v0.00d1.50
946.5811623246493,2.915345557114226e-05,0.0005191262014028055,v0.00d1.50
948.372745490982,3.0161942044088148e-05,0.0005219136733466933,v0.00d1.50
950.1643286573146,3.118394767535067e-05,0.0005247012871743487,v0.00d1.50
951.9559118236473,3.220595330661318e-05,0.0005274889010020039,v0.00d1.50
953.7474949899799,3.3227958937875706e-05,0.0005302765148296593,v0.00d1.50
955.5390781563127,3.426421643286578e-05,0.0005330692332665332,v0.00d1.50
957.3306613226454,3.5302812124248535e-05,0.0005358627891783568,v0.00d1.50
959.122244488978,3.63414078156313e-05,0.0005386563450901805,v0.00d1.50
960.9138276553107,3.73885904408818e-05,0.0005414565262525051,v0.00d1.50
962.7054108216433,3.84440210420842e-05,0.0005442630711422847,v0.00d1.50
964.496993987976,3.94994516432866e-05,0.0005470696160320642,v0.00d1.50
966.2885771543087,4.055759150300603e-05,0.0005498785561122245,v0.00d1.50
968.0801603206413,4.162984208416836e-05,0.0005526999711422846,v0.00d1.50
969.871743486974,4.2702092665330676e-05,0.0005555213861723447,v0.00d1.50
971.6633266533066,4.3774343246493e-05,0.0005583428012024049,v0.00d1.50
973.4549098196393,4.486021663326654e-05,0.000561179880761523,v0.00d1.50
975.2464929859719,4.5949242404809614e-05,0.0005640205851703406,v0.00d1.50
977.0380761523046,4.70382681763527e-05,0.0005668612895791583,v0.00d1.50
978.8296593186373,4.813500701402805e-05,0.0005697082855711422,v0.00d1.50
980.6212424849699,4.9240688537074134e-05,0.0005725625761523046,v0.00d1.50
982.4128256513026,5.0346370060120224e-05,0.0005754168667334668,v0.00d1.50
984.2044088176352,5.145403911823645e-05,0.0005782758995991984,v0.00d1.50
985.9959919839679,5.257714080160317e-05,0.0005811717549098196,v0.00d1.50
987.7875751503005,5.3700242484969906e-05,0.0005840676102204408,v0.00d1.50
989.5791583166332,5.4823344168336625e-05,0.000586963465531062,v0.00d1.50
991.3707414829659,5.5958832785571096e-05,0.0005898744903807614,v0.00d1.50
993.1623246492986,5.709812440881769e-05,0.0005927901725450904,v0.00d1.50
994.9539078156313,5.823741603206418e-05,0.000595705854709419,v0.00d1.50
996.7454909819639,5.938386561122249e-05,0.0005986334026052106,v0.00d1.50
998.5370741482966,6.0540359418837716e-05,0.0006015776008016033,v0.00d1.50
1000.3286573146293,6.169685322645294e-05,0.0006045217989979961,v0.00d1.50
1002.1202404809619,6.285449472945896e-05,0.0006074680693386775,v0.00d1.50
1003.9118236472946,6.402808919839683e-05,0.00061044314248497,v0.00d1.50
1005.7034068136272,6.520168366733469e-05,0.0006134182156312625,v0.00d1.50
1007.4949899799599,6.637527813627256e-05,0.0006163932887775552,v0.00d1.50
1009.2865731462925,6.756112935871744e-05,0.0006194022202404809,v0.00d1.50
1011.0781563126252,6.875179164328657e-05,0.0006224244418837675,v0.00d1.50
1012.8697394789579,6.99424539278557e-05,0.000625446663527054,v0.00d1.50
1014.6613226452905,7.113957623246493e-05,0.0006285041557114228,v0.00d1.50
1016.4529058116232,7.234773929859717e-05,0.0006316219284569137,v0.00d1.50
1018.2444889779558,7.355590236472943e-05,0.0006347397012024048,v0.00d1.50
1020.0360721442885,7.476442747494988e-05,0.0006378589078156312,v0.00d1.50
1021.8276553106211,7.599057206412823e-05,0.0006410478959919839,v0.00d1.50
1023.6192384769538,7.721671665330659e-05,0.0006442368841683366,v0.00d1.50
1025.4108216432865,7.844286124248493e-05,0.0006474258723446893,v0.00d1.50
1027.2024048096193,7.987240863727465e-05,0.000727331794388784,v0.00d1.50
1028.993987975952,8.140162340681372e-05,0.0008448290140280621,v0.00d1.50
1030.7855711422847,8.293083817635278e-05,0.0009623262336673403,v0.00d1.50
1032.5771543086173,8.460314488977965e-05,0.0010440541803607216,v0.00d1.50
1034.36873747495,8.657654090180367e-05,0.0010505176152304611,v0.00d1.50
1036.1603206412826,8.854993691382773e-05,0.0010569810501002005,v0.00d1.50
1037.9519038076153,9.052333292585176e-05,0.0010634444849699398,v0.00d1.50
1039.743486973948,9.253321430861728e-05,0.0010699520881763528,v0.00d1.50
1041.5350701402806,9.454410218436878e-05,0.0010764609098196393,v0.00d1.50
1043.3266533066133,9.655499006012027e-05,0.001082969731462926,v0.00d1.50
1045.118236472946,9.858930312625252e-05,0.0010895085591182366,v0.00d1.50
1046.9098196392786,0.00010063772168336673,0.0010960654549098197,v0.00d1.50
1048.7014028056112,0.00010268614024048097,0.001102622350701403,v0.00d1.50
1050.4929859719439,0.00010474491643286571,0.0011091930501002003,v0.00d1.50
1052.2845691382765,0.0001068309761523046,0.0011158001102204408,v0.00d1.50
1054.0761523046092,0.00010891703587174346,0.0011224071703406812,v0.00d1.50
1055.8677354709419,0.00011100309559118233,0.0011290142304609216,v0.00d1.50
1057.6593186372745,0.00011312402865731458,0.0011356699639278555,v0.00d1.50
1059.4509018036072,0.00011524774148296589,0.0011423295771543086,v0.00d1.50
1061.2424849699398,0.00011737145430861717,0.0011489891903807615,v0.00d1.50
1063.0340681362725,0.00011951698597194382,0.0011556803426853706,v0.00d1.50
1064.8256513026051,0.00012167850120240473,0.0011623945991983966,v0.00d1.50
1066.6172344689378,0.00012384001643286565,0.0011691088557114226,v0.00d1.50
1068.4088176352707,0.00012601017134268548,0.0011758359218436876,v0.00d1.50
1070.2004008016033,0.00012820954869739487,0.0011826063146292587,v0.00d1.50
1071.991983967936,0.0001304089260521043,0.0011893767074148299,v0.00d1.50
1073.7835671342687,0.00013260830340681369,0.001196147100200401,v0.00d1.50
1075.5751503006013,0.00013484110020040087,0.0012029689478957918,v0.00d1.50
1077.366733466934,0.00013707848897795598,0.0012097978657314632,v0.00d1.50
1079.1583166332666,0.00013931587775551106,0.0012166267835671345,v0.00d1.50
1080.9498997995993,0.00014157345190380765,0.0012234873647294592,v0.00d1.50
1082.741482965932,0.00014384891182364732,0.0012303760020040083,v0.00d1.50
1084.5330661322646,0.00014612437174348698,0.0012372646392785572,v0.00d1.50
1086.3246492985973,0.00014840676292585171,0.0012441644769539079,v0.00d1.50
1088.11623246493,0.00015072047314629257,0.0012511149238476954,v0.00d1.50
1089.9078156312626,0.00015303418336673344,0.001258065370741483,v0.00d1.50
1091.6993987975952,0.0001553478935871743,0.0012650158176352704,v0.00d1.50
1093.4909819639279,0.00015769351082164324,0.0012720186973947895,v0.00d1.50
1095.2825651302605,0.00016004556092184363,0.001279032148296593,v0.00d1.50
1097.0741482965932,0.00016239761102204402,0.0012860455991983966,v0.00d1.50
1098.8657314629259,0.00016476827434869752,0.001293090216432866,v0.00d1.50
1100.6573146292585,0.0001671588434869741,0.0013001681643286577,v0.00d1.50
1102.4488977955912,0.00016954941262525063,0.001307246112224449,v0.00d1.50
1104.2404809619238,0.0001719451681362727,0.0013143329178356717,v0.00d1.50
1106.0320641282565,0.00017437437575150314,0.0013214768557114232,v0.00d1.50
1107.8236472945891,0.00017680358336673356,0.0013286207935871747,v0.00d1.50
1109.6152304609218,0.000179232790981964,0.0013357647314629262,v0.00d1.50
1111.4068136272545,0.00018169247955911834,0.0013429618937875754,v0.00d1.50
1113.198396793587,0.0001841605048096193,0.001350173613226453,v0.00d1.50
1114.9899799599198,0.00018662853006012027,0.0013573853326653306,v0.00d1.50
1116.7815631262524,0.00018911354128256516,0.0013646270120240482,v0.00d1.50
1118.573146292585,0.00019162050360721445,0.0013719074088176352,v0.00d1.50
1120.3647294589177,0.00019412746593186378,0.0013791878056112225,v0.00d1.50
1122.1563126252504,0.00019663784108216436,0.0013864743246492987,v0.00d1.50
1123.947895791583,0.00019918391963927857,0.001393824891783567,v0.00d1.50
1125.7394789579157,0.0002017299981963928,0.0014011754589178355,v0.00d1.50
1127.5310621242484,0.000204276076753507,0.001408526026052104,v0.00d1.50
1129.322645290581,0.0002068511653306613,0.0014159294989979957,v0.00d1.50
1131.1142284569137,0.00020943653927855705,0.0014233517294589177,v0.00d1.50
1132.9058116232463,0.00021202191322645285,0.0014307739599198396,v0.00d1.50
1134.697394789579,0.00021462265310621235,0.0014382244348697393,v0.00d1.50
1136.4889779559117,0.0002172475016032063,0.0014457192244488974,v0.00d1.50
1138.2805611222443,0.0002198723501002003,0.0014532140140280558,v0.00d1.50
1140.072144288577,0.00022249879418837664,0.0014607117855711417,v0.00d1.50
1141.8637274549096,0.000225163266533066,0.0014682806272545087,v0.00d1.50
1143.6553106212425,0.00022782773887775564,0.001475849468937876,v0.00d1.50
1145.4468937875752,0.000230492211222445,0.0014834183106212427,v0.00d1.50
1147.2384769539078,0.00023318421903807625,0.0014910391683366736,v0.00d1.50
1149.0300601202405,0.0002358885242484971,0.0014986832565130263,v0.00d1.50
