muB,pressure,epsilon,eos
1466.1763527054109,0.0008600627078156311,0.0033166380120240473,v0.00d1.40
1467.88376753507,0.0008649337062124248,0.0033293858557114225,v0.00d1.40
1469.5911823647295,0.0008698047046092187,0.003342133699398798,v0.00d1.40
1471.2985971943888,0.0008747154617234468,0.0033549793707414828,v0.00d1.40
1473.006012024048,0.0008796387354709416,0.0033678558396793576,v0.00d1.40
1474.7134268537075,0.0008845620092184369,0.003380732308617234,v0.00d1.40
1476.4208416833667,0.0008894982589178359,0.0033936408316633266,v0.00d1.40
1478.128256513026,0.0008944741779559118,0.0034066473486973944,v0.00d1.40
1479.8356713426851,0.0008994500969939876,0.0034196538657314617,v0.00d1.40
1481.5430861723448,0.0009044260160320645,0.0034326603827655325,v0.00d1.40
1483.250501002004,0.0009094406797595191,0.0034457627715430866,v0.00d1.40
1484.9579158316633,0.0009144695002004007,0.0034589001903807615,v0.00d1.40
1486.6653306613227,0.0009194983206412827,0.003472037609218437,v0.00d1.40
1488.3727454909822,0.0009245387645290585,0.003485203853707416,v0.00d1.40
1490.0801603206414,0.0009296208278557114,0.0034984733126252505,v0.00d1.40
1491.7875751503007,0.0009347028911823646,0.0035117427715430855,v0.00d1.40
