muB,pressure,epsilon,eos
846.0,2.992586e-06,0.0003769469,v0.00d1.60
847.8997995991984,3.834828272545112e-06,0.0003801989452905812,v0.00d1.60
849.7995991983967,4.677070545090148e-06,0.00038345099058116226,v0.00d1.60
851.6993987975952,5.51931281763526e-06,0.00038670303587174347,v0.00d1.60
853.5991983967936,6.379201711422857e-06,0.0003897963340681363,v0.00d1.60
855.4989979959921,7.24240763927859e-06,0.00039285979258517047,v0.00d1.60
857.3987975951903,8.105613567134247e-06,0.00039592325110220436,v0.00d1.60
859.2985971943888,8.982452384769539e-06,0.00039889098136272546,v0.00d1.60
861.1983967935872,9.865602725450924e-06,0.00040181439298597206,v0.00d1.60
863.0981963927854,1.0748753066132232e-05,0.00040473780460921835,v0.00d1.60
864.997995991984,1.1641989819639268e-05,0.0004076103849699399,v0.00d1.60
866.8977955911823,1.2544340801603218e-05,0.0004104370334669339,v0.00d1.60
868.7975951903809,1.3446691783567167e-05,0.00041326368196392796,v0.00d1.60
870.6973947895791,1.4355688937875727e-05,0.00041606546833667323,v0.00d1.60
872.5971943887776,1.5276145010020038e-05,0.00041882438897795584,v0.00d1.60
874.496993987976,1.6196601082164354e-05,0.00042158330961923856,v0.00d1.60
876.3967935871742,1.7120806192384733e-05,0.00042433235671342673,v0.00d1.60
878.2965931863728,1.8059212204408804e-05,0.000427044004008016,v0.00d1.60
880.1963927855711,1.8997618216432875e-05,0.0004297556513026052,v0.00d1.60
882.0961923847697,1.993691240480965e-05,0.0004324656873747496,v0.00d1.60
883.9959919839679,2.0892859899799572e-05,0.000435145513026052,v0.00d1.60
885.8957915831663,2.1848807394789577e-05,0.0004378253386773547,v0.00d1.60
887.7955911823648,2.2804754889779583e-05,0.0004405051643286574,v0.00d1.60
889.695390781563,2.3776184128256473e-05,0.00044316809258517024,v0.00d1.60
891.5951903807616,2.4749479959919823e-05,0.0004458289835671342,v0.00d1.60
893.4949899799599,2.5722775791583174e-05,0.00044848987454909823,v0.00d1.60
895.3947895791584,2.6708459679358748e-05,0.0004511434196392786,v0.00d1.60
897.2945891783567,2.7698628897795563e-05,0.0004537943050100199,v0.00d1.60
899.1943887775551,2.8688798116232463e-05,0.00045644519038076154,v0.00d1.60
901.0941883767536,2.968876943887778e-05,0.00045909468977955916,v0.00d1.60
902.9939879759518,3.069595769539074e-05,0.00046174316873747476,v0.00d1.60
904.8937875751503,3.1703145951903786e-05,0.0004643916476953907,v0.00d1.60
906.7935871743487,3.2717336292585174e-05,0.0004670418857715431,v0.00d1.60
908.6933867735472,3.374128711422849e-05,0.0004696945759519039,v0.00d1.60
910.5931863727454,3.476523793587171e-05,0.0004723472661322644,v0.00d1.60
912.4929859719439,3.579353853707414e-05,0.000475002297995992,v0.00d1.60
914.3927855711423,3.6834251923847716e-05,0.000477664012224449,v0.00d1.60
916.2925851703405,3.78749653106212e-05,0.0004803257264529057,v0.00d1.60
918.1923847695391,3.891737617234468e-05,0.0004829887937875751,v0.00d1.60
920.0921843687374,3.99748521242485e-05,0.0004856638699398798,v0.00d1.60
921.991983967936,4.103232807615234e-05,0.0004883389460921845,v0.00d1.60
923.8917835671342,4.208980402805608e-05,0.0004910140222444889,v0.00d1.60
925.7915831663327,4.316295036072144e-05,0.0004937052823647295,v0.00d1.60
927.6913827655311,4.4237043226452925e-05,0.0004963975200400802,v0.00d1.60
929.5911823647293,4.5311136092184316e-05,0.0004990897577154307,v0.00d1.60
931.4909819639279,4.639838438877754e-05,0.0005017977501002004,v0.00d1.60
933.3907815631262,4.748923981963929e-05,0.0005045100623246492,v0.00d1.60
935.2905811623248,4.858009525050104e-05,0.0005072223745490983,v0.00d1.60
937.190380761523,4.968146174348694e-05,0.0005099489911823646,v0.00d1.60
939.0901803607214,5.078909240480961e-05,0.0005126841326653306,v0.00d1.60
940.9899799599199,5.189672306613228e-05,0.0005154192741482965,v0.00d1.60
942.8897795591183,5.301220010020045e-05,0.0005181662052104208,v0.00d1.60
944.7895791583167,5.4136583827655286e-05,0.0005209265190380761,v0.00d1.60
946.689378757515,5.5260967555110226e-05,0.0005236868328657314,v0.00d1.60
948.5891783567135,5.639057631262529e-05,0.0005264556014028057,v0.00d1.60
950.4889779559118,5.7531808096192354e-05,0.0005292431773547092,v0.00d1.60
952.3887775551102,5.867303987975951e-05,0.0005320307533066131,v0.00d1.60
954.2885771543087,5.9816842404809644e-05,0.000534822744488978,v0.00d1.60
956.1883767535071,6.0974998236473e-05,0.0005376393873747496,v0.00d1.60
958.0881763527054,6.213315406813624e-05,0.000540456030260521,v0.00d1.60
959.9879759519038,6.32913098997996e-05,0.0005432726731462926,v0.00d1.60
961.8877755511023,6.446621344689383e-05,0.000546119929458918,v0.00d1.60
963.7875751503005,6.564122366733463e-05,0.000548967380761523,v0.00d1.60
965.687374749499,6.681623388777554e-05,0.0005518148320641283,v0.00d1.60
967.5871743486974,6.800581172344692e-05,0.0005546888685370742,v0.00d1.60
969.4869739478959,6.91982589378758e-05,0.0005575681414829661,v0.00d1.60
971.3867735470942,7.039070615230458e-05,0.0005604474144288576,v0.00d1.60
973.2865731462925,7.15946017234469e-05,0.0005633495669338677,v0.00d1.60
975.1863727454911,7.280395398797599e-05,0.0005662626246492986,v0.00d1.60
977.0861723446893,7.401330625250497e-05,0.0005691756823647294,v0.00d1.60
978.9859719438878,7.523165551102205e-05,0.0005720969729458917,v0.00d1.60
980.8857715430862,7.645834344689381e-05,0.000575025893987976,v0.00d1.60
982.7855711422847,7.768503138276558e-05,0.0005779548150300602,v0.00d1.60
984.685370741483,7.891799160320638e-05,0.0005809102599198397,v0.00d1.60
986.5851703406813,8.01620658717435e-05,0.0005839127032064129,v0.00d1.60
988.4849699398799,8.140614014028059e-05,0.0005869151464929861,v0.00d1.60
990.3847695390781,8.276620575150295e-05,0.0006117970735470906,v0.00d1.60
992.2845691382765,8.458298727454908e-05,0.000722829467935871,v0.00d1.60
994.184368737475,8.639976879759522e-05,0.0008338618623246514,v0.00d1.60
996.0841683366734,8.822376228456922e-05,0.0009402483735470945,v0.00d1.60
997.9839679358718,9.020332813627251e-05,0.0009464165478957915,v0.00d1.60
999.8837675350701,9.218289398797598e-05,0.0009525847222444891,v0.00d1.60
1001.7835671342687,9.416245983967943e-05,0.0009587528965931865,v0.00d1.60
1003.6833667334669,9.617487939879753e-05,0.0009649642773547093,v0.00d1.60
1005.5831663326653,9.819152300601202e-05,0.0009711812132264528,v0.00d1.60
1007.4829659318638,0.00010020816661322648,0.0009773981490981964,v0.00d1.60
1009.3827655310622,0.00010225186172344699,0.0009836521661322649,v0.00d1.60
1011.2825651302605,0.00010430567174348694,0.000989920048296593,v0.00d1.60
1013.1823647294589,0.00010635948176352705,0.0009961879304609218,v0.00d1.60
1015.0821643286574,0.00010843450220440886,0.0010024861312625253,v0.00d1.60
1016.9819639278556,0.00011052554829659311,0.0010088072394789577,v0.00d1.60
1018.8817635270541,0.00011261659438877753,0.0010151283476953908,v0.00d1.60
1020.7815631262525,0.00011472299819639282,0.0010214720561122245,v0.00d1.60
1022.681362725451,0.0001168513753507015,0.0010278481002004012,v0.00d1.60
1024.5811623246493,0.00011897975250500996,0.001034224144288577,v0.00d1.60
1026.4809619238476,0.00012111762064128257,0.0010406146973947897,v0.00d1.60
1028.3807615230462,0.00012328348717434876,0.0010470480521042086,v0.00d1.60
1030.2805611222443,0.00012544935370741476,0.001053481406813627,v0.00d1.60
1032.1803607214429,0.00012761878537074147,0.0010599203527054107,v0.00d1.60
