p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
1.701547e-08,2.016000e+01,9.161332e-02,6.132589e-06,1.781564e-02,3.125077e+02,0.000000e+00,5.235007e-03,1.000000e+00
1.768065e-08,2.026500e+01,9.358853e-02,6.299394e-06,1.830207e-02,3.125425e+02,0.000000e+00,5.235007e-03,1.000000e+00
1.837184e-08,2.036500e+01,9.554613e-02,6.472720e-06,1.880752e-02,3.125787e+02,0.000000e+00,5.235007e-03,1.000000e+00
1.909005e-08,2.046000e+01,9.748356e-02,6.652821e-06,1.933272e-02,3.126163e+02,0.000000e+00,5.235007e-03,1.000000e+00
1.983634e-08,2.055000e+01,9.938714e-02,6.839964e-06,1.987846e-02,3.126554e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.061180e-08,2.063000e+01,1.012205e-01,7.034422e-06,2.044553e-02,3.126960e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.141757e-08,2.070500e+01,1.030137e-01,7.236482e-06,2.103477e-02,3.127382e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.225485e-08,2.077500e+01,1.047753e-01,7.446441e-06,2.164704e-02,3.127820e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.312486e-08,2.084000e+01,1.065027e-01,7.664609e-06,2.228325e-02,3.128276e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.402888e-08,2.090000e+01,1.081935e-01,7.891305e-06,2.294433e-02,3.128749e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.496824e-08,2.095500e+01,1.098449e-01,8.126863e-06,2.363126e-02,3.129241e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.594432e-08,2.100500e+01,1.114546e-01,8.371630e-06,2.434504e-02,3.129752e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.695856e-08,2.105000e+01,1.130201e-01,8.625965e-06,2.508672e-02,3.130283e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.801245e-08,2.109000e+01,1.145273e-01,8.890243e-06,2.585739e-02,3.130835e+02,0.000000e+00,5.235007e-03,1.000000e+00
2.910754e-08,2.112000e+01,1.159385e-01,9.164853e-06,2.665820e-02,3.131408e+02,0.000000e+00,5.235007e-03,1.000000e+00
3.024543e-08,2.115000e+01,1.173568e-01,9.450198e-06,2.749031e-02,3.132004e+02,0.000000e+00,5.235007e-03,1.000000e+00
3.142782e-08,2.117500e+01,1.187215e-01,9.746698e-06,2.835495e-02,3.132623e+02,0.000000e+00,5.235007e-03,1.000000e+00
3.265642e-08,2.119500e+01,1.200305e-01,1.005479e-05,2.925339e-02,3.133266e+02,0.000000e+00,5.235007e-03,1.000000e+00
3.393306e-08,2.121500e+01,1.213526e-01,1.037492e-05,3.018695e-02,3.133935e+02,0.000000e+00,5.235007e-03,1.000000e+00
3.525960e-08,2.122500e+01,1.225442e-01,1.070757e-05,3.115701e-02,3.134629e+02,0.000000e+00,5.235007e-03,1.000000e+00
3.663800e-08,2.123500e+01,1.237451e-01,1.105323e-05,3.216500e-02,3.135351e+02,0.000000e+00,5.235007e-03,1.000000e+00
3.807029e-08,2.124000e+01,1.248708e-01,1.141240e-05,3.321238e-02,3.136101e+02,0.000000e+00,5.235007e-03,1.000000e+00
3.955857e-08,2.124000e+01,1.259550e-01,1.178560e-05,3.430072e-02,3.136880e+02,0.000000e+00,5.235007e-03,1.000000e+00
4.110503e-08,2.123500e+01,1.269607e-01,1.217340e-05,3.543160e-02,3.137690e+02,0.000000e+00,5.235007e-03,1.000000e+00
4.271195e-08,2.123000e+01,1.279571e-01,1.257636e-05,3.660668e-02,3.138531e+02,0.000000e+00,5.235007e-03,1.000000e+00
4.438168e-08,2.122000e+01,1.288956e-01,1.299507e-05,3.782771e-02,3.139406e+02,0.000000e+00,5.235007e-03,1.000000e+00
4.611669e-08,2.120500e+01,1.297768e-01,1.339207e-05,3.898761e-02,3.140111e+02,0.000000e+00,5.244634e-03,1.000000e+00
4.791953e-08,2.118500e+01,1.306009e-01,1.372974e-05,3.997886e-02,3.140446e+02,0.000000e+00,5.273559e-03,1.000000e+00
4.979285e-08,2.117000e+01,1.315139e-01,1.408061e-05,4.100887e-02,3.140794e+02,0.000000e+00,5.303615e-03,1.000000e+00
5.173940e-08,2.114500e+01,1.323368e-01,1.444520e-05,4.207914e-02,3.141156e+02,0.000000e+00,5.334846e-03,1.000000e+00
5.376204e-08,2.112500e+01,1.332315e-01,1.482405e-05,4.319126e-02,3.141532e+02,0.000000e+00,5.367298e-03,1.000000e+00
5.586376e-08,2.109500e+01,1.340317e-01,1.521770e-05,4.434685e-02,3.141922e+02,0.000000e+00,5.401019e-03,1.000000e+00
5.804764e-08,2.107000e+01,1.349107e-01,1.562674e-05,4.554761e-02,3.142328e+02,0.000000e+00,5.436058e-03,1.000000e+00
6.031689e-08,2.104000e+01,1.357377e-01,1.605177e-05,4.679532e-02,3.142749e+02,0.000000e+00,5.472466e-03,1.000000e+00
6.267485e-08,2.101000e+01,1.365806e-01,1.649342e-05,4.809180e-02,3.143187e+02,0.000000e+00,5.510298e-03,1.000000e+00
6.512500e-08,2.097500e+01,1.373679e-01,1.695233e-05,4.943897e-02,3.143642e+02,0.000000e+00,5.549609e-03,1.000000e+00
6.767093e-08,2.094000e+01,1.381672e-01,1.742918e-05,5.083880e-02,3.144115e+02,0.000000e+00,5.590457e-03,1.000000e+00
7.031638e-08,2.090500e+01,1.389762e-01,1.792467e-05,5.229335e-02,3.144607e+02,0.000000e+00,5.632901e-03,1.000000e+00
7.306526e-08,2.087000e+01,1.397930e-01,1.843954e-05,5.380477e-02,3.145117e+02,0.000000e+00,5.677005e-03,1.000000e+00
7.592159e-08,2.083000e+01,1.405471e-01,1.897453e-05,5.537528e-02,3.145648e+02,0.000000e+00,5.722833e-03,1.000000e+00
7.888959e-08,2.079000e+01,1.413054e-01,1.953044e-05,5.700717e-02,3.146199e+02,0.000000e+00,5.770453e-03,1.000000e+00
8.197362e-08,2.075000e+01,1.420547e-01,2.010808e-05,5.870287e-02,3.146772e+02,0.000000e+00,5.819934e-03,1.000000e+00
8.517821e-08,2.070500e+01,1.427594e-01,2.070830e-05,6.046485e-02,3.147367e+02,0.000000e+00,5.871349e-03,1.000000e+00
8.850807e-08,2.066000e+01,1.434518e-01,2.133198e-05,6.229572e-02,3.147986e+02,0.000000e+00,5.924775e-03,1.000000e+00
9.196811e-08,2.061500e+01,1.441415e-01,2.198005e-05,6.419816e-02,3.148629e+02,0.000000e+00,5.980289e-03,1.000000e+00
9.556342e-08,2.056500e+01,1.447602e-01,2.265345e-05,6.617497e-02,3.149296e+02,0.000000e+00,6.037973e-03,1.000000e+00
9.929927e-08,2.052000e+01,1.454286e-01,2.335317e-05,6.822906e-02,3.149990e+02,0.000000e+00,6.097912e-03,1.000000e+00
1.031812e-07,2.047000e+01,1.460345e-01,2.408025e-05,7.036345e-02,3.150711e+02,0.000000e+00,6.160195e-03,1.000000e+00
1.072148e-07,2.041500e+01,1.465769e-01,2.483576e-05,7.258128e-02,3.151461e+02,0.000000e+00,6.224912e-03,1.000000e+00
1.114062e-07,2.036500e+01,1.471642e-01,2.562080e-05,7.488581e-02,3.152239e+02,0.000000e+00,6.292159e-03,1.000000e+00
1.157614e-07,2.031000e+01,1.476750e-01,2.643653e-05,7.728044e-02,3.153048e+02,0.000000e+00,6.362035e-03,1.000000e+00
1.202868e-07,2.025500e+01,1.481735e-01,2.728414e-05,7.976867e-02,3.153889e+02,0.000000e+00,6.434643e-03,1.000000e+00
1.249892e-07,2.020000e+01,1.486586e-01,2.816490e-05,8.235418e-02,3.154762e+02,0.000000e+00,6.510089e-03,1.000000e+00
1.298754e-07,2.014000e+01,1.490650e-01,2.908008e-05,8.504076e-02,3.155670e+02,0.000000e+00,6.588485e-03,1.000000e+00
1.349526e-07,2.008500e+01,1.495091e-01,3.003104e-05,8.783237e-02,3.156613e+02,0.000000e+00,6.669946e-03,1.000000e+00
1.402283e-07,2.002500e+01,1.498838e-01,3.101918e-05,9.073312e-02,3.157593e+02,0.000000e+00,6.754590e-03,1.000000e+00
1.457102e-07,1.996500e+01,1.502412e-01,3.204595e-05,9.374726e-02,3.158611e+02,0.000000e+00,6.842544e-03,1.000000e+00
1.514065e-07,1.990000e+01,1.505284e-01,3.311286e-05,9.687923e-02,3.159669e+02,0.000000e+00,6.933937e-03,1.000000e+00
1.573254e-07,1.984000e+01,1.508530e-01,3.412889e-05,9.987642e-02,3.160327e+02,0.000000e+00,6.977011e-03,1.000000e+00
1.634757e-07,1.977500e+01,1.511135e-01,3.514328e-05,1.028758e-01,3.160814e+02,0.000000e+00,6.998584e-03,1.000000e+00
1.698664e-07,1.971000e+01,1.513718e-01,3.619732e-05,1.059925e-01,3.161319e+02,0.000000e+00,7.021000e-03,1.000000e+00
1.765070e-07,1.964500e+01,1.516167e-01,3.729257e-05,1.092310e-01,3.161844e+02,0.000000e+00,7.044293e-03,1.000000e+00
1.834072e-07,1.957500e+01,1.518167e-01,3.843063e-05,1.125962e-01,3.162390e+02,0.000000e+00,7.068496e-03,1.000000e+00
1.905771e-07,1.950500e+01,1.520012e-01,3.961318e-05,1.160928e-01,3.162956e+02,0.000000e+00,7.093645e-03,1.000000e+00
1.980273e-07,1.944000e+01,1.522285e-01,4.084197e-05,1.197262e-01,3.163546e+02,0.000000e+00,7.119778e-03,1.000000e+00
2.057688e-07,1.937000e+01,1.523977e-01,4.211879e-05,1.235016e-01,3.164158e+02,0.000000e+00,7.146932e-03,1.000000e+00
2.138129e-07,1.929500e+01,1.525085e-01,4.344552e-05,1.274246e-01,3.164794e+02,0.000000e+00,7.175147e-03,1.000000e+00
2.221715e-07,1.922500e+01,1.526579e-01,4.482412e-05,1.315010e-01,3.165455e+02,0.000000e+00,7.204466e-03,1.000000e+00
2.308568e-07,1.915500e+01,1.527953e-01,4.625662e-05,1.357367e-01,3.166141e+02,0.000000e+00,7.234930e-03,1.000000e+00
2.398817e-07,1.908000e+01,1.528624e-01,4.774511e-05,1.401380e-01,3.166855e+02,0.000000e+00,7.266586e-03,1.000000e+00
2.492594e-07,1.901000e+01,1.529638e-01,4.929180e-05,1.447114e-01,3.167596e+02,0.000000e+00,7.299479e-03,1.000000e+00
2.590037e-07,1.893500e+01,1.530126e-01,5.089895e-05,1.494635e-01,3.168367e+02,0.000000e+00,7.333658e-03,1.000000e+00
2.691289e-07,1.886000e+01,1.530369e-01,5.256893e-05,1.544015e-01,3.169168e+02,0.000000e+00,7.369174e-03,1.000000e+00
2.796499e-07,1.878500e+01,1.530452e-01,5.430419e-05,1.595324e-01,3.169999e+02,0.000000e+00,7.406077e-03,1.000000e+00
2.905823e-07,1.871000e+01,1.530369e-01,5.610729e-05,1.648640e-01,3.170864e+02,0.000000e+00,7.444423e-03,1.000000e+00
3.019420e-07,1.863500e+01,1.530113e-01,5.798087e-05,1.704040e-01,3.171762e+02,0.000000e+00,7.484269e-03,1.000000e+00
3.137458e-07,1.856000e+01,1.529676e-01,5.992770e-05,1.761605e-01,3.172695e+02,0.000000e+00,7.525672e-03,1.000000e+00
3.260110e-07,1.848500e+01,1.529053e-01,6.195064e-05,1.821421e-01,3.173665e+02,0.000000e+00,7.568694e-03,1.000000e+00
3.387558e-07,1.841000e+01,1.528240e-01,6.405266e-05,1.883575e-01,3.174673e+02,0.000000e+00,7.613397e-03,1.000000e+00
3.519987e-07,1.833500e+01,1.527232e-01,6.623686e-05,1.948159e-01,3.175720e+02,0.000000e+00,7.659848e-03,1.000000e+00
3.657594e-07,1.826000e+01,1.526024e-01,6.850644e-05,2.015268e-01,3.176808e+02,0.000000e+00,7.708115e-03,1.000000e+00
3.800580e-07,1.818500e+01,1.524614e-01,7.086475e-05,2.085001e-01,3.177939e+02,0.000000e+00,7.758269e-03,1.000000e+00
3.949156e-07,1.811000e+01,1.523000e-01,7.331524e-05,2.157459e-01,3.179113e+02,0.000000e+00,7.810383e-03,1.000000e+00
4.103540e-07,1.803500e+01,1.521102e-01,7.566186e-05,2.226967e-01,3.180165e+02,0.000000e+00,7.875028e-03,1.000000e+00
4.263959e-07,1.795500e+01,1.518874e-01,7.754963e-05,2.283246e-01,3.180793e+02,0.000000e+00,7.971134e-03,1.000000e+00
4.430650e-07,1.787500e+01,1.516682e-01,7.951120e-05,2.341725e-01,3.181445e+02,0.000000e+00,8.070996e-03,1.000000e+00
4.603857e-07,1.779500e+01,1.514625e-01,8.154944e-05,2.402490e-01,3.182123e+02,0.000000e+00,8.174763e-03,1.000000e+00
4.783836e-07,1.771000e+01,1.512210e-01,8.366737e-05,2.465631e-01,3.182827e+02,0.000000e+00,8.282586e-03,1.000000e+00
4.970850e-07,1.762500e+01,1.509935e-01,8.586810e-05,2.531240e-01,3.183559e+02,0.000000e+00,8.394624e-03,1.000000e+00
5.165175e-07,1.754000e+01,1.507793e-01,8.815486e-05,2.599414e-01,3.184319e+02,0.000000e+00,8.511042e-03,1.000000e+00
5.367097e-07,1.745000e+01,1.505296e-01,9.053101e-05,2.670253e-01,3.185109e+02,0.000000e+00,8.632011e-03,1.000000e+00
5.576912e-07,1.736500e+01,1.503396e-01,9.300006e-05,2.743862e-01,3.185930e+02,0.000000e+00,8.757710e-03,1.000000e+00
5.794930e-07,1.727500e+01,1.501125e-01,9.556563e-05,2.820348e-01,3.186783e+02,0.000000e+00,8.888322e-03,1.000000e+00
6.021471e-07,1.719000e+01,1.499185e-01,9.823149e-05,2.899824e-01,3.187670e+02,0.000000e+00,9.024040e-03,1.000000e+00
6.256868e-07,1.709500e+01,1.496863e-01,1.010016e-04,2.982407e-01,3.188591e+02,0.000000e+00,9.165064e-03,1.000000e+00
6.501467e-07,1.700500e+01,1.494843e-01,1.038799e-04,3.068218e-01,3.189548e+02,0.000000e+00,9.311601e-03,1.000000e+00
6.755629e-07,1.691500e+01,1.492879e-01,1.068708e-04,3.157384e-01,3.190542e+02,0.000000e+00,9.463866e-03,1.000000e+00
7.019726e-07,1.682500e+01,1.490957e-01,1.099787e-04,3.250036e-01,3.191575e+02,0.000000e+00,9.622084e-03,1.000000e+00
7.294148e-07,1.673500e+01,1.489064e-01,1.132080e-04,3.346310e-01,3.192649e+02,0.000000e+00,9.786487e-03,1.000000e+00
7.579298e-07,1.664500e+01,1.487185e-01,1.165635e-04,3.446347e-01,3.193765e+02,0.000000e+00,9.957317e-03,1.000000e+00
7.875595e-07,1.655500e+01,1.485308e-01,1.200503e-04,3.550295e-01,3.194924e+02,0.000000e+00,1.013483e-02,1.000000e+00
8.183475e-07,1.646500e+01,1.483420e-01,1.236733e-04,3.658307e-01,3.196129e+02,0.000000e+00,1.031927e-02,1.000000e+00
8.503391e-07,1.637500e+01,1.481508e-01,1.274380e-04,3.770541e-01,3.197381e+02,0.000000e+00,1.051093e-02,1.000000e+00
8.835814e-07,1.628500e+01,1.479561e-01,1.313498e-04,3.887163e-01,3.198681e+02,0.000000e+00,1.071008e-02,1.000000e+00
9.181232e-07,1.619500e+01,1.477567e-01,1.353712e-04,4.007065e-01,3.200021e+02,0.000000e+00,1.092096e-02,1.000000e+00
9.540153e-07,1.610500e+01,1.475714e-01,1.377285e-04,4.078015e-01,3.200930e+02,0.000000e+00,1.130527e-02,1.000000e+00
9.913106e-07,1.601000e+01,1.473837e-01,1.401780e-04,4.151740e-01,3.201875e+02,0.000000e+00,1.170461e-02,1.000000e+00
1.030064e-06,1.591000e+01,1.471997e-01,1.427233e-04,4.228346e-01,3.202857e+02,0.000000e+00,1.211956e-02,1.000000e+00
1.070332e-06,1.581000e+01,1.470626e-01,1.453680e-04,4.307947e-01,3.203877e+02,0.000000e+00,1.255073e-02,1.000000e+00
1.112174e-06,1.571000e+01,1.469676e-01,1.481162e-04,4.390659e-01,3.204937e+02,0.000000e+00,1.299876e-02,1.000000e+00
1.155653e-06,1.560500e+01,1.468900e-01,1.509717e-04,4.476606e-01,3.206038e+02,0.000000e+00,1.346430e-02,1.000000e+00
1.200830e-06,1.549500e+01,1.468316e-01,1.539390e-04,4.565912e-01,3.207183e+02,0.000000e+00,1.394804e-02,1.000000e+00
1.247774e-06,1.538500e+01,1.468180e-01,1.570222e-04,4.658709e-01,3.208372e+02,0.000000e+00,1.445069e-02,1.000000e+00
1.296554e-06,1.528000e+01,1.468858e-01,1.602259e-04,4.755134e-01,3.209607e+02,0.000000e+00,1.497299e-02,1.000000e+00
1.347240e-06,1.516500e+01,1.469419e-01,1.635549e-04,4.855329e-01,3.210891e+02,0.000000e+00,1.551571e-02,1.000000e+00
1.399907e-06,1.505500e+01,1.470770e-01,1.670140e-04,4.959440e-01,3.212225e+02,0.000000e+00,1.607965e-02,1.000000e+00
1.454634e-06,1.494500e+01,1.472588e-01,1.706084e-04,5.067622e-01,3.213612e+02,0.000000e+00,1.666563e-02,1.000000e+00
1.511500e-06,1.483500e+01,1.474855e-01,1.743433e-04,5.180033e-01,3.215052e+02,0.000000e+00,1.727452e-02,1.000000e+00
1.570589e-06,1.472500e+01,1.477493e-01,1.782241e-04,5.296838e-01,3.216549e+02,0.000000e+00,1.790721e-02,1.000000e+00
1.631988e-06,1.461000e+01,1.480315e-01,1.822567e-04,5.418209e-01,3.218104e+02,0.000000e+00,1.856464e-02,1.000000e+00
1.695787e-06,1.450000e+01,1.483803e-01,1.864470e-04,5.544326e-01,3.219720e+02,0.000000e+00,1.924777e-02,1.000000e+00
1.762080e-06,1.439000e+01,1.487795e-01,1.894329e-04,5.634892e-01,3.221090e+02,0.000000e+00,1.998709e-02,1.000000e+00
1.830965e-06,1.428000e+01,1.492587e-01,1.922515e-04,5.720599e-01,3.222448e+02,0.000000e+00,2.076142e-02,1.000000e+00
1.902543e-06,1.416500e+01,1.497902e-01,1.951804e-04,5.809656e-01,3.223859e+02,0.000000e+00,2.156603e-02,1.000000e+00
1.976919e-06,1.405000e+01,1.504083e-01,1.982238e-04,5.902195e-01,3.225325e+02,0.000000e+00,2.240209e-02,1.000000e+00
2.054202e-06,1.393500e+01,1.511136e-01,2.013861e-04,5.998351e-01,3.226849e+02,0.000000e+00,2.327084e-02,1.000000e+00
2.134507e-06,1.381500e+01,1.518760e-01,2.046721e-04,6.098266e-01,3.228433e+02,0.000000e+00,2.417355e-02,1.000000e+00
2.217951e-06,1.370000e+01,1.527555e-01,2.080865e-04,6.202088e-01,3.230078e+02,0.000000e+00,2.511155e-02,1.000000e+00
2.304658e-06,1.358500e+01,1.537203e-01,2.116345e-04,6.309968e-01,3.231787e+02,0.000000e+00,2.608621e-02,1.000000e+00
2.394753e-06,1.347000e+01,1.547688e-01,2.153211e-04,6.422065e-01,3.233564e+02,0.000000e+00,2.709898e-02,1.000000e+00
2.488371e-06,1.336000e+01,1.559222e-01,2.191518e-04,6.538544e-01,3.235410e+02,0.000000e+00,2.815134e-02,1.000000e+00
2.585649e-06,1.324500e+01,1.571353e-01,2.231323e-04,6.659577e-01,3.237328e+02,0.000000e+00,2.924485e-02,1.000000e+00
2.686730e-06,1.313500e+01,1.584471e-01,2.272684e-04,6.785342e-01,3.239321e+02,0.000000e+00,3.038110e-02,1.000000e+00
2.791762e-06,1.302500e+01,1.598402e-01,2.307863e-04,6.893059e-01,3.241174e+02,0.000000e+00,3.140805e-02,1.000000e+00
2.900900e-06,1.292000e+01,1.613697e-01,2.340463e-04,6.993341e-01,3.242990e+02,0.000000e+00,3.239719e-02,1.000000e+00
3.014305e-06,1.281000e+01,1.629856e-01,2.374337e-04,7.097544e-01,3.244877e+02,0.000000e+00,3.342500e-02,1.000000e+00
3.132143e-06,1.270500e+01,1.647394e-01,2.409535e-04,7.205820e-01,3.246838e+02,0.000000e+00,3.449299e-02,1.000000e+00
3.254588e-06,1.260000e+01,1.666036e-01,2.446109e-04,7.318328e-01,3.248875e+02,0.000000e+00,3.560273e-02,1.000000e+00
3.381819e-06,1.249500e+01,1.685764e-01,2.484113e-04,7.435235e-01,3.250992e+02,0.000000e+00,3.675586e-02,1.000000e+00
3.514024e-06,1.239500e+01,1.706794e-01,2.523603e-04,7.556713e-01,3.253192e+02,0.000000e+00,3.795406e-02,1.000000e+00
3.651398e-06,1.230000e+01,1.729047e-01,2.564636e-04,7.682939e-01,3.255477e+02,0.000000e+00,3.919911e-02,1.000000e+00
3.794142e-06,1.220000e+01,1.752128e-01,2.607274e-04,7.814100e-01,3.257852e+02,0.000000e+00,4.049282e-02,1.000000e+00
3.942466e-06,1.211000e+01,1.776550e-01,2.650219e-04,7.946353e-01,3.260282e+02,0.000000e+00,4.183651e-02,1.000000e+00
4.096588e-06,1.201500e+01,1.802015e-01,2.685369e-04,8.055640e-01,3.262541e+02,0.000000e+00,4.322852e-02,1.000000e+00
4.256736e-06,1.192500e+01,1.829034e-01,2.721892e-04,8.169199e-01,3.264888e+02,0.000000e+00,4.467494e-02,1.000000e+00
4.423144e-06,1.184000e+01,1.857622e-01,2.759844e-04,8.287198e-01,3.267327e+02,0.000000e+00,4.617791e-02,1.000000e+00
4.596058e-06,1.175500e+01,1.887494e-01,2.799279e-04,8.409809e-01,3.269861e+02,0.000000e+00,4.773963e-02,1.000000e+00
4.775732e-06,1.167000e+01,1.918731e-01,2.840255e-04,8.537214e-01,3.272495e+02,0.000000e+00,4.936240e-02,1.000000e+00
4.962429e-06,1.159000e+01,1.951403e-01,2.882834e-04,8.669600e-01,3.275231e+02,0.000000e+00,5.104862e-02,1.000000e+00
5.156425e-06,1.151000e+01,1.985290e-01,2.927077e-04,8.807160e-01,3.278074e+02,0.000000e+00,5.280075e-02,1.000000e+00
5.358005e-06,1.143500e+01,2.020584e-01,2.969828e-04,8.940486e-01,3.280932e+02,0.000000e+00,5.458943e-02,1.000000e+00
5.567465e-06,1.136500e+01,2.057553e-01,3.007984e-04,9.060327e-01,3.283712e+02,0.000000e+00,5.638592e-02,1.000000e+00
5.785113e-06,1.129000e+01,2.095970e-01,3.047633e-04,9.184853e-01,3.286601e+02,0.000000e+00,5.825264e-02,1.000000e+00
6.011271e-06,1.122500e+01,2.136310e-01,3.088831e-04,9.314248e-01,3.289603e+02,0.000000e+00,6.019233e-02,1.000000e+00
6.246269e-06,1.116000e+01,2.178134e-01,3.131640e-04,9.448700e-01,3.292723e+02,0.000000e+00,6.220785e-02,1.000000e+00
6.490454e-06,1.109500e+01,2.221502e-01,3.176123e-04,9.588409e-01,3.295964e+02,0.000000e+00,6.430216e-02,1.000000e+00
6.744185e-06,1.103500e+01,2.266430e-01,3.222344e-04,9.733580e-01,3.299332e+02,0.000000e+00,6.647835e-02,1.000000e+00
7.007835e-06,1.097500e+01,2.312958e-01,3.263625e-04,9.864197e-01,3.302613e+02,0.000000e+00,6.864610e-02,1.000000e+00
7.281792e-06,1.092000e+01,2.361423e-01,3.304866e-04,9.994965e-01,3.305968e+02,0.000000e+00,7.087570e-02,1.000000e+00
7.566458e-06,1.086500e+01,2.411735e-01,3.347719e-04,1.013085e+00,3.309455e+02,0.000000e+00,7.319246e-02,1.000000e+00
7.862253e-06,1.081000e+01,2.463760e-01,3.392248e-04,1.027204e+00,3.313077e+02,0.000000e+00,7.559979e-02,1.000000e+00
8.169612e-06,1.076500e+01,2.517819e-01,3.438517e-04,1.041875e+00,3.316842e+02,0.000000e+00,7.810122e-02,1.000000e+00
8.488986e-06,1.071500e+01,2.573407e-01,3.485150e-04,1.056685e+00,3.320704e+02,0.000000e+00,8.069153e-02,1.000000e+00
8.820846e-06,1.067000e+01,2.631061e-01,3.527303e-04,1.070177e+00,3.324505e+02,0.000000e+00,8.334425e-02,1.000000e+00
9.165678e-06,1.063000e+01,2.690925e-01,3.571105e-04,1.084196e+00,3.328453e+02,0.000000e+00,8.610068e-02,1.000000e+00
9.523992e-06,1.059000e+01,2.752744e-01,3.616619e-04,1.098764e+00,3.332557e+02,0.000000e+00,8.896486e-02,1.000000e+00
9.896313e-06,1.055000e+01,2.816555e-01,3.663912e-04,1.113901e+00,3.336820e+02,0.000000e+00,9.194100e-02,1.000000e+00
1.028319e-05,1.051500e+01,2.882375e-01,3.711133e-04,1.129042e+00,3.341181e+02,0.000000e+00,9.500910e-02,1.000000e+00
1.068519e-05,1.048000e+01,2.950420e-01,3.755126e-04,1.143221e+00,3.345528e+02,0.000000e+00,9.813271e-02,1.000000e+00
1.110290e-05,1.044500e+01,3.020675e-01,3.800839e-04,1.157955e+00,3.350045e+02,0.000000e+00,1.013784e-01,1.000000e+00
1.153695e-05,1.041500e+01,3.093285e-01,3.848339e-04,1.173265e+00,3.354739e+02,0.000000e+00,1.047510e-01,1.000000e+00
