p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
4.698096e-08,3.000000e+01,1.114444e-01,1.311162e-05,3.817486e-02,3.140494e+02,0.000000e+00,5.414100e-03,1.000000e+00
4.899424e-08,3.000000e+01,1.129136e-01,1.346875e-05,3.922312e-02,3.140896e+02,0.000000e+00,5.454006e-03,1.000000e+00
5.109379e-08,3.000000e+01,1.143874e-01,1.384117e-05,4.031630e-02,3.141315e+02,0.000000e+00,5.495621e-03,1.000000e+00
5.328332e-08,3.000000e+01,1.158637e-01,1.422956e-05,4.145633e-02,3.141752e+02,0.000000e+00,5.539020e-03,1.000000e+00
5.556667e-08,3.000000e+01,1.173400e-01,1.463459e-05,4.264521e-02,3.142207e+02,0.000000e+00,5.584279e-03,1.000000e+00
5.794788e-08,3.000000e+01,1.188135e-01,1.505697e-05,4.388503e-02,3.142682e+02,0.000000e+00,5.631477e-03,1.000000e+00
6.043112e-08,3.000000e+01,1.202815e-01,1.549746e-05,4.517799e-02,3.143177e+02,0.000000e+00,5.680698e-03,1.000000e+00
6.302078e-08,3.000000e+01,1.217411e-01,1.595682e-05,4.652635e-02,3.143694e+02,0.000000e+00,5.732028e-03,1.000000e+00
6.572141e-08,3.000000e+01,1.231894e-01,1.643587e-05,4.793250e-02,3.144232e+02,0.000000e+00,5.785557e-03,1.000000e+00
6.853778e-08,3.000000e+01,1.246238e-01,1.693544e-05,4.939890e-02,3.144794e+02,0.000000e+00,5.841381e-03,1.000000e+00
7.147483e-08,3.000000e+01,1.260415e-01,1.745643e-05,5.092815e-02,3.145380e+02,0.000000e+00,5.899597e-03,1.000000e+00
7.453775e-08,3.000000e+01,1.274398e-01,1.799973e-05,5.252292e-02,3.145991e+02,0.000000e+00,5.960307e-03,1.000000e+00
7.773192e-08,3.000000e+01,1.288162e-01,1.856633e-05,5.418604e-02,3.146628e+02,0.000000e+00,6.023620e-03,1.000000e+00
8.106298e-08,3.000000e+01,1.301682e-01,1.915720e-05,5.592043e-02,3.147293e+02,0.000000e+00,6.089645e-03,1.000000e+00
8.453677e-08,3.000000e+01,1.314936e-01,1.977339e-05,5.772914e-02,3.147985e+02,0.000000e+00,6.158499e-03,1.000000e+00
8.815943e-08,3.000000e+01,1.327902e-01,2.041599e-05,5.961535e-02,3.148708e+02,0.000000e+00,6.230305e-03,1.000000e+00
9.193734e-08,3.000000e+01,1.340558e-01,2.108613e-05,6.158240e-02,3.149462e+02,0.000000e+00,6.305187e-03,1.000000e+00
9.587714e-08,3.000000e+01,1.352886e-01,2.178498e-05,6.363375e-02,3.150247e+02,0.000000e+00,6.383278e-03,1.000000e+00
9.998577e-08,3.000000e+01,1.364868e-01,2.251378e-05,6.577300e-02,3.151067e+02,0.000000e+00,6.464716e-03,1.000000e+00
1.042705e-07,3.000000e+01,1.376486e-01,2.327382e-05,6.800392e-02,3.151922e+02,0.000000e+00,6.549644e-03,1.000000e+00
1.087388e-07,3.000000e+01,1.387726e-01,2.406642e-05,7.033045e-02,3.152813e+02,0.000000e+00,6.638211e-03,1.000000e+00
1.133986e-07,3.000000e+01,1.398574e-01,2.489299e-05,7.275667e-02,3.153742e+02,0.000000e+00,6.730573e-03,1.000000e+00
1.182580e-07,3.000000e+01,1.409018e-01,2.575498e-05,7.528687e-02,3.154712e+02,0.000000e+00,6.826894e-03,1.000000e+00
1.233258e-07,3.000000e+01,1.419045e-01,2.665391e-05,7.792549e-02,3.155722e+02,0.000000e+00,6.927342e-03,1.000000e+00
1.286107e-07,3.000000e+01,1.428647e-01,2.759136e-05,8.067718e-02,3.156777e+02,0.000000e+00,7.032094e-03,1.000000e+00
1.341220e-07,3.000000e+01,1.437816e-01,2.856898e-05,8.354680e-02,3.157876e+02,0.000000e+00,7.141336e-03,1.000000e+00
1.398696e-07,3.000000e+01,1.446543e-01,2.958850e-05,8.653938e-02,3.159022e+02,0.000000e+00,7.255258e-03,1.000000e+00
1.458634e-07,3.000000e+01,1.454827e-01,3.062035e-05,8.957154e-02,3.160099e+02,0.000000e+00,7.359133e-03,1.000000e+00
1.521141e-07,3.000000e+01,1.462825e-01,3.154973e-05,9.231871e-02,3.160666e+02,0.000000e+00,7.397601e-03,1.000000e+00
1.586327e-07,3.000000e+01,1.470651e-01,3.251894e-05,9.518361e-02,3.161256e+02,0.000000e+00,7.437716e-03,1.000000e+00
1.654306e-07,3.000000e+01,1.478315e-01,3.352968e-05,9.817128e-02,3.161873e+02,0.000000e+00,7.479551e-03,1.000000e+00
1.725198e-07,3.000000e+01,1.485816e-01,3.458373e-05,1.012870e-01,3.162515e+02,0.000000e+00,7.523179e-03,1.000000e+00
1.799128e-07,3.000000e+01,1.493146e-01,3.568295e-05,1.045362e-01,3.163185e+02,0.000000e+00,7.568676e-03,1.000000e+00
1.876226e-07,3.000000e+01,1.500295e-01,3.682928e-05,1.079246e-01,3.163884e+02,0.000000e+00,7.616122e-03,1.000000e+00
1.956628e-07,3.000000e+01,1.507251e-01,3.802473e-05,1.114583e-01,3.164613e+02,0.000000e+00,7.665602e-03,1.000000e+00
2.040475e-07,3.000000e+01,1.514002e-01,3.927141e-05,1.151434e-01,3.165373e+02,0.000000e+00,7.717203e-03,1.000000e+00
2.127916e-07,3.000000e+01,1.520535e-01,4.057151e-05,1.189864e-01,3.166165e+02,0.000000e+00,7.771014e-03,1.000000e+00
2.219104e-07,3.000000e+01,1.526837e-01,4.192733e-05,1.229941e-01,3.166992e+02,0.000000e+00,7.827132e-03,1.000000e+00
2.314199e-07,3.000000e+01,1.532894e-01,4.334125e-05,1.271735e-01,3.167854e+02,0.000000e+00,7.885654e-03,1.000000e+00
2.413370e-07,3.000000e+01,1.538696e-01,4.481576e-05,1.315321e-01,3.168752e+02,0.000000e+00,7.946685e-03,1.000000e+00
2.516790e-07,3.000000e+01,1.544230e-01,4.635346e-05,1.360774e-01,3.169690e+02,0.000000e+00,8.010330e-03,1.000000e+00
2.624642e-07,3.000000e+01,1.549484e-01,4.795705e-05,1.408175e-01,3.170667e+02,0.000000e+00,8.076703e-03,1.000000e+00
2.737116e-07,3.000000e+01,1.554450e-01,4.962936e-05,1.457607e-01,3.171687e+02,0.000000e+00,8.145921e-03,1.000000e+00
2.854410e-07,3.000000e+01,1.559118e-01,5.137333e-05,1.509157e-01,3.172750e+02,0.000000e+00,8.218104e-03,1.000000e+00
2.976730e-07,3.000000e+01,1.563479e-01,5.319204e-05,1.562917e-01,3.173859e+02,0.000000e+00,8.293381e-03,1.000000e+00
3.104293e-07,3.000000e+01,1.567525e-01,5.508868e-05,1.618980e-01,3.175015e+02,0.000000e+00,8.371884e-03,1.000000e+00
3.237321e-07,3.000000e+01,1.571251e-01,5.706661e-05,1.677446e-01,3.176220e+02,0.000000e+00,8.453750e-03,1.000000e+00
3.376050e-07,3.000000e+01,1.574650e-01,5.912929e-05,1.738418e-01,3.177478e+02,0.000000e+00,8.539125e-03,1.000000e+00
3.520724e-07,3.000000e+01,1.577718e-01,6.128036e-05,1.802002e-01,3.178789e+02,0.000000e+00,8.628159e-03,1.000000e+00
3.671598e-07,3.000000e+01,1.580452e-01,6.346392e-05,1.866591e-01,3.180082e+02,0.000000e+00,8.720833e-03,1.000000e+00
3.828938e-07,3.000000e+01,1.582962e-01,6.525964e-05,1.920082e-01,3.180829e+02,0.000000e+00,8.816074e-03,1.000000e+00
3.993019e-07,3.000000e+01,1.585385e-01,6.713232e-05,1.975865e-01,3.181608e+02,0.000000e+00,8.915396e-03,1.000000e+00
4.164132e-07,3.000000e+01,1.587761e-01,6.908525e-05,2.034039e-01,3.182420e+02,0.000000e+00,9.018974e-03,1.000000e+00
4.342578e-07,3.000000e+01,1.590109e-01,7.112187e-05,2.094705e-01,3.183268e+02,0.000000e+00,9.126991e-03,1.000000e+00
4.528671e-07,3.000000e+01,1.592437e-01,7.324576e-05,2.157971e-01,3.184151e+02,0.000000e+00,9.239636e-03,1.000000e+00
4.722739e-07,3.000000e+01,1.594749e-01,7.546067e-05,2.223949e-01,3.185072e+02,0.000000e+00,9.357109e-03,1.000000e+00
4.925123e-07,3.000000e+01,1.597040e-01,7.777050e-05,2.292753e-01,3.186033e+02,0.000000e+00,9.479616e-03,1.000000e+00
5.136179e-07,3.000000e+01,1.599307e-01,8.017931e-05,2.364507e-01,3.187035e+02,0.000000e+00,9.607372e-03,1.000000e+00
5.356280e-07,3.000000e+01,1.601539e-01,8.269134e-05,2.439335e-01,3.188080e+02,0.000000e+00,9.740604e-03,1.000000e+00
5.585813e-07,3.000000e+01,1.603728e-01,8.531102e-05,2.517369e-01,3.189170e+02,0.000000e+00,9.879545e-03,1.000000e+00
5.825183e-07,3.000000e+01,1.605862e-01,8.804296e-05,2.598748e-01,3.190306e+02,0.000000e+00,1.002444e-02,1.000000e+00
6.074810e-07,3.000000e+01,1.607928e-01,9.089198e-05,2.683614e-01,3.191492e+02,0.000000e+00,1.017554e-02,1.000000e+00
6.335134e-07,3.000000e+01,1.609915e-01,9.386308e-05,2.772117e-01,3.192728e+02,0.000000e+00,1.033312e-02,1.000000e+00
6.606614e-07,3.000000e+01,1.611809e-01,9.696150e-05,2.864412e-01,3.194016e+02,0.000000e+00,1.049745e-02,1.000000e+00
6.889728e-07,3.000000e+01,1.613596e-01,1.001927e-04,2.960663e-01,3.195361e+02,0.000000e+00,1.066883e-02,1.000000e+00
7.184974e-07,3.000000e+01,1.615264e-01,1.035624e-04,3.061038e-01,3.196762e+02,0.000000e+00,1.084755e-02,1.000000e+00
7.492872e-07,3.000000e+01,1.616800e-01,1.070764e-04,3.165715e-01,3.198224e+02,0.000000e+00,1.103392e-02,1.000000e+00
7.813965e-07,3.000000e+01,1.618191e-01,1.107411e-04,3.274877e-01,3.199748e+02,0.000000e+00,1.122829e-02,1.000000e+00
8.148817e-07,3.000000e+01,1.619495e-01,1.133892e-04,3.354287e-01,3.200853e+02,0.000000e+00,1.152970e-02,1.000000e+00
8.498019e-07,3.000000e+01,1.620920e-01,1.159207e-04,3.430352e-01,3.201910e+02,0.000000e+00,1.186337e-02,1.000000e+00
8.862186e-07,3.000000e+01,1.622563e-01,1.185607e-04,3.509677e-01,3.203012e+02,0.000000e+00,1.221134e-02,1.000000e+00
9.241958e-07,3.000000e+01,1.624481e-01,1.213139e-04,3.592401e-01,3.204162e+02,0.000000e+00,1.257423e-02,1.000000e+00
9.638004e-07,3.000000e+01,1.626711e-01,1.241850e-04,3.678669e-01,3.205360e+02,0.000000e+00,1.295266e-02,1.000000e+00
1.005102e-06,3.000000e+01,1.629275e-01,1.271792e-04,3.768635e-01,3.206610e+02,0.000000e+00,1.334731e-02,1.000000e+00
1.048174e-06,3.000000e+01,1.632188e-01,1.303016e-04,3.862456e-01,3.207914e+02,0.000000e+00,1.375888e-02,1.000000e+00
1.093091e-06,3.000000e+01,1.635457e-01,1.335579e-04,3.960298e-01,3.209273e+02,0.000000e+00,1.418808e-02,1.000000e+00
1.139934e-06,3.000000e+01,1.639081e-01,1.369537e-04,4.062333e-01,3.210691e+02,0.000000e+00,1.463567e-02,1.000000e+00
1.188783e-06,3.000000e+01,1.643054e-01,1.404951e-04,4.168739e-01,3.212170e+02,0.000000e+00,1.510244e-02,1.000000e+00
1.239726e-06,3.000000e+01,1.647364e-01,1.441882e-04,4.279706e-01,3.213711e+02,0.000000e+00,1.558922e-02,1.000000e+00
1.292853e-06,3.000000e+01,1.651996e-01,1.480395e-04,4.395428e-01,3.215319e+02,0.000000e+00,1.609685e-02,1.000000e+00
1.348255e-06,3.000000e+01,1.656929e-01,1.520559e-04,4.516110e-01,3.216996e+02,0.000000e+00,1.662624e-02,1.000000e+00
1.406032e-06,3.000000e+01,1.662142e-01,1.562445e-04,4.641962e-01,3.218745e+02,0.000000e+00,1.717832e-02,1.000000e+00
1.466285e-06,3.000000e+01,1.667622e-01,1.601211e-04,4.758685e-01,3.220429e+02,0.000000e+00,1.778189e-02,1.000000e+00
1.529120e-06,3.000000e+01,1.673607e-01,1.630320e-04,4.846962e-01,3.221862e+02,0.000000e+00,1.847545e-02,1.000000e+00
1.594647e-06,3.000000e+01,1.680272e-01,1.660677e-04,4.939021e-01,3.223358e+02,0.000000e+00,1.919873e-02,1.000000e+00
1.662983e-06,3.000000e+01,1.687685e-01,1.692335e-04,5.035025e-01,3.224917e+02,0.000000e+00,1.995300e-02,1.000000e+00
1.734247e-06,3.000000e+01,1.695887e-01,1.725350e-04,5.135143e-01,3.226543e+02,0.000000e+00,2.073959e-02,1.000000e+00
1.808565e-06,3.000000e+01,1.704906e-01,1.759779e-04,5.239552e-01,3.228239e+02,0.000000e+00,2.155989e-02,1.000000e+00
1.886067e-06,3.000000e+01,1.714752e-01,1.795684e-04,5.348435e-01,3.230007e+02,0.000000e+00,2.241535e-02,1.000000e+00
1.966891e-06,3.000000e+01,1.725429e-01,1.833127e-04,5.461984e-01,3.231852e+02,0.000000e+00,2.330746e-02,1.000000e+00
2.051178e-06,3.000000e+01,1.736927e-01,1.872175e-04,5.580399e-01,3.233775e+02,0.000000e+00,2.423781e-02,1.000000e+00
2.139078e-06,3.000000e+01,1.749230e-01,1.912896e-04,5.703888e-01,3.235781e+02,0.000000e+00,2.520802e-02,1.000000e+00
2.230744e-06,3.000000e+01,1.762313e-01,1.955362e-04,5.832670e-01,3.237872e+02,0.000000e+00,2.621981e-02,1.000000e+00
2.326338e-06,3.000000e+01,1.776144e-01,1.999338e-04,5.966051e-01,3.240044e+02,0.000000e+00,2.727230e-02,1.000000e+00
2.426029e-06,3.000000e+01,1.790915e-01,2.032352e-04,6.067176e-01,3.241928e+02,0.000000e+00,2.826009e-02,1.000000e+00
2.529991e-06,3.000000e+01,1.806870e-01,2.066782e-04,6.172633e-01,3.243892e+02,0.000000e+00,2.929022e-02,1.000000e+00
2.638409e-06,3.000000e+01,1.824048e-01,2.102686e-04,6.282610e-01,3.245940e+02,0.000000e+00,3.036448e-02,1.000000e+00
2.751473e-06,3.000000e+01,1.842461e-01,2.140130e-04,6.397300e-01,3.248076e+02,0.000000e+00,3.148479e-02,1.000000e+00
2.869382e-06,3.000000e+01,1.862109e-01,2.179178e-04,6.516904e-01,3.250303e+02,0.000000e+00,3.265310e-02,1.000000e+00
2.992344e-06,3.000000e+01,1.882975e-01,2.219899e-04,6.641634e-01,3.252626e+02,0.000000e+00,3.387148e-02,1.000000e+00
3.120575e-06,3.000000e+01,1.905033e-01,2.262365e-04,6.771709e-01,3.255048e+02,0.000000e+00,3.514207e-02,1.000000e+00
3.254302e-06,3.000000e+01,1.928248e-01,2.306652e-04,6.907358e-01,3.257574e+02,0.000000e+00,3.646710e-02,1.000000e+00
3.393759e-06,3.000000e+01,1.952576e-01,2.351968e-04,7.046249e-01,3.260178e+02,0.000000e+00,3.783954e-02,1.000000e+00
3.539192e-06,3.000000e+01,1.978259e-01,2.388715e-04,7.159956e-01,3.262526e+02,0.000000e+00,3.915714e-02,1.000000e+00
3.690857e-06,3.000000e+01,2.005520e-01,2.427037e-04,7.278536e-01,3.264975e+02,0.000000e+00,4.053120e-02,1.000000e+00
3.849021e-06,3.000000e+01,2.034360e-01,2.467002e-04,7.402198e-01,3.267528e+02,0.000000e+00,4.196414e-02,1.000000e+00
4.013964e-06,3.000000e+01,2.064760e-01,2.508679e-04,7.531158e-01,3.270191e+02,0.000000e+00,4.345849e-02,1.000000e+00
4.185974e-06,3.000000e+01,2.096691e-01,2.552142e-04,7.665646e-01,3.272968e+02,0.000000e+00,4.501688e-02,1.000000e+00
4.365356e-06,3.000000e+01,2.130107e-01,2.597467e-04,7.805896e-01,3.275864e+02,0.000000e+00,4.664205e-02,1.000000e+00
4.552425e-06,3.000000e+01,2.164958e-01,2.644735e-04,7.952156e-01,3.278884e+02,0.000000e+00,4.833686e-02,1.000000e+00
4.747511e-06,3.000000e+01,2.201280e-01,2.688408e-04,8.088239e-01,3.281872e+02,0.000000e+00,4.988166e-02,1.000000e+00
4.950956e-06,3.000000e+01,2.239382e-01,2.730735e-04,8.220741e-01,3.284895e+02,0.000000e+00,5.136524e-02,1.000000e+00
5.163120e-06,3.000000e+01,2.279269e-01,2.774876e-04,8.358922e-01,3.288047e+02,0.000000e+00,5.291240e-02,1.000000e+00
5.384376e-06,3.000000e+01,2.320899e-01,2.820908e-04,8.503023e-01,3.291335e+02,0.000000e+00,5.452585e-02,1.000000e+00
5.615113e-06,3.000000e+01,2.364219e-01,2.868914e-04,8.653300e-01,3.294763e+02,0.000000e+00,5.620845e-02,1.000000e+00
5.855738e-06,3.000000e+01,2.409164e-01,2.918976e-04,8.810017e-01,3.298338e+02,0.000000e+00,5.796316e-02,1.000000e+00
6.106674e-06,3.000000e+01,2.455753e-01,2.965756e-04,8.957114e-01,3.301863e+02,0.000000e+00,5.998265e-02,1.000000e+00
6.368364e-06,3.000000e+01,2.504391e-01,3.009991e-04,9.096821e-01,3.305366e+02,0.000000e+00,6.224761e-02,1.000000e+00
6.641268e-06,3.000000e+01,2.555104e-01,3.056122e-04,9.242515e-01,3.309020e+02,0.000000e+00,6.460963e-02,1.000000e+00
6.925866e-06,3.000000e+01,2.607840e-01,3.104229e-04,9.394452e-01,3.312831e+02,0.000000e+00,6.707288e-02,1.000000e+00
7.222661e-06,3.000000e+01,2.662536e-01,3.154399e-04,9.552900e-01,3.316805e+02,0.000000e+00,6.964167e-02,1.000000e+00
7.532174e-06,3.000000e+01,2.719131e-01,3.204847e-04,9.712530e-01,3.320880e+02,0.000000e+00,7.225635e-02,1.000000e+00
