p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.097201e-15,3.000000e+01,5.777616e-07,7.543688e-12,9.210335e+02,0.000000e+00
1.203850e-15,3.000000e+01,6.318559e-07,8.250027e-12,9.211501e+02,0.000000e+00
1.320866e-15,3.000000e+01,6.912074e-07,9.025022e-12,9.212781e+02,0.000000e+00
1.449255e-15,3.000000e+01,7.563273e-07,9.875348e-12,9.214185e+02,0.000000e+00
1.590124e-15,3.000000e+01,8.277759e-07,1.080833e-11,9.215726e+02,0.000000e+00
1.744686e-15,3.000000e+01,9.061682e-07,1.183199e-11,9.217416e+02,0.000000e+00
1.914271e-15,3.000000e+01,9.921790e-07,1.295516e-11,9.219271e+02,0.000000e+00
2.100340e-15,3.000000e+01,1.086548e-06,1.418750e-11,9.221306e+02,0.000000e+00
2.304496e-15,3.000000e+01,1.190089e-06,1.553962e-11,9.223539e+02,0.000000e+00
2.528495e-15,3.000000e+01,1.303691e-06,1.702317e-11,9.225989e+02,0.000000e+00
2.774267e-15,3.000000e+01,1.428332e-06,1.865092e-11,9.228677e+02,0.000000e+00
3.043929e-15,3.000000e+01,1.565085e-06,2.043690e-11,9.231627e+02,0.000000e+00
3.339802e-15,3.000000e+01,1.715127e-06,2.239647e-11,9.234863e+02,0.000000e+00
3.664434e-15,3.000000e+01,1.879747e-06,2.454651e-11,9.238414e+02,0.000000e+00
4.020621e-15,3.000000e+01,2.060363e-06,2.690554e-11,9.242309e+02,0.000000e+00
4.411429e-15,3.000000e+01,2.258527e-06,2.949388e-11,9.246584e+02,0.000000e+00
4.840225e-15,3.000000e+01,2.463128e-06,3.215978e-11,9.250936e+02,0.000000e+00
5.310700e-15,3.000000e+01,2.498469e-06,3.262122e-11,9.250938e+02,0.000000e+00
5.826905e-15,3.000000e+01,2.537244e-06,3.312751e-11,9.250940e+02,0.000000e+00
6.393286e-15,3.000000e+01,2.579789e-06,3.368301e-11,9.250943e+02,0.000000e+00
7.014720e-15,3.000000e+01,2.626468e-06,3.429250e-11,9.250945e+02,0.000000e+00
7.696558e-15,3.000000e+01,2.677685e-06,3.496124e-11,9.250948e+02,0.000000e+00
8.444672e-15,3.000000e+01,2.733880e-06,3.569499e-11,9.250951e+02,0.000000e+00
9.265503e-15,3.000000e+01,2.795538e-06,3.650005e-11,9.250954e+02,0.000000e+00
1.016612e-14,3.000000e+01,2.863188e-06,3.738336e-11,9.250957e+02,0.000000e+00
1.115428e-14,3.000000e+01,2.937414e-06,3.835254e-11,9.250961e+02,0.000000e+00
1.223848e-14,3.000000e+01,3.018854e-06,3.941592e-11,9.250966e+02,0.000000e+00
1.342808e-14,3.000000e+01,3.108211e-06,4.058266e-11,9.250970e+02,0.000000e+00
1.473330e-14,3.000000e+01,3.206252e-06,4.186281e-11,9.250975e+02,0.000000e+00
1.616539e-14,3.000000e+01,3.313823e-06,4.326739e-11,9.250981e+02,0.000000e+00
1.773668e-14,3.000000e+01,3.431850e-06,4.480850e-11,9.250987e+02,0.000000e+00
1.946071e-14,3.000000e+01,3.561348e-06,4.649940e-11,9.250994e+02,0.000000e+00
2.135231e-14,3.000000e+01,3.703434e-06,4.835467e-11,9.251001e+02,0.000000e+00
2.342778e-14,3.000000e+01,3.859329e-06,5.039026e-11,9.251009e+02,0.000000e+00
2.570498e-14,3.000000e+01,4.030377e-06,5.262372e-11,9.251018e+02,0.000000e+00
2.820353e-14,3.000000e+01,4.218050e-06,5.507428e-11,9.251028e+02,0.000000e+00
3.094494e-14,3.000000e+01,4.423964e-06,5.776303e-11,9.251039e+02,0.000000e+00
3.395282e-14,3.000000e+01,4.649891e-06,6.071313e-11,9.251051e+02,0.000000e+00
3.725307e-14,3.000000e+01,4.897777e-06,6.394998e-11,9.251064e+02,0.000000e+00
