p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.098491e-15,3.000000e+01,5.784158e-07,7.552230e-12,9.210349e+02,0.000000e+00
1.206682e-15,3.000000e+01,6.332922e-07,8.268782e-12,9.211532e+02,0.000000e+00
1.325529e-15,3.000000e+01,6.935727e-07,9.055907e-12,9.212832e+02,0.000000e+00
1.456081e-15,3.000000e+01,7.597895e-07,9.920557e-12,9.214260e+02,0.000000e+00
1.599492e-15,3.000000e+01,8.325270e-07,1.087037e-11,9.215828e+02,0.000000e+00
1.757027e-15,3.000000e+01,9.124273e-07,1.191372e-11,9.217551e+02,0.000000e+00
1.930078e-15,3.000000e+01,1.000196e-06,1.305984e-11,9.219444e+02,0.000000e+00
2.120172e-15,3.000000e+01,1.096607e-06,1.431884e-11,9.221523e+02,0.000000e+00
2.328990e-15,3.000000e+01,1.202511e-06,1.570184e-11,9.223807e+02,0.000000e+00
2.558373e-15,3.000000e+01,1.318843e-06,1.722106e-11,9.226316e+02,0.000000e+00
2.810349e-15,3.000000e+01,1.446631e-06,1.888990e-11,9.229072e+02,0.000000e+00
3.087143e-15,3.000000e+01,1.587000e-06,2.072311e-11,9.232099e+02,0.000000e+00
3.391198e-15,3.000000e+01,1.741190e-06,2.273687e-11,9.235425e+02,0.000000e+00
3.725199e-15,3.000000e+01,1.910561e-06,2.494896e-11,9.239078e+02,0.000000e+00
4.092097e-15,3.000000e+01,2.096606e-06,2.737893e-11,9.243091e+02,0.000000e+00
4.495130e-15,3.000000e+01,2.300968e-06,3.004823e-11,9.247499e+02,0.000000e+00
4.937859e-15,3.000000e+01,2.470462e-06,3.225554e-11,9.250937e+02,0.000000e+00
5.424192e-15,3.000000e+01,2.506994e-06,3.273253e-11,9.250939e+02,0.000000e+00
5.958425e-15,3.000000e+01,2.547124e-06,3.325650e-11,9.250941e+02,0.000000e+00
6.545275e-15,3.000000e+01,2.591205e-06,3.383208e-11,9.250943e+02,0.000000e+00
7.189923e-15,3.000000e+01,2.639629e-06,3.446434e-11,9.250946e+02,0.000000e+00
7.898064e-15,3.000000e+01,2.692821e-06,3.515888e-11,9.250948e+02,0.000000e+00
8.675950e-15,3.000000e+01,2.751253e-06,3.592182e-11,9.250952e+02,0.000000e+00
9.530451e-15,3.000000e+01,2.815439e-06,3.675991e-11,9.250955e+02,0.000000e+00
1.046911e-14,3.000000e+01,2.885947e-06,3.768054e-11,9.250959e+02,0.000000e+00
1.150022e-14,3.000000e+01,2.963400e-06,3.869184e-11,9.250963e+02,0.000000e+00
1.263289e-14,3.000000e+01,3.048480e-06,3.980275e-11,9.250967e+02,0.000000e+00
1.387711e-14,3.000000e+01,3.141940e-06,4.102307e-11,9.250972e+02,0.000000e+00
1.524388e-14,3.000000e+01,3.244604e-06,4.236358e-11,9.250977e+02,0.000000e+00
1.674526e-14,3.000000e+01,3.357379e-06,4.383612e-11,9.250983e+02,0.000000e+00
1.839451e-14,3.000000e+01,3.481262e-06,4.545369e-11,9.250990e+02,0.000000e+00
2.020620e-14,3.000000e+01,3.617345e-06,4.723057e-11,9.250997e+02,0.000000e+00
2.219632e-14,3.000000e+01,3.766830e-06,4.918247e-11,9.251005e+02,0.000000e+00
2.438245e-14,3.000000e+01,3.931038e-06,5.132660e-11,9.251013e+02,0.000000e+00
