p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095852e-15,3.000000e+01,5.770774e-07,7.534754e-12,9.210320e+02,0.000000e+00
1.200892e-15,3.000000e+01,6.303553e-07,8.230434e-12,9.211469e+02,0.000000e+00
1.316000e-15,3.000000e+01,6.887394e-07,8.992796e-12,9.212728e+02,0.000000e+00
1.442141e-15,3.000000e+01,7.527190e-07,9.828231e-12,9.214107e+02,0.000000e+00
1.580373e-15,3.000000e+01,8.228303e-07,1.074375e-11,9.215619e+02,0.000000e+00
1.731855e-15,3.000000e+01,8.996607e-07,1.174701e-11,9.217276e+02,0.000000e+00
1.897857e-15,3.000000e+01,9.838542e-07,1.284645e-11,9.219092e+02,0.000000e+00
2.079771e-15,3.000000e+01,1.076116e-06,1.405126e-11,9.221081e+02,0.000000e+00
2.279121e-15,3.000000e+01,1.177220e-06,1.537156e-11,9.223262e+02,0.000000e+00
2.497580e-15,3.000000e+01,1.288012e-06,1.681842e-11,9.225651e+02,0.000000e+00
2.736978e-15,3.000000e+01,1.409421e-06,1.840396e-11,9.228270e+02,0.000000e+00
2.999323e-15,3.000000e+01,1.542464e-06,2.014147e-11,9.231139e+02,0.000000e+00
3.286814e-15,3.000000e+01,1.688256e-06,2.204553e-11,9.234283e+02,0.000000e+00
3.601862e-15,3.000000e+01,1.848017e-06,2.413210e-11,9.237729e+02,0.000000e+00
3.947108e-15,3.000000e+01,2.023086e-06,2.641867e-11,9.241505e+02,0.000000e+00
4.325446e-15,3.000000e+01,2.214929e-06,2.892441e-11,9.245643e+02,0.000000e+00
4.740049e-15,3.000000e+01,2.425153e-06,3.167033e-11,9.250178e+02,0.000000e+00
5.194393e-15,3.000000e+01,2.489732e-06,3.250714e-11,9.250938e+02,0.000000e+00
5.692286e-15,3.000000e+01,2.527132e-06,3.299547e-11,9.250940e+02,0.000000e+00
6.237904e-15,3.000000e+01,2.568117e-06,3.353061e-11,9.250942e+02,0.000000e+00
6.835820e-15,3.000000e+01,2.613030e-06,3.411704e-11,9.250944e+02,0.000000e+00
7.491047e-15,3.000000e+01,2.662248e-06,3.475968e-11,9.250947e+02,0.000000e+00
8.209080e-15,3.000000e+01,2.716184e-06,3.546392e-11,9.250950e+02,0.000000e+00
8.995937e-15,3.000000e+01,2.775289e-06,3.623566e-11,9.250953e+02,0.000000e+00
9.858216e-15,3.000000e+01,2.840060e-06,3.708138e-11,9.250956e+02,0.000000e+00
1.080315e-14,3.000000e+01,2.911039e-06,3.800815e-11,9.250960e+02,0.000000e+00
1.183865e-14,3.000000e+01,2.988821e-06,3.902377e-11,9.250964e+02,0.000000e+00
1.297341e-14,3.000000e+01,3.074058e-06,4.013673e-11,9.250968e+02,0.000000e+00
1.421694e-14,3.000000e+01,3.167466e-06,4.135637e-11,9.250973e+02,0.000000e+00
1.557966e-14,3.000000e+01,3.269826e-06,4.269291e-11,9.250979e+02,0.000000e+00
1.707300e-14,3.000000e+01,3.381998e-06,4.415757e-11,9.250985e+02,0.000000e+00
1.870949e-14,3.000000e+01,3.504921e-06,4.576261e-11,9.250991e+02,0.000000e+00
2.050283e-14,3.000000e+01,3.639626e-06,4.752151e-11,9.250998e+02,0.000000e+00
