p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.096260e-15,3.000000e+01,5.772842e-07,7.537454e-12,9.210324e+02,0.000000e+00
1.201785e-15,3.000000e+01,6.308086e-07,8.236352e-12,9.211479e+02,0.000000e+00
1.317469e-15,3.000000e+01,6.894846e-07,9.002526e-12,9.212744e+02,0.000000e+00
1.444288e-15,3.000000e+01,7.538080e-07,9.842452e-12,9.214131e+02,0.000000e+00
1.583315e-15,3.000000e+01,8.243222e-07,1.076323e-11,9.215651e+02,0.000000e+00
1.735724e-15,3.000000e+01,9.016230e-07,1.177264e-11,9.217318e+02,0.000000e+00
1.902805e-15,3.000000e+01,9.863634e-07,1.287921e-11,9.219146e+02,0.000000e+00
2.085968e-15,3.000000e+01,1.079259e-06,1.409231e-11,9.221149e+02,0.000000e+00
2.286763e-15,3.000000e+01,1.181095e-06,1.542218e-11,9.223345e+02,0.000000e+00
2.506886e-15,3.000000e+01,1.292732e-06,1.688005e-11,9.225753e+02,0.000000e+00
2.748198e-15,3.000000e+01,1.415111e-06,1.847827e-11,9.228392e+02,0.000000e+00
3.012739e-15,3.000000e+01,1.549268e-06,2.023033e-11,9.231286e+02,0.000000e+00
3.302744e-15,3.000000e+01,1.696334e-06,2.215104e-11,9.234458e+02,0.000000e+00
3.620666e-15,3.000000e+01,1.857553e-06,2.425664e-11,9.237935e+02,0.000000e+00
3.969190e-15,3.000000e+01,2.034284e-06,2.656492e-11,9.241747e+02,0.000000e+00
4.351263e-15,3.000000e+01,2.228020e-06,2.909539e-11,9.245926e+02,0.000000e+00
4.770114e-15,3.000000e+01,2.440397e-06,3.186945e-11,9.250507e+02,0.000000e+00
5.229284e-15,3.000000e+01,2.492353e-06,3.254137e-11,9.250938e+02,0.000000e+00
5.732654e-15,3.000000e+01,2.530164e-06,3.303506e-11,9.250940e+02,0.000000e+00
6.284477e-15,3.000000e+01,2.571615e-06,3.357629e-11,9.250942e+02,0.000000e+00
6.889420e-15,3.000000e+01,2.617056e-06,3.416961e-11,9.250944e+02,0.000000e+00
7.552593e-15,3.000000e+01,2.666871e-06,3.482004e-11,9.250947e+02,0.000000e+00
8.279604e-15,3.000000e+01,2.721481e-06,3.553309e-11,9.250950e+02,0.000000e+00
9.076596e-15,3.000000e+01,2.781348e-06,3.631477e-11,9.250953e+02,0.000000e+00
9.950307e-15,3.000000e+01,2.846977e-06,3.717170e-11,9.250957e+02,0.000000e+00
1.090812e-14,3.000000e+01,2.918924e-06,3.811111e-11,9.250960e+02,0.000000e+00
1.195813e-14,3.000000e+01,2.997796e-06,3.914095e-11,9.250964e+02,0.000000e+00
1.310922e-14,3.000000e+01,3.084260e-06,4.026993e-11,9.250969e+02,0.000000e+00
1.437111e-14,3.000000e+01,3.179046e-06,4.150758e-11,9.250974e+02,0.000000e+00
1.575447e-14,3.000000e+01,3.282957e-06,4.286436e-11,9.250979e+02,0.000000e+00
1.727099e-14,3.000000e+01,3.396870e-06,4.435175e-11,9.250985e+02,0.000000e+00
1.893349e-14,3.000000e+01,3.521747e-06,4.598231e-11,9.250992e+02,0.000000e+00
2.075602e-14,3.000000e+01,3.658644e-06,4.776984e-11,9.250999e+02,0.000000e+00
2.275399e-14,3.000000e+01,3.808719e-06,4.972942e-11,9.251007e+02,0.000000e+00
2.494428e-14,3.000000e+01,3.973239e-06,5.187764e-11,9.251015e+02,0.000000e+00
2.734541e-14,3.000000e+01,4.153595e-06,5.423265e-11,9.251025e+02,0.000000e+00
2.997768e-14,3.000000e+01,4.351310e-06,5.681434e-11,9.251035e+02,0.000000e+00
3.286332e-14,3.000000e+01,4.568057e-06,5.964455e-11,9.251047e+02,0.000000e+00
3.602673e-14,3.000000e+01,4.805666e-06,6.274720e-11,9.251059e+02,0.000000e+00
3.949466e-14,3.000000e+01,5.066145e-06,6.614850e-11,9.251073e+02,0.000000e+00
4.329640e-14,3.000000e+01,5.351695e-06,6.987722e-11,9.251088e+02,0.000000e+00
4.746410e-14,3.000000e+01,5.664730e-06,7.396485e-11,9.251104e+02,0.000000e+00
5.203298e-14,3.000000e+01,6.007894e-06,7.844597e-11,9.251122e+02,0.000000e+00
5.704166e-14,3.000000e+01,6.384087e-06,8.335843e-11,9.251142e+02,0.000000e+00
6.253248e-14,3.000000e+01,6.796487e-06,8.874377e-11,9.251163e+02,0.000000e+00
6.855184e-14,3.000000e+01,7.248580e-06,9.464750e-11,9.251187e+02,0.000000e+00
7.515062e-14,3.000000e+01,7.744183e-06,1.011195e-10,9.251213e+02,0.000000e+00
8.238460e-14,3.000000e+01,8.287486e-06,1.082145e-10,9.251241e+02,0.000000e+00
9.031491e-14,3.000000e+01,8.883076e-06,1.159925e-10,9.251272e+02,0.000000e+00
9.900860e-14,3.000000e+01,9.535986e-06,1.245192e-10,9.251307e+02,0.000000e+00
1.085391e-13,3.000000e+01,1.025173e-05,1.338666e-10,9.251344e+02,0.000000e+00
1.189871e-13,3.000000e+01,1.103636e-05,1.441139e-10,9.251385e+02,0.000000e+00
1.304408e-13,3.000000e+01,1.189649e-05,1.553475e-10,9.251430e+02,0.000000e+00
1.429969e-13,3.000000e+01,1.283939e-05,1.676625e-10,9.251479e+02,0.000000e+00
1.567618e-13,3.000000e+01,1.387303e-05,1.811629e-10,9.251534e+02,0.000000e+00
1.718516e-13,3.000000e+01,1.500613e-05,1.959629e-10,9.251593e+02,0.000000e+00
1.883940e-13,3.000000e+01,1.624826e-05,2.121875e-10,9.251658e+02,0.000000e+00
2.065288e-13,3.000000e+01,1.760990e-05,2.299739e-10,9.251729e+02,0.000000e+00
2.264092e-13,3.000000e+01,1.910255e-05,2.494724e-10,9.251807e+02,0.000000e+00
2.482033e-13,3.000000e+01,2.073882e-05,2.708478e-10,9.251893e+02,0.000000e+00
