p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095527e-15,3.000000e+01,5.769126e-07,7.532602e-12,9.210316e+02,0.000000e+00
1.200180e-15,3.000000e+01,6.299941e-07,8.225717e-12,9.211461e+02,0.000000e+00
1.314829e-15,3.000000e+01,6.881458e-07,8.985044e-12,9.212715e+02,0.000000e+00
1.440431e-15,3.000000e+01,7.518518e-07,9.816907e-12,9.214089e+02,0.000000e+00
1.578031e-15,3.000000e+01,8.216425e-07,1.072824e-11,9.215594e+02,0.000000e+00
1.728776e-15,3.000000e+01,8.980990e-07,1.172662e-11,9.217242e+02,0.000000e+00
1.893921e-15,3.000000e+01,9.818579e-07,1.282038e-11,9.219049e+02,0.000000e+00
2.074842e-15,3.000000e+01,1.073616e-06,1.401862e-11,9.221027e+02,0.000000e+00
2.273046e-15,3.000000e+01,1.174138e-06,1.533133e-11,9.223195e+02,0.000000e+00
2.490183e-15,3.000000e+01,1.284261e-06,1.676943e-11,9.225570e+02,0.000000e+00
2.728063e-15,3.000000e+01,1.404900e-06,1.834491e-11,9.228172e+02,0.000000e+00
2.988667e-15,3.000000e+01,1.537061e-06,2.007090e-11,9.231022e+02,0.000000e+00
3.274166e-15,3.000000e+01,1.681842e-06,2.196176e-11,9.234145e+02,0.000000e+00
3.586937e-15,3.000000e+01,1.840449e-06,2.403325e-11,9.237566e+02,0.000000e+00
3.929587e-15,3.000000e+01,2.014202e-06,2.630263e-11,9.241314e+02,0.000000e+00
4.304969e-15,3.000000e+01,2.204546e-06,2.878879e-11,9.245419e+02,0.000000e+00
4.716210e-15,3.000000e+01,2.413065e-06,3.151245e-11,9.249917e+02,0.000000e+00
5.166736e-15,3.000000e+01,2.487655e-06,3.248002e-11,9.250938e+02,0.000000e+00
5.660300e-15,3.000000e+01,2.524729e-06,3.296410e-11,9.250940e+02,0.000000e+00
6.201012e-15,3.000000e+01,2.565346e-06,3.349443e-11,9.250942e+02,0.000000e+00
6.793376e-15,3.000000e+01,2.609842e-06,3.407541e-11,9.250944e+02,0.000000e+00
7.442328e-15,3.000000e+01,2.658588e-06,3.471190e-11,9.250947e+02,0.000000e+00
8.153272e-15,3.000000e+01,2.711992e-06,3.540918e-11,9.250949e+02,0.000000e+00
8.932130e-15,3.000000e+01,2.770496e-06,3.617308e-11,9.250953e+02,0.000000e+00
9.785391e-15,3.000000e+01,2.834589e-06,3.700995e-11,9.250956e+02,0.000000e+00
1.072016e-14,3.000000e+01,2.904805e-06,3.792676e-11,9.250960e+02,0.000000e+00
1.174423e-14,3.000000e+01,2.981728e-06,3.893116e-11,9.250964e+02,0.000000e+00
1.286612e-14,3.000000e+01,3.065999e-06,4.003150e-11,9.250968e+02,0.000000e+00
1.409518e-14,3.000000e+01,3.158320e-06,4.123695e-11,9.250973e+02,0.000000e+00
1.544165e-14,3.000000e+01,3.259460e-06,4.255756e-11,9.250978e+02,0.000000e+00
1.691675e-14,3.000000e+01,3.370261e-06,4.400432e-11,9.250984e+02,0.000000e+00
1.853276e-14,3.000000e+01,3.491646e-06,4.558928e-11,9.250990e+02,0.000000e+00
2.030314e-14,3.000000e+01,3.624627e-06,4.732565e-11,9.250997e+02,0.000000e+00
2.224264e-14,3.000000e+01,3.770310e-06,4.922789e-11,9.251005e+02,0.000000e+00
2.436741e-14,3.000000e+01,3.929909e-06,5.131185e-11,9.251013e+02,0.000000e+00
2.669516e-14,3.000000e+01,4.104753e-06,5.359489e-11,9.251022e+02,0.000000e+00
2.924527e-14,3.000000e+01,4.296298e-06,5.609601e-11,9.251032e+02,0.000000e+00
3.203899e-14,3.000000e+01,4.506140e-06,5.883606e-11,9.251043e+02,0.000000e+00
3.509958e-14,3.000000e+01,4.736026e-06,6.183786e-11,9.251055e+02,0.000000e+00
3.845254e-14,3.000000e+01,4.987871e-06,6.512641e-11,9.251069e+02,0.000000e+00
4.212580e-14,3.000000e+01,5.263771e-06,6.872911e-11,9.251083e+02,0.000000e+00
4.614996e-14,3.000000e+01,5.566025e-06,7.267596e-11,9.251099e+02,0.000000e+00
5.055853e-14,3.000000e+01,5.897150e-06,7.699984e-11,9.251116e+02,0.000000e+00
5.538824e-14,3.000000e+01,6.259902e-06,8.173677e-11,9.251135e+02,0.000000e+00
6.067932e-14,3.000000e+01,6.657302e-06,8.692621e-11,9.251156e+02,0.000000e+00
6.647584e-14,3.000000e+01,7.092660e-06,9.261138e-11,9.251179e+02,0.000000e+00
7.282609e-14,3.000000e+01,7.569599e-06,9.883964e-11,9.251204e+02,0.000000e+00
7.978295e-14,3.000000e+01,8.092092e-06,1.056629e-10,9.251231e+02,0.000000e+00
8.740439e-14,3.000000e+01,8.664488e-06,1.131379e-10,9.251261e+02,0.000000e+00
9.575387e-14,3.000000e+01,9.291552e-06,1.213270e-10,9.251294e+02,0.000000e+00
1.049010e-13,3.000000e+01,9.978505e-06,1.302984e-10,9.251330e+02,0.000000e+00
1.149218e-13,3.000000e+01,1.073106e-05,1.401267e-10,9.251369e+02,0.000000e+00
1.259000e-13,3.000000e+01,1.155550e-05,1.508940e-10,9.251412e+02,0.000000e+00
1.379269e-13,3.000000e+01,1.245866e-05,1.626898e-10,9.251460e+02,0.000000e+00
1.511026e-13,3.000000e+01,1.344807e-05,1.756125e-10,9.251511e+02,0.000000e+00
1.655370e-13,3.000000e+01,1.453197e-05,1.897696e-10,9.251568e+02,0.000000e+00
1.813503e-13,3.000000e+01,1.571936e-05,2.052791e-10,9.251630e+02,0.000000e+00
1.986742e-13,3.000000e+01,1.702014e-05,2.222702e-10,9.251698e+02,0.000000e+00
2.176529e-13,3.000000e+01,1.844513e-05,2.408844e-10,9.251773e+02,0.000000e+00
2.384447e-13,3.000000e+01,2.000617e-05,2.612767e-10,9.251855e+02,0.000000e+00
2.612226e-13,3.000000e+01,2.171625e-05,2.836171e-10,9.251944e+02,0.000000e+00
2.861764e-13,3.000000e+01,2.358959e-05,3.080915e-10,9.252042e+02,0.000000e+00
3.135140e-13,3.000000e+01,2.564177e-05,3.349040e-10,9.252150e+02,0.000000e+00
3.434631e-13,3.000000e+01,2.788984e-05,3.642778e-10,9.252267e+02,0.000000e+00
3.762732e-13,3.000000e+01,3.035250e-05,3.964575e-10,9.252396e+02,0.000000e+00
4.122175e-13,3.000000e+01,3.305021e-05,4.317113e-10,9.252538e+02,0.000000e+00
4.515954e-13,3.000000e+01,3.600538e-05,4.703328e-10,9.252692e+02,0.000000e+00
4.947350e-13,3.000000e+01,3.924256e-05,5.126437e-10,9.252862e+02,0.000000e+00
5.419956e-13,3.000000e+01,4.278862e-05,5.589964e-10,9.253048e+02,0.000000e+00
5.937709e-13,3.000000e+01,4.667301e-05,6.097771e-10,9.253251e+02,0.000000e+00
6.504921e-13,3.000000e+01,5.092796e-05,6.654087e-10,9.253474e+02,0.000000e+00
7.126317e-13,3.000000e+01,5.558877e-05,7.263546e-10,9.253718e+02,0.000000e+00
7.807074e-13,3.000000e+01,6.069409e-05,7.931226e-10,9.253986e+02,0.000000e+00
8.552861e-13,3.000000e+01,6.628623e-05,8.662686e-10,9.254279e+02,0.000000e+00
9.369891e-13,3.000000e+01,7.241153e-05,9.464021e-10,9.254600e+02,0.000000e+00
1.026497e-12,3.000000e+01,7.912070e-05,1.034191e-09,9.254952e+02,0.000000e+00
1.124555e-12,3.000000e+01,8.646928e-05,1.130365e-09,9.255337e+02,0.000000e+00
1.231981e-12,3.000000e+01,9.451804e-05,1.235727e-09,9.255760e+02,0.000000e+00
1.349668e-12,3.000000e+01,1.033335e-04,1.351154e-09,9.256222e+02,0.000000e+00
1.478598e-12,3.000000e+01,1.129885e-04,1.477607e-09,9.256729e+02,0.000000e+00
1.619844e-12,3.000000e+01,1.235627e-04,1.616140e-09,9.257284e+02,0.000000e+00
1.774583e-12,3.000000e+01,1.351433e-04,1.767906e-09,9.257892e+02,0.000000e+00
1.944104e-12,3.000000e+01,1.478256e-04,1.934171e-09,9.258558e+02,0.000000e+00
2.129819e-12,3.000000e+01,1.617141e-04,2.116318e-09,9.259288e+02,0.000000e+00
2.333274e-12,3.000000e+01,1.769228e-04,2.315865e-09,9.260088e+02,0.000000e+00
2.556165e-12,3.000000e+01,1.935767e-04,2.534474e-09,9.260964e+02,0.000000e+00
2.800348e-12,3.000000e+01,2.118121e-04,2.773966e-09,9.261924e+02,0.000000e+00
3.067857e-12,3.000000e+01,2.317784e-04,3.036337e-09,9.262975e+02,0.000000e+00
3.360921e-12,3.000000e+01,2.536387e-04,3.323770e-09,9.264127e+02,0.000000e+00
3.681980e-12,3.000000e+01,2.775712e-04,3.638662e-09,9.265389e+02,0.000000e+00
4.033709e-12,3.000000e+01,3.037707e-04,3.983634e-09,9.266771e+02,0.000000e+00
4.419037e-12,3.000000e+01,3.324500e-04,4.361561e-09,9.268286e+02,0.000000e+00
4.841175e-12,3.000000e+01,3.623393e-04,4.754329e-09,9.269473e+02,0.000000e+00
5.303639e-12,3.000000e+01,3.947550e-04,5.181980e-09,9.270715e+02,0.000000e+00
5.810280e-12,3.000000e+01,4.302341e-04,5.650482e-09,9.272075e+02,0.000000e+00
6.365319e-12,3.000000e+01,4.690626e-04,6.163739e-09,9.273565e+02,0.000000e+00
6.973380e-12,3.000000e+01,5.115524e-04,6.726027e-09,9.275198e+02,0.000000e+00
