p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095097e-15,3.000000e+01,5.766944e-07,7.529753e-12,9.210312e+02,0.000000e+00
1.199237e-15,3.000000e+01,6.295162e-07,8.219477e-12,9.211451e+02,0.000000e+00
1.313281e-15,3.000000e+01,6.873606e-07,8.974791e-12,9.212698e+02,0.000000e+00
1.438170e-15,3.000000e+01,7.507051e-07,9.801933e-12,9.214064e+02,0.000000e+00
1.574936e-15,3.000000e+01,8.200725e-07,1.070773e-11,9.215560e+02,0.000000e+00
1.724708e-15,3.000000e+01,8.960355e-07,1.169967e-11,9.217198e+02,0.000000e+00
1.888722e-15,3.000000e+01,9.792210e-07,1.278595e-11,9.218992e+02,0.000000e+00
2.068334e-15,3.000000e+01,1.070316e-06,1.397552e-11,9.220956e+02,0.000000e+00
2.265026e-15,3.000000e+01,1.170071e-06,1.527821e-11,9.223108e+02,0.000000e+00
2.480423e-15,3.000000e+01,1.279311e-06,1.670479e-11,9.225464e+02,0.000000e+00
2.716304e-15,3.000000e+01,1.398937e-06,1.826703e-11,9.228043e+02,0.000000e+00
2.974616e-15,3.000000e+01,1.529935e-06,1.997784e-11,9.230869e+02,0.000000e+00
3.257493e-15,3.000000e+01,1.673387e-06,2.185134e-11,9.233963e+02,0.000000e+00
3.567271e-15,3.000000e+01,1.830477e-06,2.390300e-11,9.237351e+02,0.000000e+00
3.906508e-15,3.000000e+01,2.002499e-06,2.614977e-11,9.241061e+02,0.000000e+00
4.278005e-15,3.000000e+01,2.190874e-06,2.861021e-11,9.245124e+02,0.000000e+00
4.684830e-15,3.000000e+01,2.397154e-06,3.130462e-11,9.249574e+02,0.000000e+00
5.130344e-15,3.000000e+01,2.484921e-06,3.244433e-11,9.250938e+02,0.000000e+00
5.618224e-15,3.000000e+01,2.521569e-06,3.292283e-11,9.250940e+02,0.000000e+00
6.152500e-15,3.000000e+01,2.561702e-06,3.344685e-11,9.250942e+02,0.000000e+00
6.737584e-15,3.000000e+01,2.605651e-06,3.402069e-11,9.250944e+02,0.000000e+00
7.378308e-15,3.000000e+01,2.653780e-06,3.464911e-11,9.250946e+02,0.000000e+00
8.079963e-15,3.000000e+01,2.706485e-06,3.533728e-11,9.250949e+02,0.000000e+00
8.848343e-15,3.000000e+01,2.764202e-06,3.609090e-11,9.250952e+02,0.000000e+00
9.689794e-15,3.000000e+01,2.827409e-06,3.691619e-11,9.250956e+02,0.000000e+00
1.061126e-14,3.000000e+01,2.896625e-06,3.781996e-11,9.250959e+02,0.000000e+00
1.162036e-14,3.000000e+01,2.972424e-06,3.880967e-11,9.250963e+02,0.000000e+00
1.272542e-14,3.000000e+01,3.055431e-06,3.989350e-11,9.250967e+02,0.000000e+00
1.393557e-14,3.000000e+01,3.146331e-06,4.108041e-11,9.250972e+02,0.000000e+00
1.526080e-14,3.000000e+01,3.245876e-06,4.238018e-11,9.250977e+02,0.000000e+00
1.671206e-14,3.000000e+01,3.354886e-06,4.380356e-11,9.250983e+02,0.000000e+00
1.830133e-14,3.000000e+01,3.474263e-06,4.536230e-11,9.250989e+02,0.000000e+00
2.004173e-14,3.000000e+01,3.604991e-06,4.706926e-11,9.250996e+02,0.000000e+00
2.194764e-14,3.000000e+01,3.748151e-06,4.893856e-11,9.251004e+02,0.000000e+00
2.403479e-14,3.000000e+01,3.904924e-06,5.098562e-11,9.251012e+02,0.000000e+00
2.632043e-14,3.000000e+01,4.076605e-06,5.322735e-11,9.251021e+02,0.000000e+00
2.882342e-14,3.000000e+01,4.264612e-06,5.568226e-11,9.251031e+02,0.000000e+00
3.156444e-14,3.000000e+01,4.470496e-06,5.837062e-11,9.251041e+02,0.000000e+00
3.456612e-14,3.000000e+01,4.695957e-06,6.131464e-11,9.251053e+02,0.000000e+00
3.785326e-14,3.000000e+01,4.942858e-06,6.453863e-11,9.251066e+02,0.000000e+00
4.145299e-14,3.000000e+01,5.213236e-06,6.806921e-11,9.251080e+02,0.000000e+00
4.539504e-14,3.000000e+01,5.509324e-06,7.193554e-11,9.251096e+02,0.000000e+00
4.971197e-14,3.000000e+01,5.833565e-06,7.616954e-11,9.251113e+02,0.000000e+00
5.443943e-14,3.000000e+01,6.188638e-06,8.080619e-11,9.251131e+02,0.000000e+00
5.961646e-14,3.000000e+01,6.577473e-06,8.588376e-11,9.251152e+02,0.000000e+00
6.528580e-14,3.000000e+01,7.003280e-06,9.144420e-11,9.251174e+02,0.000000e+00
7.149428e-14,3.000000e+01,7.469574e-06,9.753342e-11,9.251198e+02,0.000000e+00
7.829317e-14,3.000000e+01,7.980204e-06,1.042017e-10,9.251225e+02,0.000000e+00
8.573862e-14,3.000000e+01,8.539384e-06,1.115041e-10,9.251254e+02,0.000000e+00
9.389210e-14,3.000000e+01,9.151730e-06,1.195010e-10,9.251286e+02,0.000000e+00
1.028210e-13,3.000000e+01,9.822296e-06,1.282583e-10,9.251322e+02,0.000000e+00
1.125989e-13,3.000000e+01,1.055662e-05,1.378484e-10,9.251360e+02,0.000000e+00
1.233067e-13,3.000000e+01,1.136075e-05,1.483506e-10,9.251402e+02,0.000000e+00
1.350328e-13,3.000000e+01,1.224133e-05,1.598514e-10,9.251448e+02,0.000000e+00
1.478741e-13,3.000000e+01,1.320563e-05,1.724459e-10,9.251499e+02,0.000000e+00
1.619364e-13,3.000000e+01,1.426160e-05,1.862382e-10,9.251554e+02,0.000000e+00
1.773361e-13,3.000000e+01,1.541795e-05,2.013420e-10,9.251614e+02,0.000000e+00
1.942002e-13,3.000000e+01,1.668422e-05,2.178822e-10,9.251681e+02,0.000000e+00
2.126681e-13,3.000000e+01,1.807086e-05,2.359953e-10,9.251753e+02,0.000000e+00
2.328922e-13,3.000000e+01,1.958929e-05,2.558309e-10,9.251833e+02,0.000000e+00
2.550395e-13,3.000000e+01,2.125205e-05,2.775527e-10,9.251920e+02,0.000000e+00
2.792930e-13,3.000000e+01,2.307284e-05,3.013403e-10,9.252015e+02,0.000000e+00
3.058529e-13,3.000000e+01,2.506667e-05,3.273900e-10,9.252120e+02,0.000000e+00
3.349386e-13,3.000000e+01,2.724998e-05,3.559170e-10,9.252234e+02,0.000000e+00
3.667902e-13,3.000000e+01,2.964075e-05,3.871568e-10,9.252359e+02,0.000000e+00
4.016709e-13,3.000000e+01,3.225869e-05,4.213674e-10,9.252496e+02,0.000000e+00
4.398686e-13,3.000000e+01,3.512535e-05,4.588313e-10,9.252646e+02,0.000000e+00
4.816988e-13,3.000000e+01,3.826435e-05,4.998579e-10,9.252811e+02,0.000000e+00
5.275069e-13,3.000000e+01,4.170154e-05,5.447860e-10,9.252991e+02,0.000000e+00
5.776712e-13,3.000000e+01,4.546519e-05,5.939867e-10,9.253188e+02,0.000000e+00
6.326059e-13,3.000000e+01,4.958629e-05,6.478662e-10,9.253404e+02,0.000000e+00
6.927649e-13,3.000000e+01,5.409872e-05,7.068694e-10,9.253640e+02,0.000000e+00
7.586447e-13,3.000000e+01,5.903959e-05,7.714837e-10,9.253899e+02,0.000000e+00
8.307895e-13,3.000000e+01,6.444950e-05,8.422427e-10,9.254183e+02,0.000000e+00
9.097951e-13,3.000000e+01,7.037291e-05,9.197305e-10,9.254493e+02,0.000000e+00
9.963139e-13,3.000000e+01,7.685844e-05,1.004587e-09,9.254833e+02,0.000000e+00
1.091060e-12,3.000000e+01,8.395932e-05,1.097514e-09,9.255206e+02,0.000000e+00
1.194817e-12,3.000000e+01,9.173379e-05,1.199277e-09,9.255613e+02,0.000000e+00
1.308440e-12,3.000000e+01,1.002456e-04,1.310718e-09,9.256060e+02,0.000000e+00
1.432869e-12,3.000000e+01,1.095644e-04,1.432756e-09,9.256549e+02,0.000000e+00
1.569131e-12,3.000000e+01,1.197665e-04,1.566400e-09,9.257085e+02,0.000000e+00
1.718350e-12,3.000000e+01,1.309353e-04,1.712753e-09,9.257671e+02,0.000000e+00
1.881760e-12,3.000000e+01,1.431620e-04,1.873024e-09,9.258313e+02,0.000000e+00
2.060710e-12,3.000000e+01,1.565465e-04,2.048536e-09,9.259017e+02,0.000000e+00
2.256677e-12,3.000000e+01,1.711978e-04,2.240739e-09,9.259787e+02,0.000000e+00
2.471280e-12,3.000000e+01,1.872352e-04,2.451220e-09,9.260630e+02,0.000000e+00
2.706291e-12,3.000000e+01,2.047892e-04,2.681716e-09,9.261554e+02,0.000000e+00
2.963652e-12,3.000000e+01,2.240021e-04,2.934133e-09,9.262566e+02,0.000000e+00
3.245486e-12,3.000000e+01,2.450298e-04,3.210553e-09,9.263673e+02,0.000000e+00
