p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095735e-15,3.000000e+01,5.770178e-07,7.533976e-12,9.210319e+02,0.000000e+00
1.200634e-15,3.000000e+01,6.302247e-07,8.228728e-12,9.211466e+02,0.000000e+00
1.315576e-15,3.000000e+01,6.885247e-07,8.989992e-12,9.212723e+02,0.000000e+00
1.441523e-15,3.000000e+01,7.524053e-07,9.824135e-12,9.214101e+02,0.000000e+00
1.579526e-15,3.000000e+01,8.224006e-07,1.073813e-11,9.215610e+02,0.000000e+00
1.730741e-15,3.000000e+01,8.990957e-07,1.173964e-11,9.217264e+02,0.000000e+00
1.896433e-15,3.000000e+01,9.831318e-07,1.283701e-11,9.219076e+02,0.000000e+00
2.077987e-15,3.000000e+01,1.075212e-06,1.403945e-11,9.221062e+02,0.000000e+00
2.276922e-15,3.000000e+01,1.176105e-06,1.535700e-11,9.223238e+02,0.000000e+00
2.494902e-15,3.000000e+01,1.286654e-06,1.680069e-11,9.225622e+02,0.000000e+00
2.733751e-15,3.000000e+01,1.407785e-06,1.838258e-11,9.228234e+02,0.000000e+00
2.995465e-15,3.000000e+01,1.540508e-06,2.011592e-11,9.231097e+02,0.000000e+00
3.282235e-15,3.000000e+01,1.685934e-06,2.201520e-11,9.234233e+02,0.000000e+00
3.596458e-15,3.000000e+01,1.845277e-06,2.409631e-11,9.237670e+02,0.000000e+00
3.940763e-15,3.000000e+01,2.019869e-06,2.637665e-11,9.241436e+02,0.000000e+00
4.318031e-15,3.000000e+01,2.211169e-06,2.887530e-11,9.245562e+02,0.000000e+00
4.731415e-15,3.000000e+01,2.420775e-06,3.161315e-11,9.250084e+02,0.000000e+00
5.184375e-15,3.000000e+01,2.488980e-06,3.249732e-11,9.250938e+02,0.000000e+00
5.680699e-15,3.000000e+01,2.526262e-06,3.298411e-11,9.250940e+02,0.000000e+00
6.224538e-15,3.000000e+01,2.567113e-06,3.351750e-11,9.250942e+02,0.000000e+00
6.820442e-15,3.000000e+01,2.611875e-06,3.410196e-11,9.250944e+02,0.000000e+00
7.473394e-15,3.000000e+01,2.660922e-06,3.474237e-11,9.250947e+02,0.000000e+00
8.188856e-15,3.000000e+01,2.714665e-06,3.544408e-11,9.250950e+02,0.000000e+00
8.972812e-15,3.000000e+01,2.773552e-06,3.621298e-11,9.250953e+02,0.000000e+00
9.831820e-15,3.000000e+01,2.838077e-06,3.705549e-11,9.250956e+02,0.000000e+00
1.077307e-14,3.000000e+01,2.908779e-06,3.797865e-11,9.250960e+02,0.000000e+00
1.180442e-14,3.000000e+01,2.986249e-06,3.899019e-11,9.250964e+02,0.000000e+00
1.293451e-14,3.000000e+01,3.071136e-06,4.009857e-11,9.250968e+02,0.000000e+00
1.417279e-14,3.000000e+01,3.164150e-06,4.131307e-11,9.250973e+02,0.000000e+00
1.552962e-14,3.000000e+01,3.266067e-06,4.264383e-11,9.250978e+02,0.000000e+00
1.701634e-14,3.000000e+01,3.377742e-06,4.410199e-11,9.250984e+02,0.000000e+00
1.864539e-14,3.000000e+01,3.500106e-06,4.569975e-11,9.250991e+02,0.000000e+00
2.043040e-14,3.000000e+01,3.634185e-06,4.745047e-11,9.250998e+02,0.000000e+00
2.238629e-14,3.000000e+01,3.781100e-06,4.936879e-11,9.251005e+02,0.000000e+00
2.452943e-14,3.000000e+01,3.942078e-06,5.147076e-11,9.251014e+02,0.000000e+00
2.687775e-14,3.000000e+01,4.118467e-06,5.377396e-11,9.251023e+02,0.000000e+00
2.945088e-14,3.000000e+01,4.311741e-06,5.629766e-11,9.251033e+02,0.000000e+00
3.227034e-14,3.000000e+01,4.523517e-06,5.906297e-11,9.251044e+02,0.000000e+00
3.535973e-14,3.000000e+01,4.755566e-06,6.209301e-11,9.251056e+02,0.000000e+00
3.874488e-14,3.000000e+01,5.009828e-06,6.541313e-11,9.251070e+02,0.000000e+00
4.245410e-14,3.000000e+01,5.288430e-06,6.905110e-11,9.251084e+02,0.000000e+00
4.651843e-14,3.000000e+01,5.593701e-06,7.303735e-11,9.251100e+02,0.000000e+00
5.097185e-14,3.000000e+01,5.928193e-06,7.740522e-11,9.251118e+02,0.000000e+00
5.585161e-14,3.000000e+01,6.294705e-06,8.219124e-11,9.251137e+02,0.000000e+00
