p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095357e-15,3.000000e+01,5.768264e-07,7.531477e-12,9.210314e+02,0.000000e+00
1.199808e-15,3.000000e+01,6.298054e-07,8.223253e-12,9.211457e+02,0.000000e+00
1.314218e-15,3.000000e+01,6.878357e-07,8.980995e-12,9.212708e+02,0.000000e+00
1.439538e-15,3.000000e+01,7.513988e-07,9.810993e-12,9.214079e+02,0.000000e+00
1.576809e-15,3.000000e+01,8.210223e-07,1.072014e-11,9.215580e+02,0.000000e+00
1.727169e-15,3.000000e+01,8.972837e-07,1.171597e-11,9.217225e+02,0.000000e+00
1.891867e-15,3.000000e+01,9.808160e-07,1.280677e-11,9.219026e+02,0.000000e+00
2.072270e-15,3.000000e+01,1.072312e-06,1.400159e-11,9.220999e+02,0.000000e+00
2.269876e-15,3.000000e+01,1.172531e-06,1.531033e-11,9.223161e+02,0.000000e+00
2.486325e-15,3.000000e+01,1.282304e-06,1.674388e-11,9.225528e+02,0.000000e+00
2.723415e-15,3.000000e+01,1.402543e-06,1.831413e-11,9.228121e+02,0.000000e+00
2.983112e-15,3.000000e+01,1.534243e-06,2.003411e-11,9.230962e+02,0.000000e+00
3.267573e-15,3.000000e+01,1.678499e-06,2.191810e-11,9.234073e+02,0.000000e+00
3.579160e-15,3.000000e+01,1.836505e-06,2.398174e-11,9.237481e+02,0.000000e+00
3.920459e-15,3.000000e+01,2.009573e-06,2.624217e-11,9.241214e+02,0.000000e+00
4.294303e-15,3.000000e+01,2.199138e-06,2.871815e-11,9.245303e+02,0.000000e+00
4.703797e-15,3.000000e+01,2.406771e-06,3.143023e-11,9.249781e+02,0.000000e+00
5.152338e-15,3.000000e+01,2.486573e-06,3.246590e-11,9.250938e+02,0.000000e+00
5.643651e-15,3.000000e+01,2.523479e-06,3.294777e-11,9.250940e+02,0.000000e+00
6.181814e-15,3.000000e+01,2.563904e-06,3.347560e-11,9.250942e+02,0.000000e+00
6.771295e-15,3.000000e+01,2.608183e-06,3.405375e-11,9.250944e+02,0.000000e+00
7.416987e-15,3.000000e+01,2.656685e-06,3.468704e-11,9.250947e+02,0.000000e+00
8.124250e-15,3.000000e+01,2.709812e-06,3.538072e-11,9.250949e+02,0.000000e+00
8.898957e-15,3.000000e+01,2.768004e-06,3.614054e-11,9.250952e+02,0.000000e+00
9.747537e-15,3.000000e+01,2.831746e-06,3.697282e-11,9.250956e+02,0.000000e+00
1.067704e-14,3.000000e+01,2.901566e-06,3.788447e-11,9.250959e+02,0.000000e+00
1.169517e-14,3.000000e+01,2.978043e-06,3.888304e-11,9.250963e+02,0.000000e+00
1.281039e-14,3.000000e+01,3.061813e-06,3.997684e-11,9.250968e+02,0.000000e+00
1.403195e-14,3.000000e+01,3.153571e-06,4.117493e-11,9.250973e+02,0.000000e+00
1.537000e-14,3.000000e+01,3.254078e-06,4.248728e-11,9.250978e+02,0.000000e+00
1.683564e-14,3.000000e+01,3.364169e-06,4.392476e-11,9.250984e+02,0.000000e+00
1.844104e-14,3.000000e+01,3.484757e-06,4.549933e-11,9.250990e+02,0.000000e+00
2.019953e-14,3.000000e+01,3.616844e-06,4.722403e-11,9.250997e+02,0.000000e+00
2.212570e-14,3.000000e+01,3.761526e-06,4.911320e-11,9.251004e+02,0.000000e+00
2.423555e-14,3.000000e+01,3.920004e-06,5.118252e-11,9.251013e+02,0.000000e+00
2.654658e-14,3.000000e+01,4.093592e-06,5.344916e-11,9.251022e+02,0.000000e+00
2.907799e-14,3.000000e+01,4.283733e-06,5.593194e-11,9.251032e+02,0.000000e+00
3.185079e-14,3.000000e+01,4.492004e-06,5.865148e-11,9.251043e+02,0.000000e+00
3.488800e-14,3.000000e+01,4.720134e-06,6.163034e-11,9.251055e+02,0.000000e+00
3.821482e-14,3.000000e+01,4.970015e-06,6.489325e-11,9.251068e+02,0.000000e+00
