p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095732e-15,3.000000e+01,5.770165e-07,7.533959e-12,9.210319e+02,0.000000e+00
1.200629e-15,3.000000e+01,6.302219e-07,8.228692e-12,9.211466e+02,0.000000e+00
1.315567e-15,3.000000e+01,6.885202e-07,8.989932e-12,9.212723e+02,0.000000e+00
1.441509e-15,3.000000e+01,7.523987e-07,9.824048e-12,9.214100e+02,0.000000e+00
1.579508e-15,3.000000e+01,8.223915e-07,1.073802e-11,9.215610e+02,0.000000e+00
1.730718e-15,3.000000e+01,8.990837e-07,1.173948e-11,9.217264e+02,0.000000e+00
1.896403e-15,3.000000e+01,9.831166e-07,1.283682e-11,9.219076e+02,0.000000e+00
2.077949e-15,3.000000e+01,1.075192e-06,1.403920e-11,9.221061e+02,0.000000e+00
2.276876e-15,3.000000e+01,1.176081e-06,1.535669e-11,9.223237e+02,0.000000e+00
2.494846e-15,3.000000e+01,1.286626e-06,1.680031e-11,9.225621e+02,0.000000e+00
2.733683e-15,3.000000e+01,1.407750e-06,1.838213e-11,9.228234e+02,0.000000e+00
2.995384e-15,3.000000e+01,1.540467e-06,2.011538e-11,9.231096e+02,0.000000e+00
3.282138e-15,3.000000e+01,1.685885e-06,2.201456e-11,9.234232e+02,0.000000e+00
3.596344e-15,3.000000e+01,1.845219e-06,2.409555e-11,9.237669e+02,0.000000e+00
3.940629e-15,3.000000e+01,2.019801e-06,2.637576e-11,9.241434e+02,0.000000e+00
4.317874e-15,3.000000e+01,2.211090e-06,2.887426e-11,9.245560e+02,0.000000e+00
4.731233e-15,3.000000e+01,2.420682e-06,3.161194e-11,9.250082e+02,0.000000e+00
5.184164e-15,3.000000e+01,2.488964e-06,3.249711e-11,9.250938e+02,0.000000e+00
5.680454e-15,3.000000e+01,2.526243e-06,3.298387e-11,9.250940e+02,0.000000e+00
6.224256e-15,3.000000e+01,2.567092e-06,3.351722e-11,9.250942e+02,0.000000e+00
6.820117e-15,3.000000e+01,2.611850e-06,3.410164e-11,9.250944e+02,0.000000e+00
7.473021e-15,3.000000e+01,2.660894e-06,3.474200e-11,9.250947e+02,0.000000e+00
8.188429e-15,3.000000e+01,2.714632e-06,3.544366e-11,9.250950e+02,0.000000e+00
8.972324e-15,3.000000e+01,2.773515e-06,3.621250e-11,9.250953e+02,0.000000e+00
9.831263e-15,3.000000e+01,2.838035e-06,3.705494e-11,9.250956e+02,0.000000e+00
1.077243e-14,3.000000e+01,2.908731e-06,3.797803e-11,9.250960e+02,0.000000e+00
1.180370e-14,3.000000e+01,2.986195e-06,3.898948e-11,9.250964e+02,0.000000e+00
1.293369e-14,3.000000e+01,3.071075e-06,4.009777e-11,9.250968e+02,0.000000e+00
