p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.096982e-15,3.000000e+01,5.776505e-07,7.542238e-12,9.210332e+02,0.000000e+00
1.203370e-15,3.000000e+01,6.316121e-07,8.246844e-12,9.211496e+02,0.000000e+00
1.320075e-15,3.000000e+01,6.908063e-07,9.019784e-12,9.212772e+02,0.000000e+00
1.448098e-15,3.000000e+01,7.557405e-07,9.867686e-12,9.214173e+02,0.000000e+00
1.588538e-15,3.000000e+01,8.269712e-07,1.079782e-11,9.215709e+02,0.000000e+00
1.742597e-15,3.000000e+01,9.051089e-07,1.181816e-11,9.217394e+02,0.000000e+00
1.911598e-15,3.000000e+01,9.908231e-07,1.293745e-11,9.219242e+02,0.000000e+00
2.096988e-15,3.000000e+01,1.084848e-06,1.416530e-11,9.221270e+02,0.000000e+00
2.300359e-15,3.000000e+01,1.187991e-06,1.551222e-11,9.223494e+02,0.000000e+00
2.523452e-15,3.000000e+01,1.301133e-06,1.698977e-11,9.225934e+02,0.000000e+00
2.768181e-15,3.000000e+01,1.425246e-06,1.861062e-11,9.228611e+02,0.000000e+00
3.036645e-15,3.000000e+01,1.561392e-06,2.038866e-11,9.231547e+02,0.000000e+00
3.331145e-15,3.000000e+01,1.710737e-06,2.233914e-11,9.234768e+02,0.000000e+00
3.654206e-15,3.000000e+01,1.874561e-06,2.447878e-11,9.238302e+02,0.000000e+00
4.008599e-15,3.000000e+01,2.054267e-06,2.682592e-11,9.242178e+02,0.000000e+00
4.397361e-15,3.000000e+01,2.251394e-06,2.940070e-11,9.246430e+02,0.000000e+00
4.823826e-15,3.000000e+01,2.461897e-06,3.214370e-11,9.250936e+02,0.000000e+00
5.291650e-15,3.000000e+01,2.497038e-06,3.260253e-11,9.250938e+02,0.000000e+00
5.804845e-15,3.000000e+01,2.535587e-06,3.310587e-11,9.250940e+02,0.000000e+00
6.367810e-15,3.000000e+01,2.577875e-06,3.365802e-11,9.250942e+02,0.000000e+00
6.985373e-15,3.000000e+01,2.624264e-06,3.426372e-11,9.250945e+02,0.000000e+00
7.662829e-15,3.000000e+01,2.675152e-06,3.492816e-11,9.250948e+02,0.000000e+00
8.405985e-15,3.000000e+01,2.730974e-06,3.565704e-11,9.250950e+02,0.000000e+00
9.221215e-15,3.000000e+01,2.792211e-06,3.645661e-11,9.250954e+02,0.000000e+00
1.011551e-14,3.000000e+01,2.859386e-06,3.733372e-11,9.250957e+02,0.000000e+00
1.109653e-14,3.000000e+01,2.933076e-06,3.829590e-11,9.250961e+02,0.000000e+00
1.217269e-14,3.000000e+01,3.013912e-06,3.935139e-11,9.250965e+02,0.000000e+00
1.335322e-14,3.000000e+01,3.102588e-06,4.050924e-11,9.250970e+02,0.000000e+00
1.464825e-14,3.000000e+01,3.199863e-06,4.177939e-11,9.250975e+02,0.000000e+00
1.606886e-14,3.000000e+01,3.306573e-06,4.317272e-11,9.250981e+02,0.000000e+00
1.762725e-14,3.000000e+01,3.423630e-06,4.470117e-11,9.250987e+02,0.000000e+00
1.933678e-14,3.000000e+01,3.552040e-06,4.637786e-11,9.250993e+02,0.000000e+00
2.121210e-14,3.000000e+01,3.692902e-06,4.821715e-11,9.251001e+02,0.000000e+00
2.326929e-14,3.000000e+01,3.847425e-06,5.023483e-11,9.251009e+02,0.000000e+00
2.552600e-14,3.000000e+01,4.016933e-06,5.244818e-11,9.251018e+02,0.000000e+00
2.800156e-14,3.000000e+01,4.202879e-06,5.487618e-11,9.251027e+02,0.000000e+00
3.071720e-14,3.000000e+01,4.406858e-06,5.753966e-11,9.251038e+02,0.000000e+00
3.369622e-14,3.000000e+01,4.630617e-06,6.046145e-11,9.251050e+02,0.000000e+00
3.696415e-14,3.000000e+01,4.876076e-06,6.366660e-11,9.251063e+02,0.000000e+00
4.054901e-14,3.000000e+01,5.145337e-06,6.718260e-11,9.251077e+02,0.000000e+00
4.448153e-14,3.000000e+01,5.440710e-06,7.103958e-11,9.251092e+02,0.000000e+00
4.879544e-14,3.000000e+01,5.764725e-06,7.527062e-11,9.251109e+02,0.000000e+00
5.352772e-14,3.000000e+01,6.120161e-06,7.991199e-11,9.251128e+02,0.000000e+00
5.871894e-14,3.000000e+01,6.510063e-06,8.500349e-11,9.251148e+02,0.000000e+00
6.441362e-14,3.000000e+01,6.937774e-06,9.058878e-11,9.251171e+02,0.000000e+00
7.066059e-14,3.000000e+01,7.406959e-06,9.671574e-11,9.251195e+02,0.000000e+00
