p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.096203e-15,3.000000e+01,5.772554e-07,7.537079e-12,9.210324e+02,0.000000e+00
1.201661e-15,3.000000e+01,6.307456e-07,8.235530e-12,9.211477e+02,0.000000e+00
1.317265e-15,3.000000e+01,6.893811e-07,9.001174e-12,9.212742e+02,0.000000e+00
1.443990e-15,3.000000e+01,7.536567e-07,9.840476e-12,9.214128e+02,0.000000e+00
1.582906e-15,3.000000e+01,8.241149e-07,1.076052e-11,9.215647e+02,0.000000e+00
1.735187e-15,3.000000e+01,9.013503e-07,1.176908e-11,9.217313e+02,0.000000e+00
1.902117e-15,3.000000e+01,9.860146e-07,1.287466e-11,9.219138e+02,0.000000e+00
2.085106e-15,3.000000e+01,1.078822e-06,1.408660e-11,9.221140e+02,0.000000e+00
2.285700e-15,3.000000e+01,1.180556e-06,1.541514e-11,9.223334e+02,0.000000e+00
2.505592e-15,3.000000e+01,1.292075e-06,1.687148e-11,9.225739e+02,0.000000e+00
2.746637e-15,3.000000e+01,1.414320e-06,1.846793e-11,9.228375e+02,0.000000e+00
3.010872e-15,3.000000e+01,1.548322e-06,2.021797e-11,9.231265e+02,0.000000e+00
3.300528e-15,3.000000e+01,1.695210e-06,2.213636e-11,9.234433e+02,0.000000e+00
3.618049e-15,3.000000e+01,1.856226e-06,2.423930e-11,9.237906e+02,0.000000e+00
3.966116e-15,3.000000e+01,2.032725e-06,2.654456e-11,9.241713e+02,0.000000e+00
4.347669e-15,3.000000e+01,2.226198e-06,2.907159e-11,9.245886e+02,0.000000e+00
4.765928e-15,3.000000e+01,2.438274e-06,3.184173e-11,9.250461e+02,0.000000e+00
5.224425e-15,3.000000e+01,2.491988e-06,3.253660e-11,9.250938e+02,0.000000e+00
5.727031e-15,3.000000e+01,2.529742e-06,3.302955e-11,9.250940e+02,0.000000e+00
6.277990e-15,3.000000e+01,2.571128e-06,3.356992e-11,9.250942e+02,0.000000e+00
6.881952e-15,3.000000e+01,2.616495e-06,3.416228e-11,9.250944e+02,0.000000e+00
7.544017e-15,3.000000e+01,2.666227e-06,3.481163e-11,9.250947e+02,0.000000e+00
8.269775e-15,3.000000e+01,2.720743e-06,3.552345e-11,9.250950e+02,0.000000e+00
9.065353e-15,3.000000e+01,2.780503e-06,3.630374e-11,9.250953e+02,0.000000e+00
9.937468e-15,3.000000e+01,2.846013e-06,3.715910e-11,9.250956e+02,0.000000e+00
1.089348e-14,3.000000e+01,2.917824e-06,3.809676e-11,9.250960e+02,0.000000e+00
1.194147e-14,3.000000e+01,2.996544e-06,3.912461e-11,9.250964e+02,0.000000e+00
1.309028e-14,3.000000e+01,3.082837e-06,4.025135e-11,9.250969e+02,0.000000e+00
1.434960e-14,3.000000e+01,3.177431e-06,4.148648e-11,9.250974e+02,0.000000e+00
1.573008e-14,3.000000e+01,3.281125e-06,4.284044e-11,9.250979e+02,0.000000e+00
1.724336e-14,3.000000e+01,3.394794e-06,4.432465e-11,9.250985e+02,0.000000e+00
1.890223e-14,3.000000e+01,3.519399e-06,4.595165e-11,9.250992e+02,0.000000e+00
2.072068e-14,3.000000e+01,3.655990e-06,4.773517e-11,9.250999e+02,0.000000e+00
