p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.096090e-15,3.000000e+01,5.771980e-07,7.536329e-12,9.210322e+02,0.000000e+00
1.201413e-15,3.000000e+01,6.306197e-07,8.233885e-12,9.211474e+02,0.000000e+00
1.316857e-15,3.000000e+01,6.891740e-07,8.998470e-12,9.212737e+02,0.000000e+00
1.443393e-15,3.000000e+01,7.533541e-07,9.836524e-12,9.214121e+02,0.000000e+00
1.582089e-15,3.000000e+01,8.237003e-07,1.075511e-11,9.215638e+02,0.000000e+00
1.734111e-15,3.000000e+01,9.008049e-07,1.176195e-11,9.217301e+02,0.000000e+00
1.900742e-15,3.000000e+01,9.853171e-07,1.286555e-11,9.219123e+02,0.000000e+00
2.083384e-15,3.000000e+01,1.077949e-06,1.407519e-11,9.221121e+02,0.000000e+00
2.283576e-15,3.000000e+01,1.179479e-06,1.540107e-11,9.223311e+02,0.000000e+00
2.503004e-15,3.000000e+01,1.290763e-06,1.685435e-11,9.225710e+02,0.000000e+00
2.743517e-15,3.000000e+01,1.412738e-06,1.844727e-11,9.228341e+02,0.000000e+00
3.007142e-15,3.000000e+01,1.546430e-06,2.019326e-11,9.231224e+02,0.000000e+00
3.296097e-15,3.000000e+01,1.692964e-06,2.210701e-11,9.234385e+02,0.000000e+00
3.612819e-15,3.000000e+01,1.853574e-06,2.420467e-11,9.237849e+02,0.000000e+00
3.959974e-15,3.000000e+01,2.029611e-06,2.650388e-11,9.241646e+02,0.000000e+00
4.340487e-15,3.000000e+01,2.222556e-06,2.902403e-11,9.245808e+02,0.000000e+00
4.757564e-15,3.000000e+01,2.434033e-06,3.178633e-11,9.250370e+02,0.000000e+00
5.214718e-15,3.000000e+01,2.491259e-06,3.252708e-11,9.250938e+02,0.000000e+00
5.715799e-15,3.000000e+01,2.528898e-06,3.301853e-11,9.250940e+02,0.000000e+00
6.265030e-15,3.000000e+01,2.570154e-06,3.355721e-11,9.250942e+02,0.000000e+00
6.867035e-15,3.000000e+01,2.615375e-06,3.414766e-11,9.250944e+02,0.000000e+00
7.526888e-15,3.000000e+01,2.664940e-06,3.479483e-11,9.250947e+02,0.000000e+00
8.250145e-15,3.000000e+01,2.719268e-06,3.550420e-11,9.250950e+02,0.000000e+00
9.042901e-15,3.000000e+01,2.778817e-06,3.628172e-11,9.250953e+02,0.000000e+00
9.911832e-15,3.000000e+01,2.844087e-06,3.713396e-11,9.250956e+02,0.000000e+00
1.086426e-14,3.000000e+01,2.915629e-06,3.806809e-11,9.250960e+02,0.000000e+00
1.190820e-14,3.000000e+01,2.994045e-06,3.909198e-11,9.250964e+02,0.000000e+00
1.305246e-14,3.000000e+01,3.079996e-06,4.021426e-11,9.250969e+02,0.000000e+00
1.430667e-14,3.000000e+01,3.174206e-06,4.144437e-11,9.250974e+02,0.000000e+00
1.568140e-14,3.000000e+01,3.277468e-06,4.279269e-11,9.250979e+02,0.000000e+00
1.718822e-14,3.000000e+01,3.390652e-06,4.427057e-11,9.250985e+02,0.000000e+00
1.883983e-14,3.000000e+01,3.514712e-06,4.589045e-11,9.250991e+02,0.000000e+00
2.065015e-14,3.000000e+01,3.650692e-06,4.766600e-11,9.250999e+02,0.000000e+00
2.263442e-14,3.000000e+01,3.799737e-06,4.961215e-11,9.251006e+02,0.000000e+00
2.480936e-14,3.000000e+01,3.963104e-06,5.174530e-11,9.251015e+02,0.000000e+00
2.719328e-14,3.000000e+01,4.142168e-06,5.408344e-11,9.251024e+02,0.000000e+00
