p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095610e-15,3.000000e+01,5.769544e-07,7.533147e-12,9.210317e+02,0.000000e+00
1.200360e-15,3.000000e+01,6.300857e-07,8.226913e-12,9.211463e+02,0.000000e+00
1.315126e-15,3.000000e+01,6.882963e-07,8.987009e-12,9.212718e+02,0.000000e+00
1.440865e-15,3.000000e+01,7.520716e-07,9.819778e-12,9.214093e+02,0.000000e+00
1.578625e-15,3.000000e+01,8.219435e-07,1.073217e-11,9.215600e+02,0.000000e+00
1.729557e-15,3.000000e+01,8.984948e-07,1.173179e-11,9.217251e+02,0.000000e+00
1.894919e-15,3.000000e+01,9.823637e-07,1.282698e-11,9.219060e+02,0.000000e+00
2.076091e-15,3.000000e+01,1.074250e-06,1.402689e-11,9.221041e+02,0.000000e+00
2.274585e-15,3.000000e+01,1.174919e-06,1.534152e-11,9.223212e+02,0.000000e+00
2.492057e-15,3.000000e+01,1.285211e-06,1.678184e-11,9.225591e+02,0.000000e+00
2.730321e-15,3.000000e+01,1.406045e-06,1.835987e-11,9.228197e+02,0.000000e+00
2.991366e-15,3.000000e+01,1.538429e-06,2.008877e-11,9.231052e+02,0.000000e+00
3.277369e-15,3.000000e+01,1.683466e-06,2.198297e-11,9.234180e+02,0.000000e+00
3.590716e-15,3.000000e+01,1.842366e-06,2.405828e-11,9.237607e+02,0.000000e+00
3.934023e-15,3.000000e+01,2.016451e-06,2.633201e-11,9.241362e+02,0.000000e+00
4.310153e-15,3.000000e+01,2.207175e-06,2.882312e-11,9.245476e+02,0.000000e+00
4.722245e-15,3.000000e+01,2.416125e-06,3.155241e-11,9.249983e+02,0.000000e+00
5.173736e-15,3.000000e+01,2.488181e-06,3.248688e-11,9.250938e+02,0.000000e+00
5.668394e-15,3.000000e+01,2.525338e-06,3.297204e-11,9.250940e+02,0.000000e+00
6.210347e-15,3.000000e+01,2.566047e-06,3.350358e-11,9.250942e+02,0.000000e+00
6.804115e-15,3.000000e+01,2.610648e-06,3.408594e-11,9.250944e+02,0.000000e+00
7.454653e-15,3.000000e+01,2.659514e-06,3.472398e-11,9.250947e+02,0.000000e+00
8.167389e-15,3.000000e+01,2.713052e-06,3.542303e-11,9.250950e+02,0.000000e+00
8.948269e-15,3.000000e+01,2.771708e-06,3.618891e-11,9.250953e+02,0.000000e+00
9.803808e-15,3.000000e+01,2.835973e-06,3.702801e-11,9.250956e+02,0.000000e+00
1.074115e-14,3.000000e+01,2.906381e-06,3.794734e-11,9.250960e+02,0.000000e+00
1.176810e-14,3.000000e+01,2.983521e-06,3.895457e-11,9.250964e+02,0.000000e+00
1.289324e-14,3.000000e+01,3.068037e-06,4.005810e-11,9.250968e+02,0.000000e+00
1.412596e-14,3.000000e+01,3.160632e-06,4.126714e-11,9.250973e+02,0.000000e+00
1.547654e-14,3.000000e+01,3.262080e-06,4.259177e-11,9.250978e+02,0.000000e+00
