p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.097007e-15,3.000000e+01,5.776634e-07,7.542406e-12,9.210333e+02,0.000000e+00
1.203425e-15,3.000000e+01,6.316404e-07,8.247214e-12,9.211496e+02,0.000000e+00
1.320167e-15,3.000000e+01,6.908529e-07,9.020393e-12,9.212773e+02,0.000000e+00
1.448233e-15,3.000000e+01,7.558087e-07,9.868576e-12,9.214174e+02,0.000000e+00
1.588722e-15,3.000000e+01,8.270647e-07,1.079904e-11,9.215711e+02,0.000000e+00
1.742840e-15,3.000000e+01,9.052320e-07,1.181976e-11,9.217396e+02,0.000000e+00
1.911908e-15,3.000000e+01,9.909806e-07,1.293951e-11,9.219245e+02,0.000000e+00
2.097378e-15,3.000000e+01,1.085046e-06,1.416787e-11,9.221274e+02,0.000000e+00
2.300839e-15,3.000000e+01,1.188234e-06,1.551540e-11,9.223499e+02,0.000000e+00
2.524038e-15,3.000000e+01,1.301430e-06,1.699365e-11,9.225941e+02,0.000000e+00
2.768888e-15,3.000000e+01,1.425604e-06,1.861530e-11,9.228619e+02,0.000000e+00
3.037491e-15,3.000000e+01,1.561820e-06,2.039426e-11,9.231556e+02,0.000000e+00
3.332150e-15,3.000000e+01,1.711246e-06,2.234579e-11,9.234779e+02,0.000000e+00
3.655394e-15,3.000000e+01,1.875163e-06,2.448664e-11,9.238315e+02,0.000000e+00
4.009994e-15,3.000000e+01,2.054974e-06,2.683516e-11,9.242193e+02,0.000000e+00
4.398993e-15,3.000000e+01,2.252222e-06,2.941151e-11,9.246448e+02,0.000000e+00
4.825729e-15,3.000000e+01,2.462040e-06,3.214556e-11,9.250936e+02,0.000000e+00
5.293860e-15,3.000000e+01,2.497204e-06,3.260470e-11,9.250938e+02,0.000000e+00
5.807404e-15,3.000000e+01,2.535779e-06,3.310838e-11,9.250940e+02,0.000000e+00
6.370766e-15,3.000000e+01,2.578097e-06,3.366092e-11,9.250942e+02,0.000000e+00
6.988778e-15,3.000000e+01,2.624520e-06,3.426706e-11,9.250945e+02,0.000000e+00
7.666741e-15,3.000000e+01,2.675445e-06,3.493200e-11,9.250948e+02,0.000000e+00
8.410472e-15,3.000000e+01,2.731311e-06,3.566144e-11,9.250950e+02,0.000000e+00
9.226351e-15,3.000000e+01,2.792597e-06,3.646165e-11,9.250954e+02,0.000000e+00
1.012138e-14,3.000000e+01,2.859827e-06,3.733948e-11,9.250957e+02,0.000000e+00
1.110322e-14,3.000000e+01,2.933579e-06,3.830247e-11,9.250961e+02,0.000000e+00
