p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095651e-15,3.000000e+01,5.769754e-07,7.533423e-12,9.210318e+02,0.000000e+00
1.200451e-15,3.000000e+01,6.301319e-07,8.227516e-12,9.211464e+02,0.000000e+00
1.315276e-15,3.000000e+01,6.883722e-07,8.988000e-12,9.212720e+02,0.000000e+00
1.441083e-15,3.000000e+01,7.521825e-07,9.821225e-12,9.214096e+02,0.000000e+00
1.578924e-15,3.000000e+01,8.220954e-07,1.073415e-11,9.215603e+02,0.000000e+00
1.729950e-15,3.000000e+01,8.986944e-07,1.173440e-11,9.217255e+02,0.000000e+00
1.895422e-15,3.000000e+01,9.826189e-07,1.283032e-11,9.219065e+02,0.000000e+00
2.076721e-15,3.000000e+01,1.074569e-06,1.403106e-11,9.221048e+02,0.000000e+00
2.275361e-15,3.000000e+01,1.175313e-06,1.534666e-11,9.223221e+02,0.000000e+00
2.493002e-15,3.000000e+01,1.285691e-06,1.678810e-11,9.225601e+02,0.000000e+00
2.731460e-15,3.000000e+01,1.406623e-06,1.836741e-11,9.228209e+02,0.000000e+00
2.992727e-15,3.000000e+01,1.539120e-06,2.009779e-11,9.231067e+02,0.000000e+00
3.278985e-15,3.000000e+01,1.684286e-06,2.199368e-11,9.234198e+02,0.000000e+00
3.592623e-15,3.000000e+01,1.843333e-06,2.407091e-11,9.237628e+02,0.000000e+00
3.936262e-15,3.000000e+01,2.017587e-06,2.634683e-11,9.241387e+02,0.000000e+00
4.312769e-15,3.000000e+01,2.208501e-06,2.884045e-11,9.245505e+02,0.000000e+00
4.725290e-15,3.000000e+01,2.417669e-06,3.157258e-11,9.250017e+02,0.000000e+00
5.177269e-15,3.000000e+01,2.488446e-06,3.249035e-11,9.250938e+02,0.000000e+00
5.672480e-15,3.000000e+01,2.525644e-06,3.297605e-11,9.250940e+02,0.000000e+00
6.215059e-15,3.000000e+01,2.566401e-06,3.350820e-11,9.250942e+02,0.000000e+00
6.809536e-15,3.000000e+01,2.611056e-06,3.409126e-11,9.250944e+02,0.000000e+00
7.460876e-15,3.000000e+01,2.659982e-06,3.473009e-11,9.250947e+02,0.000000e+00
8.174516e-15,3.000000e+01,2.713587e-06,3.543002e-11,9.250950e+02,0.000000e+00
8.956417e-15,3.000000e+01,2.772320e-06,3.619690e-11,9.250953e+02,0.000000e+00
9.813108e-15,3.000000e+01,2.836671e-06,3.703713e-11,9.250956e+02,0.000000e+00
1.075174e-14,3.000000e+01,2.907177e-06,3.795774e-11,9.250960e+02,0.000000e+00
1.178016e-14,3.000000e+01,2.984427e-06,3.896640e-11,9.250964e+02,0.000000e+00
1.290694e-14,3.000000e+01,3.069066e-06,4.007154e-11,9.250968e+02,0.000000e+00
1.414151e-14,3.000000e+01,3.161800e-06,4.128238e-11,9.250973e+02,0.000000e+00
1.549416e-14,3.000000e+01,3.263404e-06,4.260905e-11,9.250978e+02,0.000000e+00
1.697619e-14,3.000000e+01,3.374726e-06,4.406261e-11,9.250984e+02,0.000000e+00
1.859998e-14,3.000000e+01,3.496695e-06,4.565521e-11,9.250991e+02,0.000000e+00
2.037909e-14,3.000000e+01,3.630331e-06,4.740014e-11,9.250998e+02,0.000000e+00
2.232837e-14,3.000000e+01,3.776749e-06,4.931198e-11,9.251005e+02,0.000000e+00
2.446410e-14,3.000000e+01,3.937171e-06,5.140668e-11,9.251014e+02,0.000000e+00
2.680412e-14,3.000000e+01,4.112936e-06,5.370175e-11,9.251023e+02,0.000000e+00
2.936796e-14,3.000000e+01,4.305513e-06,5.621634e-11,9.251033e+02,0.000000e+00
3.217703e-14,3.000000e+01,4.516509e-06,5.897145e-11,9.251044e+02,0.000000e+00
3.525480e-14,3.000000e+01,4.747685e-06,6.199009e-11,9.251056e+02,0.000000e+00
3.862696e-14,3.000000e+01,5.000971e-06,6.529747e-11,9.251069e+02,0.000000e+00
4.232167e-14,3.000000e+01,5.278483e-06,6.892121e-11,9.251084e+02,0.000000e+00
4.636978e-14,3.000000e+01,5.582536e-06,7.289156e-11,9.251100e+02,0.000000e+00
5.080510e-14,3.000000e+01,5.915669e-06,7.724167e-11,9.251117e+02,0.000000e+00
5.566466e-14,3.000000e+01,6.280663e-06,8.200788e-11,9.251136e+02,0.000000e+00
6.098905e-14,3.000000e+01,6.680565e-06,8.722999e-11,9.251157e+02,0.000000e+00
6.682272e-14,3.000000e+01,7.118712e-06,9.295159e-11,9.251180e+02,0.000000e+00
7.321438e-14,3.000000e+01,7.598762e-06,9.922047e-11,9.251205e+02,0.000000e+00
8.021741e-14,3.000000e+01,8.124722e-06,1.060890e-10,9.251233e+02,0.000000e+00
8.789029e-14,3.000000e+01,8.700981e-06,1.136145e-10,9.251263e+02,0.000000e+00
9.629709e-14,3.000000e+01,9.332349e-06,1.218598e-10,9.251296e+02,0.000000e+00
1.055080e-13,3.000000e+01,1.002409e-05,1.308937e-10,9.251332e+02,0.000000e+00
1.156000e-13,3.000000e+01,1.078199e-05,1.407918e-10,9.251372e+02,0.000000e+00
1.266572e-13,3.000000e+01,1.161236e-05,1.516367e-10,9.251415e+02,0.000000e+00
1.387721e-13,3.000000e+01,1.252213e-05,1.635189e-10,9.251463e+02,0.000000e+00
1.520458e-13,3.000000e+01,1.351890e-05,1.765376e-10,9.251515e+02,0.000000e+00
1.665892e-13,3.000000e+01,1.461097e-05,1.908015e-10,9.251572e+02,0.000000e+00
1.825236e-13,3.000000e+01,1.580747e-05,2.064299e-10,9.251635e+02,0.000000e+00
1.999822e-13,3.000000e+01,1.711836e-05,2.235531e-10,9.251703e+02,0.000000e+00
2.191107e-13,3.000000e+01,1.855458e-05,2.423141e-10,9.251779e+02,0.000000e+00
2.400689e-13,3.000000e+01,2.012811e-05,2.628697e-10,9.251861e+02,0.000000e+00
2.630317e-13,3.000000e+01,2.185206e-05,2.853914e-10,9.251951e+02,0.000000e+00
2.881910e-13,3.000000e+01,2.374082e-05,3.100674e-10,9.252050e+02,0.000000e+00
3.157567e-13,3.000000e+01,2.581011e-05,3.371036e-10,9.252158e+02,0.000000e+00
3.459592e-13,3.000000e+01,2.807720e-05,3.667259e-10,9.252277e+02,0.000000e+00
3.790505e-13,3.000000e+01,3.056096e-05,3.991815e-10,9.252407e+02,0.000000e+00
4.153071e-13,3.000000e+01,3.328209e-05,4.347416e-10,9.252550e+02,0.000000e+00
4.550317e-13,3.000000e+01,3.626325e-05,4.737031e-10,9.252706e+02,0.000000e+00
4.985560e-13,3.000000e+01,3.952927e-05,5.163913e-10,9.252877e+02,0.000000e+00
5.462434e-13,3.000000e+01,4.310732e-05,5.631626e-10,9.253064e+02,0.000000e+00
5.984921e-13,3.000000e+01,4.702720e-05,6.144077e-10,9.253270e+02,0.000000e+00
6.557385e-13,3.000000e+01,5.132150e-05,6.705544e-10,9.253495e+02,0.000000e+00
7.184606e-13,3.000000e+01,5.602594e-05,7.320716e-10,9.253741e+02,0.000000e+00
7.871822e-13,3.000000e+01,6.117962e-05,7.994730e-10,9.254011e+02,0.000000e+00
8.624770e-13,3.000000e+01,6.682537e-05,8.733214e-10,9.254307e+02,0.000000e+00
9.449738e-13,3.000000e+01,7.301008e-05,9.542334e-10,9.254631e+02,0.000000e+00
1.035362e-12,3.000000e+01,7.978509e-05,1.042885e-09,9.254987e+02,0.000000e+00
1.134395e-12,3.000000e+01,8.720660e-05,1.140016e-09,9.255376e+02,0.000000e+00
1.242901e-12,3.000000e+01,9.533614e-05,1.246438e-09,9.255802e+02,0.000000e+00
1.361786e-12,3.000000e+01,1.042411e-04,1.363039e-09,9.256270e+02,0.000000e+00
1.492042e-12,3.000000e+01,1.139951e-04,1.490793e-09,9.256782e+02,0.000000e+00
1.634758e-12,3.000000e+01,1.246790e-04,1.630766e-09,9.257343e+02,0.000000e+00
1.791124e-12,3.000000e+01,1.363809e-04,1.784129e-09,9.257957e+02,0.000000e+00
1.962447e-12,3.000000e+01,1.491976e-04,1.952161e-09,9.258631e+02,0.000000e+00
2.150157e-12,3.000000e+01,1.632347e-04,2.136265e-09,9.259368e+02,0.000000e+00
2.355822e-12,3.000000e+01,1.786079e-04,2.337979e-09,9.260177e+02,0.000000e+00
2.581158e-12,3.000000e+01,1.954436e-04,2.558987e-09,9.261062e+02,0.000000e+00
2.828049e-12,3.000000e+01,2.138802e-04,2.801135e-09,9.262033e+02,0.000000e+00
3.098555e-12,3.000000e+01,2.340689e-04,3.066444e-09,9.263096e+02,0.000000e+00
3.394935e-12,3.000000e+01,2.561750e-04,3.357131e-09,9.264261e+02,0.000000e+00
3.719664e-12,3.000000e+01,2.803792e-04,3.675622e-09,9.265537e+02,0.000000e+00
4.075454e-12,3.000000e+01,3.068789e-04,4.024577e-09,9.266935e+02,0.000000e+00
4.465275e-12,3.000000e+01,3.358897e-04,4.406726e-09,9.268463e+02,0.000000e+00
4.892384e-12,3.000000e+01,3.659301e-04,4.801683e-09,9.269610e+02,0.000000e+00
5.360345e-12,3.000000e+01,3.987278e-04,5.234417e-09,9.270867e+02,0.000000e+00
5.873068e-12,3.000000e+01,4.346286e-04,5.708544e-09,9.272244e+02,0.000000e+00
6.434833e-12,3.000000e+01,4.739226e-04,6.228021e-09,9.273752e+02,0.000000e+00
7.050332e-12,3.000000e+01,5.169261e-04,6.797186e-09,9.275405e+02,0.000000e+00
7.724704e-12,3.000000e+01,5.639844e-04,7.420793e-09,9.277216e+02,0.000000e+00
8.463580e-12,3.000000e+01,6.154735e-04,8.104048e-09,9.279200e+02,0.000000e+00
9.273130e-12,3.000000e+01,6.718035e-04,8.852657e-09,9.281373e+02,0.000000e+00
1.016011e-11,3.000000e+01,7.334206e-04,9.672872e-09,9.283755e+02,0.000000e+00
1.113194e-11,3.000000e+01,8.002544e-04,1.053853e-08,9.286052e+02,0.000000e+00
1.219672e-11,3.000000e+01,8.564648e-04,1.128213e-08,9.286631e+02,0.000000e+00
1.336335e-11,3.000000e+01,9.177247e-04,1.209686e-08,9.287265e+02,0.000000e+00
1.464157e-11,3.000000e+01,9.847538e-04,1.298953e-08,9.287960e+02,0.000000e+00
1.604205e-11,3.000000e+01,1.058086e-03,1.396757e-08,9.288721e+02,0.000000e+00
1.757649e-11,3.000000e+01,1.138304e-03,1.503917e-08,9.289555e+02,0.000000e+00
1.925770e-11,3.000000e+01,1.226039e-03,1.621326e-08,9.290469e+02,0.000000e+00
2.109972e-11,3.000000e+01,1.321980e-03,1.749966e-08,9.291471e+02,0.000000e+00
2.311793e-11,3.000000e+01,1.426876e-03,1.890911e-08,9.292568e+02,0.000000e+00
2.532919e-11,3.000000e+01,1.541540e-03,2.045337e-08,9.293770e+02,0.000000e+00
2.775195e-11,3.000000e+01,1.666853e-03,2.214534e-08,9.295087e+02,0.000000e+00
3.040645e-11,3.000000e+01,1.803772e-03,2.399915e-08,9.296530e+02,0.000000e+00
3.331486e-11,3.000000e+01,1.953332e-03,2.603028e-08,9.298111e+02,0.000000e+00
3.650147e-11,3.000000e+01,2.116655e-03,2.825568e-08,9.299843e+02,0.000000e+00
3.999287e-11,3.000000e+01,2.294950e-03,3.069395e-08,9.301741e+02,0.000000e+00
4.381823e-11,3.000000e+01,2.489167e-03,3.326416e-08,9.303556e+02,0.000000e+00
4.800949e-11,3.000000e+01,2.661243e-03,3.549102e-08,9.304006e+02,0.000000e+00
5.260165e-11,3.000000e+01,2.840077e-03,3.793088e-08,9.304499e+02,0.000000e+00
5.763305e-11,3.000000e+01,3.035422e-03,4.060412e-08,9.305038e+02,0.000000e+00
6.314572e-11,3.000000e+01,3.248742e-03,4.353306e-08,9.305630e+02,0.000000e+00
6.918567e-11,3.000000e+01,3.481618e-03,4.674215e-08,9.306278e+02,0.000000e+00
7.580335e-11,3.000000e+01,3.735757e-03,5.025820e-08,9.306988e+02,0.000000e+00
8.305402e-11,3.000000e+01,4.012996e-03,5.411056e-08,9.307766e+02,0.000000e+00
9.099823e-11,3.000000e+01,4.315312e-03,5.833140e-08,9.308618e+02,0.000000e+00
9.970231e-11,3.000000e+01,4.644827e-03,6.295597e-08,9.309552e+02,0.000000e+00
1.092389e-10,3.000000e+01,5.003815e-03,6.802289e-08,9.310575e+02,0.000000e+00
1.196878e-10,3.000000e+01,5.394704e-03,7.357446e-08,9.311696e+02,0.000000e+00
1.311360e-10,3.000000e+01,5.820085e-03,7.965705e-08,9.312924e+02,0.000000e+00
1.436793e-10,3.000000e+01,6.282711e-03,8.632144e-08,9.314270e+02,0.000000e+00
1.574224e-10,3.000000e+01,6.785501e-03,9.362329e-08,9.315745e+02,0.000000e+00
1.724800e-10,3.000000e+01,7.331534e-03,1.016236e-07,9.317360e+02,0.000000e+00
1.889779e-10,3.000000e+01,7.924052e-03,1.103891e-07,9.319130e+02,0.000000e+00
2.070539e-10,3.000000e+01,8.566458e-03,1.199409e-07,9.321036e+02,0.000000e+00
2.268588e-10,3.000000e+01,9.241896e-03,1.286224e-07,9.321969e+02,0.000000e+00
2.485581e-10,3.000000e+01,9.895252e-03,1.381343e-07,9.322991e+02,0.000000e+00
