p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095102e-15,3.000000e+01,5.766969e-07,7.529786e-12,9.210312e+02,0.000000e+00
1.199248e-15,3.000000e+01,6.295217e-07,8.219548e-12,9.211451e+02,0.000000e+00
1.313299e-15,3.000000e+01,6.873696e-07,8.974909e-12,9.212698e+02,0.000000e+00
1.438196e-15,3.000000e+01,7.507182e-07,9.802105e-12,9.214064e+02,0.000000e+00
1.574971e-15,3.000000e+01,8.200905e-07,1.070797e-11,9.215560e+02,0.000000e+00
1.724754e-15,3.000000e+01,8.960592e-07,1.169998e-11,9.217198e+02,0.000000e+00
1.888782e-15,3.000000e+01,9.792513e-07,1.278634e-11,9.218992e+02,0.000000e+00
2.068408e-15,3.000000e+01,1.070354e-06,1.397601e-11,9.220957e+02,0.000000e+00
2.265118e-15,3.000000e+01,1.170118e-06,1.527882e-11,9.223109e+02,0.000000e+00
2.480535e-15,3.000000e+01,1.279368e-06,1.670553e-11,9.225465e+02,0.000000e+00
2.716439e-15,3.000000e+01,1.399005e-06,1.826793e-11,9.228045e+02,0.000000e+00
2.974777e-15,3.000000e+01,1.530017e-06,1.997891e-11,9.230870e+02,0.000000e+00
3.257684e-15,3.000000e+01,1.673484e-06,2.185260e-11,9.233965e+02,0.000000e+00
3.567496e-15,3.000000e+01,1.830591e-06,2.390449e-11,9.237353e+02,0.000000e+00
3.906772e-15,3.000000e+01,2.002633e-06,2.615152e-11,9.241064e+02,0.000000e+00
4.278314e-15,3.000000e+01,2.191030e-06,2.861225e-11,9.245128e+02,0.000000e+00
4.685189e-15,3.000000e+01,2.397336e-06,3.130699e-11,9.249578e+02,0.000000e+00
5.130760e-15,3.000000e+01,2.484952e-06,3.244473e-11,9.250938e+02,0.000000e+00
5.618705e-15,3.000000e+01,2.521605e-06,3.292331e-11,9.250940e+02,0.000000e+00
6.153055e-15,3.000000e+01,2.561743e-06,3.344739e-11,9.250942e+02,0.000000e+00
6.738222e-15,3.000000e+01,2.605699e-06,3.402132e-11,9.250944e+02,0.000000e+00
7.379040e-15,3.000000e+01,2.653834e-06,3.464982e-11,9.250946e+02,0.000000e+00
8.080801e-15,3.000000e+01,2.706548e-06,3.533810e-11,9.250949e+02,0.000000e+00
8.849300e-15,3.000000e+01,2.764274e-06,3.609184e-11,9.250952e+02,0.000000e+00
9.690886e-15,3.000000e+01,2.827491e-06,3.691726e-11,9.250956e+02,0.000000e+00
1.061251e-14,3.000000e+01,2.896719e-06,3.782118e-11,9.250959e+02,0.000000e+00
1.162178e-14,3.000000e+01,2.972530e-06,3.881106e-11,9.250963e+02,0.000000e+00
1.272703e-14,3.000000e+01,3.055551e-06,3.989508e-11,9.250967e+02,0.000000e+00
1.393740e-14,3.000000e+01,3.146468e-06,4.108219e-11,9.250972e+02,0.000000e+00
1.526287e-14,3.000000e+01,3.246031e-06,4.238220e-11,9.250977e+02,0.000000e+00
1.671440e-14,3.000000e+01,3.355061e-06,4.380585e-11,9.250983e+02,0.000000e+00
1.830397e-14,3.000000e+01,3.474461e-06,4.536488e-11,9.250989e+02,0.000000e+00
2.004471e-14,3.000000e+01,3.605215e-06,4.707219e-11,9.250996e+02,0.000000e+00
2.195100e-14,3.000000e+01,3.748404e-06,4.894186e-11,9.251004e+02,0.000000e+00
2.403858e-14,3.000000e+01,3.905209e-06,5.098934e-11,9.251012e+02,0.000000e+00
2.632470e-14,3.000000e+01,4.076926e-06,5.323154e-11,9.251021e+02,0.000000e+00
2.882823e-14,3.000000e+01,4.264973e-06,5.568697e-11,9.251031e+02,0.000000e+00
3.156985e-14,3.000000e+01,4.470902e-06,5.837593e-11,9.251041e+02,0.000000e+00
3.457220e-14,3.000000e+01,4.696414e-06,6.132060e-11,9.251053e+02,0.000000e+00
3.786008e-14,3.000000e+01,4.943370e-06,6.454533e-11,9.251066e+02,0.000000e+00
4.146065e-14,3.000000e+01,5.213811e-06,6.807673e-11,9.251080e+02,0.000000e+00
4.540364e-14,3.000000e+01,5.509969e-06,7.194397e-11,9.251096e+02,0.000000e+00
4.972161e-14,3.000000e+01,5.834289e-06,7.617899e-11,9.251113e+02,0.000000e+00
5.445023e-14,3.000000e+01,6.189449e-06,8.081678e-11,9.251131e+02,0.000000e+00
5.962855e-14,3.000000e+01,6.578381e-06,8.589562e-11,9.251152e+02,0.000000e+00
6.529934e-14,3.000000e+01,7.004297e-06,9.145748e-11,9.251174e+02,0.000000e+00
7.150943e-14,3.000000e+01,7.470712e-06,9.754827e-11,9.251198e+02,0.000000e+00
7.831011e-14,3.000000e+01,7.981476e-06,1.042183e-10,9.251225e+02,0.000000e+00
8.575756e-14,3.000000e+01,8.540806e-06,1.115227e-10,9.251254e+02,0.000000e+00
9.391326e-14,3.000000e+01,9.153320e-06,1.195217e-10,9.251287e+02,0.000000e+00
1.028446e-13,3.000000e+01,9.824072e-06,1.282815e-10,9.251322e+02,0.000000e+00
1.126253e-13,3.000000e+01,1.055860e-05,1.378743e-10,9.251360e+02,0.000000e+00
1.233362e-13,3.000000e+01,1.136296e-05,1.483795e-10,9.251402e+02,0.000000e+00
1.350657e-13,3.000000e+01,1.224380e-05,1.598836e-10,9.251448e+02,0.000000e+00
1.479107e-13,3.000000e+01,1.320838e-05,1.724819e-10,9.251499e+02,0.000000e+00
1.619773e-13,3.000000e+01,1.426467e-05,1.862783e-10,9.251554e+02,0.000000e+00
1.773817e-13,3.000000e+01,1.542137e-05,2.013867e-10,9.251615e+02,0.000000e+00
1.942510e-13,3.000000e+01,1.668803e-05,2.179320e-10,9.251681e+02,0.000000e+00
2.127246e-13,3.000000e+01,1.807510e-05,2.360507e-10,9.251754e+02,0.000000e+00
2.329552e-13,3.000000e+01,1.959402e-05,2.558926e-10,9.251833e+02,0.000000e+00
2.551096e-13,3.000000e+01,2.125732e-05,2.776215e-10,9.251920e+02,0.000000e+00
2.793710e-13,3.000000e+01,2.307870e-05,3.014169e-10,9.252015e+02,0.000000e+00
3.059398e-13,3.000000e+01,2.507319e-05,3.274752e-10,9.252120e+02,0.000000e+00
3.350352e-13,3.000000e+01,2.725723e-05,3.560118e-10,9.252234e+02,0.000000e+00
3.668977e-13,3.000000e+01,2.964882e-05,3.872622e-10,9.252359e+02,0.000000e+00
4.017904e-13,3.000000e+01,3.226766e-05,4.214846e-10,9.252497e+02,0.000000e+00
4.400014e-13,3.000000e+01,3.513532e-05,4.589616e-10,9.252647e+02,0.000000e+00
4.818464e-13,3.000000e+01,3.827543e-05,5.000027e-10,9.252811e+02,0.000000e+00
5.276709e-13,3.000000e+01,4.171385e-05,5.449469e-10,9.252991e+02,0.000000e+00
5.778534e-13,3.000000e+01,4.547887e-05,5.941655e-10,9.253189e+02,0.000000e+00
6.328084e-13,3.000000e+01,4.960147e-05,6.480647e-10,9.253405e+02,0.000000e+00
6.929897e-13,3.000000e+01,5.411558e-05,7.070900e-10,9.253641e+02,0.000000e+00
7.588944e-13,3.000000e+01,5.905831e-05,7.717286e-10,9.253900e+02,0.000000e+00
8.310667e-13,3.000000e+01,6.447028e-05,8.425145e-10,9.254184e+02,0.000000e+00
9.101027e-13,3.000000e+01,7.039597e-05,9.200322e-10,9.254494e+02,0.000000e+00
9.966552e-13,3.000000e+01,7.688402e-05,1.004922e-09,9.254835e+02,0.000000e+00
1.091439e-12,3.000000e+01,8.398770e-05,1.097885e-09,9.255207e+02,0.000000e+00
1.195237e-12,3.000000e+01,9.176526e-05,1.199689e-09,9.255615e+02,0.000000e+00
1.308906e-12,3.000000e+01,1.002805e-04,1.311175e-09,9.256062e+02,0.000000e+00
1.433386e-12,3.000000e+01,1.096031e-04,1.433263e-09,9.256551e+02,0.000000e+00
1.569704e-12,3.000000e+01,1.198094e-04,1.566962e-09,9.257087e+02,0.000000e+00
1.718985e-12,3.000000e+01,1.309828e-04,1.713376e-09,9.257674e+02,0.000000e+00
1.882464e-12,3.000000e+01,1.432147e-04,1.873715e-09,9.258316e+02,0.000000e+00
