p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095855e-15,3.000000e+01,5.770791e-07,7.534777e-12,9.210320e+02,0.000000e+00
1.200899e-15,3.000000e+01,6.303591e-07,8.230483e-12,9.211469e+02,0.000000e+00
1.316012e-15,3.000000e+01,6.887457e-07,8.992877e-12,9.212728e+02,0.000000e+00
1.442159e-15,3.000000e+01,7.527282e-07,9.828351e-12,9.214108e+02,0.000000e+00
1.580398e-15,3.000000e+01,8.228428e-07,1.074391e-11,9.215620e+02,0.000000e+00
1.731888e-15,3.000000e+01,8.996772e-07,1.174723e-11,9.217276e+02,0.000000e+00
1.897899e-15,3.000000e+01,9.838752e-07,1.284672e-11,9.219092e+02,0.000000e+00
2.079823e-15,3.000000e+01,1.076143e-06,1.405161e-11,9.221082e+02,0.000000e+00
2.279185e-15,3.000000e+01,1.177252e-06,1.537199e-11,9.223262e+02,0.000000e+00
2.497658e-15,3.000000e+01,1.288052e-06,1.681894e-11,9.225652e+02,0.000000e+00
2.737072e-15,3.000000e+01,1.409469e-06,1.840458e-11,9.228271e+02,0.000000e+00
2.999435e-15,3.000000e+01,1.542521e-06,2.014222e-11,9.231140e+02,0.000000e+00
3.286948e-15,3.000000e+01,1.688324e-06,2.204642e-11,9.234285e+02,0.000000e+00
3.602020e-15,3.000000e+01,1.848097e-06,2.413314e-11,9.237731e+02,0.000000e+00
3.947293e-15,3.000000e+01,2.023180e-06,2.641989e-11,9.241507e+02,0.000000e+00
4.325663e-15,3.000000e+01,2.215039e-06,2.892584e-11,9.245646e+02,0.000000e+00
4.740301e-15,3.000000e+01,2.425280e-06,3.167200e-11,9.250181e+02,0.000000e+00
5.194685e-15,3.000000e+01,2.489754e-06,3.250743e-11,9.250938e+02,0.000000e+00
5.692624e-15,3.000000e+01,2.527158e-06,3.299580e-11,9.250940e+02,0.000000e+00
6.238294e-15,3.000000e+01,2.568146e-06,3.353099e-11,9.250942e+02,0.000000e+00
6.836268e-15,3.000000e+01,2.613064e-06,3.411748e-11,9.250944e+02,0.000000e+00
7.491562e-15,3.000000e+01,2.662287e-06,3.476018e-11,9.250947e+02,0.000000e+00
8.209670e-15,3.000000e+01,2.716228e-06,3.546450e-11,9.250950e+02,0.000000e+00
8.996612e-15,3.000000e+01,2.775340e-06,3.623632e-11,9.250953e+02,0.000000e+00
9.858986e-15,3.000000e+01,2.840118e-06,3.708213e-11,9.250956e+02,0.000000e+00
1.080402e-14,3.000000e+01,2.911104e-06,3.800901e-11,9.250960e+02,0.000000e+00
1.183965e-14,3.000000e+01,2.988896e-06,3.902475e-11,9.250964e+02,0.000000e+00
1.297455e-14,3.000000e+01,3.074144e-06,4.013784e-11,9.250968e+02,0.000000e+00
1.421823e-14,3.000000e+01,3.167563e-06,4.135763e-11,9.250973e+02,0.000000e+00
1.558112e-14,3.000000e+01,3.269936e-06,4.269434e-11,9.250979e+02,0.000000e+00
1.707466e-14,3.000000e+01,3.382122e-06,4.415919e-11,9.250985e+02,0.000000e+00
1.871136e-14,3.000000e+01,3.505062e-06,4.576445e-11,9.250991e+02,0.000000e+00
2.050494e-14,3.000000e+01,3.639785e-06,4.752358e-11,9.250998e+02,0.000000e+00
2.247046e-14,3.000000e+01,3.787422e-06,4.945133e-11,9.251006e+02,0.000000e+00
2.462437e-14,3.000000e+01,3.949209e-06,5.156387e-11,9.251014e+02,0.000000e+00
2.698475e-14,3.000000e+01,4.126505e-06,5.387891e-11,9.251023e+02,0.000000e+00
2.957139e-14,3.000000e+01,4.320793e-06,5.641586e-11,9.251034e+02,0.000000e+00
3.240597e-14,3.000000e+01,4.533705e-06,5.919599e-11,9.251045e+02,0.000000e+00
3.551226e-14,3.000000e+01,4.767023e-06,6.224261e-11,9.251057e+02,0.000000e+00
3.891631e-14,3.000000e+01,5.022704e-06,6.558126e-11,9.251070e+02,0.000000e+00
4.264665e-14,3.000000e+01,5.302892e-06,6.923995e-11,9.251085e+02,0.000000e+00
4.673457e-14,3.000000e+01,5.609935e-06,7.324933e-11,9.251101e+02,0.000000e+00
5.121433e-14,3.000000e+01,5.946406e-06,7.764304e-11,9.251119e+02,0.000000e+00
5.612351e-14,3.000000e+01,6.315126e-06,8.245791e-11,9.251138e+02,0.000000e+00
6.150325e-14,3.000000e+01,6.719185e-06,8.773431e-11,9.251159e+02,0.000000e+00
6.739868e-14,3.000000e+01,7.161970e-06,9.351649e-11,9.251182e+02,0.000000e+00
7.385921e-14,3.000000e+01,7.647192e-06,9.985291e-11,9.251208e+02,0.000000e+00
8.093902e-14,3.000000e+01,8.178918e-06,1.067967e-10,9.251236e+02,0.000000e+00
8.869747e-14,3.000000e+01,8.761602e-06,1.144061e-10,9.251266e+02,0.000000e+00
9.719961e-14,3.000000e+01,9.400129e-06,1.227449e-10,9.251299e+02,0.000000e+00
1.065167e-13,3.000000e+01,1.009985e-05,1.318831e-10,9.251336e+02,0.000000e+00
1.167269e-13,3.000000e+01,1.086662e-05,1.418972e-10,9.251376e+02,0.000000e+00
1.279159e-13,3.000000e+01,1.170688e-05,1.528711e-10,9.251420e+02,0.000000e+00
1.401773e-13,3.000000e+01,1.262765e-05,1.648970e-10,9.251468e+02,0.000000e+00
1.536141e-13,3.000000e+01,1.363666e-05,1.780757e-10,9.251521e+02,0.000000e+00
1.683388e-13,3.000000e+01,1.474235e-05,1.925176e-10,9.251579e+02,0.000000e+00
1.844750e-13,3.000000e+01,1.595399e-05,2.083438e-10,9.251642e+02,0.000000e+00
2.021580e-13,3.000000e+01,1.728172e-05,2.256871e-10,9.251712e+02,0.000000e+00
2.215359e-13,3.000000e+01,1.873667e-05,2.446928e-10,9.251788e+02,0.000000e+00
2.427714e-13,3.000000e+01,2.033100e-05,2.655203e-10,9.251872e+02,0.000000e+00
2.660423e-13,3.000000e+01,2.207808e-05,2.883442e-10,9.251963e+02,0.000000e+00
2.915439e-13,3.000000e+01,2.399252e-05,3.133559e-10,9.252063e+02,0.000000e+00
3.194900e-13,3.000000e+01,2.609035e-05,3.407652e-10,9.252173e+02,0.000000e+00
3.501149e-13,3.000000e+01,2.838913e-05,3.708018e-10,9.252293e+02,0.000000e+00
3.836753e-13,3.000000e+01,3.090807e-05,4.037175e-10,9.252425e+02,0.000000e+00
4.204527e-13,3.000000e+01,3.366826e-05,4.397884e-10,9.252570e+02,0.000000e+00
4.607554e-13,3.000000e+01,3.669277e-05,4.793169e-10,9.252728e+02,0.000000e+00
5.049214e-13,3.000000e+01,4.000689e-05,5.226344e-10,9.252902e+02,0.000000e+00
5.533209e-13,3.000000e+01,4.363833e-05,5.701042e-10,9.253092e+02,0.000000e+00
6.063597e-13,3.000000e+01,4.761741e-05,6.221241e-10,9.253301e+02,0.000000e+00
6.644826e-13,3.000000e+01,5.197738e-05,6.791305e-10,9.253529e+02,0.000000e+00
7.281770e-13,3.000000e+01,5.675465e-05,7.416013e-10,9.253779e+02,0.000000e+00
7.979767e-13,3.000000e+01,6.198908e-05,8.100602e-10,9.254054e+02,0.000000e+00
