p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.097755e-15,3.000000e+01,5.780424e-07,7.547354e-12,9.210341e+02,0.000000e+00
1.205065e-15,3.000000e+01,6.324721e-07,8.258073e-12,9.211514e+02,0.000000e+00
1.322866e-15,3.000000e+01,6.922219e-07,9.038269e-12,9.212803e+02,0.000000e+00
1.452182e-15,3.000000e+01,7.578117e-07,9.894731e-12,9.214217e+02,0.000000e+00
1.594139e-15,3.000000e+01,8.298123e-07,1.083492e-11,9.215770e+02,0.000000e+00
1.749974e-15,3.000000e+01,9.088500e-07,1.186701e-11,9.217474e+02,0.000000e+00
1.921041e-15,3.000000e+01,9.956127e-07,1.300000e-11,9.219345e+02,0.000000e+00
2.108832e-15,3.000000e+01,1.090855e-06,1.424374e-11,9.221399e+02,0.000000e+00
2.314980e-15,3.000000e+01,1.195406e-06,1.560906e-11,9.223654e+02,0.000000e+00
2.541280e-15,3.000000e+01,1.310174e-06,1.710784e-11,9.226129e+02,0.000000e+00
2.789701e-15,3.000000e+01,1.436159e-06,1.875315e-11,9.228846e+02,0.000000e+00
3.062407e-15,3.000000e+01,1.574456e-06,2.055928e-11,9.231829e+02,0.000000e+00
3.361772e-15,3.000000e+01,1.726268e-06,2.254198e-11,9.235103e+02,0.000000e+00
3.690400e-15,3.000000e+01,1.892914e-06,2.471849e-11,9.238698e+02,0.000000e+00
4.051153e-15,3.000000e+01,2.075845e-06,2.710776e-11,9.242643e+02,0.000000e+00
4.447172e-15,3.000000e+01,2.276651e-06,2.973060e-11,9.246975e+02,0.000000e+00
4.881903e-15,3.000000e+01,2.466259e-06,3.220066e-11,9.250937e+02,0.000000e+00
5.359132e-15,3.000000e+01,2.502107e-06,3.266872e-11,9.250938e+02,0.000000e+00
5.883011e-15,3.000000e+01,2.541459e-06,3.318253e-11,9.250941e+02,0.000000e+00
6.458102e-15,3.000000e+01,2.584657e-06,3.374658e-11,9.250943e+02,0.000000e+00
7.089411e-15,3.000000e+01,2.632079e-06,3.436576e-11,9.250945e+02,0.000000e+00
7.782433e-15,3.000000e+01,2.684136e-06,3.504547e-11,9.250948e+02,0.000000e+00
8.543202e-15,3.000000e+01,2.741281e-06,3.579162e-11,9.250951e+02,0.000000e+00
9.378338e-15,3.000000e+01,2.804013e-06,3.661072e-11,9.250954e+02,0.000000e+00
