# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=Already code => factor=1, pFactor=1.000000e+00, eFactor=1.000000e+00
# pressure (code_units),epsilon (code_units),muB,phase_index
2.553392e-04,2.015114e-03,1377.0650896323646,2
2.582011e-04,2.023468e-03,1378.8169169868502,2
2.610761e-04,2.031827e-03,1380.568744341336,2
2.639787e-04,2.040195e-03,1382.3205716958219,2
2.668813e-04,2.048564e-03,1384.072399050308,2
2.697839e-04,2.056932e-03,1385.8242264047935,2
2.727231e-04,2.065314e-03,1387.5760537592796,2
2.756663e-04,2.073698e-03,1389.3278811137654,2
2.786096e-04,2.082082e-03,1391.0797084682513,2
2.815723e-04,2.090473e-03,1392.831535822737,2
2.845564e-04,2.098872e-03,1394.583363177223,2
2.875405e-04,2.107271e-03,1396.335190531709,2
2.905267e-04,2.115671e-03,1398.0870178861946,2
2.935517e-04,2.124086e-03,1399.8388452406805,2
2.965767e-04,2.132501e-03,1401.5906725951663,2
2.996017e-04,2.140917e-03,1403.3424999496524,2
3.026524e-04,2.149342e-03,1405.0943273041382,2
3.057183e-04,2.157773e-03,1406.846154658624,2
3.087843e-04,2.166204e-03,1408.59798201311,2
3.118585e-04,2.174639e-03,1410.3498093675958,2
3.149656e-04,2.183087e-03,1412.1016367220816,2
3.180727e-04,2.191535e-03,1413.8534640765674,2
3.211797e-04,2.199983e-03,1415.6052914310535,2
3.243187e-04,2.208444e-03,1417.3571187855391,2
3.274669e-04,2.216908e-03,1419.108946140025,2
3.306151e-04,2.225373e-03,1420.8607734945108,2
3.337777e-04,2.233844e-03,1422.6126008489969,2
3.369671e-04,2.242326e-03,1424.3644282034827,2
3.401565e-04,2.250808e-03,1426.1162555579685,2
3.433459e-04,2.259290e-03,1427.8680829124544,2
3.465735e-04,2.267789e-03,1429.6199102669402,2
3.498043e-04,2.276289e-03,1431.371737621426,2
3.530350e-04,2.284789e-03,1433.123564975912,2
3.562864e-04,2.293297e-03,1434.875392330398,2
3.595585e-04,2.301815e-03,1436.6272196848838,2
3.628306e-04,2.310333e-03,1438.3790470393697,2
3.661059e-04,2.318853e-03,1440.1308743938553,2
3.694195e-04,2.327389e-03,1441.8827017483413,2
3.727331e-04,2.335925e-03,1443.6345291028274,2
3.760467e-04,2.344461e-03,1445.386356457313,2
3.793873e-04,2.353009e-03,1447.1381838117989,2
3.827425e-04,2.361564e-03,1448.8900111662847,2
3.860977e-04,2.370119e-03,1450.6418385207705,2
3.894622e-04,2.378679e-03,1452.3936658752564,2
3.928591e-04,2.387252e-03,1454.1454932297424,2
3.962559e-04,2.395826e-03,1455.8973205842283,2
3.996528e-04,2.404400e-03,1457.6491479387141,2
4.030830e-04,2.412989e-03,1459.4009752931997,2
4.065216e-04,2.421583e-03,1461.1528026476858,2
4.099602e-04,2.430177e-03,1462.9046300021719,2
4.134145e-04,2.438777e-03,1464.6564573566575,2
4.168950e-04,2.447390e-03,1466.4082847111433,2
4.203754e-04,2.456003e-03,1468.1601120656292,2
4.238558e-04,2.464616e-03,1469.9119394201152,2
4.273761e-04,2.473248e-03,1471.663766774601,2
4.308985e-04,2.481881e-03,1473.415594129087,2
4.344209e-04,2.490514e-03,1475.1674214835728,2
4.379654e-04,2.499158e-03,1476.9192488380586,2
4.415299e-04,2.507811e-03,1478.6710761925444,2
4.450944e-04,2.516465e-03,1480.4229035470303,2
4.486630e-04,2.525120e-03,1482.1747309015163,2
4.522696e-04,2.533794e-03,1483.926558256002,2
4.558762e-04,2.542469e-03,1485.6783856104878,2
4.594828e-04,2.551143e-03,1487.4302129649736,2
4.631180e-04,2.559831e-03,1489.1820403194597,2
4.667668e-04,2.568526e-03,1490.9338676739455,2
4.704157e-04,2.577221e-03,1492.6856950284314,2
4.740751e-04,2.585922e-03,1494.4375223829172,2
4.777663e-04,2.594638e-03,1496.189349737403,2
4.814575e-04,2.603354e-03,1497.941177091889,2
4.851487e-04,2.612071e-03,1499.6930044463747,2
4.888750e-04,2.620805e-03,1501.4448318008608,2
4.926086e-04,2.629543e-03,1503.1966591553467,2
4.963423e-04,2.638281e-03,1504.9484865098325,2
5.000930e-04,2.647028e-03,1506.700313864318,2
5.038692e-04,2.655788e-03,1508.4521412188042,2
5.076454e-04,2.664547e-03,1510.2039685732902,2
5.114216e-04,2.673307e-03,1511.9557959277759,2
5.152394e-04,2.682089e-03,1513.7076232822617,2
5.190583e-04,2.690871e-03,1515.4594506367475,2
5.228772e-04,2.699653e-03,1517.2112779912334,2
5.267197e-04,2.708447e-03,1518.9631053457192,2
5.305814e-04,2.717252e-03,1520.7149327002053,2
5.344431e-04,2.726056e-03,1522.4667600546911,2
5.383101e-04,2.734863e-03,1524.218587409177,2
5.422147e-04,2.743691e-03,1525.9704147636626,2
5.461192e-04,2.752518e-03,1527.7222421181486,2
5.500238e-04,2.761345e-03,1529.4740694726347,2
5.539584e-04,2.770188e-03,1531.2258968271203,2
5.579060e-04,2.779038e-03,1532.9777241816062,2
5.618536e-04,2.787889e-03,1534.729551536092,2
5.658130e-04,2.796745e-03,1536.481378890578,2
5.698036e-04,2.805619e-03,1538.2332062450637,2
5.737943e-04,2.814492e-03,1539.9850335995498,2
5.777850e-04,2.823365e-03,1541.7368609540356,2
5.818124e-04,2.832259e-03,1543.4886883085214,2
5.858463e-04,2.841155e-03,1545.240515663007,2
5.898802e-04,2.850052e-03,1546.992343017493,2
5.939325e-04,2.858959e-03,1548.7441703719792,2
5.980097e-04,2.867880e-03,1550.495997726465,2
6.020870e-04,2.876801e-03,1552.2478250809506,2
6.061642e-04,2.885721e-03,1553.9996524354365,2
6.102849e-04,2.894666e-03,1555.7514797899225,2
6.144056e-04,2.903611e-03,1557.5033071444082,2
6.185263e-04,2.912556e-03,1559.2551344988942,2
6.226720e-04,2.921514e-03,1561.00696185338,2
6.268363e-04,2.930484e-03,1562.758789207866,2
6.310006e-04,2.939453e-03,1564.510616562352,2
6.351714e-04,2.948425e-03,1566.2624439168376,2
6.393794e-04,2.957419e-03,1568.0142712713237,2
6.435874e-04,2.966412e-03,1569.7660986258095,2
6.477953e-04,2.975405e-03,1571.517925980295,2
6.520351e-04,2.984417e-03,1573.269753334781,2
6.562868e-04,2.993435e-03,1575.021580689267,2
6.605386e-04,3.002454e-03,1576.7734080437526,2
6.648035e-04,3.011479e-03,1578.5252353982387,2
6.690993e-04,3.020523e-03,1580.2770627527245,2
6.733950e-04,3.029566e-03,1582.0288901072104,2
6.776907e-04,3.038609e-03,1583.7807174616964,2
6.820249e-04,3.047674e-03,1585.532544816182,2
6.863647e-04,3.056743e-03,1587.2843721706681,2
6.907045e-04,3.065811e-03,1589.036199525154,2
6.950641e-04,3.074891e-03,1590.7880268796396,2
6.994481e-04,3.083984e-03,1592.5398542341254,2
7.038320e-04,3.093078e-03,1594.2916815886115,2
7.082171e-04,3.102172e-03,1596.0435089430975,2
7.126454e-04,3.111292e-03,1597.7953362975834,2
7.170736e-04,3.120411e-03,1599.547163652069,2
7.215019e-04,3.129530e-03,1601.2989910065548,2
7.259568e-04,3.138665e-03,1603.050818361041,2
7.304295e-04,3.147810e-03,1604.8026457155265,2
7.349022e-04,3.156955e-03,1606.5544730700126,2
7.393826e-04,3.166105e-03,1608.3063004244984,2
7.438999e-04,3.175276e-03,1610.058127778984,2
7.484171e-04,3.184447e-03,1611.8099551334699,2
7.529343e-04,3.193618e-03,1613.561782487956,2
7.574850e-04,3.202809e-03,1615.313609842442,2
7.620470e-04,3.212006e-03,1617.0654371969279,2
7.666089e-04,3.221203e-03,1618.8172645514135,2
7.711853e-04,3.230409e-03,1620.5690919058993,2
7.757920e-04,3.239633e-03,1622.3209192603854,2
7.803988e-04,3.248857e-03,1624.072746614871,2
7.850055e-04,3.258080e-03,1625.824573969357,2
7.896526e-04,3.267328e-03,1627.576401323843,2
7.943043e-04,3.276578e-03,1629.3282286783287,2
7.989560e-04,3.285828e-03,1631.0800560328148,2
8.036290e-04,3.295091e-03,1632.8318833873004,2
8.083258e-04,3.304368e-03,1634.5837107417865,2
8.130225e-04,3.313646e-03,1636.3355380962723,2
8.177215e-04,3.322924e-03,1638.087365450758,2
8.224634e-04,3.332228e-03,1639.8391928052438,2
8.272054e-04,3.341532e-03,1641.5910201597299,2
8.319473e-04,3.350836e-03,1643.3428475142155,2
8.367175e-04,3.360157e-03,1645.0946748687015,2
8.415048e-04,3.369488e-03,1646.8465022231874,2
8.462920e-04,3.378819e-03,1648.5983295776732,2
8.510884e-04,3.388156e-03,1650.3501569321593,2
8.559211e-04,3.397514e-03,1652.101984286645,2
8.607538e-04,3.406872e-03,1653.853811641131,2
8.655865e-04,3.416230e-03,1655.6056389956168,2
8.704545e-04,3.425610e-03,1657.3574663501024,2
8.753329e-04,3.434996e-03,1659.1092937045883,2
8.802112e-04,3.444381e-03,1660.8611210590743,2
8.851055e-04,3.453777e-03,1662.6129484135604,2
8.900295e-04,3.463190e-03,1664.3647757680462,2
8.949535e-04,3.472603e-03,1666.1166031225318,2
8.998776e-04,3.482016e-03,1667.8684304770177,2
9.048440e-04,3.491455e-03,1669.6202578315037,2
9.098139e-04,3.500896e-03,1671.3720851859894,2
9.147839e-04,3.510337e-03,1673.1239125404754,2
9.197767e-04,3.519792e-03,1674.8757398949613,2
9.247926e-04,3.529260e-03,1676.6275672494469,2
9.298085e-04,3.538729e-03,1678.3793946039327,2
9.348279e-04,3.548200e-03,1680.1312219584188,2
9.398899e-04,3.557697e-03,1681.8830493129049,2
9.449519e-04,3.567194e-03,1683.6348766673907,2
9.500139e-04,3.576691e-03,1685.3867040218763,2
9.551060e-04,3.586206e-03,1687.1385313763622,2
9.602143e-04,3.595731e-03,1688.8903587308482,2
9.653226e-04,3.605256e-03,1690.6421860853338,2
9.704414e-04,3.614788e-03,1692.39401343982,2
9.755961e-04,3.624341e-03,1694.1458407943057,2
9.807508e-04,3.633894e-03,1695.8976681487914,2
9.859055e-04,3.643448e-03,1697.6494955032776,2
9.910975e-04,3.653024e-03,1699.4013228577633,2
9.962987e-04,3.662605e-03,1701.1531502122493,2
1.001500e-03,3.672187e-03,1702.9049775667352,2
1.006719e-03,3.681779e-03,1704.6568049212208,2
1.011966e-03,3.691389e-03,1706.4086322757066,2
1.017214e-03,3.701000e-03,1708.1604596301927,2
1.022462e-03,3.710610e-03,1709.9122869846783,2
1.027755e-03,3.720247e-03,1711.6641143391646,2
1.033050e-03,3.729886e-03,1713.4159416936502,2
1.038345e-03,3.739525e-03,1715.167769048136,2
1.043664e-03,3.749179e-03,1716.9195964026221,2
1.049006e-03,3.758847e-03,1718.6714237571077,2
1.054347e-03,3.768514e-03,1720.4232511115938,2
1.059694e-03,3.778185e-03,1722.1750784660796,2
1.065082e-03,3.787882e-03,1723.9269058205653,2
1.070471e-03,3.797578e-03,1725.678733175051,2
1.075860e-03,3.807275e-03,1727.4305605295372,2
1.081281e-03,3.816991e-03,1729.1823878840228,2
1.086717e-03,3.826717e-03,1730.934215238509,2
1.092153e-03,3.836443e-03,1732.6860425929947,2
1.097601e-03,3.846176e-03,1734.4378699474805,2
1.103084e-03,3.855931e-03,1736.1896973019666,2
1.108568e-03,3.865686e-03,1737.9415246564522,2
1.114051e-03,3.875440e-03,1739.6933520109383,2
1.119574e-03,3.885219e-03,1741.445179365424,2
1.125105e-03,3.895003e-03,1743.1970067199097,2
1.130636e-03,3.904787e-03,1744.948834074396,2
1.136186e-03,3.914583e-03,1746.7006614288816,2
1.141765e-03,3.924396e-03,1748.4524887833677,2
1.147344e-03,3.934209e-03,1750.2043161378535,2
1.152922e-03,3.944022e-03,1751.9561434923392,2
1.158547e-03,3.953865e-03,1753.707970846825,2
1.164174e-03,3.963707e-03,1755.459798201311,2
1.169800e-03,3.973550e-03,1757.2116255557967,2
1.175453e-03,3.983409e-03,1758.9634529102827,2
1.181127e-03,3.993282e-03,1760.7152802647686,2
1.186802e-03,4.003154e-03,1762.4671076192542,2
1.192482e-03,4.013030e-03,1764.2189349737405,2
1.198205e-03,4.022932e-03,1765.970762328226,2
1.203927e-03,4.032834e-03,1767.7225896827122,2
1.209650e-03,4.042736e-03,1769.474417037198,2
1.215406e-03,4.052659e-03,1771.2262443916836,2
1.221177e-03,4.062591e-03,1772.9780717461695,2
1.226948e-03,4.072522e-03,1774.7298991006555,2
1.232732e-03,4.082462e-03,1776.4817264551411,2
1.238551e-03,4.092423e-03,1778.2335538096274,2
1.244370e-03,4.102385e-03,1779.985381164113,2
1.250189e-03,4.112346e-03,1781.737208518599,2
1.256050e-03,4.122333e-03,1783.489035873085,2
1.261917e-03,4.132324e-03,1785.2408632275706,2
1.267785e-03,4.142316e-03,1786.9926905820566,2
1.273673e-03,4.152320e-03,1788.7445179365425,2
1.279590e-03,4.162341e-03,1790.496345291028,2
1.285506e-03,4.172363e-03,1792.248172645514,2
1.291423e-03,4.182384e-03,1794.0,2
