# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=Already code => factor=1, pFactor=1.000000e+00, eFactor=1.000000e+00
# muB (code_units),pressure (code_units),epsilon,eos
1.003467e+03,3.886531e-05,0.0006002248058116233,v0.00d1.40
1.005174e+03,3.992790e-05,0.0006031587420841684,v0.00d1.40
1.006882e+03,4.099049e-05,0.0006060926783567134,v0.00d1.40
1.008589e+03,4.205886e-05,0.0006090349711422847,v0.00d1.40
1.010297e+03,4.313819e-05,0.0006119931242484969,v0.00d1.40
1.012004e+03,4.421753e-05,0.0006149512773547095,v0.00d1.40
1.013711e+03,4.529687e-05,0.0006179094304609217,v0.00d1.40
1.015419e+03,4.639038e-05,0.0006208925314629259,v0.00d1.40
1.017126e+03,4.748678e-05,0.0006238807066132264,v0.00d1.40
1.018834e+03,4.858318e-05,0.0006268688817635271,v0.00d1.40
1.020541e+03,4.968486e-05,0.0006298635138276553,v0.00d1.40
1.022248e+03,5.079794e-05,0.0006328720641282565,v0.00d1.40
1.023956e+03,5.191101e-05,0.0006358806144288575,v0.00d1.40
1.025663e+03,5.302408e-05,0.0006388891647294589,v0.00d1.40
1.027371e+03,5.415090e-05,0.0006419228681362724,v0.00d1.40
1.029078e+03,5.528109e-05,0.0006449627494989979,v0.00d1.40
1.030786e+03,5.641129e-05,0.0006480026308617236,v0.00d1.40
1.032493e+03,5.754647e-05,0.0006510695689378758,v0.00d1.40
1.034200e+03,5.869392e-05,0.0006542031589178358,v0.00d1.40
1.035908e+03,5.984137e-05,0.0006573367488977956,v0.00d1.40
1.037615e+03,6.098883e-05,0.0006604703388777556,v0.00d1.40
1.039323e+03,6.214999e-05,0.0006636604719438878,v0.00d1.40
1.041030e+03,6.331513e-05,0.0006668670539078157,v0.00d1.40
1.042737e+03,6.448027e-05,0.0006700736358717435,v0.00d1.40
1.044445e+03,6.565012e-05,0.0006732967232464931,v0.00d1.40
1.046152e+03,6.683331e-05,0.0006765666503006011,v0.00d1.40
1.047860e+03,6.801650e-05,0.0006798365773547095,v0.00d1.40
1.049567e+03,6.919969e-05,0.0006831065044088176,v0.00d1.40
1.051275e+03,7.039640e-05,0.0006864205521042085,v0.00d1.40
1.052982e+03,7.159771e-05,0.0006897495841683366,v0.00d1.40
1.054689e+03,7.279901e-05,0.000693078616232465,v0.00d1.40
1.056397e+03,7.400462e-05,0.0006964208879759521,v0.00d1.40
1.058104e+03,7.522444e-05,0.0006998068907815632,v0.00d1.40
1.059812e+03,7.644427e-05,0.0007031928935871741,v0.00d1.40
1.061519e+03,7.766409e-05,0.0007065788963927857,v0.00d1.40
1.063226e+03,7.897322e-05,0.0007969538515030114,v0.00d1.40
1.064934e+03,8.031737e-05,0.0009214421212424837,v0.00d1.40
1.066641e+03,8.166153e-05,0.0010459303909819686,v0.00d1.40
1.068349e+03,8.313591e-05,0.0011463840360721443,v0.00d1.40
1.070056e+03,8.511773e-05,0.0011531855230460925,v0.00d1.40
1.071764e+03,8.709955e-05,0.00115998701002004,v0.00d1.40
1.073471e+03,8.908137e-05,0.001166788496993988,v0.00d1.40
1.075178e+03,9.108949e-05,0.0011736204248496993,v0.00d1.40
1.076886e+03,9.310943e-05,0.0011804660200400803,v0.00d1.40
1.078593e+03,9.512937e-05,0.0011873116152304607,v0.00d1.40
1.080301e+03,9.715602e-05,0.0011941654268537074,v0.00d1.40
1.082008e+03,9.921412e-05,0.0012010576913827652,v0.00d1.40
1.083715e+03,1.012722e-04,0.0012079499559118237,v0.00d1.40
1.085423e+03,1.033303e-04,0.0012148422204408815,v0.00d1.40
1.087130e+03,1.054137e-04,0.0012217670741482968,v0.00d1.40
1.088838e+03,1.075100e-04,0.001228708569138277,v0.00d1.40
1.090545e+03,1.096063e-04,0.0012356500641282566,v0.00d1.40
1.092253e+03,1.117083e-04,0.0012425991763527057,v0.00d1.40
1.093960e+03,1.138429e-04,0.0012495921783567134,v0.00d1.40
1.095667e+03,1.159775e-04,0.0012565851803607215,v0.00d1.40
1.097375e+03,1.181121e-04,0.0012635781823647292,v0.00d1.40
1.099082e+03,1.202710e-04,0.0012706049118236472,v0.00d1.40
1.100790e+03,1.224440e-04,0.0012776511282565127,v0.00d1.40
1.102497e+03,1.246169e-04,0.0012846973446893788,v0.00d1.40
1.104204e+03,1.267944e-04,0.0012917501703406812,v0.00d1.40
1.105912e+03,1.290058e-04,0.001298851593186373,v0.00d1.40
1.107619e+03,1.312172e-04,0.001305953016032064,v0.00d1.40
1.109327e+03,1.334286e-04,0.0013130544388777557,v0.00d1.40
1.111034e+03,1.356633e-04,0.0013201906753507013,v0.00d1.40
1.112741e+03,1.379133e-04,0.0013273495811623247,v0.00d1.40
1.114449e+03,1.401632e-04,0.0013345084869739482,v0.00d1.40
1.116156e+03,1.424167e-04,0.001341672759519038,v0.00d1.40
1.117864e+03,1.447053e-04,0.001348890286573146,v0.00d1.40
1.119571e+03,1.469938e-04,0.0013561078136272544,v0.00d1.40
1.121279e+03,1.492824e-04,0.001363325340681363,v0.00d1.40
1.122986e+03,1.515934e-04,0.0013705777054108215,v0.00d1.40
1.124693e+03,1.539207e-04,0.0013778555611222447,v0.00d1.40
1.126401e+03,1.562481e-04,0.0013851334168336674,v0.00d1.40
1.128108e+03,1.585779e-04,0.00139241522244489,v0.00d1.40
1.129816e+03,1.609441e-04,0.0013997553987975951,v0.00d1.40
1.131523e+03,1.633103e-04,0.001407095575150301,v0.00d1.40
1.133230e+03,1.656764e-04,0.0014144357515030058,v0.00d1.40
1.134938e+03,1.680641e-04,0.0014218109418837677,v0.00d1.40
1.136645e+03,1.704693e-04,0.0014292148617234466,v0.00d1.40
1.138353e+03,1.728746e-04,0.0014366187815631265,v0.00d1.40
1.140060e+03,1.752812e-04,0.0014440249859719444,v0.00d1.40
1.141768e+03,1.777255e-04,0.0014514937875751506,v0.00d1.40
1.143475e+03,1.801699e-04,0.0014589625891783566,v0.00d1.40
1.145182e+03,1.826143e-04,0.0014664313907815634,v0.00d1.40
1.146890e+03,1.850791e-04,0.0014739348937875757,v0.00d1.40
1.148597e+03,1.875627e-04,0.0014814702845691384,v0.00d1.40
1.150305e+03,1.900464e-04,0.0014890056753507012,v0.00d1.40
1.152012e+03,1.925303e-04,0.0014965415430861723,v0.00d1.40
1.153719e+03,1.950533e-04,0.0015041446613226457,v0.00d1.40
1.155427e+03,1.975764e-04,0.0015117477795591181,v0.00d1.40
1.157134e+03,2.000994e-04,0.0015193508977955916,v0.00d1.40
1.158842e+03,2.026420e-04,0.001526988244488978,v0.00d1.40
1.160549e+03,2.052046e-04,0.0015346607975951906,v0.00d1.40
1.162257e+03,2.077672e-04,0.0015423333507014025,v0.00d1.40
1.163964e+03,2.103299e-04,0.0015500059038076155,v0.00d1.40
1.165671e+03,2.129314e-04,0.001557747260521042,v0.00d1.40
1.167379e+03,2.155337e-04,0.001565490102204409,v0.00d1.40
1.169086e+03,2.181361e-04,0.0015732329438877754,v0.00d1.40
1.170794e+03,2.207570e-04,0.0015810092484969942,v0.00d1.40
1.172501e+03,2.233992e-04,0.0015888240861723453,v0.00d1.40
1.174208e+03,2.260415e-04,0.0015966389238476954,v0.00d1.40
1.175916e+03,2.286837e-04,0.0016044537615230458,v0.00d1.40
1.177623e+03,2.313641e-04,0.001612338398797595,v0.00d1.40
1.179331e+03,2.340464e-04,0.0016202266553106217,v0.00d1.40
1.181038e+03,2.367286e-04,0.0016281149118236474,v0.00d1.40
1.182745e+03,2.394285e-04,0.001636035472945892,v0.00d1.40
1.184453e+03,2.421511e-04,0.0016439977174348697,v0.00d1.40
1.186160e+03,2.448736e-04,0.0016519599619238478,v0.00d1.40
1.187868e+03,2.475962e-04,0.0016599222064128255,v0.00d1.40
1.189575e+03,2.503560e-04,0.0016679542825651303,v0.00d1.40
1.191283e+03,2.531189e-04,0.0016759922224448894,v0.00d1.40
1.192990e+03,2.558819e-04,0.0016840301623246494,v0.00d1.40
1.194697e+03,2.586614e-04,0.0016920996012024046,v0.00d1.40
1.196405e+03,2.614649e-04,0.0017002146593186373,v0.00d1.40
1.198112e+03,2.642684e-04,0.0017083297174348704,v0.00d1.40
1.199820e+03,2.670720e-04,0.0017164447755511022,v0.00d1.40
1.201527e+03,2.699119e-04,0.0017246295691382763,v0.00d1.40
1.203234e+03,2.727562e-04,0.0017328225991983968,v0.00d1.40
1.204942e+03,2.756005e-04,0.0017410156292585175,v0.00d1.40
1.206649e+03,2.784604e-04,0.001749238743486974,v0.00d1.40
1.208357e+03,2.813457e-04,0.0017575108837675347,v0.00d1.40
1.210064e+03,2.842309e-04,0.0017657830240480961,v0.00d1.40
1.211772e+03,2.871161e-04,0.0017740551643286577,v0.00d1.40
1.213479e+03,2.900370e-04,0.0017823970621242485,v0.00d1.40
1.215186e+03,2.929634e-04,0.001790749735470942,v0.00d1.40
1.216894e+03,2.958898e-04,0.001799102408817635,v0.00d1.40
1.218601e+03,2.988308e-04,0.001807483739478958,v0.00d1.40
1.220309e+03,3.017985e-04,0.001815917799599198,v0.00d1.40
1.222016e+03,3.047663e-04,0.001824351859719439,v0.00d1.40
1.223723e+03,3.077340e-04,0.001832785919839679,v0.00d1.40
1.225431e+03,3.107366e-04,0.001841289615230461,v0.00d1.40
1.227138e+03,3.137459e-04,0.0018498067695390777,v0.00d1.40
1.228846e+03,3.167552e-04,0.0018583239238476952,v0.00d1.40
1.230553e+03,3.197781e-04,0.0018668681803607218,v0.00d1.40
1.232261e+03,3.228291e-04,0.001875468997995992,v0.00d1.40
1.233968e+03,3.258801e-04,0.001884069815631262,v0.00d1.40
1.235675e+03,3.289312e-04,0.001892670633266533,v0.00d1.40
1.237383e+03,3.320162e-04,0.001901340589178357,v0.00d1.40
1.239090e+03,3.351092e-04,0.0019100267775551101,v0.00d1.40
1.240798e+03,3.382022e-04,0.0019187129659318642,v0.00d1.40
1.242505e+03,3.413077e-04,0.0019274245731462926,v0.00d1.40
1.244212e+03,3.444429e-04,0.001936196701402806,v0.00d1.40
1.245920e+03,3.475780e-04,0.0019449688296593187,v0.00d1.40
1.247627e+03,3.507132e-04,0.0019537409579158315,v0.00d1.40
1.249335e+03,3.538815e-04,0.0019625815991983963,v0.00d1.40
1.251042e+03,3.570590e-04,0.0019714413747494992,v0.00d1.40
1.252749e+03,3.602366e-04,0.001980301150300601,v0.00d1.40
1.254457e+03,3.634255e-04,0.0019891845330661326,v0.00d1.40
1.256164e+03,3.666457e-04,0.0019981325250501007,v0.00d1.40
1.257872e+03,3.698658e-04,0.002007080517034068,v0.00d1.40
1.259579e+03,3.730860e-04,0.0020160285090180356,v0.00d1.40
1.261287e+03,3.763384e-04,0.002025044260521042,v0.00d1.40
1.262994e+03,3.796014e-04,0.002034082176352706,v0.00d1.40
1.264701e+03,3.828644e-04,0.0020431200921843685,v0.00d1.40
1.266409e+03,3.861377e-04,0.0020521796753507006,v0.00d1.40
1.268116e+03,3.894437e-04,0.0020613080841683363,v0.00d1.40
1.269824e+03,3.927498e-04,0.0020704364929859725,v0.00d1.40
1.271531e+03,3.960558e-04,0.002079564901803607,v0.00d1.40
1.273238e+03,3.993932e-04,0.0020887601883767537,v0.00d1.40
1.274946e+03,4.027425e-04,0.00209798079759519,v0.00d1.40
1.276653e+03,4.060918e-04,0.0021072014068136274,v0.00d1.40
1.278361e+03,4.094503e-04,0.0021164416152304605,v0.00d1.40
1.280068e+03,4.128431e-04,0.002125754993987976,v0.00d1.40
1.281776e+03,4.162360e-04,0.0021350683727454907,v0.00d1.40
1.283483e+03,4.196288e-04,0.002144381751503006,v0.00d1.40
1.285190e+03,4.230521e-04,0.002153760799599198,v0.00d1.40
1.286898e+03,4.264886e-04,0.002163168370741483,v0.00d1.40
1.288605e+03,4.299252e-04,0.002172575941883768,v0.00d1.40
1.290313e+03,4.333698e-04,0.002182000967935872,v0.00d1.40
1.292020e+03,4.368503e-04,0.002191503869739479,v0.00d1.40
1.293727e+03,4.403309e-04,0.002201006771543086,v0.00d1.40
1.295435e+03,4.438114e-04,0.0022105096733466938,v0.00d1.40
1.297142e+03,4.473215e-04,0.0022200769238476955,v0.00d1.40
1.298850e+03,4.508462e-04,0.00222967601002004,v0.00d1.40
1.300557e+03,4.543710e-04,0.002239275096192385,v0.00d1.40
1.302265e+03,4.579026e-04,0.002248889304609219,v0.00d1.40
1.303972e+03,4.614718e-04,0.0022585859979959923,v0.00d1.40
1.305679e+03,4.650410e-04,0.002268282691382766,v0.00d1.40
1.307387e+03,4.686102e-04,0.002277979384769539,v0.00d1.40
1.309094e+03,4.722081e-04,0.002287739176352706,v0.00d1.40
1.310802e+03,4.758220e-04,0.0022975343306613225,v0.00d1.40
1.312509e+03,4.794359e-04,0.0023073294849699404,v0.00d1.40
1.314216e+03,4.830555e-04,0.0023171372645290587,v0.00d1.40
1.315924e+03,4.867143e-04,0.0023270320180360723,v0.00d1.40
1.317631e+03,4.903732e-04,0.002336926771543086,v0.00d1.40
1.319339e+03,4.940320e-04,0.002346821525050101,v0.00d1.40
1.321046e+03,4.977186e-04,0.00235677817234469,v0.00d1.40
1.322754e+03,5.014227e-04,0.0023667739478957918,v0.00d1.40
1.324461e+03,5.051267e-04,0.0023767697234468935,v0.00d1.40
1.326168e+03,5.088353e-04,0.0023867755150300605,v0.00d1.40
1.327876e+03,5.125848e-04,0.0023968728817635276,v0.00d1.40
1.329583e+03,5.163344e-04,0.002406970248496994,v0.00d1.40
1.331291e+03,5.200839e-04,0.0024170676152304605,v0.00d1.40
1.332998e+03,5.238601e-04,0.0024272253607214426,v0.00d1.40
1.334705e+03,5.276554e-04,0.0024374260260521044,v0.00d1.40
1.336413e+03,5.314506e-04,0.002447626691382765,v0.00d1.40
1.338120e+03,5.352491e-04,0.0024578346713426853,v0.00d1.40
1.339828e+03,5.390903e-04,0.0024681392044088183,v0.00d1.40
1.341535e+03,5.429316e-04,0.00247844373747495,v0.00d1.40
1.343242e+03,5.467728e-04,0.002488748270541082,v0.00d1.40
1.344950e+03,5.506397e-04,0.0024991115390781563,v0.00d1.40
1.346657e+03,5.545272e-04,0.0025095216472945897,v0.00d1.40
1.348365e+03,5.584146e-04,0.0025199317555110222,v0.00d1.40
1.350072e+03,5.623040e-04,0.0025303463486973945,v0.00d1.40
1.351780e+03,5.662380e-04,0.002540862601202405,v0.00d1.40
1.353487e+03,5.701720e-04,0.0025513788537074155,v0.00d1.40
1.355194e+03,5.741059e-04,0.002561895106212425,v0.00d1.40
1.356902e+03,5.780646e-04,0.002572468022044088,v0.00d1.40
1.358609e+03,5.820453e-04,0.0025830915571142285,v0.00d1.40
1.360317e+03,5.860260e-04,0.002593715092184369,v0.00d1.40
1.362024e+03,5.900074e-04,0.0026043401583166325,v0.00d1.40
1.363731e+03,5.940352e-04,0.0026150723987975943,v0.00d1.40
1.365439e+03,5.980630e-04,0.002625804639278558,v0.00d1.40
1.367146e+03,6.020907e-04,0.0026365368797595192,v0.00d1.40
1.368854e+03,6.061421e-04,0.002647323899799599,v0.00d1.40
1.370561e+03,6.102172e-04,0.002658165699398798,v0.00d1.40
1.372269e+03,6.142922e-04,0.0026690074989979967,v0.00d1.40
1.373976e+03,6.183673e-04,0.0026798492985971945,v0.00d1.40
1.375683e+03,6.224893e-04,0.002690800517034068,v0.00d1.40
1.377391e+03,6.266120e-04,0.0027017532985971946,v0.00d1.40
1.379098e+03,6.307346e-04,0.002712706080160321,v0.00d1.40
1.380806e+03,6.348799e-04,0.00272371149498998,v0.00d1.40
1.382513e+03,6.390504e-04,0.00273477582765531,v0.00d1.40
1.384220e+03,6.432209e-04,0.002745840160320641,v0.00d1.40
1.385928e+03,6.473915e-04,0.002756904492985972,v0.00d1.40
1.387635e+03,6.516081e-04,0.0027680772985971946,v0.00d1.40
1.389343e+03,6.558268e-04,0.0027792548897795583,v0.00d1.40
1.391050e+03,6.600455e-04,0.0027904324809619237,v0.00d1.40
1.392758e+03,6.642856e-04,0.0028016605731462927,v0.00d1.40
1.394465e+03,6.685527e-04,0.0028129519919839674,v0.00d1.40
1.396172e+03,6.728198e-04,0.002824243410821644,v0.00d1.40
1.397880e+03,6.770869e-04,0.0028355348296593198,v0.00d1.40
1.399587e+03,6.813993e-04,0.0028469336472945893,v0.00d1.40
1.401295e+03,6.857151e-04,0.0028583406012024043,v0.00d1.40
1.403002e+03,6.900309e-04,0.0028697475551102206,v0.00d1.40
1.404709e+03,6.943670e-04,0.0028812027494989987,v0.00d1.40
1.406417e+03,6.987318e-04,0.0028927258076152304,v0.00d1.40
1.408124e+03,7.030966e-04,0.0029042488657314625,v0.00d1.40
1.409832e+03,7.074614e-04,0.002915771923847695,v0.00d1.40
1.411539e+03,7.118706e-04,0.0029274009218436883,v0.00d1.40
1.413246e+03,7.162847e-04,0.0029390415070140283,v0.00d1.40
1.414954e+03,7.206988e-04,0.0029506820921843683,v0.00d1.40
1.416661e+03,7.251321e-04,0.0029623685290581163,v0.00d1.40
1.418369e+03,7.295957e-04,0.0029741274949899804,v0.00d1.40
1.420076e+03,7.340593e-04,0.0029858864609218433,v0.00d1.40
1.421784e+03,7.385230e-04,0.0029976454268537066,v0.00d1.40
1.423491e+03,7.430302e-04,0.0030095090100200404,v0.00d1.40
1.425198e+03,7.475437e-04,0.0030213877795591186,v0.00d1.40
1.426906e+03,7.520572e-04,0.003033266549098196,v0.00d1.40
1.428613e+03,7.565888e-04,0.003045188653306613,v0.00d1.40
1.430321e+03,7.611525e-04,0.0030571880801603213,v0.00d1.40
1.432028e+03,7.657162e-04,0.003069187507014028,v0.00d1.40
1.433735e+03,7.702798e-04,0.003081186933867735,v0.00d1.40
1.435443e+03,7.748862e-04,0.0030932895270541086,v0.00d1.40
1.437150e+03,7.795003e-04,0.003105411034068137,v0.00d1.40
1.438858e+03,7.841145e-04,0.003117532541082165,v0.00d1.40
1.440565e+03,7.887454e-04,0.0031296947374749497,v0.00d1.40
1.442273e+03,7.934103e-04,0.0031419391783567134,v0.00d1.40
1.443980e+03,7.980752e-04,0.003154183619238478,v0.00d1.40
1.445687e+03,8.027402e-04,0.003166428060120241,v0.00d1.40
1.447395e+03,8.074468e-04,0.003178774088176352,v0.00d1.40
1.449102e+03,8.121627e-04,0.003191142885771543,v0.00d1.40
1.450810e+03,8.168787e-04,0.0032035116833667335,v0.00d1.40
1.452517e+03,8.216102e-04,0.0032159183967935866,v0.00d1.40
1.454224e+03,8.263776e-04,0.0032284124048096194,v0.00d1.40
1.455932e+03,8.311449e-04,0.003240906412825652,v0.00d1.40
1.457639e+03,8.359122e-04,0.0032534004208416836,v0.00d1.40
1.459347e+03,8.407203e-04,0.003265994084168336,v0.00d1.40
1.461054e+03,8.455394e-04,0.003278614440881764,v0.00d1.40
1.462762e+03,8.503584e-04,0.003291234797595191,v0.00d1.40
1.464469e+03,8.551917e-04,0.003303890168336674,v0.00d1.40
1.466176e+03,8.600627e-04,0.0033166380120240473,v0.00d1.40
1.467884e+03,8.649337e-04,0.0033293858557114225,v0.00d1.40
1.469591e+03,8.698047e-04,0.003342133699398798,v0.00d1.40
1.471299e+03,8.747155e-04,0.0033549793707414828,v0.00d1.40
1.473006e+03,8.796387e-04,0.0033678558396793576,v0.00d1.40
1.474713e+03,8.845620e-04,0.003380732308617234,v0.00d1.40
1.476421e+03,8.894983e-04,0.0033936408316633266,v0.00d1.40
1.478128e+03,8.944742e-04,0.0034066473486973944,v0.00d1.40
1.479836e+03,8.994501e-04,0.0034196538657314617,v0.00d1.40
1.481543e+03,9.044260e-04,0.0034326603827655325,v0.00d1.40
1.483251e+03,9.094407e-04,0.0034457627715430866,v0.00d1.40
1.484958e+03,9.144695e-04,0.0034589001903807615,v0.00d1.40
1.486665e+03,9.194983e-04,0.003472037609218437,v0.00d1.40
1.488373e+03,9.245388e-04,0.003485203853707416,v0.00d1.40
1.490080e+03,9.296208e-04,0.0034984733126252505,v0.00d1.40
1.491788e+03,9.347029e-04,0.0035117427715430855,v0.00d1.40
1.493495e+03,9.397850e-04,0.0035250122304609217,v0.00d1.40
1.495202e+03,9.449047e-04,0.0035383754769539085,v0.00d1.40
1.496910e+03,9.500404e-04,0.0035517781142284568,v0.00d1.40
1.498617e+03,9.551760e-04,0.0035651807515030055,v0.00d1.40
1.500325e+03,9.603218e-04,0.0035786089819639278,v0.00d1.40
1.502032e+03,9.655113e-04,0.0035921462204408826,v0.00d1.40
1.503739e+03,9.707008e-04,0.0036056834589178353,v0.00d1.40
1.505447e+03,9.758903e-04,0.003619220697394789,v0.00d1.40
1.507154e+03,9.811164e-04,0.0036328493186372746,v0.00d1.40
1.508862e+03,9.863601e-04,0.0036465217274549103,v0.00d1.40
1.510569e+03,9.916038e-04,0.003660194136272545,v0.00d1.40
1.512277e+03,9.968564e-04,0.0036738887154308623,v0.00d1.40
1.513984e+03,1.002155e-03,0.0036876980020040095,v0.00d1.40
1.515691e+03,1.007453e-03,0.003701507288577155,v0.00d1.40
1.517399e+03,1.012751e-03,0.003715316575150301,v0.00d1.40
1.519106e+03,1.018085e-03,0.0037292152805611226,v0.00d1.40
1.520814e+03,1.023438e-03,0.003743162583166334,v0.00d1.40
1.522521e+03,1.028791e-03,0.0037571098857715436,v0.00d1.40
1.524228e+03,1.034152e-03,0.0037710757695390775,v0.00d1.40
1.525936e+03,1.039560e-03,0.0037851619418837676,v0.00d1.40
1.527643e+03,1.044968e-03,0.0037992481142284573,v0.00d1.40
1.529351e+03,1.050376e-03,0.003813334286573146,v0.00d1.40
1.531058e+03,1.055819e-03,0.0038275072244488965,v0.00d1.40
1.532766e+03,1.061283e-03,0.0038417334048096194,v0.00d1.40
1.534473e+03,1.066746e-03,0.0038559595851703414,v0.00d1.40
1.536180e+03,1.072216e-03,0.0038702007054108216,v0.00d1.40
1.537888e+03,1.077736e-03,0.0038845683166332657,v0.00d1.40
1.539595e+03,1.083256e-03,0.0038989359278557125,v0.00d1.40
1.541303e+03,1.088775e-03,0.003913303539078157,v0.00d1.40
1.543010e+03,1.094328e-03,0.003927755318637274,v0.00d1.40
1.544717e+03,1.099904e-03,0.00394226521442886,v0.00d1.40
1.546425e+03,1.105479e-03,0.003956775110220442,v0.00d1.40
1.548132e+03,1.111059e-03,0.003971296138276553,v0.00d1.40
1.549840e+03,1.116692e-03,0.003985949741482965,v0.00d1.40
1.551547e+03,1.122324e-03,0.004000603344689378,v0.00d1.40
1.553255e+03,1.127957e-03,0.004015256947895792,v0.00d1.40
1.554962e+03,1.133621e-03,0.004029992314629259,v0.00d1.40
1.556669e+03,1.139310e-03,0.004044791048096192,v0.00d1.40
1.558377e+03,1.144999e-03,0.004059589781563127,v0.00d1.40
1.560084e+03,1.150691e-03,0.004074395697394791,v0.00d1.40
1.561792e+03,1.156438e-03,0.0040893401302605215,v0.00d1.40
1.563499e+03,1.162184e-03,0.004104284563126251,v0.00d1.40
1.565206e+03,1.167930e-03,0.004119228995991982,v0.00d1.40
1.566914e+03,1.173707e-03,0.004134252170340682,v0.00d1.40
1.568621e+03,1.179511e-03,0.004149343725450901,v0.00d1.40
1.570329e+03,1.185316e-03,0.004164435280561124,v0.00d1.40
1.572036e+03,1.191121e-03,0.004179529967935873,v0.00d1.40
1.573743e+03,1.196983e-03,0.004194769783567135,v0.00d1.40
1.575451e+03,1.202845e-03,0.004210009599198396,v0.00d1.40
1.577158e+03,1.208706e-03,0.004225249414829659,v0.00d1.40
1.578866e+03,1.214598e-03,0.004240565126252507,v0.00d1.40
1.580573e+03,1.220518e-03,0.004255954625250501,v0.00d1.40
1.582281e+03,1.226437e-03,0.004271344124248496,v0.00d1.40
1.583988e+03,1.232357e-03,0.004286733623246494,v0.00d1.40
1.585695e+03,1.238336e-03,0.004302272599198398,v0.00d1.40
1.587403e+03,1.244314e-03,0.004317812635270541,v0.00d1.40
1.589110e+03,1.250293e-03,0.004333352671342684,v0.00d1.40
1.590818e+03,1.256300e-03,0.004348965476953906,v0.00d1.40
1.592525e+03,1.262338e-03,0.004364657472945893,v0.00d1.40
1.594232e+03,1.268375e-03,0.004380349468937876,v0.00d1.40
1.595940e+03,1.274412e-03,0.004396041464929859,v0.00d1.40
1.597647e+03,1.280507e-03,0.004411881168336675,v0.00d1.40
1.599355e+03,1.286604e-03,0.004427726262525051,v0.00d1.40
1.601062e+03,1.292701e-03,0.0044435713567134265,v0.00d1.40
1.602770e+03,1.298825e-03,0.004459485965931862,v0.00d1.40
1.604477e+03,1.304981e-03,0.004475485296593187,v0.00d1.40
1.606184e+03,1.311137e-03,0.004491484627254509,v0.00d1.40
1.607892e+03,1.317294e-03,0.004507483957915831,v0.00d1.40
1.609599e+03,1.323506e-03,0.004523628815631265,v0.00d1.40
1.611307e+03,1.329723e-03,0.004539783521042085,v0.00d1.40
1.613014e+03,1.335939e-03,0.004555938226452906,v0.00d1.40
1.614721e+03,1.342181e-03,0.0045721591843687365,v0.00d1.40
1.616429e+03,1.348458e-03,0.004588470687374747,v0.00d1.40
1.618136e+03,1.354735e-03,0.004604782190380762,v0.00d1.40
1.619844e+03,1.361011e-03,0.004621093693386773,v0.00d1.40
1.621551e+03,1.367343e-03,0.0046375484148296585,v0.00d1.40
