# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=Already code => factor=1, pFactor=1.000000e+00, eFactor=1.000000e+00
# muB (code_units),pressure (code_units),epsilon,eos
8.950822e+02,5.424199e-05,0.0004490892050100201,v0.00d1.70
8.971022e+02,5.535059e-05,0.00045169414769539074,v0.00d1.70
8.991222e+02,5.645920e-05,0.00045429909038076165,v0.00d1.70
9.011423e+02,5.757728e-05,0.0004569193587174349,v0.00d1.70
9.031623e+02,5.870265e-05,0.00045955140360721426,v0.00d1.70
9.051824e+02,5.982802e-05,0.00046218344849699395,v0.00d1.70
9.072024e+02,6.096344e-05,0.0004648324072144287,v0.00d1.70
9.092224e+02,6.210569e-05,0.0004674928673346694,v0.00d1.70
9.112425e+02,6.324794e-05,0.0004701533274549097,v0.00d1.70
9.132625e+02,6.440057e-05,0.00047283274649298604,v0.00d1.70
9.152826e+02,6.555944e-05,0.00047552354088176347,v0.00d1.70
9.173026e+02,6.671831e-05,0.0004782143352705411,v0.00d1.70
9.193226e+02,6.788840e-05,0.0004809254543086172,v0.00d1.70
9.213427e+02,6.906442e-05,0.00048364728997996,v0.00d1.70
9.233627e+02,7.024044e-05,0.0004863691256513026,v0.00d1.70
9.253828e+02,7.142815e-05,0.0004891147679358719,v0.00d1.70
9.274028e+02,7.262124e-05,0.0004918713819639279,v0.00d1.70
9.294228e+02,7.381433e-05,0.000494627995991984,v0.00d1.70
9.314429e+02,7.501960e-05,0.0004974057482965932,v0.00d1.70
9.334629e+02,7.622974e-05,0.0005001919559118236,v0.00d1.70
9.354830e+02,7.743989e-05,0.0005029781635270542,v0.00d1.70
9.375030e+02,7.866292e-05,0.0005057918511022043,v0.00d1.70
9.395230e+02,7.989039e-05,0.0005086149917835673,v0.00d1.70
9.415431e+02,8.111786e-05,0.0005114381324649298,v0.00d1.70
9.435631e+02,8.235877e-05,0.0005142885757515031,v0.00d1.70
9.455832e+02,8.360362e-05,0.0005171469997995992,v0.00d1.70
9.476032e+02,8.484847e-05,0.0005200054238476953,v0.00d1.70
9.496232e+02,8.632103e-05,0.0006019697627254508,v0.00d1.70
9.516433e+02,8.784925e-05,0.0007032711030060167,v0.00d1.70
9.536633e+02,8.937748e-05,0.0008045724432865738,v0.00d1.70
9.556834e+02,9.125501e-05,0.0008263020200400801,v0.00d1.70
9.577034e+02,9.320241e-05,0.0008321172440881764,v0.00d1.70
9.597234e+02,9.514981e-05,0.0008379324681362725,v0.00d1.70
9.617435e+02,9.712872e-05,0.0008437917442885773,v0.00d1.70
9.637635e+02,9.911263e-05,0.0008496580080160321,v0.00d1.70
9.657836e+02,1.010965e-04,0.0008555242717434872,v0.00d1.70
9.678036e+02,1.031131e-04,0.0008614379102204408,v0.00d1.70
9.698236e+02,1.051336e-04,0.000867357233667335,v0.00d1.70
9.718437e+02,1.071542e-04,0.0008732765571142284,v0.00d1.70
9.738637e+02,1.092085e-04,0.000879246760320641,v0.00d1.70
9.758838e+02,1.112657e-04,0.0008852212308617235,v0.00d1.70
9.779038e+02,1.133229e-04,0.0008911957014028054,v0.00d1.70
9.799238e+02,1.154152e-04,0.0008972245206412827,v0.00d1.70
9.819439e+02,1.175093e-04,0.0009032560573146291,v0.00d1.70
9.839639e+02,1.196033e-04,0.0009092875939879762,v0.00d1.70
9.859840e+02,1.217336e-04,0.0009153768310621241,v0.00d1.70
9.880040e+02,1.238646e-04,0.0009214671172344691,v0.00d1.70
9.900240e+02,1.259960e-04,0.0009275581232464929,v0.00d1.70
9.920441e+02,1.281641e-04,0.0009337088759519036,v0.00d1.70
9.940641e+02,1.303322e-04,0.0009398596286573147,v0.00d1.70
9.960842e+02,1.325018e-04,0.0009460129695390783,v0.00d1.70
9.981042e+02,1.347071e-04,0.000952225838476954,v0.00d1.70
1.000124e+03,1.369125e-04,0.0009584387074148294,v0.00d1.70
1.002144e+03,1.391205e-04,0.0009646561238476955,v0.00d1.70
1.004164e+03,1.413632e-04,0.0009709326577154306,v0.00d1.70
1.006184e+03,1.436059e-04,0.0009772091915831664,v0.00d1.70
1.008204e+03,1.458524e-04,0.000983492321042084,v0.00d1.70
1.010224e+03,1.481327e-04,0.0009898340348697397,v0.00d1.70
1.012244e+03,1.504129e-04,0.0009961757486973948,v0.00d1.70
1.014265e+03,1.526981e-04,0.0010025261743486977,v0.00d1.70
1.016285e+03,1.550161e-04,0.0010089344148296593,v0.00d1.70
1.018305e+03,1.573341e-04,0.001015342655310621,v0.00d1.70
1.020325e+03,1.596582e-04,0.001021761879759519,v0.00d1.70
1.022345e+03,1.620141e-04,0.00102823846492986,v0.00d1.70
1.024365e+03,1.643700e-04,0.0010347150501002003,v0.00d1.70
1.026385e+03,1.667332e-04,0.0010412047815631259,v0.00d1.70
1.028405e+03,1.691271e-04,0.0010477503847695392,v0.00d1.70
1.030425e+03,1.715211e-04,0.0010542959879759517,v0.00d1.70
1.032445e+03,1.739235e-04,0.0010608572364729462,v0.00d1.70
1.034465e+03,1.763557e-04,0.001067473877755511,v0.00d1.70
1.036485e+03,1.787879e-04,0.0010740905190380762,v0.00d1.70
1.038505e+03,1.812298e-04,0.0010807250881763525,v0.00d1.70
1.040525e+03,1.837004e-04,0.0010874134408817638,v0.00d1.70
1.042545e+03,1.861711e-04,0.0010941017935871744,v0.00d1.70
1.044565e+03,1.886526e-04,0.0011008107735470938,v0.00d1.70
1.046585e+03,1.911619e-04,0.001107572857715431,v0.00d1.70
1.048605e+03,1.936713e-04,0.001114334941883768,v0.00d1.70
1.050625e+03,1.961926e-04,0.0011211199519038078,v0.00d1.70
1.052645e+03,1.987408e-04,0.0011279561042084167,v0.00d1.70
1.054665e+03,2.012890e-04,0.0011347922565130262,v0.00d1.70
1.056685e+03,2.038504e-04,0.0011416542244488978,v0.00d1.70
1.058705e+03,2.064376e-04,0.00114856646492986,v0.00d1.70
1.060725e+03,2.090249e-04,0.0011554787054108217,v0.00d1.70
1.062745e+03,2.116266e-04,0.001162419398797595,v0.00d1.70
1.064766e+03,2.142531e-04,0.00116940873747495,v0.00d1.70
1.066786e+03,2.168797e-04,0.0011763980761523049,v0.00d1.70
1.068806e+03,2.195219e-04,0.0011834184308617234,v0.00d1.70
1.070826e+03,2.221879e-04,0.0011904855410821641,v0.00d1.70
1.072846e+03,2.248539e-04,0.0011975526513026051,v0.00d1.70
1.074866e+03,2.275369e-04,0.0012046539579158315,v0.00d1.70
1.076886e+03,2.302426e-04,0.001211800859719439,v0.00d1.70
1.078906e+03,2.329483e-04,0.0012189477615230458,v0.00d1.70
1.080926e+03,2.356723e-04,0.0012261315430861725,v0.00d1.70
1.082946e+03,2.384179e-04,0.001233358909819639,v0.00d1.70
1.084966e+03,2.411635e-04,0.0012405862765531065,v0.00d1.70
1.086986e+03,2.439287e-04,0.0012478534108216434,v0.00d1.70
1.089006e+03,2.467145e-04,0.0012551622525050097,v0.00d1.70
1.091026e+03,2.495003e-04,0.0012624710941883768,v0.00d1.70
1.093046e+03,2.523070e-04,0.0012698230000000004,v0.00d1.70
1.095066e+03,2.551331e-04,0.0012772150000000002,v0.00d1.70
1.097086e+03,2.579593e-04,0.001284607,v0.00d1.70
1.099106e+03,2.608077e-04,0.0012920449078156315,v0.00d1.70
1.101126e+03,2.636745e-04,0.0012995207394789576,v0.00d1.70
1.103146e+03,2.665412e-04,0.0013069965711422849,v0.00d1.70
1.105166e+03,2.694316e-04,0.0013145215831663326,v0.00d1.70
1.107186e+03,2.723393e-04,0.001322082593186373,v0.00d1.70
1.109206e+03,2.752469e-04,0.0013296436032064127,v0.00d1.70
1.111226e+03,2.781795e-04,0.0013372569418837678,v0.00d1.70
1.113246e+03,2.811283e-04,0.001344904140280561,v0.00d1.70
1.115267e+03,2.840770e-04,0.0013525513386773544,v0.00d1.70
1.117287e+03,2.870521e-04,0.0013602540741482966,v0.00d1.70
1.119307e+03,2.900422e-04,0.0013679884709418841,v0.00d1.70
1.121327e+03,2.930323e-04,0.0013757228677354712,v0.00d1.70
1.123347e+03,2.960501e-04,0.0013835162945891784,v0.00d1.70
1.125367e+03,2.990818e-04,0.001391339236472946,v0.00d1.70
1.127387e+03,3.021135e-04,0.0013991621783567133,v0.00d1.70
1.129407e+03,3.051743e-04,0.001407047723446894,v0.00d1.70
1.131427e+03,3.082479e-04,0.0014149605571142285,v0.00d1.70
1.133447e+03,3.113214e-04,0.0014228733907815628,v0.00d1.70
1.135467e+03,3.144255e-04,0.0014308519919839678,v0.00d1.70
1.137487e+03,3.175412e-04,0.0014388553907815635,v0.00d1.70
1.139507e+03,3.206568e-04,0.0014468587895791584,v0.00d1.70
1.141527e+03,3.238045e-04,0.0014549316693386772,v0.00d1.70
1.143547e+03,3.269625e-04,0.0014630269799599202,v0.00d1.70
1.145567e+03,3.301205e-04,0.0014711222905811623,v0.00d1.70
1.147587e+03,3.333120e-04,0.001479290346693387,v0.00d1.70
1.149607e+03,3.365127e-04,0.00148747824248497,v0.00d1.70
1.151627e+03,3.397133e-04,0.0014956661382765533,v0.00d1.70
1.153647e+03,3.429489e-04,0.0015039311823647295,v0.00d1.70
1.155667e+03,3.461924e-04,0.001512213683366734,v0.00d1.70
1.157687e+03,3.494359e-04,0.0015204961843687376,v0.00d1.70
1.159707e+03,3.527159e-04,0.001528858649298597,v0.00d1.70
1.161727e+03,3.560026e-04,0.0015372357555110223,v0.00d1.70
1.163747e+03,3.592893e-04,0.0015456128617234474,v0.00d1.70
1.165768e+03,3.626140e-04,0.0015540745150300602,v0.00d1.70
1.167788e+03,3.659441e-04,0.001562548246492986,v0.00d1.70
1.169808e+03,3.692742e-04,0.001571021977955912,v0.00d1.70
1.171828e+03,3.726439e-04,0.0015795834368737482,v0.00d1.70
1.173848e+03,3.760177e-04,0.0015881541302605214,v0.00d1.70
1.175868e+03,3.793915e-04,0.0015967248236472946,v0.00d1.70
1.177888e+03,3.828064e-04,0.0016053877034068133,v0.00d1.70
1.179908e+03,3.862242e-04,0.0016140570420841683,v0.00d1.70
1.181928e+03,3.896420e-04,0.0016227263807615233,v0.00d1.70
1.183948e+03,3.931025e-04,0.0016314918156312625,v0.00d1.70
1.185968e+03,3.965645e-04,0.0016402608096192383,v0.00d1.70
1.187988e+03,4.000266e-04,0.0016490298036072144,v0.00d1.70
1.190008e+03,4.035329e-04,0.0016578985290581166,v0.00d1.70
1.192028e+03,4.070395e-04,0.0016667678517034068,v0.00d1.70
1.194048e+03,4.105472e-04,0.0016756396032064124,v0.00d1.70
1.196068e+03,4.140986e-04,0.0016846109378757517,v0.00d1.70
1.198088e+03,4.176500e-04,0.00169358227254509,v0.00d1.70
1.200108e+03,4.212039e-04,0.0017025591262525054,v0.00d1.70
1.202128e+03,4.248004e-04,0.0017116334829659317,v0.00d1.70
1.204148e+03,4.283970e-04,0.0017207078396793583,v0.00d1.70
1.206168e+03,4.319973e-04,0.0017297908376753505,v0.00d1.70
1.208188e+03,4.356392e-04,0.0017389688897795597,v0.00d1.70
1.210208e+03,4.392812e-04,0.0017481469418837677,v0.00d1.70
1.212228e+03,4.429283e-04,0.001757336873747495,v0.00d1.70
1.214248e+03,4.466159e-04,0.0017666199679358717,v0.00d1.70
1.216269e+03,4.503035e-04,0.001775903062124249,v0.00d1.70
1.218289e+03,4.539977e-04,0.0017852013547094189,v0.00d1.70
1.220309e+03,4.577313e-04,0.0017945908376753505,v0.00d1.70
1.222329e+03,4.614650e-04,0.001803980320641282,v0.00d1.70
1.224349e+03,4.652066e-04,0.0018133882845691382,v0.00d1.70
1.226369e+03,4.689865e-04,0.0018228848296593188,v0.00d1.70
1.228389e+03,4.727664e-04,0.001832381374749499,v0.00d1.70
1.230409e+03,4.765557e-04,0.0018418998597194386,v0.00d1.70
1.232429e+03,4.803822e-04,0.0018515048136272547,v0.00d1.70
1.234449e+03,4.842087e-04,0.0018611097675350708,v0.00d1.70
1.236469e+03,4.880461e-04,0.001870740200400802,v0.00d1.70
1.238489e+03,4.919195e-04,0.001880454909819639,v0.00d1.70
1.240509e+03,4.957929e-04,0.001890169619238477,v0.00d1.70
1.242529e+03,4.996786e-04,0.0018999132505010026,v0.00d1.70
1.244549e+03,5.035992e-04,0.0019097383887775553,v0.00d1.70
1.246569e+03,5.075198e-04,0.001919563527054108,v0.00d1.70
1.248589e+03,5.114543e-04,0.0019294213647294584,v0.00d1.70
1.250609e+03,5.154224e-04,0.001939358615230461,v0.00d1.70
1.252629e+03,5.193905e-04,0.0019492958657314633,v0.00d1.70
1.254649e+03,5.233739e-04,0.0019592692605210423,v0.00d1.70
1.256669e+03,5.273898e-04,0.001969318959919839,v0.00d1.70
1.258689e+03,5.314057e-04,0.001979368659318637,v0.00d1.70
1.260709e+03,5.354386e-04,0.001989458559118237,v0.00d1.70
1.262729e+03,5.395026e-04,0.00199962272745491,v0.00d1.70
1.264749e+03,5.435667e-04,0.002009786895791583,v0.00d1.70
1.266770e+03,5.476492e-04,0.0020199947995991987,v0.00d1.70
1.268790e+03,5.517616e-04,0.002030273773547094,v0.00d1.70
1.270810e+03,5.558741e-04,0.00204055274749499,v0.00d1.70
1.272830e+03,5.600066e-04,0.00205087956513026,v0.00d1.70
1.274850e+03,5.641678e-04,0.0020612750280561117,v0.00d1.70
1.276870e+03,5.683291e-04,0.0020716704909819637,v0.00d1.70
1.278890e+03,5.725119e-04,0.002082117709418838,v0.00d1.70
1.280910e+03,5.767222e-04,0.0020926306713426853,v0.00d1.70
1.282930e+03,5.809325e-04,0.0021031436332665326,v0.00d1.70
1.284950e+03,5.851661e-04,0.0021137121643286572,v0.00d1.70
1.286970e+03,5.894258e-04,0.002124343298597195,v0.00d1.70
1.288990e+03,5.936855e-04,0.0021349744328657315,v0.00d1.70
1.291010e+03,5.979701e-04,0.0021456656633266533,v0.00d1.70
1.293030e+03,6.022796e-04,0.0021564169899799595,v0.00d1.70
1.295050e+03,6.065890e-04,0.0021671683166332666,v0.00d1.70
1.297070e+03,6.109250e-04,0.00217798349498998,v0.00d1.70
1.299090e+03,6.152845e-04,0.0021888553507014028,v0.00d1.70
1.301110e+03,6.196440e-04,0.0021997272064128255,v0.00d1.70
1.303130e+03,6.240317e-04,0.002210667442885772,v0.00d1.70
1.305150e+03,6.284416e-04,0.0022216615110220448,v0.00d1.70
1.307170e+03,6.328515e-04,0.0022326555791583164,v0.00d1.70
1.309190e+03,6.372913e-04,0.002243722260521042,v0.00d1.70
1.311210e+03,6.417518e-04,0.0022548395511022045,v0.00d1.70
1.313230e+03,6.462124e-04,0.0022659568416833675,v0.00d1.70
1.315251e+03,6.507046e-04,0.0022771510380761523,v0.00d1.70
1.317271e+03,6.552162e-04,0.0022883925611222444,v0.00d1.70
1.319291e+03,6.597279e-04,0.0022996340841683364,v0.00d1.70
1.321311e+03,6.642728e-04,0.0023109570841683366,v0.00d1.70
1.323331e+03,6.688359e-04,0.002322324186372746,v0.00d1.70
1.325351e+03,6.733989e-04,0.002333691288577154,v0.00d1.70
1.327371e+03,6.779970e-04,0.002345144290581162,v0.00d1.70
1.329391e+03,6.826118e-04,0.0023566379819639277,v0.00d1.70
1.331411e+03,6.872265e-04,0.0023681316733466943,v0.00d1.70
1.333431e+03,6.918781e-04,0.00237971574749499,v0.00d1.70
1.335451e+03,6.965449e-04,0.002391337038076152,v0.00d1.70
1.337471e+03,7.012117e-04,0.0024029583286573146,v0.00d1.70
1.339491e+03,7.059172e-04,0.002414675042084168,v0.00d1.70
1.341511e+03,7.106364e-04,0.002426425615230461,v0.00d1.70
1.343531e+03,7.153557e-04,0.0024381761883767532,v0.00d1.70
1.345551e+03,7.201154e-04,0.0024500268076152296,v0.00d1.70
1.347571e+03,7.248873e-04,0.0024619076733466932,v0.00d1.70
1.349591e+03,7.296593e-04,0.0024737885390781564,v0.00d1.70
1.351611e+03,7.344736e-04,0.002485773865731463,v0.00d1.70
1.353631e+03,7.392986e-04,0.0024977856973947892,v0.00d1.70
1.355651e+03,7.441237e-04,0.0025097975290581166,v0.00d1.70
1.357671e+03,7.489930e-04,0.002521919390781564,v0.00d1.70
1.359691e+03,7.538715e-04,0.0025340642084168336,v0.00d1.70
1.361711e+03,7.587500e-04,0.002546209026052104,v0.00d1.70
1.363731e+03,7.636746e-04,0.0025584681202404803,v0.00d1.70
1.365752e+03,7.686068e-04,0.002570746260521042,v0.00d1.70
1.367772e+03,7.735391e-04,0.0025830244008016034,v0.00d1.70
1.369792e+03,7.785194e-04,0.0025954225771543083,v0.00d1.70
1.371812e+03,7.835058e-04,0.0026078360601202396,v0.00d1.70
1.373832e+03,7.884923e-04,0.0026202495430861722,v0.00d1.70
1.375852e+03,7.935287e-04,0.002632787398797596,v0.00d1.70
1.377872e+03,7.985696e-04,0.0026453365611222445,v0.00d1.70
1.379892e+03,8.036105e-04,0.0026578857234468936,v0.00d1.70
1.381912e+03,8.087034e-04,0.002670565208416834,v0.00d1.70
1.383932e+03,8.137992e-04,0.0026832520701402813,v0.00d1.70
1.385952e+03,8.188950e-04,0.002695938931863728,v0.00d1.70
1.387972e+03,8.240447e-04,0.0027087608717434866,v0.00d1.70
1.389992e+03,8.291957e-04,0.002721586106212424,v0.00d1.70
1.392012e+03,8.343471e-04,0.0027344121743486977,v0.00d1.70
1.394032e+03,8.395537e-04,0.0027473774649298603,v0.00d1.70
1.396052e+03,8.447603e-04,0.002760342755511022,v0.00d1.70
1.398072e+03,8.499688e-04,0.0027733130721442883,v0.00d1.70
1.400092e+03,8.552314e-04,0.0027864190921843687,v0.00d1.70
1.402112e+03,8.604940e-04,0.00279952511222445,v0.00d1.70
1.404132e+03,8.657603e-04,0.0028126404348697395,v0.00d1.70
1.406152e+03,8.710791e-04,0.002825888531062124,v0.00d1.70
1.408172e+03,8.763979e-04,0.0028391366272545095,v0.00d1.70
1.410192e+03,8.817222e-04,0.002852398382765531,v0.00d1.70
1.412212e+03,8.870977e-04,0.002865789901803608,v0.00d1.70
1.414232e+03,8.924733e-04,0.0028791814208416833,v0.00d1.70
1.416253e+03,8.978560e-04,0.0028925910360721434,v0.00d1.70
1.418273e+03,9.032885e-04,0.002906127324649299,v0.00d1.70
1.420293e+03,9.087211e-04,0.0029196636132264534,v0.00d1.70
1.422313e+03,9.141625e-04,0.002933222462925852,v0.00d1.70
1.424333e+03,9.196526e-04,0.0029469045310621237,v0.00d1.70
1.426353e+03,9.251426e-04,0.0029605865991983974,v0.00d1.70
1.428373e+03,9.306433e-04,0.0029742958156312635,v0.00d1.70
1.430393e+03,9.361911e-04,0.0029881250100200402,v0.00d1.70
1.432413e+03,9.417389e-04,0.003001954204408817,v0.00d1.70
1.434433e+03,9.472992e-04,0.003015815214428857,v0.00d1.70
1.436453e+03,9.529052e-04,0.0030297928817635267,v0.00d1.70
1.438473e+03,9.585111e-04,0.003043770549098197,v0.00d1.70
1.440493e+03,9.641314e-04,0.0030577846973947895,v0.00d1.70
1.442513e+03,9.697959e-04,0.00307191184769539,v0.00d1.70
1.444533e+03,9.754605e-04,0.0030860389979959916,v0.00d1.70
1.446553e+03,9.811411e-04,0.0031002074468937883,v0.00d1.70
1.448573e+03,9.868646e-04,0.0031144854268537075,v0.00d1.70
1.450593e+03,9.925880e-04,0.003128763406813627,v0.00d1.70
1.452613e+03,9.983295e-04,0.003143087583166333,v0.00d1.70
1.454633e+03,1.004112e-03,0.0031575177394789584,v0.00d1.70
1.456653e+03,1.009895e-03,0.0031719478957915833,v0.00d1.70
1.458673e+03,1.015698e-03,0.0031864291142284567,v0.00d1.70
1.460693e+03,1.021540e-03,0.0032010124569138267,v0.00d1.70
1.462713e+03,1.027383e-03,0.0032155957995991984,v0.00d1.70
1.464733e+03,1.033247e-03,0.0032302352525050105,v0.00d1.70
1.466754e+03,1.039150e-03,0.003244973128256513,v0.00d1.70
1.468774e+03,1.045052e-03,0.003259711004008016,v0.00d1.70
1.470794e+03,1.050979e-03,0.003274510250501002,v0.00d1.70
1.472814e+03,1.056941e-03,0.003289404342685371,v0.00d1.70
1.474834e+03,1.062904e-03,0.0033042984348697394,v0.00d1.70
1.476854e+03,1.068893e-03,0.0033192588316633257,v0.00d1.70
1.478874e+03,1.074917e-03,0.0033343098136272547,v0.00d1.70
1.480894e+03,1.080941e-03,0.003349360795591182,v0.00d1.70
1.482914e+03,1.086993e-03,0.0033644835130260523,v0.00d1.70
1.484934e+03,1.093078e-03,0.0033796930681362723,v0.00d1.70
1.486954e+03,1.099163e-03,0.003394902623246492,v0.00d1.70
1.488974e+03,1.105278e-03,0.0034101891202404804,v0.00d1.70
1.490994e+03,1.111425e-03,0.0034255582585170346,v0.00d1.70
1.493014e+03,1.117572e-03,0.0034409273967935874,v0.00d1.70
1.495034e+03,1.123750e-03,0.003456379088176352,v0.00d1.70
1.497054e+03,1.129959e-03,0.003471909492985972,v0.00d1.70
1.499074e+03,1.136167e-03,0.003487439897795592,v0.00d1.70
1.501094e+03,1.142410e-03,0.0035030580200400806,v0.00d1.70
1.503114e+03,1.148682e-03,0.0035187503647294586,v0.00d1.70
1.505134e+03,1.154953e-03,0.0035344427094188367,v0.00d1.70
1.507154e+03,1.161260e-03,0.003550228553106212,v0.00d1.70
1.509174e+03,1.167594e-03,0.0035660845210420847,v0.00d1.70
1.511194e+03,1.173928e-03,0.0035819404889779554,v0.00d1.70
1.513214e+03,1.180300e-03,0.0035978956352705404,v0.00d1.70
1.515234e+03,1.186698e-03,0.003613916573146292,v0.00d1.70
1.517255e+03,1.193095e-03,0.003629937511022045,v0.00d1.70
1.519275e+03,1.199533e-03,0.003646063386773547,v0.00d1.70
1.521295e+03,1.205994e-03,0.0036622506412825645,v0.00d1.70
1.523315e+03,1.212455e-03,0.0036784378957915834,v0.00d1.70
1.525335e+03,1.218958e-03,0.003694735705410823,v0.00d1.70
1.527355e+03,1.225483e-03,0.003711090286573147,v0.00d1.70
1.529375e+03,1.232008e-03,0.00372744486773547,v0.00d1.70
1.531395e+03,1.238578e-03,0.003743916146292584,v0.00d1.70
1.533415e+03,1.245168e-03,0.0037604397374749496,v0.00d1.70
1.535435e+03,1.251757e-03,0.0037769633286573157,v0.00d1.70
1.537455e+03,1.258394e-03,0.003793609132264529,v0.00d1.70
1.539475e+03,1.265048e-03,0.0038103024068136264,v0.00d1.70
1.541495e+03,1.271702e-03,0.0038269956813627272,v0.00d1.70
1.543515e+03,1.278406e-03,0.003843817733466935,v0.00d1.70
1.545535e+03,1.285125e-03,0.003860682711422846,v0.00d1.70
1.547555e+03,1.291845e-03,0.003877547689378757,v0.00d1.70
1.549575e+03,1.298616e-03,0.00389454760521042,v0.00d1.70
1.551595e+03,1.305401e-03,0.003911585633266531,v0.00d1.70
1.553615e+03,1.312187e-03,0.003928623661322646,v0.00d1.70
1.555635e+03,1.319026e-03,0.003945802322645291,v0.00d1.70
1.557655e+03,1.325877e-03,0.0039630140741482986,v0.00d1.70
1.559675e+03,1.332729e-03,0.003980225825651304,v0.00d1.70
1.561695e+03,1.339636e-03,0.003997584793587175,v0.00d1.70
1.563715e+03,1.346554e-03,0.004014971951903808,v0.00d1.70
1.565735e+03,1.353472e-03,0.0040323591102204405,v0.00d1.70
1.567756e+03,1.360449e-03,0.004049900168336672,v0.00d1.70
1.569776e+03,1.367434e-03,0.004067464416833666,v0.00d1.70
1.571796e+03,1.374419e-03,0.004085028665330662,v0.00d1.70
1.573816e+03,1.381465e-03,0.0041027526893787575,v0.00d1.70
1.575836e+03,1.388517e-03,0.004120494701402807,v0.00d1.70
1.577856e+03,1.395569e-03,0.004138236713426855,v0.00d1.70
1.579876e+03,1.402685e-03,0.004156145667334669,v0.00d1.70
1.581896e+03,1.409805e-03,0.004174067462925851,v0.00d1.70
1.583916e+03,1.416925e-03,0.004191989258517033,v0.00d1.70
1.585936e+03,1.424111e-03,0.004210084314629257,v0.00d1.70
1.587956e+03,1.431299e-03,0.004228186903807613,v0.00d1.70
