# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=Already code => factor=1, pFactor=1.000000e+00, eFactor=1.000000e+00
# muB (code_units),pressure (code_units),epsilon,eos
9.627054e+02,3.844402e-05,0.0005442630711422847,v0.00d1.50
9.644970e+02,3.949945e-05,0.0005470696160320642,v0.00d1.50
9.662886e+02,4.055759e-05,0.0005498785561122245,v0.00d1.50
9.680802e+02,4.162984e-05,0.0005526999711422846,v0.00d1.50
9.698717e+02,4.270209e-05,0.0005555213861723447,v0.00d1.50
9.716633e+02,4.377434e-05,0.0005583428012024049,v0.00d1.50
9.734549e+02,4.486022e-05,0.000561179880761523,v0.00d1.50
9.752465e+02,4.594924e-05,0.0005640205851703406,v0.00d1.50
9.770381e+02,4.703827e-05,0.0005668612895791583,v0.00d1.50
9.788297e+02,4.813501e-05,0.0005697082855711422,v0.00d1.50
9.806212e+02,4.924069e-05,0.0005725625761523046,v0.00d1.50
9.824128e+02,5.034637e-05,0.0005754168667334668,v0.00d1.50
9.842044e+02,5.145404e-05,0.0005782758995991984,v0.00d1.50
9.859960e+02,5.257714e-05,0.0005811717549098196,v0.00d1.50
9.877876e+02,5.370024e-05,0.0005840676102204408,v0.00d1.50
9.895792e+02,5.482334e-05,0.000586963465531062,v0.00d1.50
9.913707e+02,5.595883e-05,0.0005898744903807614,v0.00d1.50
9.931623e+02,5.709812e-05,0.0005927901725450904,v0.00d1.50
9.949539e+02,5.823742e-05,0.000595705854709419,v0.00d1.50
9.967455e+02,5.938387e-05,0.0005986334026052106,v0.00d1.50
9.985371e+02,6.054036e-05,0.0006015776008016033,v0.00d1.50
1.000329e+03,6.169685e-05,0.0006045217989979961,v0.00d1.50
1.002120e+03,6.285449e-05,0.0006074680693386775,v0.00d1.50
1.003912e+03,6.402809e-05,0.00061044314248497,v0.00d1.50
1.005703e+03,6.520168e-05,0.0006134182156312625,v0.00d1.50
1.007495e+03,6.637528e-05,0.0006163932887775552,v0.00d1.50
1.009287e+03,6.756113e-05,0.0006194022202404809,v0.00d1.50
1.011078e+03,6.875179e-05,0.0006224244418837675,v0.00d1.50
1.012870e+03,6.994245e-05,0.000625446663527054,v0.00d1.50
1.014661e+03,7.113958e-05,0.0006285041557114228,v0.00d1.50
1.016453e+03,7.234774e-05,0.0006316219284569137,v0.00d1.50
1.018244e+03,7.355590e-05,0.0006347397012024048,v0.00d1.50
1.020036e+03,7.476443e-05,0.0006378589078156312,v0.00d1.50
1.021828e+03,7.599057e-05,0.0006410478959919839,v0.00d1.50
1.023619e+03,7.721672e-05,0.0006442368841683366,v0.00d1.50
1.025411e+03,7.844286e-05,0.0006474258723446893,v0.00d1.50
1.027202e+03,7.987241e-05,0.000727331794388784,v0.00d1.50
1.028994e+03,8.140162e-05,0.0008448290140280621,v0.00d1.50
1.030786e+03,8.293084e-05,0.0009623262336673403,v0.00d1.50
1.032577e+03,8.460314e-05,0.0010440541803607216,v0.00d1.50
1.034369e+03,8.657654e-05,0.0010505176152304611,v0.00d1.50
1.036160e+03,8.854994e-05,0.0010569810501002005,v0.00d1.50
1.037952e+03,9.052333e-05,0.0010634444849699398,v0.00d1.50
1.039743e+03,9.253321e-05,0.0010699520881763528,v0.00d1.50
1.041535e+03,9.454410e-05,0.0010764609098196393,v0.00d1.50
1.043327e+03,9.655499e-05,0.001082969731462926,v0.00d1.50
1.045118e+03,9.858930e-05,0.0010895085591182366,v0.00d1.50
1.046910e+03,1.006377e-04,0.0010960654549098197,v0.00d1.50
1.048701e+03,1.026861e-04,0.001102622350701403,v0.00d1.50
1.050493e+03,1.047449e-04,0.0011091930501002003,v0.00d1.50
1.052285e+03,1.068310e-04,0.0011158001102204408,v0.00d1.50
1.054076e+03,1.089170e-04,0.0011224071703406812,v0.00d1.50
1.055868e+03,1.110031e-04,0.0011290142304609216,v0.00d1.50
1.057659e+03,1.131240e-04,0.0011356699639278555,v0.00d1.50
1.059451e+03,1.152477e-04,0.0011423295771543086,v0.00d1.50
1.061242e+03,1.173715e-04,0.0011489891903807615,v0.00d1.50
1.063034e+03,1.195170e-04,0.0011556803426853706,v0.00d1.50
1.064826e+03,1.216785e-04,0.0011623945991983966,v0.00d1.50
1.066617e+03,1.238400e-04,0.0011691088557114226,v0.00d1.50
1.068409e+03,1.260102e-04,0.0011758359218436876,v0.00d1.50
1.070200e+03,1.282095e-04,0.0011826063146292587,v0.00d1.50
1.071992e+03,1.304089e-04,0.0011893767074148299,v0.00d1.50
1.073784e+03,1.326083e-04,0.001196147100200401,v0.00d1.50
1.075575e+03,1.348411e-04,0.0012029689478957918,v0.00d1.50
1.077367e+03,1.370785e-04,0.0012097978657314632,v0.00d1.50
1.079158e+03,1.393159e-04,0.0012166267835671345,v0.00d1.50
1.080950e+03,1.415735e-04,0.0012234873647294592,v0.00d1.50
1.082741e+03,1.438489e-04,0.0012303760020040083,v0.00d1.50
1.084533e+03,1.461244e-04,0.0012372646392785572,v0.00d1.50
1.086325e+03,1.484068e-04,0.0012441644769539079,v0.00d1.50
1.088116e+03,1.507205e-04,0.0012511149238476954,v0.00d1.50
1.089908e+03,1.530342e-04,0.001258065370741483,v0.00d1.50
1.091699e+03,1.553479e-04,0.0012650158176352704,v0.00d1.50
1.093491e+03,1.576935e-04,0.0012720186973947895,v0.00d1.50
1.095283e+03,1.600456e-04,0.001279032148296593,v0.00d1.50
1.097074e+03,1.623976e-04,0.0012860455991983966,v0.00d1.50
1.098866e+03,1.647683e-04,0.001293090216432866,v0.00d1.50
1.100657e+03,1.671588e-04,0.0013001681643286577,v0.00d1.50
1.102449e+03,1.695494e-04,0.001307246112224449,v0.00d1.50
1.104240e+03,1.719452e-04,0.0013143329178356717,v0.00d1.50
1.106032e+03,1.743744e-04,0.0013214768557114232,v0.00d1.50
1.107824e+03,1.768036e-04,0.0013286207935871747,v0.00d1.50
1.109615e+03,1.792328e-04,0.0013357647314629262,v0.00d1.50
1.111407e+03,1.816925e-04,0.0013429618937875754,v0.00d1.50
1.113198e+03,1.841605e-04,0.001350173613226453,v0.00d1.50
1.114990e+03,1.866285e-04,0.0013573853326653306,v0.00d1.50
1.116782e+03,1.891135e-04,0.0013646270120240482,v0.00d1.50
1.118573e+03,1.916205e-04,0.0013719074088176352,v0.00d1.50
1.120365e+03,1.941275e-04,0.0013791878056112225,v0.00d1.50
1.122156e+03,1.966378e-04,0.0013864743246492987,v0.00d1.50
1.123948e+03,1.991839e-04,0.001393824891783567,v0.00d1.50
1.125739e+03,2.017300e-04,0.0014011754589178355,v0.00d1.50
1.127531e+03,2.042761e-04,0.001408526026052104,v0.00d1.50
1.129323e+03,2.068512e-04,0.0014159294989979957,v0.00d1.50
1.131114e+03,2.094365e-04,0.0014233517294589177,v0.00d1.50
1.132906e+03,2.120219e-04,0.0014307739599198396,v0.00d1.50
1.134697e+03,2.146227e-04,0.0014382244348697393,v0.00d1.50
1.136489e+03,2.172475e-04,0.0014457192244488974,v0.00d1.50
1.138281e+03,2.198724e-04,0.0014532140140280558,v0.00d1.50
1.140072e+03,2.224988e-04,0.0014607117855711417,v0.00d1.50
1.141864e+03,2.251633e-04,0.0014682806272545087,v0.00d1.50
1.143655e+03,2.278277e-04,0.001475849468937876,v0.00d1.50
1.145447e+03,2.304922e-04,0.0014834183106212427,v0.00d1.50
1.147238e+03,2.331842e-04,0.0014910391683366736,v0.00d1.50
1.149030e+03,2.358885e-04,0.0014986832565130263,v0.00d1.50
1.150822e+03,2.385928e-04,0.001506327344689379,v0.00d1.50
1.152613e+03,2.413108e-04,0.001513997597194389,v0.00d1.50
1.154405e+03,2.440551e-04,0.001521718126252505,v0.00d1.50
1.156196e+03,2.467994e-04,0.0015294386553106212,v0.00d1.50
1.157988e+03,2.495437e-04,0.0015371591843687377,v0.00d1.50
1.159780e+03,2.523280e-04,0.001544957124248497,v0.00d1.50
1.161571e+03,2.551125e-04,0.0015527555871743487,v0.00d1.50
1.163363e+03,2.578970e-04,0.0015605540501002005,v0.00d1.50
1.165154e+03,2.607076e-04,0.0015684031102204407,v0.00d1.50
1.166946e+03,2.635325e-04,0.0015762801042084166,v0.00d1.50
1.168737e+03,2.663574e-04,0.0015841570981963927,v0.00d1.50
1.170529e+03,2.691943e-04,0.0015920578116232463,v0.00d1.50
1.172321e+03,2.720598e-04,0.0016000151282565137,v0.00d1.50
1.174112e+03,2.749253e-04,0.00160797244488978,v0.00d1.50
1.175904e+03,2.777908e-04,0.0016159297615230466,v0.00d1.50
1.177695e+03,2.806950e-04,0.0016239639358717438,v0.00d1.50
1.179487e+03,2.836013e-04,0.001632002470941884,v0.00d1.50
1.181279e+03,2.865076e-04,0.0016400410060120243,v0.00d1.50
1.183070e+03,2.894384e-04,0.0016481287675350704,v0.00d1.50
1.184862e+03,2.923857e-04,0.0016562497154308617,v0.00d1.50
1.186653e+03,2.953331e-04,0.0016643706633266537,v0.00d1.50
1.188445e+03,2.982906e-04,0.0016725122985971946,v0.00d1.50
1.190236e+03,3.012792e-04,0.0016807165551102207,v0.00d1.50
1.192028e+03,3.042678e-04,0.0016889208116232465,v0.00d1.50
1.193820e+03,3.072563e-04,0.0016971250681362725,v0.00d1.50
1.195611e+03,3.102824e-04,0.0017054053206412827,v0.00d1.50
1.197403e+03,3.133126e-04,0.0017136940801603206,v0.00d1.50
1.199194e+03,3.163429e-04,0.0017219828396793588,v0.00d1.50
1.200986e+03,3.193959e-04,0.0017303190901803607,v0.00d1.50
1.202778e+03,3.224676e-04,0.0017386941442885772,v0.00d1.50
1.204569e+03,3.255393e-04,0.0017470691983967935,v0.00d1.50
1.206361e+03,3.286194e-04,0.00175546174749499,v0.00d1.50
1.208152e+03,3.317329e-04,0.0017639236933867733,v0.00d1.50
1.209944e+03,3.348465e-04,0.001772385639278557,v0.00d1.50
1.211735e+03,3.379600e-04,0.0017808475851703405,v0.00d1.50
1.213527e+03,3.411094e-04,0.0017893843567134268,v0.00d1.50
1.215319e+03,3.442651e-04,0.0017979340901803603,v0.00d1.50
1.217110e+03,3.474208e-04,0.0018064838236472951,v0.00d1.50
1.218902e+03,3.505977e-04,0.0018150784969939884,v0.00d1.50
1.220693e+03,3.537957e-04,0.0018237175110220444,v0.00d1.50
1.222485e+03,3.569937e-04,0.0018323565250501007,v0.00d1.50
1.224277e+03,3.601982e-04,0.0018410095050100204,v0.00d1.50
1.226068e+03,3.634388e-04,0.0018497389939879762,v0.00d1.50
1.227860e+03,3.666793e-04,0.001858468482965932,v0.00d1.50
1.229651e+03,3.699199e-04,0.001867197971943888,v0.00d1.50
1.231443e+03,3.731949e-04,0.0018760010480961926,v0.00d1.50
1.233234e+03,3.764782e-04,0.0018848219078156311,v0.00d1.50
1.235026e+03,3.797616e-04,0.00189364276753507,v0.00d1.50
1.236818e+03,3.830646e-04,0.0019025058717434867,v0.00d1.50
1.238609e+03,3.863910e-04,0.0019114192965931861,v0.00d1.50
1.240401e+03,3.897174e-04,0.0019203327214428853,v0.00d1.50
1.242192e+03,3.930484e-04,0.0019292561823647289,v0.00d1.50
1.243984e+03,3.964181e-04,0.001938263068136273,v0.00d1.50
1.245776e+03,3.997878e-04,0.0019472699539078162,v0.00d1.50
1.247567e+03,4.031575e-04,0.0019562768396793593,v0.00d1.50
1.249359e+03,4.065602e-04,0.0019653557374749503,v0.00d1.50
1.251150e+03,4.099734e-04,0.001974457577154309,v0.00d1.50
1.252942e+03,4.133866e-04,0.0019835594168336676,v0.00d1.50
1.254733e+03,4.168178e-04,0.0019927003747494993,v0.00d1.50
1.256525e+03,4.202748e-04,0.0020018977655310625,v0.00d1.50
1.258317e+03,4.237318e-04,0.0020110951563126257,v0.00d1.50
1.260108e+03,4.271915e-04,0.0020202984268537076,v0.00d1.50
1.261900e+03,4.306925e-04,0.002029593160320642,v0.00d1.50
1.263691e+03,4.341935e-04,0.0020388878937875753,v0.00d1.50
1.265483e+03,4.376945e-04,0.002048182627254509,v0.00d1.50
1.267275e+03,4.412271e-04,0.0020575470360721443,v0.00d1.50
1.269066e+03,4.447724e-04,0.0020669397094188378,v0.00d1.50
1.270858e+03,4.483177e-04,0.002076332382765531,v0.00d1.50
1.272649e+03,4.518791e-04,0.0020857609839679356,v0.00d1.50
1.274441e+03,4.554689e-04,0.002095252791583166,v0.00d1.50
1.276232e+03,4.590588e-04,0.0021047445991983966,v0.00d1.50
1.278024e+03,4.626492e-04,0.0021142377494989977,v0.00d1.50
1.279816e+03,4.662838e-04,0.0021238295871743485,v0.00d1.50
1.281607e+03,4.699185e-04,0.002133421424849699,v0.00d1.50
1.283399e+03,4.735531e-04,0.00214301326252505,v0.00d1.50
1.285190e+03,4.772177e-04,0.00215267255511022,v0.00d1.50
1.286982e+03,4.808974e-04,0.002162365915831663,v0.00d1.50
1.288774e+03,4.845771e-04,0.002172059276553106,v0.00d1.50
1.290565e+03,4.882711e-04,0.002181785038076152,v0.00d1.50
1.292357e+03,4.919961e-04,0.0021915811162324644,v0.00d1.50
1.294148e+03,4.957212e-04,0.0022013771943887772,v0.00d1.50
1.295940e+03,4.994462e-04,0.0022111732725450905,v0.00d1.50
1.297731e+03,5.032153e-04,0.0022210691983967938,v0.00d1.50
1.299523e+03,5.069859e-04,0.002230968591182365,v0.00d1.50
1.301315e+03,5.107565e-04,0.002240867983967936,v0.00d1.50
1.303106e+03,5.145554e-04,0.0022508320901803605,v0.00d1.50
1.304898e+03,5.183719e-04,0.0022608362905811624,v0.00d1.50
1.306689e+03,5.221884e-04,0.002270840490981964,v0.00d1.50
1.308481e+03,5.260172e-04,0.0022808730681362728,v0.00d1.50
1.310273e+03,5.298798e-04,0.002290982971943888,v0.00d1.50
1.312064e+03,5.337424e-04,0.0023010928757515032,v0.00d1.50
1.313856e+03,5.376050e-04,0.002311202779559119,v0.00d1.50
1.315647e+03,5.415103e-04,0.0023214109719438885,v0.00d1.50
1.317439e+03,5.454193e-04,0.002331627773547095,v0.00d1.50
1.319230e+03,5.493284e-04,0.002341844575150301,v0.00d1.50
1.321022e+03,5.532640e-04,0.0023521230400801608,v0.00d1.50
1.322814e+03,5.572197e-04,0.0023624479338677363,v0.00d1.50
1.324605e+03,5.611754e-04,0.0023727728276553115,v0.00d1.50
1.326397e+03,5.651415e-04,0.0023831218597194395,v0.00d1.50
1.328188e+03,5.691442e-04,0.0023935557414829665,v0.00d1.50
1.329980e+03,5.731468e-04,0.0024039896232464935,v0.00d1.50
1.331772e+03,5.771495e-04,0.0024144235050100205,v0.00d1.50
1.333563e+03,5.811934e-04,0.0024249535190380765,v0.00d1.50
1.335355e+03,5.852433e-04,0.002435497583166333,v0.00d1.50
1.337146e+03,5.892932e-04,0.0024460416472945894,v0.00d1.50
1.338938e+03,5.933680e-04,0.0024566440160320646,v0.00d1.50
1.340729e+03,5.974654e-04,0.002467299456913828,v0.00d1.50
1.342521e+03,6.015628e-04,0.0024779548977955914,v0.00d1.50
1.344313e+03,6.056686e-04,0.002488629981963928,v0.00d1.50
1.346104e+03,6.098139e-04,0.002499397993987976,v0.00d1.50
1.347896e+03,6.139591e-04,0.002510166006012024,v0.00d1.50
1.349687e+03,6.181044e-04,0.002520934018036072,v0.00d1.50
1.351479e+03,6.222893e-04,0.0025317956973947894,v0.00d1.50
1.353271e+03,6.264827e-04,0.002542677176352705,v0.00d1.50
1.355062e+03,6.306761e-04,0.002553558655310621,v0.00d1.50
1.356854e+03,6.348926e-04,0.002564494771543086,v0.00d1.50
1.358645e+03,6.391343e-04,0.0025754909118236467,v0.00d1.50
1.360437e+03,6.433761e-04,0.002586487052104208,v0.00d1.50
1.362228e+03,6.476241e-04,0.0025974979659318634,v0.00d1.50
1.364020e+03,6.519146e-04,0.0026086099619238474,v0.00d1.50
1.365812e+03,6.562050e-04,0.002619721957915831,v0.00d1.50
1.367603e+03,6.604955e-04,0.002630833953907815,v0.00d1.50
1.369395e+03,6.648241e-04,0.002642036843687375,v0.00d1.50
1.371186e+03,6.691635e-04,0.0026532655911823654,v0.00d1.50
1.372978e+03,6.735030e-04,0.002664494338677355,v0.00d1.50
1.374770e+03,6.778636e-04,0.00267577374749499,v0.00d1.50
1.376561e+03,6.822524e-04,0.0026871204408817637,v0.00d1.50
1.378353e+03,6.866411e-04,0.0026984671342685377,v0.00d1.50
1.380144e+03,6.910339e-04,0.0027098234228456917,v0.00d1.50
1.381936e+03,6.954722e-04,0.002721289256513026,v0.00d1.50
1.383727e+03,6.999105e-04,0.002732755090180361,v0.00d1.50
1.385519e+03,7.043489e-04,0.002744220923847695,v0.00d1.50
1.387311e+03,7.088237e-04,0.0027557747875751517,v0.00d1.50
1.389102e+03,7.133120e-04,0.002767360955911825,v0.00d1.50
1.390894e+03,7.178002e-04,0.002778947124248498,v0.00d1.50
1.392685e+03,7.223077e-04,0.0027905797835671353,v0.00d1.50
1.394477e+03,7.268461e-04,0.0028022874809619253,v0.00d1.50
1.396269e+03,7.313846e-04,0.0028139951783567145,v0.00d1.50
1.398060e+03,7.359247e-04,0.0028257069839679374,v0.00d1.50
1.399852e+03,7.405136e-04,0.002837537106212426,v0.00d1.50
1.401643e+03,7.451026e-04,0.0028493672284569146,v0.00d1.50
1.403435e+03,7.496915e-04,0.0028611973507014035,v0.00d1.50
1.405226e+03,7.543152e-04,0.0028731120981963934,v0.00d1.50
1.407018e+03,7.589550e-04,0.002885065839679359,v0.00d1.50
1.408810e+03,7.635948e-04,0.002897019581162325,v0.00d1.50
1.410601e+03,7.682517e-04,0.0029090152064128265,v0.00d1.50
1.412393e+03,7.729426e-04,0.0029210937615230465,v0.00d1.50
1.414184e+03,7.776335e-04,0.0029331723166332673,v0.00d1.50
1.415976e+03,7.823244e-04,0.0029452508717434872,v0.00d1.50
1.417768e+03,7.870661e-04,0.0029574537434869743,v0.00d1.50
1.419559e+03,7.918084e-04,0.002969658306613226,v0.00d1.50
1.421351e+03,7.965508e-04,0.0029818628697394784,v0.00d1.50
1.423142e+03,8.013261e-04,0.002994148344689378,v0.00d1.50
1.424934e+03,8.061202e-04,0.0030064798116232463,v0.00d1.50
1.426725e+03,8.109143e-04,0.003018811278557114,v0.00d1.50
1.428517e+03,8.157235e-04,0.0030311797995991978,v0.00d1.50
1.430309e+03,8.205697e-04,0.0030436396633266526,v0.00d1.50
1.432100e+03,8.254159e-04,0.0030560995270541074,v0.00d1.50
1.433892e+03,8.302621e-04,0.0030685593907815627,v0.00d1.50
1.435683e+03,8.351575e-04,0.003081140737474949,v0.00d1.50
1.437475e+03,8.400561e-04,0.0030937298937875747,v0.00d1.50
1.439267e+03,8.449547e-04,0.0031063190501002,v0.00d1.50
1.441058e+03,8.498845e-04,0.0031189852725450897,v0.00d1.50
1.442850e+03,8.548358e-04,0.003131704915831664,v0.00d1.50
1.444641e+03,8.597871e-04,0.0031444245591182368,v0.00d1.50
1.446433e+03,8.647512e-04,0.003157175945891784,v0.00d1.50
1.448224e+03,8.697556e-04,0.003170026971943888,v0.00d1.50
1.450016e+03,8.747599e-04,0.003182877997995992,v0.00d1.50
1.451808e+03,8.797643e-04,0.0031957290240480964,v0.00d1.50
1.453599e+03,8.848163e-04,0.0032086989238476952,v0.00d1.50
1.455391e+03,8.898741e-04,0.003221683124248497,v0.00d1.50
1.457182e+03,8.949319e-04,0.003234667324649298,v0.00d1.50
1.458974e+03,9.000188e-04,0.0032477242464929853,v0.00d1.50
1.460766e+03,9.051303e-04,0.003260842218436875,v0.00d1.50
1.462557e+03,9.102417e-04,0.0032739601903807626,v0.00d1.50
1.464349e+03,9.153637e-04,0.003287104488977957,v0.00d1.50
1.466140e+03,9.205292e-04,0.0033003577254509028,v0.00d1.50
1.467932e+03,9.256946e-04,0.0033136109619238486,v0.00d1.50
1.469723e+03,9.308601e-04,0.0033268641983967943,v0.00d1.50
1.471515e+03,9.360716e-04,0.00334023257715431,v0.00d1.50
1.473307e+03,9.412915e-04,0.003353621973947897,v0.00d1.50
1.475098e+03,9.465114e-04,0.003367011370741484,v0.00d1.50
1.476890e+03,9.517584e-04,0.0033804689839679364,v0.00d1.50
1.478681e+03,9.570330e-04,0.0033939957354709427,v0.00d1.50
1.480473e+03,9.623075e-04,0.0034075224869739486,v0.00d1.50
1.482265e+03,9.675902e-04,0.0034210697394789586,v0.00d1.50
1.484056e+03,9.729199e-04,0.003434735338677355,v0.00d1.50
1.485848e+03,9.782495e-04,0.003448400937875752,v0.00d1.50
1.487639e+03,9.835791e-04,0.003462066537074149,v0.00d1.50
1.489431e+03,9.889531e-04,0.003475843743486974,v0.00d1.50
1.491222e+03,9.943382e-04,0.003489649086172345,v0.00d1.50
1.493014e+03,9.997234e-04,0.003503454428857716,v0.00d1.50
1.494806e+03,1.005134e-03,0.0035173230120240486,v0.00d1.50
1.496597e+03,1.010574e-03,0.0035312689939879763,v0.00d1.50
1.498389e+03,1.016015e-03,0.003545214975951904,v0.00d1.50
1.500180e+03,1.021461e-03,0.0035591752965931866,v0.00d1.50
1.501972e+03,1.026958e-03,0.003573263709418837,v0.00d1.50
1.503764e+03,1.032455e-03,0.0035873521222444887,v0.00d1.50
1.505555e+03,1.037951e-03,0.00360144053507014,v0.00d1.50
1.507347e+03,1.043490e-03,0.003615636683366733,v0.00d1.50
1.509138e+03,1.049044e-03,0.003629868422845691,v0.00d1.50
1.510930e+03,1.054597e-03,0.003644100162324649,v0.00d1.50
1.512721e+03,1.060173e-03,0.0036583900981963925,v0.00d1.50
1.514513e+03,1.065783e-03,0.0036727663587174343,v0.00d1.50
1.516305e+03,1.071393e-03,0.0036871426192384774,v0.00d1.50
1.518096e+03,1.077006e-03,0.0037015267034068143,v0.00d1.50
1.519888e+03,1.082673e-03,0.003716048679358718,v0.00d1.50
1.521679e+03,1.088340e-03,0.0037305706553106216,v0.00d1.50
1.523471e+03,1.094008e-03,0.003745092631262525,v0.00d1.50
1.525263e+03,1.099715e-03,0.003759717923847696,v0.00d1.50
1.527054e+03,1.105439e-03,0.0037743865110220444,v0.00d1.50
1.528846e+03,1.111164e-03,0.003789055098196393,v0.00d1.50
1.530637e+03,1.116909e-03,0.0038037764729458917,v0.00d1.50
1.532429e+03,1.122691e-03,0.003818593462925852,v0.00d1.50
1.534220e+03,1.128473e-03,0.0038334104529058133,v0.00d1.50
1.536012e+03,1.134256e-03,0.003848228442885773,v0.00d1.50
1.537804e+03,1.140097e-03,0.003863194432865733,v0.00d1.50
1.539595e+03,1.145937e-03,0.0038781604228456928,v0.00d1.50
1.541387e+03,1.151778e-03,0.003893126412825653,v0.00d1.50
1.543178e+03,1.157657e-03,0.00390819138476954,v0.00d1.50
1.544970e+03,1.163556e-03,0.003923307867735471,v0.00d1.50
1.546762e+03,1.169455e-03,0.003938424350701403,v0.00d1.50
1.548553e+03,1.175372e-03,0.003953587755511022,v0.00d1.50
1.550345e+03,1.181330e-03,0.0039688562244488985,v0.00d1.50
1.552136e+03,1.187288e-03,0.0039841246933867746,v0.00d1.50
1.553928e+03,1.193246e-03,0.003999393162324651,v0.00d1.50
1.555719e+03,1.199261e-03,0.0040148080701402815,v0.00d1.50
1.557511e+03,1.205278e-03,0.0040302291222444895,v0.00d1.50
1.559303e+03,1.211296e-03,0.004045650174348697,v0.00d1.50
1.561094e+03,1.217349e-03,0.004061165326653306,v0.00d1.50
1.562886e+03,1.223426e-03,0.00407674045490982,v0.00d1.50
1.564677e+03,1.229503e-03,0.004092315583166333,v0.00d1.50
1.566469e+03,1.235595e-03,0.0041079314308617235,v0.00d1.50
1.568261e+03,1.241732e-03,0.004123662128256513,v0.00d1.50
1.570052e+03,1.247869e-03,0.004139392825651302,v0.00d1.50
1.571844e+03,1.254006e-03,0.004155123523046092,v0.00d1.50
1.573635e+03,1.260197e-03,0.004170996761523046,v0.00d1.50
1.575427e+03,1.266394e-03,0.0041868836252505,v0.00d1.50
1.577218e+03,1.272592e-03,0.004202770488977955,v0.00d1.50
1.579010e+03,1.278823e-03,0.004218746571142283,v0.00d1.50
1.580802e+03,1.285081e-03,0.004234791691382765,v0.00d1.50
1.582593e+03,1.291338e-03,0.004250836811623246,v0.00d1.50
1.584385e+03,1.297609e-03,0.004266915983967935,v0.00d1.50
1.586176e+03,1.303928e-03,0.004283119659318636,v0.00d1.50
1.587968e+03,1.310247e-03,0.004299323334669341,v0.00d1.50
1.589760e+03,1.316566e-03,0.004315527010020042,v0.00d1.50
1.591551e+03,1.322938e-03,0.004331869509018038,v0.00d1.50
1.593343e+03,1.329318e-03,0.004348233531062126,v0.00d1.50
1.595134e+03,1.335699e-03,0.004364597553106214,v0.00d1.50
1.596926e+03,1.342111e-03,0.004381045056112226,v0.00d1.50
1.598717e+03,1.348553e-03,0.004397570619238479,v0.00d1.50
1.600509e+03,1.354995e-03,0.004414096182364731,v0.00d1.50
1.602301e+03,1.361447e-03,0.004430649000000002,v0.00d1.50
1.604092e+03,1.367952e-03,0.004447337000000002,v0.00d1.50
1.605884e+03,1.374456e-03,0.004464025000000002,v0.00d1.50
1.607675e+03,1.380960e-03,0.004480713000000002,v0.00d1.50
1.609467e+03,1.387516e-03,0.004497535224448899,v0.00d1.50
1.611259e+03,1.394083e-03,0.004514387154308619,v0.00d1.50
