# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=Already code => factor=1, pFactor=1.000000e+00, eFactor=1.000000e+00
# pressure (code_units),epsilon (code_units),muB
8.372452e-04,3.903131e-03,1546.1353689018356
8.463210e-04,3.929366e-03,1549.0896010659408
8.554610e-04,3.955754e-03,1552.043833230046
8.646356e-04,3.982223e-03,1554.998065394151
8.738779e-04,4.008852e-03,1557.9522975582559
8.831519e-04,4.035557e-03,1560.906529722361
8.924971e-04,4.062431e-03,1563.8607618864662
9.018708e-04,4.089374e-03,1566.8149940505714
9.113195e-04,4.116495e-03,1569.7692262146763
9.207936e-04,4.143678e-03,1572.7234583787817
9.303463e-04,4.171048e-03,1575.6776905428865
9.399213e-04,4.198472e-03,1578.6319227069919
9.495786e-04,4.226095e-03,1581.5861548710968
9.592550e-04,4.253763e-03,1584.5403870352018
9.690173e-04,4.281639e-03,1587.4946191993072
9.787957e-04,4.309553e-03,1590.448851363412
9.886637e-04,4.337685e-03,1593.4030835275173
9.985446e-04,4.365848e-03,1596.3573156916223
1.008519e-03,4.394237e-03,1599.3115478557274
1.018503e-03,4.422650e-03,1602.2657800198326
1.028584e-03,4.451300e-03,1605.2200121839378
1.038671e-03,4.479965e-03,1608.1742443480427
1.048860e-03,4.508878e-03,1611.1284765121477
1.059051e-03,4.537798e-03,1614.0827086762529
1.069348e-03,4.566975e-03,1617.036940840358
1.079644e-03,4.596153e-03,1619.9911730044632
1.090049e-03,4.625596e-03,1622.9454051685682
1.100454e-03,4.655041e-03,1625.8996373326736
1.110964e-03,4.684745e-03,1628.8538694967783
1.121478e-03,4.714458e-03,1631.8081016608837
1.132095e-03,4.744425e-03,1634.7623338249887
1.142719e-03,4.774410e-03,1637.7165659890936
1.153442e-03,4.804643e-03,1640.670798153199
1.164177e-03,4.834901e-03,1643.6250303173038
1.175007e-03,4.865401e-03,1646.5792624814092
1.185852e-03,4.895935e-03,1649.533494645514
1.196792e-03,4.926704e-03,1652.4877268096193
1.207748e-03,4.957517e-03,1655.4419589737245
1.218796e-03,4.988557e-03,1658.3961911378296
1.229865e-03,5.019649e-03,1661.3504233019346
1.241022e-03,5.050963e-03,1664.3046554660395
1.252203e-03,5.082339e-03,1667.2588876301447
1.263469e-03,5.113928e-03,1670.21311979425
1.274765e-03,5.145589e-03,1673.167351958355
1.286141e-03,5.177455e-03,1676.12158412246
1.297550e-03,5.209403e-03,1679.0758162865654
1.309038e-03,5.241549e-03,1682.0300484506702
1.320562e-03,5.273785e-03,1684.9842806147756
1.332161e-03,5.306214e-03,1687.9385127788805
1.343800e-03,5.338742e-03,1690.8927449429855
1.355511e-03,5.371454e-03,1693.8469771070909
1.367265e-03,5.404276e-03,1696.801209271196
1.379089e-03,5.437274e-03,1699.755441435301
1.390960e-03,5.470393e-03,1702.709673599406
1.402897e-03,5.503679e-03,1705.663905763511
1.414885e-03,5.537096e-03,1708.6181379276163
1.426937e-03,5.570673e-03,1711.5723700917215
1.439043e-03,5.604390e-03,1714.5266022558264
1.451209e-03,5.638259e-03,1717.4808344199314
1.463433e-03,5.672279e-03,1720.4350665840366
1.475714e-03,5.706442e-03,1723.389298748142
1.488057e-03,5.740767e-03,1726.343530912247
1.500453e-03,5.775227e-03,1729.2977630763519
1.512916e-03,5.809860e-03,1732.2519952404568
1.525429e-03,5.844619e-03,1735.206227404562
1.538012e-03,5.879561e-03,1738.1604595686674
1.550642e-03,5.914620e-03,1741.1146917327724
1.563346e-03,5.949875e-03,1744.0689238968773
1.576093e-03,5.985237e-03,1747.0231560609827
1.588919e-03,6.020805e-03,1749.977388225088
1.601784e-03,6.056473e-03,1752.9316203891929
1.614733e-03,6.092358e-03,1755.8858525532978
1.627717e-03,6.128334e-03,1758.8400847174028
1.640789e-03,6.164537e-03,1761.7943168815082
1.653892e-03,6.200822e-03,1764.7485490456133
1.667087e-03,6.237346e-03,1767.7027812097183
1.680310e-03,6.273943e-03,1770.6570133738232
1.693630e-03,6.310790e-03,1773.6112455379284
1.706974e-03,6.347701e-03,1776.5654777020338
1.720419e-03,6.384874e-03,1779.5197098661388
1.733884e-03,6.422100e-03,1782.4739420302437
1.747454e-03,6.459602e-03,1785.4281741943487
1.761041e-03,6.497146e-03,1788.3824063584539
1.774738e-03,6.534978e-03,1791.3366385225593
1.788447e-03,6.572843e-03,1794.2908706866642
1.802271e-03,6.611007e-03,1797.2451028507692
1.816104e-03,6.649194e-03,1800.1993350148746
1.830056e-03,6.687693e-03,1803.1535671789798
1.844012e-03,6.726205e-03,1806.1077993430847
1.858092e-03,6.765041e-03,1809.0620315071897
1.872172e-03,6.803880e-03,1812.0162636712946
1.886382e-03,6.843055e-03,1814.9704958354
1.900592e-03,6.882231e-03,1817.9247279995052
1.914928e-03,6.921740e-03,1820.8789601636101
1.929266e-03,6.961258e-03,1823.833192327715
1.943729e-03,7.001100e-03,1826.7874244918203
1.958199e-03,7.040962e-03,1829.7416566559257
1.972788e-03,7.081140e-03,1832.6958888200306
1.987390e-03,7.121349e-03,1835.6501209841356
2.002107e-03,7.161865e-03,1838.6043531482405
2.016840e-03,7.202423e-03,1841.5585853123457
2.031686e-03,7.243279e-03,1844.5128174764511
2.046552e-03,7.284188e-03,1847.467049640556
2.061527e-03,7.325386e-03,1850.421281804661
2.076525e-03,7.366649e-03,1853.3755139687664
2.091631e-03,7.408191e-03,1856.3297461328716
2.106764e-03,7.449809e-03,1859.2839782969766
2.121999e-03,7.491699e-03,1862.2382104610815
2.137267e-03,7.533675e-03,1865.1924426251865
2.152634e-03,7.575914e-03,1868.1466747892919
2.168038e-03,7.618252e-03,1871.100906953397
2.183536e-03,7.660842e-03,1874.055139117502
2.199076e-03,7.703542e-03,1877.009371281607
2.214707e-03,7.746485e-03,1879.9636034457121
2.230383e-03,7.789551e-03,1882.9178356098175
2.246148e-03,7.832849e-03,1885.8720677739225
2.261963e-03,7.876283e-03,1888.8262999380274
2.277861e-03,7.919940e-03,1891.7805321021324
2.293814e-03,7.963745e-03,1894.7347642662376
2.309846e-03,8.007761e-03,1897.688996430343
2.325938e-03,8.051938e-03,1900.643228594448
2.342107e-03,8.096317e-03,1903.5974607585529
2.358339e-03,8.140869e-03,1906.5516929226583
2.374643e-03,8.185613e-03,1909.5059250867635
2.391016e-03,8.230542e-03,1912.4601572508684
2.407456e-03,8.275653e-03,1915.4143894149734
2.423971e-03,8.320962e-03,1918.3686215790783
2.440549e-03,8.366442e-03,1921.3228537431837
2.457206e-03,8.412134e-03,1924.277085907289
2.473922e-03,8.457985e-03,1927.2313180713938
2.490721e-03,8.504062e-03,1930.1855502354988
2.507576e-03,8.550287e-03,1933.139782399604
2.524520e-03,8.596750e-03,1936.0940145637094
2.541514e-03,8.643352e-03,1939.0482467278143
2.558601e-03,8.690204e-03,1942.0024788919193
2.575736e-03,8.737184e-03,1944.9567110560242
2.592969e-03,8.784429e-03,1947.9109432201294
2.610245e-03,8.831790e-03,1950.8651753842348
2.627623e-03,8.879429e-03,1953.8194075483398
2.645040e-03,8.927173e-03,1956.7736397124447
2.662566e-03,8.975209e-03,1959.7278718765501
2.680126e-03,9.023337e-03,1962.6821040406553
2.697799e-03,9.071774e-03,1965.6363362047603
2.715502e-03,9.120290e-03,1968.5905683688652
2.733323e-03,9.169128e-03,1971.5448005329702
2.751170e-03,9.218034e-03,1974.4990326970756
2.769140e-03,9.267276e-03,1977.4532648611807
2.787131e-03,9.316574e-03,1980.4074970252857
2.805252e-03,9.366224e-03,1983.3617291893906
2.823388e-03,9.415917e-03,1986.3159613534958
2.841659e-03,9.465975e-03,1989.2701935176012
2.859941e-03,9.516065e-03,1992.2244256817062
2.878364e-03,9.566536e-03,1995.1786578458111
2.896793e-03,9.617025e-03,1998.132890009916
2.915367e-03,9.667910e-03,2001.0871221740213
2.933944e-03,9.718800e-03,2004.0413543381267
2.952672e-03,9.770102e-03,2006.9955865022316
2.971399e-03,9.821404e-03,2009.9498186663366
2.990277e-03,9.873117e-03,2012.904050830442
3.009158e-03,9.924838e-03,2015.8582829945472
3.028187e-03,9.976960e-03,2018.812515158652
3.047223e-03,1.002910e-02,2021.766747322757
3.066401e-03,1.008164e-02,2024.720979486862
3.085592e-03,1.013420e-02,2027.6752116509674
3.104922e-03,1.018715e-02,2030.6294438150726
3.124269e-03,1.024015e-02,2033.5836759791775
3.143752e-03,1.029351e-02,2036.5379081432825
3.163256e-03,1.034694e-02,2039.4921403073877
3.182891e-03,1.040072e-02,2042.446372471493
3.202553e-03,1.045457e-02,2045.400604635598
3.222341e-03,1.050877e-02,2048.3548367997028
3.242162e-03,1.056306e-02,2051.309068963808
3.262105e-03,1.061769e-02,2054.263301127913
3.282085e-03,1.067241e-02,2057.2175332920187
3.302183e-03,1.072747e-02,2060.1717654561235
3.322323e-03,1.078264e-02,2063.125997620228
3.342576e-03,1.083812e-02,2066.080229784334
3.362877e-03,1.089373e-02,2069.034461948439
3.383287e-03,1.094964e-02,2071.988694112544
3.403750e-03,1.100569e-02,2074.942926276649
3.424318e-03,1.106204e-02,2077.8971584407536
3.444944e-03,1.111854e-02,2080.8513906048593
3.465669e-03,1.117532e-02,2083.8056227689644
3.486458e-03,1.123226e-02,2086.7598549330696
3.507342e-03,1.128948e-02,2089.7140870971743
3.528296e-03,1.134688e-02,2092.6683192612795
3.549340e-03,1.140454e-02,2095.6225514253847
3.570459e-03,1.146240e-02,2098.57678358949
3.591663e-03,1.152050e-02,2101.531015753595
3.612948e-03,1.157882e-02,2104.4852479177
3.634314e-03,1.163736e-02,2107.439480081805
3.655765e-03,1.169614e-02,2110.39371224591
3.677293e-03,1.175513e-02,2113.3479444100153
3.698912e-03,1.181437e-02,2116.3021765741205
3.720602e-03,1.187381e-02,2119.2564087382257
3.742389e-03,1.193352e-02,2122.210640902331
3.764244e-03,1.199342e-02,2125.1648730664356
3.786201e-03,1.205359e-02,2128.1191052305408
3.808219e-03,1.211394e-02,2131.073337394646
3.830346e-03,1.217459e-02,2134.027569558751
3.852530e-03,1.223539e-02,2136.9818017228563
3.874829e-03,1.229652e-02,2139.936033886961
3.897178e-03,1.235778e-02,2142.890266051066
3.919648e-03,1.241938e-02,2145.8444982151714
3.942165e-03,1.248110e-02,2148.798730379277
3.964807e-03,1.254318e-02,2151.7529625433817
3.987491e-03,1.260537e-02,2154.7071947074865
4.010307e-03,1.266793e-02,2157.6614268715916
4.033160e-03,1.273059e-02,2160.615659035697
4.056150e-03,1.279363e-02,2163.5698911998024
4.079172e-03,1.285676e-02,2166.524123363907
4.102338e-03,1.292029e-02,2169.478355528012
4.125530e-03,1.298389e-02,2172.4325876921175
4.148872e-03,1.304791e-02,2175.3868198562227
4.172235e-03,1.311199e-02,2178.341052020328
4.195754e-03,1.317650e-02,2181.2952841844326
4.219288e-03,1.324106e-02,2184.2495163485373
4.242985e-03,1.330607e-02,2187.203748512643
4.266692e-03,1.337110e-02,2190.157980676748
4.290567e-03,1.343661e-02,2193.1122128408533
4.314447e-03,1.350212e-02,2196.066445004958
4.338503e-03,1.356813e-02,2199.020677169063
4.362559e-03,1.363414e-02,2201.9749093331684
4.386793e-03,1.370064e-02,2204.9291414972736
4.411029e-03,1.376715e-02,2207.8833736613788
4.435439e-03,1.383415e-02,2210.8376058254835
4.459857e-03,1.390117e-02,2213.7918379895887
4.484444e-03,1.396866e-02,2216.746070153694
4.509043e-03,1.403618e-02,2219.700302317799
4.533808e-03,1.410416e-02,2222.654534481904
4.558591e-03,1.417220e-02,2225.6087666460094
4.583534e-03,1.424068e-02,2228.5629988101145
4.608501e-03,1.430923e-02,2231.5172309742193
4.633623e-03,1.437821e-02,2234.4714631383245
4.658774e-03,1.444728e-02,2237.4256953024296
4.684076e-03,1.451677e-02,2240.379927466535
4.709414e-03,1.458636e-02,2243.33415963064
4.734897e-03,1.465635e-02,2246.2883917947447
4.760421e-03,1.472646e-02,2249.24262395885
4.786085e-03,1.479697e-02,2252.196856122955
4.811797e-03,1.486760e-02,2255.1510882870607
4.837644e-03,1.493861e-02,2258.1053204511654
4.863545e-03,1.500978e-02,2261.05955261527
4.889575e-03,1.508130e-02,2264.0137847793753
4.915665e-03,1.515300e-02,2266.9680169434805
4.941879e-03,1.522504e-02,2269.922249107586
4.968160e-03,1.529727e-02,2272.876481271691
4.994559e-03,1.536983e-02,2275.8307134357956
5.021031e-03,1.544260e-02,2278.784945599901
5.047617e-03,1.551568e-02,2281.7391777640064
5.074281e-03,1.558899e-02,2284.6934099281116
5.101053e-03,1.566260e-02,2287.6476420922163
5.127910e-03,1.573645e-02,2290.601874256321
5.154870e-03,1.581059e-02,2293.5561064204267
5.181921e-03,1.588498e-02,2296.510338584532
5.209068e-03,1.595964e-02,2299.464570748637
5.236315e-03,1.603458e-02,2302.4188029127417
5.263652e-03,1.610978e-02,2305.373035076847
5.291095e-03,1.618527e-02,2308.327267240952
5.318622e-03,1.626101e-02,2311.2814994050573
5.346261e-03,1.633705e-02,2314.2357315691625
5.373980e-03,1.641332e-02,2317.189963733267
5.401816e-03,1.648992e-02,2320.1441958973724
5.429727e-03,1.656673e-02,2323.0984280614775
5.457763e-03,1.664390e-02,2326.0526602255827
5.485866e-03,1.672125e-02,2329.006892389688
5.514101e-03,1.679897e-02,2331.961124553793
5.542398e-03,1.687687e-02,2334.9153567178982
5.570833e-03,1.695516e-02,2337.869588882003
5.599325e-03,1.703361e-02,2340.823821046108
5.627962e-03,1.711247e-02,2343.7780532102133
5.656650e-03,1.719147e-02,2346.7322853743185
5.685489e-03,1.727090e-02,2349.6865175384237
5.714372e-03,1.735045e-02,2352.6407497025284
5.743415e-03,1.743045e-02,2355.5949818666336
5.772495e-03,1.751056e-02,2358.5492140307388
5.801742e-03,1.759114e-02,2361.5034461948444
5.831021e-03,1.767181e-02,2364.457678358949
5.860474e-03,1.775297e-02,2367.411910523054
5.889952e-03,1.783420e-02,2370.366142687159
5.919610e-03,1.791594e-02,2373.320374851264
5.949287e-03,1.799774e-02,2376.27460701537
5.979153e-03,1.808007e-02,2379.2288391794746
6.009032e-03,1.816243e-02,2382.1830713435793
6.039105e-03,1.824535e-02,2385.137303507685
6.069185e-03,1.832829e-02,2388.09153567179
6.099468e-03,1.841179e-02,2391.0457678358953
6.129751e-03,1.849530e-02,2394.0
