# p(code_units), e(code_units) => first two columns, plus original columns afterward
# system=fm^-4 => code, pFactor=2.612195e-04, eFactor=2.612195e-04
1.761236e-09,1.167697e-06,0.00319009510373888,294,0.,0.004148720375649526,1
1.949105e-08,7.119641e-06,0.01955014180209013,296,0.,0.004148720375649526,1
8.080284e-08,1.931524e-05,0.05329661440582946,298,0.,0.00695520644406312,1
2.226801e-07,4.054090e-05,0.11244456280562004,300,0.,0.009182637927890872,1
4.919751e-07,7.115017e-05,0.19837725239209147,302,0.,0.01199676865616376,1
9.201920e-07,1.050417e-04,0.29428935614970936,304,0.,0.01709168597595496,1
1.509609e-06,1.367291e-04,0.384720601678942,306,0.,0.024951597287053207,1
2.245012e-06,1.650616e-04,0.46627869401177197,308,0.,0.03451857374846805,1
3.111053e-06,1.904636e-04,0.5400379926020671,310,0.,0.04494862074777857,1
4.094477e-06,2.135444e-04,0.6076471621347553,312,0.,0.05568390007984809,1
5.186614e-06,2.352375e-04,0.67183679420992,314,0.,0.06513381063575682,1
6.381135e-06,2.555403e-04,0.7324901789982737,316,0.,0.07539339794682216,1
7.671178e-06,2.745668e-04,0.7898578454160704,318,0.,0.08608578488384273,1
9.050644e-06,2.924616e-04,0.8443016945072284,320,0.,0.09699660862717245,1
1.051490e-05,3.093494e-04,0.8961343166018118,322,0.,0.10814538431010028,1
1.205909e-05,3.253266e-04,0.9455944028771841,324,0.,0.11952016736808296,1
1.367902e-05,3.404787e-04,0.9928945304842941,326,0.,0.13110783447027347,1
1.537078e-05,3.548714e-04,1.0381920654728272,328,0.,0.1429740406375151,1
1.713074e-05,3.685623e-04,1.0816240211319674,330,0.,0.155127296204769,1
1.895608e-05,3.815988e-04,1.1232988199778917,332,0.,0.16767380386742498,1
2.084392e-05,3.940242e-04,1.1633157194322643,334,0.,0.18059936054327327,1
2.278979e-05,4.058782e-04,1.2017736560449792,336,0.,0.19369636711972069,1
2.479097e-05,4.171973e-04,1.2387584303210177,338,0.,0.2071375005073525,1
2.684880e-05,4.274186e-04,1.2728130407589506,340,0.,0.23132709101089044,1
2.895480e-05,4.383628e-04,1.308602712702406,342,0.,0.22526643801566948,1
3.111160e-05,4.483753e-04,1.3418400889678,344,0.,0.24841406698213936,1
3.331568e-05,4.577865e-04,1.3735197614444197,346,0.,0.2663433367951274,1
3.556520e-05,4.669235e-04,1.4043351837251334,348,0.,0.27945814042130923,1
3.785859e-05,4.757173e-04,1.4341638932488192,350,0.,0.29433223444965056,1
4.019333e-05,4.841968e-04,1.46309171872362,352,0.,0.3089708769554562,1
4.256900e-05,4.923896e-04,1.491193917706565,354,0.,0.32362304202094017,1
4.498390e-05,5.003217e-04,1.5185475403085598,356,0.,0.33797108820702565,1
4.743672e-05,5.080175e-04,1.5452271376247737,358,0.,0.35194939543287074,1
4.992691e-05,5.155003e-04,1.5713014408008952,360,0.,0.3656063353075082,1
5.245244e-05,5.227076e-04,1.5965636519449657,362,0.,0.3827159449658204,1
5.501325e-05,5.299100e-04,1.6218991675403094,364,0.,0.38693808621311443,1
5.760802e-05,5.368747e-04,1.6465401185854995,366,0.,0.40312088375846145,1
6.023638e-05,5.437013e-04,1.6708125926541735,368,0.,0.41453956045086365,1
6.289785e-05,5.504050e-04,1.6948789102094084,370,0.,0.4233569751071783,1
6.559177e-05,5.569991e-04,1.718440757652044,372,0.,0.43769289542244977,1
6.831720e-05,5.634930e-04,1.741871777665943,374,0.,0.44528410621890724,1
7.107430e-05,5.699060e-04,1.7651235556409532,376,0.,0.4539319499310364,1
7.387373e-05,5.762392e-04,1.7881551576179642,378,0.,0.4653080759493607,1
7.668088e-05,5.825055e-04,1.811138198212195,380,0.,0.467575870881512,1
7.952978e-05,5.887113e-04,1.8339681225872073,382,0.,0.4777128072342452,1
8.240892e-05,5.948652e-04,1.8567156138665193,384,0.,0.48453353977006147,1
8.531777e-05,6.009709e-04,1.8793943673935283,386,0.,0.4910184936634682,1
8.825620e-05,6.070368e-04,1.9020332590490414,388,0.,0.49688230634677555,1
9.122425e-05,6.130674e-04,1.9246483716878293,390,0.,0.5024206448964901,1
9.422122e-05,6.190665e-04,1.9472549325598758,392,0.,0.5075069853062391,1
9.724755e-05,6.250388e-04,1.9698679157357315,394,0.,0.5123339575505867,1
1.003028e-04,6.309883e-04,1.99250133801863,396,0.,0.5167560895795772,1
1.033872e-04,6.369174e-04,2.015164391762677,398,0.,0.5210133592228663,1
1.065008e-04,6.428298e-04,2.0378700580440854,400,0.,0.5249614123032575,1
1.096425e-04,6.487281e-04,2.060631878019135,402,0.,0.528379092682704,1
1.128130e-04,6.546178e-04,2.0834688109025015,404,0.,0.5314895344574582,1
1.160119e-04,6.604917e-04,2.1063506309796245,406,0.,0.5351813654977751,1
1.192393e-04,6.663611e-04,2.1293243590130118,408,0.,0.5377942563641414,1
1.225019e-04,6.722249e-04,2.152358693561016,410,0.,0.5422182590513809,1
1.257807e-04,6.780847e-04,2.1755318658406173,412,0.,0.5416587184016874,1
1.290931e-04,6.839416e-04,2.1987827744669635,414,0.,0.5453862538319687,1
1.324371e-04,6.897974e-04,2.22213046810671,416,0.,0.5482933014514679,1
1.358047e-04,6.956529e-04,2.24559512696689,418,0.,0.5494211511656697,1
1.392023e-04,7.015095e-04,2.269171709568862,420,0.,0.5516815872352415,1
1.426298e-04,7.073682e-04,2.2928601045315617,422,0.,0.5539011660505389,1
1.460850e-04,7.132298e-04,2.3166724608673883,424,0.,0.5554745985545342,1
1.495692e-04,7.190953e-04,2.3406080684656905,426,0.,0.5572467298324166,1
