p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
1.526077e-07,4.000000e-01,1.222724e-04,6.738528e-04,2.324212e+00,3.620527e+02,0.000000e+00,1.341446e-01,1.000000e+00
1.578867e-07,4.050000e-01,1.269169e-04,6.738803e-04,2.324309e+00,3.620559e+02,0.000000e+00,1.342667e-01,1.000000e+00
1.633484e-07,4.150000e-01,1.357310e-04,6.739088e-04,2.324409e+00,3.620591e+02,0.000000e+00,1.343930e-01,1.000000e+00
1.689990e-07,4.200000e-01,1.415510e-04,6.739382e-04,2.324513e+00,3.620625e+02,0.000000e+00,1.345236e-01,1.000000e+00
1.748451e-07,4.250000e-01,1.466693e-04,6.739686e-04,2.324620e+00,3.620661e+02,0.000000e+00,1.346588e-01,1.000000e+00
1.808934e-07,4.350000e-01,1.572697e-04,6.740001e-04,2.324731e+00,3.620697e+02,0.000000e+00,1.347987e-01,1.000000e+00
1.871509e-07,4.400000e-01,1.627585e-04,6.740327e-04,2.324845e+00,3.620735e+02,0.000000e+00,1.349434e-01,1.000000e+00
1.936249e-07,4.500000e-01,1.741120e-04,6.740664e-04,2.324964e+00,3.620774e+02,0.000000e+00,1.350931e-01,1.000000e+00
2.003229e-07,4.550000e-01,1.799843e-04,6.741013e-04,2.325087e+00,3.620814e+02,0.000000e+00,1.352480e-01,1.000000e+00
2.072525e-07,4.650000e-01,1.921169e-04,6.741374e-04,2.325214e+00,3.620856e+02,0.000000e+00,1.354082e-01,1.000000e+00
2.144219e-07,4.750000e-01,2.037056e-04,6.741747e-04,2.325345e+00,3.620899e+02,0.000000e+00,1.355740e-01,1.000000e+00
2.218392e-07,4.800000e-01,2.113236e-04,6.742133e-04,2.325481e+00,3.620944e+02,0.000000e+00,1.357455e-01,1.000000e+00
2.295132e-07,4.900000e-01,2.248123e-04,6.742533e-04,2.325622e+00,3.620990e+02,0.000000e+00,1.359230e-01,1.000000e+00
2.374526e-07,5.000000e-01,2.376695e-04,6.742946e-04,2.325767e+00,3.621038e+02,0.000000e+00,1.361066e-01,1.000000e+00
2.456666e-07,5.050000e-01,2.461085e-04,6.743374e-04,2.325918e+00,3.621088e+02,0.000000e+00,1.362965e-01,1.000000e+00
2.541648e-07,5.150000e-01,2.610256e-04,6.743817e-04,2.326074e+00,3.621139e+02,0.000000e+00,1.364931e-01,1.000000e+00
2.629570e-07,5.250000e-01,2.765341e-04,6.744274e-04,2.326235e+00,3.621192e+02,0.000000e+00,1.366964e-01,1.000000e+00
2.720533e-07,5.350000e-01,2.912787e-04,6.744748e-04,2.326401e+00,3.621247e+02,0.000000e+00,1.369067e-01,1.000000e+00
2.814643e-07,5.400000e-01,3.009386e-04,6.745238e-04,2.326574e+00,3.621303e+02,0.000000e+00,1.371243e-01,1.000000e+00
2.912008e-07,5.500000e-01,3.179771e-04,6.745745e-04,2.326752e+00,3.621362e+02,0.000000e+00,1.373495e-01,1.000000e+00
3.012741e-07,5.600000e-01,3.356477e-04,6.746269e-04,2.326937e+00,3.621423e+02,0.000000e+00,1.375824e-01,1.000000e+00
3.116959e-07,5.700000e-01,3.539620e-04,6.746812e-04,2.327128e+00,3.621485e+02,0.000000e+00,1.378234e-01,1.000000e+00
3.224782e-07,5.800000e-01,3.729317e-04,6.747374e-04,2.327326e+00,3.621550e+02,0.000000e+00,1.380728e-01,1.000000e+00
3.336335e-07,5.900000e-01,3.925683e-04,6.747954e-04,2.327530e+00,3.621618e+02,0.000000e+00,1.383307e-01,1.000000e+00
3.451747e-07,6.000000e-01,4.128836e-04,6.748555e-04,2.327742e+00,3.621687e+02,0.000000e+00,1.385976e-01,1.000000e+00
3.571151e-07,6.100000e-01,4.338892e-04,6.749177e-04,2.327960e+00,3.621759e+02,0.000000e+00,1.388737e-01,1.000000e+00
3.694686e-07,6.200000e-01,4.555969e-04,6.749820e-04,2.328187e+00,3.621834e+02,0.000000e+00,1.391594e-01,1.000000e+00
3.822494e-07,6.300000e-01,4.780184e-04,6.750486e-04,2.328421e+00,3.621911e+02,0.000000e+00,1.394549e-01,1.000000e+00
3.954723e-07,6.400000e-01,5.011654e-04,6.751174e-04,2.328664e+00,3.621990e+02,0.000000e+00,1.397607e-01,1.000000e+00
4.091526e-07,6.550000e-01,5.352007e-04,6.751887e-04,2.328914e+00,3.622073e+02,0.000000e+00,1.400771e-01,1.000000e+00
4.233062e-07,6.650000e-01,5.622600e-04,6.752624e-04,2.329174e+00,3.622158e+02,0.000000e+00,1.404044e-01,1.000000e+00
4.379494e-07,6.750000e-01,5.880372e-04,6.753386e-04,2.329442e+00,3.622246e+02,0.000000e+00,1.407430e-01,1.000000e+00
4.530991e-07,6.850000e-01,6.145930e-04,6.754175e-04,2.329720e+00,3.622338e+02,0.000000e+00,1.410933e-01,1.000000e+00
4.687728e-07,7.000000e-01,6.558800e-04,6.754991e-04,2.330007e+00,3.622432e+02,0.000000e+00,1.414558e-01,1.000000e+00
4.849888e-07,7.100000e-01,6.844315e-04,6.755835e-04,2.330304e+00,3.622530e+02,0.000000e+00,1.418308e-01,1.000000e+00
5.017657e-07,7.250000e-01,7.262508e-04,6.756709e-04,2.330612e+00,3.622631e+02,0.000000e+00,1.422187e-01,1.000000e+00
5.191230e-07,7.350000e-01,7.593822e-04,6.757613e-04,2.330930e+00,3.622736e+02,0.000000e+00,1.426201e-01,1.000000e+00
5.370807e-07,7.500000e-01,8.041779e-04,6.758548e-04,2.331259e+00,3.622844e+02,0.000000e+00,1.430354e-01,1.000000e+00
5.556596e-07,7.600000e-01,8.396292e-04,6.759515e-04,2.331600e+00,3.622956e+02,0.000000e+00,1.434650e-01,1.000000e+00
5.748812e-07,7.750000e-01,8.903742e-04,6.760516e-04,2.331952e+00,3.623072e+02,0.000000e+00,1.439095e-01,1.000000e+00
5.947677e-07,7.850000e-01,9.253578e-04,6.761551e-04,2.332316e+00,3.623191e+02,0.000000e+00,1.443693e-01,1.000000e+00
6.153421e-07,8.000000e-01,9.794764e-04,6.762623e-04,2.332693e+00,3.623315e+02,0.000000e+00,1.448451e-01,1.000000e+00
6.366283e-07,8.150000e-01,1.035670e-03,6.763731e-04,2.333084e+00,3.623444e+02,0.000000e+00,1.453373e-01,1.000000e+00
6.586508e-07,8.250000e-01,1.074358e-03,6.764878e-04,2.333487e+00,3.623576e+02,0.000000e+00,1.458466e-01,1.000000e+00
6.814351e-07,8.400000e-01,1.134104e-03,6.766064e-04,2.333905e+00,3.623714e+02,0.000000e+00,1.463735e-01,1.000000e+00
7.050075e-07,8.550000e-01,1.196032e-03,6.767292e-04,2.334337e+00,3.623856e+02,0.000000e+00,1.469186e-01,1.000000e+00
7.293954e-07,8.700000e-01,1.260182e-03,6.768561e-04,2.334784e+00,3.624003e+02,0.000000e+00,1.474825e-01,1.000000e+00
7.546269e-07,8.850000e-01,1.326594e-03,6.769875e-04,2.335246e+00,3.624155e+02,0.000000e+00,1.480660e-01,1.000000e+00
7.807313e-07,9.000000e-01,1.395309e-03,6.771234e-04,2.335725e+00,3.624312e+02,0.000000e+00,1.486697e-01,1.000000e+00
8.077386e-07,9.150000e-01,1.466367e-03,6.772641e-04,2.336220e+00,3.624475e+02,0.000000e+00,1.492942e-01,1.000000e+00
8.356802e-07,9.300000e-01,1.539808e-03,6.774096e-04,2.336732e+00,3.624643e+02,0.000000e+00,1.499403e-01,1.000000e+00
8.645884e-07,9.450000e-01,1.615675e-03,6.775601e-04,2.337262e+00,3.624818e+02,0.000000e+00,1.506088e-01,1.000000e+00
8.944966e-07,9.650000e-01,1.716106e-03,6.777158e-04,2.337810e+00,3.624998e+02,0.000000e+00,1.513004e-01,1.000000e+00
9.254394e-07,9.800000e-01,1.802226e-03,6.778769e-04,2.338377e+00,3.625184e+02,0.000000e+00,1.520160e-01,1.000000e+00
9.574525e-07,9.950000e-01,1.886461e-03,6.780436e-04,2.338964e+00,3.625377e+02,0.000000e+00,1.527563e-01,1.000000e+00
9.905731e-07,1.010000e+00,1.973299e-03,6.782161e-04,2.339571e+00,3.625577e+02,0.000000e+00,1.535222e-01,1.000000e+00
1.024839e-06,1.030000e+00,2.093033e-03,6.783945e-04,2.340199e+00,3.625783e+02,0.000000e+00,1.543145e-01,1.000000e+00
1.060291e-06,1.045000e+00,2.186094e-03,6.785791e-04,2.340849e+00,3.625997e+02,0.000000e+00,1.551344e-01,1.000000e+00
1.096969e-06,1.065000e+00,2.314245e-03,6.787701e-04,2.341521e+00,3.626218e+02,0.000000e+00,1.559825e-01,1.000000e+00
1.134916e-06,1.085000e+00,2.441708e-03,6.789677e-04,2.342217e+00,3.626447e+02,0.000000e+00,1.568600e-01,1.000000e+00
1.174175e-06,1.100000e+00,2.550619e-03,6.791721e-04,2.342936e+00,3.626683e+02,0.000000e+00,1.577679e-01,1.000000e+00
1.214793e-06,1.120000e+00,2.692589e-03,6.793836e-04,2.343681e+00,3.626928e+02,0.000000e+00,1.587071e-01,1.000000e+00
1.256815e-06,1.140000e+00,2.839761e-03,6.796024e-04,2.344451e+00,3.627181e+02,0.000000e+00,1.596789e-01,1.000000e+00
1.300292e-06,1.160000e+00,2.985808e-03,6.798288e-04,2.345248e+00,3.627443e+02,0.000000e+00,1.606843e-01,1.000000e+00
1.345272e-06,1.175000e+00,3.110375e-03,6.800630e-04,2.346072e+00,3.627715e+02,0.000000e+00,1.617244e-01,1.000000e+00
1.391808e-06,1.195000e+00,3.272381e-03,6.803053e-04,2.346925e+00,3.627995e+02,0.000000e+00,1.628005e-01,1.000000e+00
1.439954e-06,1.215000e+00,3.439961e-03,6.805560e-04,2.347808e+00,3.628285e+02,0.000000e+00,1.639139e-01,1.000000e+00
1.489765e-06,1.235000e+00,3.613214e-03,6.808153e-04,2.348721e+00,3.628585e+02,0.000000e+00,1.650657e-01,1.000000e+00
1.541300e-06,1.260000e+00,3.829970e-03,6.810837e-04,2.349665e+00,3.628896e+02,0.000000e+00,1.662575e-01,1.000000e+00
1.594617e-06,1.280000e+00,4.023907e-03,6.813613e-04,2.350642e+00,3.629217e+02,0.000000e+00,1.674904e-01,1.000000e+00
1.649779e-06,1.300000e+00,4.216262e-03,6.816485e-04,2.351653e+00,3.629550e+02,0.000000e+00,1.687660e-01,1.000000e+00
1.706848e-06,1.320000e+00,4.414722e-03,6.819457e-04,2.352699e+00,3.629894e+02,0.000000e+00,1.700857e-01,1.000000e+00
1.765892e-06,1.345000e+00,4.671033e-03,6.822531e-04,2.353782e+00,3.630250e+02,0.000000e+00,1.714511e-01,1.000000e+00
1.826979e-06,1.365000e+00,4.883564e-03,6.825712e-04,2.354901e+00,3.630618e+02,0.000000e+00,1.728637e-01,1.000000e+00
1.890178e-06,1.390000e+00,5.157702e-03,6.829003e-04,2.356060e+00,3.630999e+02,0.000000e+00,1.743251e-01,1.000000e+00
1.955564e-06,1.415000e+00,5.432436e-03,6.832407e-04,2.357258e+00,3.631393e+02,0.000000e+00,1.758371e-01,1.000000e+00
2.023212e-06,1.435000e+00,5.677436e-03,6.835929e-04,2.358498e+00,3.631800e+02,0.000000e+00,1.774015e-01,1.000000e+00
2.093199e-06,1.460000e+00,5.980561e-03,6.839574e-04,2.359781e+00,3.632222e+02,0.000000e+00,1.790199e-01,1.000000e+00
2.165608e-06,1.485000e+00,6.294402e-03,6.843344e-04,2.361108e+00,3.632659e+02,0.000000e+00,1.806943e-01,1.000000e+00
2.240522e-06,1.510000e+00,6.619159e-03,6.847245e-04,2.362481e+00,3.633110e+02,0.000000e+00,1.824266e-01,1.000000e+00
2.318027e-06,1.535000e+00,6.955037e-03,6.851280e-04,2.363901e+00,3.633577e+02,0.000000e+00,1.842189e-01,1.000000e+00
2.398213e-06,1.560000e+00,7.302240e-03,6.855456e-04,2.365371e+00,3.634060e+02,0.000000e+00,1.860732e-01,1.000000e+00
2.481173e-06,1.585000e+00,7.660976e-03,6.859775e-04,2.366892e+00,3.634560e+02,0.000000e+00,1.879916e-01,1.000000e+00
2.567002e-06,1.610000e+00,8.031453e-03,6.864244e-04,2.368465e+00,3.635078e+02,0.000000e+00,1.899764e-01,1.000000e+00
2.655801e-06,1.640000e+00,8.490718e-03,6.868868e-04,2.370092e+00,3.635613e+02,0.000000e+00,1.920298e-01,1.000000e+00
2.747671e-06,1.665000e+00,8.887682e-03,6.873652e-04,2.371776e+00,3.636166e+02,0.000000e+00,1.941543e-01,1.000000e+00
2.842720e-06,1.695000e+00,9.365429e-03,6.878601e-04,2.373518e+00,3.636739e+02,0.000000e+00,1.963522e-01,1.000000e+00
2.941056e-06,1.720000e+00,9.803621e-03,6.883721e-04,2.375321e+00,3.637332e+02,0.000000e+00,1.986262e-01,1.000000e+00
3.042795e-06,1.750000e+00,1.032850e-02,6.889018e-04,2.377186e+00,3.637945e+02,0.000000e+00,2.009788e-01,1.000000e+00
3.148052e-06,1.775000e+00,1.078153e-02,6.894499e-04,2.379115e+00,3.638579e+02,0.000000e+00,2.034129e-01,1.000000e+00
3.256951e-06,1.805000e+00,1.134105e-02,6.900169e-04,2.381111e+00,3.639236e+02,0.000000e+00,2.059311e-01,1.000000e+00
3.369616e-06,1.835000e+00,1.191994e-02,6.906036e-04,2.383176e+00,3.639915e+02,0.000000e+00,2.085364e-01,1.000000e+00
3.486179e-06,1.865000e+00,1.251856e-02,6.911695e-04,2.385176e+00,3.640602e+02,0.000000e+00,2.093565e-01,1.000000e+00
3.606775e-06,1.895000e+00,1.313728e-02,6.917491e-04,2.387225e+00,3.641312e+02,0.000000e+00,2.099371e-01,1.000000e+00
3.731542e-06,1.925000e+00,1.377648e-02,6.923488e-04,2.389346e+00,3.642046e+02,0.000000e+00,2.105378e-01,1.000000e+00
3.860624e-06,1.960000e+00,1.454635e-02,6.929693e-04,2.391540e+00,3.642805e+02,0.000000e+00,2.111593e-01,1.000000e+00
3.994173e-06,1.990000e+00,1.523106e-02,6.936112e-04,2.393810e+00,3.643590e+02,0.000000e+00,2.118022e-01,1.000000e+00
4.132341e-06,2.020000e+00,1.593748e-02,6.942753e-04,2.396158e+00,3.644403e+02,0.000000e+00,2.124674e-01,1.000000e+00
4.275288e-06,2.055000e+00,1.678671e-02,6.949623e-04,2.398588e+00,3.645244e+02,0.000000e+00,2.131557e-01,1.000000e+00
4.423180e-06,2.090000e+00,1.764531e-02,6.956732e-04,2.401102e+00,3.646114e+02,0.000000e+00,2.138677e-01,1.000000e+00
4.576189e-06,2.120000e+00,1.844736e-02,6.964086e-04,2.403702e+00,3.647014e+02,0.000000e+00,2.146043e-01,1.000000e+00
4.734490e-06,2.155000e+00,1.938479e-02,6.971695e-04,2.406393e+00,3.647945e+02,0.000000e+00,2.153665e-01,1.000000e+00
4.898267e-06,2.190000e+00,2.035419e-02,6.979567e-04,2.409176e+00,3.648908e+02,0.000000e+00,2.161550e-01,1.000000e+00
5.067710e-06,2.225000e+00,2.135621e-02,6.987711e-04,2.412056e+00,3.649905e+02,0.000000e+00,2.169707e-01,1.000000e+00
5.243014e-06,2.260000e+00,2.239147e-02,6.996137e-04,2.415036e+00,3.650936e+02,0.000000e+00,2.178147e-01,1.000000e+00
5.424383e-06,2.295000e+00,2.346062e-02,7.004855e-04,2.418119e+00,3.652003e+02,0.000000e+00,2.186879e-01,1.000000e+00
5.612025e-06,2.335000e+00,2.469420e-02,7.013874e-04,2.421308e+00,3.653107e+02,0.000000e+00,2.195913e-01,1.000000e+00
5.806158e-06,2.370000e+00,2.586390e-02,7.023205e-04,2.424607e+00,3.654249e+02,0.000000e+00,2.205260e-01,1.000000e+00
6.007007e-06,2.405000e+00,2.704356e-02,7.032858e-04,2.428021e+00,3.655430e+02,0.000000e+00,2.214930e-01,1.000000e+00
6.214804e-06,2.445000e+00,2.843085e-02,7.042846e-04,2.431553e+00,3.656652e+02,0.000000e+00,2.224934e-01,1.000000e+00
6.429789e-06,2.485000e+00,2.983665e-02,7.053179e-04,2.435207e+00,3.657917e+02,0.000000e+00,2.235284e-01,1.000000e+00
6.652210e-06,2.520000e+00,3.116807e-02,7.063870e-04,2.438987e+00,3.659225e+02,0.000000e+00,2.245993e-01,1.000000e+00
6.882326e-06,2.560000e+00,3.269647e-02,7.074644e-04,2.442805e+00,3.660566e+02,0.000000e+00,2.256127e-01,1.000000e+00
7.120402e-06,2.600000e+00,3.427575e-02,7.085394e-04,2.446624e+00,3.661935e+02,0.000000e+00,2.265305e-01,1.000000e+00
7.366714e-06,2.640000e+00,3.590694e-02,7.096515e-04,2.450575e+00,3.663351e+02,0.000000e+00,2.274800e-01,1.000000e+00
7.621546e-06,2.680000e+00,3.759107e-02,7.108022e-04,2.454663e+00,3.664816e+02,0.000000e+00,2.284623e-01,1.000000e+00
7.885193e-06,2.725000e+00,3.950614e-02,7.119926e-04,2.458892e+00,3.666332e+02,0.000000e+00,2.294786e-01,1.000000e+00
8.157961e-06,2.765000e+00,4.134114e-02,7.132242e-04,2.463268e+00,3.667901e+02,0.000000e+00,2.305301e-01,1.000000e+00
8.440164e-06,2.805000e+00,4.319699e-02,7.144985e-04,2.467795e+00,3.669524e+02,0.000000e+00,2.316180e-01,1.000000e+00
8.732130e-06,2.850000e+00,4.534263e-02,7.158168e-04,2.472479e+00,3.671202e+02,0.000000e+00,2.327434e-01,1.000000e+00
9.034195e-06,2.895000e+00,4.752085e-02,7.171807e-04,2.477324e+00,3.672939e+02,0.000000e+00,2.339079e-01,1.000000e+00
9.346709e-06,2.935000e+00,4.960598e-02,7.185918e-04,2.482337e+00,3.674736e+02,0.000000e+00,2.351126e-01,1.000000e+00
9.670034e-06,2.980000e+00,5.196637e-02,7.200517e-04,2.487524e+00,3.676596e+02,0.000000e+00,2.363589e-01,1.000000e+00
1.000454e-05,3.025000e+00,5.440388e-02,7.215621e-04,2.492890e+00,3.678519e+02,0.000000e+00,2.376484e-01,1.000000e+00
1.035062e-05,3.070000e+00,5.692013e-02,7.231052e-04,2.498379e+00,3.680498e+02,0.000000e+00,2.389168e-01,1.000000e+00
1.070868e-05,3.115000e+00,5.951677e-02,7.246429e-04,2.503868e+00,3.682514e+02,0.000000e+00,2.400313e-01,1.000000e+00
1.107912e-05,3.160000e+00,6.219548e-02,7.262338e-04,2.509548e+00,3.684599e+02,0.000000e+00,2.411845e-01,1.000000e+00
1.146237e-05,3.210000e+00,6.525275e-02,7.278797e-04,2.515423e+00,3.686756e+02,0.000000e+00,2.423774e-01,1.000000e+00
1.185888e-05,3.255000e+00,6.810908e-02,7.295826e-04,2.521502e+00,3.688988e+02,0.000000e+00,2.436117e-01,1.000000e+00
1.226911e-05,3.305000e+00,7.131321e-02,7.313444e-04,2.527791e+00,3.691297e+02,0.000000e+00,2.448887e-01,1.000000e+00
1.269352e-05,3.350000e+00,7.440702e-02,7.331671e-04,2.534298e+00,3.693686e+02,0.000000e+00,2.462098e-01,1.000000e+00
1.313262e-05,3.400000e+00,7.787072e-02,7.350529e-04,2.541030e+00,3.696158e+02,0.000000e+00,2.475766e-01,1.000000e+00
1.358691e-05,3.450000e+00,8.138947e-02,7.370039e-04,2.547995e+00,3.698715e+02,0.000000e+00,2.489908e-01,1.000000e+00
1.405692e-05,3.495000e+00,8.478567e-02,7.389804e-04,2.555068e+00,3.701333e+02,0.000000e+00,2.503196e-01,1.000000e+00
1.454318e-05,3.545000e+00,8.858221e-02,7.409842e-04,2.562256e+00,3.704014e+02,0.000000e+00,2.515632e-01,1.000000e+00
1.504626e-05,3.595000e+00,9.249784e-02,7.430574e-04,2.569692e+00,3.706788e+02,0.000000e+00,2.528498e-01,1.000000e+00
1.556675e-05,3.645000e+00,9.653510e-02,7.452022e-04,2.577386e+00,3.709658e+02,0.000000e+00,2.541810e-01,1.000000e+00
1.610524e-05,3.700000e+00,1.010230e-01,7.474213e-04,2.585346e+00,3.712627e+02,0.000000e+00,2.555582e-01,1.000000e+00
1.666236e-05,3.750000e+00,1.053874e-01,7.497171e-04,2.593581e+00,3.715700e+02,0.000000e+00,2.569830e-01,1.000000e+00
1.723875e-05,3.800000e+00,1.098163e-01,7.520923e-04,2.602101e+00,3.718878e+02,0.000000e+00,2.584571e-01,1.000000e+00
1.783508e-05,3.855000e+00,1.147321e-01,7.544948e-04,2.610747e+00,3.722124e+02,0.000000e+00,2.598046e-01,1.000000e+00
1.845203e-05,3.905000e+00,1.195113e-01,7.569509e-04,2.619601e+00,3.725459e+02,0.000000e+00,2.611034e-01,1.000000e+00
1.909033e-05,3.960000e+00,1.247320e-01,7.594920e-04,2.628760e+00,3.728910e+02,0.000000e+00,2.624472e-01,1.000000e+00
1.975071e-05,4.010000e+00,1.298067e-01,7.621209e-04,2.638237e+00,3.732481e+02,0.000000e+00,2.638375e-01,1.000000e+00
2.043394e-05,4.065000e+00,1.354244e-01,7.648409e-04,2.648042e+00,3.736175e+02,0.000000e+00,2.652758e-01,1.000000e+00
2.114080e-05,4.120000e+00,1.412147e-01,7.676549e-04,2.658186e+00,3.739996e+02,0.000000e+00,2.667639e-01,1.000000e+00
2.187211e-05,4.170000e+00,1.466825e-01,7.704829e-04,2.668431e+00,3.743876e+02,0.000000e+00,2.680234e-01,1.000000e+00
2.262872e-05,4.225000e+00,1.528163e-01,7.734087e-04,2.679031e+00,3.747891e+02,0.000000e+00,2.693261e-01,1.000000e+00
2.341150e-05,4.280000e+00,1.591340e-01,7.764357e-04,2.689997e+00,3.752044e+02,0.000000e+00,2.706739e-01,1.000000e+00
2.422136e-05,4.340000e+00,1.659091e-01,7.795673e-04,2.701343e+00,3.756341e+02,0.000000e+00,2.720683e-01,1.000000e+00
2.505923e-05,4.390000e+00,1.723372e-01,7.827929e-04,2.713039e+00,3.760772e+02,0.000000e+00,2.734759e-01,1.000000e+00
2.592609e-05,4.445000e+00,1.792310e-01,7.860602e-04,2.724935e+00,3.765286e+02,0.000000e+00,2.747635e-01,1.000000e+00
2.682293e-05,4.500000e+00,1.863252e-01,7.894405e-04,2.737242e+00,3.769956e+02,0.000000e+00,2.760956e-01,1.000000e+00
2.775080e-05,4.555000e+00,1.936241e-01,7.929378e-04,2.749975e+00,3.774788e+02,0.000000e+00,2.774739e-01,1.000000e+00
2.871077e-05,4.615000e+00,2.016400e-01,7.965561e-04,2.763149e+00,3.779786e+02,0.000000e+00,2.788998e-01,1.000000e+00
2.970394e-05,4.670000e+00,2.093738e-01,8.002207e-04,2.776556e+00,3.784869e+02,0.000000e+00,2.801397e-01,1.000000e+00
3.073147e-05,4.725000e+00,2.174326e-01,8.040085e-04,2.790416e+00,3.790123e+02,0.000000e+00,2.814121e-01,1.000000e+00
3.179455e-05,4.780000e+00,2.256103e-01,8.079273e-04,2.804756e+00,3.795560e+02,0.000000e+00,2.827284e-01,1.000000e+00
3.289440e-05,4.835000e+00,2.340157e-01,8.119714e-04,2.819567e+00,3.801163e+02,0.000000e+00,2.839318e-01,1.000000e+00
3.403229e-05,4.890000e+00,2.426536e-01,8.161152e-04,2.834798e+00,3.806880e+02,0.000000e+00,2.845619e-01,1.000000e+00
3.520955e-05,4.950000e+00,2.522305e-01,8.204024e-04,2.850555e+00,3.812794e+02,0.000000e+00,2.852137e-01,1.000000e+00
3.642753e-05,5.005000e+00,2.613640e-01,8.248378e-04,2.866858e+00,3.818913e+02,0.000000e+00,2.858882e-01,1.000000e+00
3.768765e-05,5.060000e+00,2.707449e-01,8.294677e-04,2.883915e+00,3.825150e+02,0.000000e+00,2.850178e-01,1.000000e+00
3.899135e-05,5.115000e+00,2.803783e-01,8.342665e-04,2.901603e+00,3.831584e+02,0.000000e+00,2.837808e-01,1.000000e+00
4.034016e-05,5.170000e+00,2.902692e-01,8.392313e-04,2.919903e+00,3.838240e+02,0.000000e+00,2.825010e-01,1.000000e+00
4.173562e-05,5.230000e+00,3.010754e-01,8.443633e-04,2.938872e+00,3.845035e+02,0.000000e+00,2.819789e-01,1.000000e+00
4.317936e-05,5.285000e+00,3.116446e-01,8.496711e-04,2.958510e+00,3.852033e+02,0.000000e+00,2.817236e-01,1.000000e+00
4.467303e-05,5.340000e+00,3.223567e-01,8.551625e-04,2.978828e+00,3.859273e+02,0.000000e+00,2.814595e-01,1.000000e+00
