pressure,epsilon,muB
1.3237900000000002e-07,1.572714e-05,942.0
1.3237900000000002e-07,2.6694218316633782e-05,943.7074148296595
1.36608478557114e-07,3.766129663326647e-05,945.4148296593187
1.7761967783567306e-07,4.862837494990025e-05,947.122244488978
2.8170771523045895e-07,7.270854789579115e-05,948.8296593186373
4.5252921903808225e-07,0.00011066199486974083,950.5370741482966
6.233507228456885e-07,0.0001486154418436867,952.2444889779558
7.941722266533119e-07,0.0001865688888176364,953.9519038076153
1.1006194390781492e-06,0.0002064767699398793,955.6593186372745
1.4109978314629334e-06,0.00022586159118236516,957.366733466934
1.7213762238476864e-06,0.0002452464124248491,959.0741482965932
2.0673914328657386e-06,0.0002618674571142287,960.7815631262525
2.455622563126239e-06,0.00027521448957915784,962.4889779559118
2.843853693386778e-06,0.0002885615220440883,964.1963927855711
3.2320848236472785e-06,0.0003019085545090175,965.9038076152303
3.6786180380761553e-06,0.00031238183747495,967.6112224448898
4.128631973947874e-06,0.00032268355330661275,969.318637274549
4.57864590981964e-06,0.00033298526913827655,971.0260521042085
5.043937839679382e-06,0.00034253381222444933,972.7334669338678
5.529516941883765e-06,0.00035108224068136265,974.440881763527
6.015096044088197e-06,0.0003596306691382769,976.1482965931864
6.500675146292581e-06,0.0003681790975951903,977.8557114228456
7.025875851703427e-06,0.00037556935370741505,979.5631262525051
7.554733935871736e-06,0.00038285270160320635,981.2705410821643
8.083592020040098e-06,0.00039013604949899824,982.9779559118238
8.625753835671331e-06,0.00039704812064128244,984.685370741483
9.187754549098211e-06,0.000403406533466934,986.3927855711423
9.749755262525034e-06,0.000409764946292585,988.1002004008016
1.0311755975951914e-05,0.00041612335911823657,989.8076152304609
1.0899484929859699e-05,0.0004218391971943886,991.5150300601201
1.1490480961923857e-05,0.000427473438476954,993.2224448897796
1.2081476993987953e-05,0.00043310767975951887,994.9298597194388
1.2682168096192388e-05,0.0004385239625250502,996.6372745490983
1.3299139599198369e-05,0.0004435742394789577,998.3446893787575
1.3916111102204409e-05,0.00044862451643286577,1000.0521042084168
1.4533082605210388e-05,0.0004536747933867734,1001.7595190380761
1.5170547174348693e-05,0.00045831349759519044,1003.4669338677354
1.5811371262525075e-05,0.0004628847308617237,1005.1743486973949
1.6452195350701396e-05,0.0004674559641282565,1006.8817635270541
1.710002575150303e-05,0.00047188992865731475,1008.5891783567135
1.7761153847695378e-05,0.00047606336272545084,1010.2965931863728
1.8422281943887796e-05,0.0004802367967935873,1012.0040080160321
1.9083410040080144e-05,0.0004844102308617233,1013.7114228456913
1.976116927855713e-05,0.0004883081030060122,1015.4188376753507
2.044231112224447e-05,0.0004921499286573146,1017.1262525050099
2.1123452965931878e-05,0.0004959917543086174,1018.8336673346694
2.1810256332665305e-05,0.0004997455188376753,1020.5410821643286
2.2509263426853716e-05,0.000503309462725451,1022.248496993988
2.3208270521042056e-05,0.0005068734066132264,1023.9559118236473
2.3907277615230466e-05,0.0005104373505010021,1025.6633266533067
2.461980022044085e-05,0.0005138137084168336,1027.370741482966
2.53356424248497e-05,0.0005171439925851704,1029.0781563126252
2.6051484629258556e-05,0.0005204742767535072,1030.7855711422847
2.6771877094188374e-05,0.0005237478675350702,1032.4929859719439
2.7503478737474983e-05,0.0005268817989979962,1034.2004008016033
2.8235080380761515e-05,0.0005300157304609219,1035.9078156312626
2.896668202404812e-05,0.0005331496619238479,1037.6152304609218
2.9709660621242473e-05,0.0005361552967935872,1039.322645290581
3.0455948877755536e-05,0.0005391236090180362,1041.0300601202405
3.1202237134268524e-05,0.0005420919212424849,1042.7374749498997
3.1952213527054126e-05,0.000545023841482966,1044.4448897795592
3.271265625250498e-05,0.0005478524871743486,1046.1523046092184
3.347309897795593e-05,0.0005506811328657315,1047.8597194388778
3.4233541703406784e-05,0.0005535097785571142,1049.567134268537
3.5004053366733476e-05,0.0005562502891783567,1051.2745490981965
3.577798466933865e-05,0.0005589608671342684,1052.9819639278558
3.655191597194389e-05,0.0005616714450901803,1054.689378757515
3.732884571142289e-05,0.0005643588238476955,1056.3967935871744
3.811567937875751e-05,0.0005669695749498998,1058.1042084168337
3.890251304609214e-05,0.000569580326052104,1059.811623246493
3.968934671342685e-05,0.0005721910771543087,1061.5190380761524
4.04938106412826e-05,0.0005746921833667336,1063.2264529058116
4.130518839679358e-05,0.0005771502915831663,1064.9338677354708
4.211656615230464e-05,0.0005796083997995994,1066.6412825651303
4.2927943907815615e-05,0.000582066508016032,1068.3486973947895
4.3739321663326674e-05,0.000584524616232465,1070.056112224449
4.455069941883766e-05,0.0005869827244488978,1071.7635270541082
4.5362077174348716e-05,0.0005894408326653307,1073.4709418837676
4.61734549298597e-05,0.0005918989408817634,1075.1783567134269
4.698483268537075e-05,0.0005943570490981964,1076.8857715430863
4.7796210440881736e-05,0.0005968151573146292,1078.5931863727455
4.861269090180362e-05,0.0005992488917835672,1080.3006012024048
4.945305202404806e-05,0.0006015685571142283,1082.008016032064
5.029341314629258e-05,0.0006038882224448898,1083.7154308617235
5.1133774268537034e-05,0.000606207887775551,1085.4228456913827
5.197413539078156e-05,0.0006085275531062124,1087.1302605210421
5.2814496513026094e-05,0.0006108472184368739,1088.8376753507014
5.3654857635270546e-05,0.000613166883767535,1090.5450901803606
5.449996837675355e-05,0.0006154777955911825,1092.25250501002
5.537244597194388e-05,0.0006177382705410822,1093.9599198396793
5.62449235671343e-05,0.0006199987454909821,1095.6673346693387
5.7117401162324634e-05,0.0006222592204408817,1097.374749498998
5.797733647294591e-05,0.0006244996032064129,1099.0821643286574
5.8830025130260493e-05,0.0006267283771543086,1100.7895791583167
5.968271378757517e-05,0.0006289571511022044,1102.496993987976
6.053852615230458e-05,0.0006311826749498998,1104.2044088176353
6.141730695390783e-05,0.0006333843010020041,1105.9118236472946
6.229608775551099e-05,0.0006355859270541081,1107.6192384769538
6.317486855711424e-05,0.0006377875531062124,1109.3266533066133
6.406014847695387e-05,0.000639975460521042,1111.0340681362725
6.494966038076153e-05,0.0006421544348697395,1112.741482965932
6.583917228456918e-05,0.000644333409218437,1114.4488977955912
6.67296507214429e-05,0.0006465106276553106,1116.1563126252504
6.762972014028052e-05,0.0006486704220440881,1117.8637274549096
6.852978955911823e-05,0.0006508302164328657,1119.571142284569
6.942985897795595e-05,0.0006529900108216434,1121.2785571142285
7.033590010020038e-05,0.0006551402905811622,1122.9859719438878
7.124631076152308e-05,0.0006572836084168338,1124.6933867735472
7.215672142284567e-05,0.000659426926252505,1126.4008016032064
7.306779671342688e-05,0.0006615693945891785,1128.108216432866
7.398869374749497e-05,0.0006636993092184369,1129.8156312625251
7.490959078156315e-05,0.0006658292238476954,1131.5230460921844
