muB,pressure,epsilon,eos
1184.8617234468938,0.0002923857212424851,0.0020282821803607218,RGgen_v0.00d1.50
1186.6533066132265,0.00029533305470941896,0.002036733973947896,RGgen_v0.00d1.50
1188.4448897795592,0.0002982906280561123,0.002045196741482966,RGgen_v0.00d1.50
1190.2364729458918,0.00030127919779559127,0.00205369272745491,RGgen_v0.00d1.50
1192.0280561122245,0.00030426776753507016,0.002062188713426854,RGgen_v0.00d1.50
1193.8196392785571,0.00030725633727454916,0.002070684699398798,RGgen_v0.00d1.50
1195.6112224448898,0.00031028239478957917,0.00207922069739479,RGgen_v0.00d1.50
1197.4028056112224,0.0003133126486973948,0.002087761174348698,RGgen_v0.00d1.50
1199.194388777555,0.0003163429026052104,0.0020963016513026057,RGgen_v0.00d1.50
1200.9859719438878,0.00031939594889779556,0.002104867106212425,RGgen_v0.00d1.50
1202.7775551102204,0.0003224676182364729,0.0021134529699398798,RGgen_v0.00d1.50
1204.569138276553,0.00032553928757515023,0.0021220388336673345,RGgen_v0.00d1.50
1206.3607214428857,0.000328619385771543,0.002130634016032064,RGgen_v0.00d1.50
1208.1523046092184,0.00033173291843687365,0.0021392661623246493,RGgen_v0.00d1.50
1209.943887775551,0.0003348464511022043,0.0021478983086172343,RGgen_v0.00d1.50
1211.7354709418837,0.0003379599837675349,0.0021565304549098193,RGgen_v0.00d1.50
1213.5270541082164,0.0003411094276553105,0.0021652023046092182,RGgen_v0.00d1.50
1215.318637274549,0.0003442650923847694,0.0021738810320641277,RGgen_v0.00d1.50
1217.110220440882,0.0003474207571142286,0.0021825597595190385,RGgen_v0.00d1.50
1218.9018036072146,0.0003505977194388779,0.0021912623847695394,RGgen_v0.00d1.50
1220.6933867735472,0.00035379569539078164,0.002199988589178357,RGgen_v0.00d1.50
1222.4849699398799,0.00035699367134268544,0.0022087147935871743,RGgen_v0.00d1.50
1224.2765531062125,0.00036019822004008023,0.002217448418837676,RGgen_v0.00d1.50
1226.0681362725452,0.00036343877595190386,0.00222622269739479,RGgen_v0.00d1.50
1227.8597194388778,0.00036667933186372754,0.002234996975951904,RGgen_v0.00d1.50
1229.6513026052105,0.0003699198877755512,0.002243771254509018,RGgen_v0.00d1.50
1231.4428857715432,0.0003731949046092185,0.002252584731462926,RGgen_v0.00d1.50
1233.2344689378758,0.00037647824949899804,0.002261407681362726,RGgen_v0.00d1.50
1235.0260521042085,0.00037976159438877756,0.002270230631262525,RGgen_v0.00d1.50
1236.8176352705411,0.0003830645897795591,0.00227907620240481,RGgen_v0.00d1.50
1238.6092184368738,0.0003863909923847695,0.0022879487194388775,RGgen_v0.00d1.50
1240.4008016032064,0.0003897173949899799,0.002296821236472946,RGgen_v0.00d1.50
1242.192384769539,0.00039304844689378745,0.002305699108216433,RGgen_v0.00d1.50
1243.983967935872,0.0003964181460921846,0.002314621490981965,RGgen_v0.00d1.50
1245.7755511022046,0.00039978784529058137,0.0023235438737474958,RGgen_v0.00d1.50
1247.5671342685373,0.00040315754448897817,0.0023324662565130266,RGgen_v0.00d1.50
1249.35871743487,0.00040656023787575174,0.00234142690981964,RGgen_v0.00d1.50
1251.1503006012026,0.00040997344268537094,0.0023503997555110226,RGgen_v0.00d1.50
1252.9418837675353,0.0004133866474949901,0.0023593726012024053,RGgen_v0.00d1.50
1254.733466933868,0.00041681778557114247,0.002368366595190381,RGgen_v0.00d1.50
1256.5250501002006,0.0004202747945891785,0.0023773910981963933,RGgen_v0.00d1.50
1258.3166332665332,0.0004237318036072145,0.0023864156012024054,RGgen_v0.00d1.50
1260.108216432866,0.0004271914711422847,0.002395443206412826,RGgen_v0.00d1.50
1261.8997995991986,0.0004306924933867736,0.002404519068136273,RGgen_v0.00d1.50
1263.6913827655312,0.0004341935156312626,0.00241359492985972,RGgen_v0.00d1.50
