p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095401e-15,3.000000e+01,5.768484e-07,7.531764e-12,9.210315e+02,0.000000e+00
1.199903e-15,3.000000e+01,6.298536e-07,8.223882e-12,9.211458e+02,0.000000e+00
1.314374e-15,3.000000e+01,6.879149e-07,8.982028e-12,9.212710e+02,0.000000e+00
1.439766e-15,3.000000e+01,7.515145e-07,9.812503e-12,9.214081e+02,0.000000e+00
1.577121e-15,3.000000e+01,8.211806e-07,1.072220e-11,9.215584e+02,0.000000e+00
1.727579e-15,3.000000e+01,8.974919e-07,1.171869e-11,9.217229e+02,0.000000e+00
1.892391e-15,3.000000e+01,9.810819e-07,1.281025e-11,9.219032e+02,0.000000e+00
2.072927e-15,3.000000e+01,1.072645e-06,1.400593e-11,9.221007e+02,0.000000e+00
2.270685e-15,3.000000e+01,1.172941e-06,1.531569e-11,9.223170e+02,0.000000e+00
2.487310e-15,3.000000e+01,1.282804e-06,1.675040e-11,9.225539e+02,0.000000e+00
2.724601e-15,3.000000e+01,1.403144e-06,1.832198e-11,9.228134e+02,0.000000e+00
2.984530e-15,3.000000e+01,1.534962e-06,2.004350e-11,9.230977e+02,0.000000e+00
3.269256e-15,3.000000e+01,1.679352e-06,2.192924e-11,9.234091e+02,0.000000e+00
3.581145e-15,3.000000e+01,1.837512e-06,2.399489e-11,9.237503e+02,0.000000e+00
3.922788e-15,3.000000e+01,2.010754e-06,2.625760e-11,9.241239e+02,0.000000e+00
4.297025e-15,3.000000e+01,2.200518e-06,2.873617e-11,9.245332e+02,0.000000e+00
4.706964e-15,3.000000e+01,2.408377e-06,3.145120e-11,9.249816e+02,0.000000e+00
5.156011e-15,3.000000e+01,2.486849e-06,3.246950e-11,9.250938e+02,0.000000e+00
5.647898e-15,3.000000e+01,2.523798e-06,3.295194e-11,9.250940e+02,0.000000e+00
6.186711e-15,3.000000e+01,2.564271e-06,3.348040e-11,9.250942e+02,0.000000e+00
6.776927e-15,3.000000e+01,2.608606e-06,3.405928e-11,9.250944e+02,0.000000e+00
7.423450e-15,3.000000e+01,2.657170e-06,3.469338e-11,9.250947e+02,0.000000e+00
8.131652e-15,3.000000e+01,2.710368e-06,3.538798e-11,9.250949e+02,0.000000e+00
8.907417e-15,3.000000e+01,2.768640e-06,3.614884e-11,9.250952e+02,0.000000e+00
9.757190e-15,3.000000e+01,2.832471e-06,3.698229e-11,9.250956e+02,0.000000e+00
1.068803e-14,3.000000e+01,2.902392e-06,3.789525e-11,9.250959e+02,0.000000e+00
1.170768e-14,3.000000e+01,2.978983e-06,3.889531e-11,9.250963e+02,0.000000e+00
1.282460e-14,3.000000e+01,3.062880e-06,3.999077e-11,9.250968e+02,0.000000e+00
1.404807e-14,3.000000e+01,3.154781e-06,4.119074e-11,9.250973e+02,0.000000e+00
1.538827e-14,3.000000e+01,3.255450e-06,4.250519e-11,9.250978e+02,0.000000e+00
1.685632e-14,3.000000e+01,3.365722e-06,4.394504e-11,9.250984e+02,0.000000e+00
1.846442e-14,3.000000e+01,3.486513e-06,4.552226e-11,9.250990e+02,0.000000e+00
2.022594e-14,3.000000e+01,3.618828e-06,4.724993e-11,9.250997e+02,0.000000e+00
2.215551e-14,3.000000e+01,3.763765e-06,4.914243e-11,9.251004e+02,0.000000e+00
2.426915e-14,3.000000e+01,3.922528e-06,5.121548e-11,9.251013e+02,0.000000e+00
2.658445e-14,3.000000e+01,4.096436e-06,5.348630e-11,9.251022e+02,0.000000e+00
2.912062e-14,3.000000e+01,4.286935e-06,5.597375e-11,9.251032e+02,0.000000e+00
3.189875e-14,3.000000e+01,4.495606e-06,5.869851e-11,9.251043e+02,0.000000e+00
3.494191e-14,3.000000e+01,4.724183e-06,6.168321e-11,9.251055e+02,0.000000e+00
3.827539e-14,3.000000e+01,4.974564e-06,6.495266e-11,9.251068e+02,0.000000e+00
4.192688e-14,3.000000e+01,5.248830e-06,6.853401e-11,9.251082e+02,0.000000e+00
4.592674e-14,3.000000e+01,5.549259e-06,7.245702e-11,9.251098e+02,0.000000e+00
5.030818e-14,3.000000e+01,5.878346e-06,7.675429e-11,9.251115e+02,0.000000e+00
5.510761e-14,3.000000e+01,6.238824e-06,8.146153e-11,9.251134e+02,0.000000e+00
6.036491e-14,3.000000e+01,6.633688e-06,8.661784e-11,9.251155e+02,0.000000e+00
6.612376e-14,3.000000e+01,7.066216e-06,9.226606e-11,9.251177e+02,0.000000e+00
7.243201e-14,3.000000e+01,7.540002e-06,9.845313e-11,9.251202e+02,0.000000e+00
7.934207e-14,3.000000e+01,8.058980e-06,1.052304e-10,9.251229e+02,0.000000e+00
8.691135e-14,3.000000e+01,8.627460e-06,1.126543e-10,9.251259e+02,0.000000e+00
9.520275e-14,3.000000e+01,9.250162e-06,1.207864e-10,9.251292e+02,0.000000e+00
1.042852e-13,3.000000e+01,9.932258e-06,1.296944e-10,9.251327e+02,0.000000e+00
1.142340e-13,3.000000e+01,1.067941e-05,1.394521e-10,9.251366e+02,0.000000e+00
1.251320e-13,3.000000e+01,1.149782e-05,1.501408e-10,9.251409e+02,0.000000e+00
1.370697e-13,3.000000e+01,1.239429e-05,1.618491e-10,9.251456e+02,0.000000e+00
1.501462e-13,3.000000e+01,1.337625e-05,1.746745e-10,9.251508e+02,0.000000e+00
1.644703e-13,3.000000e+01,1.445187e-05,1.887234e-10,9.251564e+02,0.000000e+00
1.801609e-13,3.000000e+01,1.563005e-05,2.041125e-10,9.251626e+02,0.000000e+00
1.973483e-13,3.000000e+01,1.692059e-05,2.209698e-10,9.251693e+02,0.000000e+00
2.161755e-13,3.000000e+01,1.833420e-05,2.394353e-10,9.251767e+02,0.000000e+00
2.367988e-13,3.000000e+01,1.988259e-05,2.596624e-10,9.251848e+02,0.000000e+00
2.593895e-13,3.000000e+01,2.157863e-05,2.818192e-10,9.251937e+02,0.000000e+00
2.841354e-13,3.000000e+01,2.343637e-05,3.060897e-10,9.252034e+02,0.000000e+00
3.112421e-13,3.000000e+01,2.547122e-05,3.326757e-10,9.252141e+02,0.000000e+00
3.409348e-13,3.000000e+01,2.770006e-05,3.617980e-10,9.252257e+02,0.000000e+00
3.734602e-13,3.000000e+01,3.014137e-05,3.936986e-10,9.252385e+02,0.000000e+00
4.090886e-13,3.000000e+01,3.281539e-05,4.286425e-10,9.252525e+02,0.000000e+00
4.481159e-13,3.000000e+01,3.574427e-05,4.669201e-10,9.252679e+02,0.000000e+00
4.908664e-13,3.000000e+01,3.895227e-05,5.088494e-10,9.252847e+02,0.000000e+00
5.376954e-13,3.000000e+01,4.246598e-05,5.547788e-10,9.253031e+02,0.000000e+00
5.889919e-13,3.000000e+01,4.631449e-05,6.050899e-10,9.253232e+02,0.000000e+00
6.451821e-13,3.000000e+01,5.052965e-05,6.602007e-10,9.253453e+02,0.000000e+00
7.067329e-13,3.000000e+01,5.514635e-05,7.205691e-10,9.253695e+02,0.000000e+00
7.741556e-13,3.000000e+01,6.020277e-05,7.866967e-10,9.253960e+02,0.000000e+00
8.480106e-13,3.000000e+01,6.574073e-05,8.591329e-10,9.254250e+02,0.000000e+00
9.289113e-13,3.000000e+01,7.180598e-05,9.384795e-10,9.254568e+02,0.000000e+00
1.017530e-12,3.000000e+01,7.844864e-05,1.025396e-09,9.254917e+02,0.000000e+00
1.114603e-12,3.000000e+01,8.572353e-05,1.120604e-09,9.255298e+02,0.000000e+00
1.220937e-12,3.000000e+01,9.369069e-05,1.224895e-09,9.255716e+02,0.000000e+00
1.337415e-12,3.000000e+01,1.024158e-04,1.339136e-09,9.256174e+02,0.000000e+00
1.465005e-12,3.000000e+01,1.119707e-04,1.464275e-09,9.256675e+02,0.000000e+00
1.604768e-12,3.000000e+01,1.224342e-04,1.601353e-09,9.257225e+02,0.000000e+00
1.757864e-12,3.000000e+01,1.338922e-04,1.751508e-09,9.257826e+02,0.000000e+00
1.925565e-12,3.000000e+01,1.464389e-04,1.915988e-09,9.258486e+02,0.000000e+00
2.109265e-12,3.000000e+01,1.601773e-04,2.096159e-09,9.259208e+02,0.000000e+00
2.310490e-12,3.000000e+01,1.752200e-04,2.293519e-09,9.259998e+02,0.000000e+00
2.530913e-12,3.000000e+01,1.916903e-04,2.509706e-09,9.260865e+02,0.000000e+00
2.772363e-12,3.000000e+01,2.097227e-04,2.746519e-09,9.261814e+02,0.000000e+00
3.036849e-12,3.000000e+01,2.294646e-04,3.005923e-09,9.262853e+02,0.000000e+00
3.326566e-12,3.000000e+01,2.510768e-04,3.290075e-09,9.263992e+02,0.000000e+00
3.643922e-12,3.000000e+01,2.747352e-04,3.601335e-09,9.265239e+02,0.000000e+00
3.991555e-12,3.000000e+01,3.006318e-04,3.942290e-09,9.266606e+02,0.000000e+00
4.372352e-12,3.000000e+01,3.289766e-04,4.315772e-09,9.268102e+02,0.000000e+00
4.789477e-12,3.000000e+01,3.587137e-04,4.706522e-09,9.269334e+02,0.000000e+00
5.246396e-12,3.000000e+01,3.907443e-04,5.129046e-09,9.270561e+02,0.000000e+00
5.746906e-12,3.000000e+01,4.257980e-04,5.591878e-09,9.271905e+02,0.000000e+00
6.295164e-12,3.000000e+01,4.641571e-04,6.098865e-09,9.273377e+02,0.000000e+00
6.895727e-12,3.000000e+01,5.061290e-04,6.654219e-09,9.274990e+02,0.000000e+00
7.553583e-12,3.000000e+01,5.520492e-04,7.262554e-09,9.276756e+02,0.000000e+00
8.274200e-12,3.000000e+01,6.022834e-04,7.928924e-09,9.278691e+02,0.000000e+00
9.063564e-12,3.000000e+01,6.572299e-04,8.658867e-09,9.280811e+02,0.000000e+00
9.928234e-12,3.000000e+01,7.173225e-04,9.458447e-09,9.283132e+02,0.000000e+00
1.087539e-11,3.000000e+01,7.830331e-04,1.033431e-08,9.285676e+02,0.000000e+00
1.191291e-11,3.000000e+01,8.415501e-04,1.108393e-08,9.286477e+02,0.000000e+00
1.304941e-11,3.000000e+01,9.012474e-04,1.187762e-08,9.287095e+02,0.000000e+00
1.429434e-11,3.000000e+01,9.665543e-04,1.274703e-08,9.287771e+02,0.000000e+00
1.565802e-11,3.000000e+01,1.037989e-03,1.369938e-08,9.288513e+02,0.000000e+00
1.715181e-11,3.000000e+01,1.116116e-03,1.474258e-08,9.289325e+02,0.000000e+00
1.878810e-11,3.000000e+01,1.201549e-03,1.588531e-08,9.290214e+02,0.000000e+00
2.058050e-11,3.000000e+01,1.294956e-03,1.713706e-08,9.291188e+02,0.000000e+00
2.254389e-11,3.000000e+01,1.397064e-03,1.850822e-08,9.292256e+02,0.000000e+00
2.469459e-11,3.000000e+01,1.508662e-03,2.001019e-08,9.293425e+02,0.000000e+00
2.705047e-11,3.000000e+01,1.630604e-03,2.165545e-08,9.294706e+02,0.000000e+00
2.963111e-11,3.000000e+01,1.763820e-03,2.345767e-08,9.296108e+02,0.000000e+00
3.245793e-11,3.000000e+01,1.909315e-03,2.543183e-08,9.297645e+02,0.000000e+00
3.555444e-11,3.000000e+01,2.068176e-03,2.759432e-08,9.299328e+02,0.000000e+00
3.894636e-11,3.000000e+01,2.241579e-03,2.996311e-08,9.301172e+02,0.000000e+00
4.266187e-11,3.000000e+01,2.430792e-03,3.255788e-08,9.303192e+02,0.000000e+00
4.673183e-11,3.000000e+01,2.611395e-03,3.481219e-08,9.303869e+02,0.000000e+00
5.119008e-11,3.000000e+01,2.785161e-03,3.718090e-08,9.304347e+02,0.000000e+00
5.607365e-11,3.000000e+01,2.974944e-03,3.977559e-08,9.304871e+02,0.000000e+00
6.142311e-11,3.000000e+01,3.182163e-03,4.261782e-08,9.305445e+02,0.000000e+00
6.728291e-11,3.000000e+01,3.408351e-03,4.573120e-08,9.306074e+02,0.000000e+00
7.370175e-11,3.000000e+01,3.655163e-03,4.914159e-08,9.306762e+02,0.000000e+00
8.073294e-11,3.000000e+01,3.924383e-03,5.287734e-08,9.307517e+02,0.000000e+00
8.843492e-11,3.000000e+01,4.217929e-03,5.696949e-08,9.308343e+02,0.000000e+00
9.687166e-11,3.000000e+01,4.537862e-03,6.145202e-08,9.309248e+02,0.000000e+00
1.061133e-10,3.000000e+01,4.886390e-03,6.636220e-08,9.310240e+02,0.000000e+00
1.162366e-10,3.000000e+01,5.265875e-03,7.174080e-08,9.311326e+02,0.000000e+00
