p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095789e-15,3.000000e+01,5.770452e-07,7.534333e-12,9.210319e+02,0.000000e+00
1.200753e-15,3.000000e+01,6.302848e-07,8.229512e-12,9.211467e+02,0.000000e+00
1.315771e-15,3.000000e+01,6.886234e-07,8.991281e-12,9.212725e+02,0.000000e+00
1.441807e-15,3.000000e+01,7.525495e-07,9.826018e-12,9.214104e+02,0.000000e+00
1.579915e-15,3.000000e+01,8.225981e-07,1.074071e-11,9.215614e+02,0.000000e+00
1.731253e-15,3.000000e+01,8.993554e-07,1.174303e-11,9.217270e+02,0.000000e+00
1.897088e-15,3.000000e+01,9.834638e-07,1.284135e-11,9.219083e+02,0.000000e+00
2.078807e-15,3.000000e+01,1.075627e-06,1.404488e-11,9.221071e+02,0.000000e+00
2.277933e-15,3.000000e+01,1.176617e-06,1.536369e-11,9.223249e+02,0.000000e+00
2.496133e-15,3.000000e+01,1.287278e-06,1.680884e-11,9.225635e+02,0.000000e+00
2.735234e-15,3.000000e+01,1.408537e-06,1.839241e-11,9.228250e+02,0.000000e+00
2.997238e-15,3.000000e+01,1.541407e-06,2.012766e-11,9.231116e+02,0.000000e+00
3.284339e-15,3.000000e+01,1.687001e-06,2.202914e-11,9.234256e+02,0.000000e+00
3.598941e-15,3.000000e+01,1.846536e-06,2.411276e-11,9.237697e+02,0.000000e+00
3.943679e-15,3.000000e+01,2.021348e-06,2.639596e-11,9.241468e+02,0.000000e+00
4.321438e-15,3.000000e+01,2.212897e-06,2.889786e-11,9.245599e+02,0.000000e+00
4.735383e-15,3.000000e+01,2.422786e-06,3.163942e-11,9.250127e+02,0.000000e+00
5.188978e-15,3.000000e+01,2.489326e-06,3.250183e-11,9.250938e+02,0.000000e+00
5.686023e-15,3.000000e+01,2.526662e-06,3.298933e-11,9.250940e+02,0.000000e+00
6.230679e-15,3.000000e+01,2.567574e-06,3.352352e-11,9.250942e+02,0.000000e+00
6.827507e-15,3.000000e+01,2.612406e-06,3.410889e-11,9.250944e+02,0.000000e+00
7.481504e-15,3.000000e+01,2.661531e-06,3.475032e-11,9.250947e+02,0.000000e+00
8.198147e-15,3.000000e+01,2.715362e-06,3.545320e-11,9.250950e+02,0.000000e+00
8.983436e-15,3.000000e+01,2.774350e-06,3.622340e-11,9.250953e+02,0.000000e+00
9.843946e-15,3.000000e+01,2.838988e-06,3.706738e-11,9.250956e+02,0.000000e+00
1.078688e-14,3.000000e+01,2.909817e-06,3.799220e-11,9.250960e+02,0.000000e+00
1.182014e-14,3.000000e+01,2.987431e-06,3.900562e-11,9.250964e+02,0.000000e+00
1.295238e-14,3.000000e+01,3.072479e-06,4.011610e-11,9.250968e+02,0.000000e+00
1.419307e-14,3.000000e+01,3.165673e-06,4.133296e-11,9.250973e+02,0.000000e+00
1.555260e-14,3.000000e+01,3.267794e-06,4.266637e-11,9.250979e+02,0.000000e+00
1.704236e-14,3.000000e+01,3.379697e-06,4.412752e-11,9.250984e+02,0.000000e+00
1.867483e-14,3.000000e+01,3.502318e-06,4.572862e-11,9.250991e+02,0.000000e+00
2.046366e-14,3.000000e+01,3.636684e-06,4.748309e-11,9.250998e+02,0.000000e+00
2.242385e-14,3.000000e+01,3.783921e-06,4.940562e-11,9.251006e+02,0.000000e+00
2.457180e-14,3.000000e+01,3.945260e-06,5.151231e-11,9.251014e+02,0.000000e+00
2.692550e-14,3.000000e+01,4.122054e-06,5.382079e-11,9.251023e+02,0.000000e+00
2.950465e-14,3.000000e+01,4.315780e-06,5.635040e-11,9.251033e+02,0.000000e+00
3.233086e-14,3.000000e+01,4.528063e-06,5.912232e-11,9.251044e+02,0.000000e+00
3.542779e-14,3.000000e+01,4.760678e-06,6.215976e-11,9.251057e+02,0.000000e+00
3.882136e-14,3.000000e+01,5.015573e-06,6.548814e-11,9.251070e+02,0.000000e+00
4.254001e-14,3.000000e+01,5.294882e-06,6.913535e-11,9.251085e+02,0.000000e+00
4.661485e-14,3.000000e+01,5.600943e-06,7.313192e-11,9.251101e+02,0.000000e+00
5.108002e-14,3.000000e+01,5.936318e-06,7.751132e-11,9.251118e+02,0.000000e+00
5.597291e-14,3.000000e+01,6.303815e-06,8.231021e-11,9.251137e+02,0.000000e+00
6.133447e-14,3.000000e+01,6.706509e-06,8.756878e-11,9.251158e+02,0.000000e+00
