p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.096480e-15,3.000000e+01,5.773960e-07,7.538914e-12,9.210327e+02,0.000000e+00
1.202269e-15,3.000000e+01,6.310537e-07,8.239553e-12,9.211484e+02,0.000000e+00
1.318264e-15,3.000000e+01,6.898878e-07,9.007790e-12,9.212752e+02,0.000000e+00
1.445450e-15,3.000000e+01,7.543974e-07,9.850147e-12,9.214144e+02,0.000000e+00
1.584907e-15,3.000000e+01,8.251299e-07,1.077377e-11,9.215669e+02,0.000000e+00
1.737819e-15,3.000000e+01,9.026856e-07,1.178651e-11,9.217341e+02,0.000000e+00
1.905484e-15,3.000000e+01,9.877225e-07,1.289696e-11,9.219175e+02,0.000000e+00
2.089326e-15,3.000000e+01,1.080962e-06,1.411455e-11,9.221186e+02,0.000000e+00
2.290904e-15,3.000000e+01,1.183196e-06,1.544960e-11,9.223391e+02,0.000000e+00
2.511931e-15,3.000000e+01,1.295290e-06,1.691347e-11,9.225808e+02,0.000000e+00
2.754282e-15,3.000000e+01,1.418197e-06,1.851857e-11,9.228459e+02,0.000000e+00
3.020016e-15,3.000000e+01,1.552958e-06,2.027852e-11,9.231365e+02,0.000000e+00
3.311388e-15,3.000000e+01,1.700718e-06,2.220828e-11,9.234552e+02,0.000000e+00
3.630871e-15,3.000000e+01,1.862728e-06,2.432422e-11,9.238046e+02,0.000000e+00
3.981178e-15,3.000000e+01,2.040362e-06,2.664431e-11,9.241878e+02,0.000000e+00
4.365282e-15,3.000000e+01,2.235128e-06,2.918824e-11,9.246079e+02,0.000000e+00
4.786445e-15,3.000000e+01,2.448677e-06,3.197761e-11,9.250685e+02,0.000000e+00
5.248242e-15,3.000000e+01,2.493777e-06,3.255996e-11,9.250938e+02,0.000000e+00
5.754593e-15,3.000000e+01,2.531812e-06,3.305658e-11,9.250940e+02,0.000000e+00
6.309797e-15,3.000000e+01,2.573517e-06,3.360112e-11,9.250942e+02,0.000000e+00
6.918567e-15,3.000000e+01,2.619246e-06,3.419820e-11,9.250945e+02,0.000000e+00
7.586072e-15,3.000000e+01,2.669386e-06,3.485288e-11,9.250947e+02,0.000000e+00
8.317977e-15,3.000000e+01,2.724364e-06,3.557072e-11,9.250950e+02,0.000000e+00
9.120497e-15,3.000000e+01,2.784645e-06,3.635783e-11,9.250953e+02,0.000000e+00
1.000044e-14,3.000000e+01,2.850743e-06,3.722087e-11,9.250957e+02,0.000000e+00
1.096529e-14,3.000000e+01,2.923218e-06,3.816718e-11,9.250961e+02,0.000000e+00
1.202322e-14,3.000000e+01,3.002685e-06,3.920479e-11,9.250965e+02,0.000000e+00
1.318322e-14,3.000000e+01,3.089818e-06,4.034251e-11,9.250969e+02,0.000000e+00
1.445514e-14,3.000000e+01,3.185358e-06,4.158999e-11,9.250974e+02,0.000000e+00
1.584978e-14,3.000000e+01,3.290116e-06,4.295784e-11,9.250980e+02,0.000000e+00
1.737896e-14,3.000000e+01,3.404980e-06,4.445765e-11,9.250986e+02,0.000000e+00
1.905569e-14,3.000000e+01,3.530926e-06,4.610217e-11,9.250992e+02,0.000000e+00
2.089418e-14,3.000000e+01,3.669022e-06,4.790534e-11,9.251000e+02,0.000000e+00
2.291006e-14,3.000000e+01,3.820442e-06,4.988249e-11,9.251007e+02,0.000000e+00
2.512042e-14,3.000000e+01,3.986469e-06,5.205040e-11,9.251016e+02,0.000000e+00
2.754405e-14,3.000000e+01,4.168515e-06,5.442746e-11,9.251026e+02,0.000000e+00
3.020150e-14,3.000000e+01,4.368122e-06,5.703387e-11,9.251036e+02,0.000000e+00
3.311534e-14,3.000000e+01,4.586987e-06,5.989174e-11,9.251048e+02,0.000000e+00
3.631032e-14,3.000000e+01,4.826966e-06,6.302533e-11,9.251060e+02,0.000000e+00
3.981354e-14,3.000000e+01,5.090096e-06,6.646126e-11,9.251074e+02,0.000000e+00
4.365476e-14,3.000000e+01,5.378611e-06,7.022869e-11,9.251089e+02,0.000000e+00
4.786658e-14,3.000000e+01,5.694959e-06,7.435960e-11,9.251106e+02,0.000000e+00
5.248475e-14,3.000000e+01,6.041825e-06,7.888906e-11,9.251124e+02,0.000000e+00
5.754849e-14,3.000000e+01,6.422153e-06,8.385552e-11,9.251144e+02,0.000000e+00
6.310077e-14,3.000000e+01,6.839170e-06,8.930114e-11,9.251165e+02,0.000000e+00
6.918874e-14,3.000000e+01,7.296415e-06,9.527217e-11,9.251189e+02,0.000000e+00
7.586408e-14,3.000000e+01,7.797768e-06,1.018193e-10,9.251216e+02,0.000000e+00
8.318346e-14,3.000000e+01,8.347483e-06,1.089980e-10,9.251244e+02,0.000000e+00
9.120901e-14,3.000000e+01,8.950225e-06,1.168694e-10,9.251276e+02,0.000000e+00
1.000089e-13,3.000000e+01,9.611107e-06,1.255002e-10,9.251310e+02,0.000000e+00
1.096577e-13,3.000000e+01,1.033574e-05,1.349638e-10,9.251348e+02,0.000000e+00
1.202375e-13,3.000000e+01,1.113026e-05,1.453403e-10,9.251390e+02,0.000000e+00
1.318381e-13,3.000000e+01,1.200142e-05,1.567180e-10,9.251436e+02,0.000000e+00
1.445578e-13,3.000000e+01,1.295660e-05,1.691934e-10,9.251486e+02,0.000000e+00
1.585048e-13,3.000000e+01,1.400391e-05,1.828725e-10,9.251540e+02,0.000000e+00
1.737973e-13,3.000000e+01,1.515223e-05,1.978712e-10,9.251601e+02,0.000000e+00
1.905653e-13,3.000000e+01,1.641129e-05,2.143171e-10,9.251666e+02,0.000000e+00
2.089511e-13,3.000000e+01,1.779178e-05,2.323497e-10,9.251739e+02,0.000000e+00
2.291107e-13,3.000000e+01,1.930539e-05,2.521221e-10,9.251818e+02,0.000000e+00
2.512154e-13,3.000000e+01,2.096495e-05,2.738021e-10,9.251905e+02,0.000000e+00
2.754527e-13,3.000000e+01,2.278454e-05,2.975738e-10,9.252000e+02,0.000000e+00
3.020284e-13,3.000000e+01,2.477958e-05,3.236390e-10,9.252104e+02,0.000000e+00
3.311681e-13,3.000000e+01,2.696696e-05,3.522189e-10,9.252219e+02,0.000000e+00
3.631193e-13,3.000000e+01,2.936522e-05,3.835563e-10,9.252345e+02,0.000000e+00
3.981531e-13,3.000000e+01,3.199467e-05,4.179171e-10,9.252482e+02,0.000000e+00
4.365669e-13,3.000000e+01,3.487758e-05,4.555931e-10,9.252633e+02,0.000000e+00
4.786870e-13,3.000000e+01,3.803836e-05,4.969040e-10,9.252799e+02,0.000000e+00
5.248708e-13,3.000000e+01,4.150375e-05,5.422006e-10,9.252980e+02,0.000000e+00
5.755104e-13,3.000000e+01,4.530308e-05,5.918674e-10,9.253179e+02,0.000000e+00
6.310357e-13,3.000000e+01,4.946850e-05,6.463261e-10,9.253398e+02,0.000000e+00
6.919181e-13,3.000000e+01,5.403521e-05,7.060389e-10,9.253637e+02,0.000000e+00
7.586745e-13,3.000000e+01,5.904182e-05,7.715129e-10,9.253899e+02,0.000000e+00
8.318715e-13,3.000000e+01,6.453063e-05,8.433038e-10,9.254187e+02,0.000000e+00
9.121306e-13,3.000000e+01,7.054799e-05,9.220211e-10,9.254502e+02,0.000000e+00
1.000133e-12,3.000000e+01,7.714470e-05,1.008333e-09,9.254848e+02,0.000000e+00
