p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.097398e-15,3.000000e+01,5.778615e-07,7.544993e-12,9.210337e+02,0.000000e+00
1.204282e-15,3.000000e+01,6.320752e-07,8.252890e-12,9.211506e+02,0.000000e+00
1.321577e-15,3.000000e+01,6.915684e-07,9.029736e-12,9.212789e+02,0.000000e+00
1.450296e-15,3.000000e+01,7.568554e-07,9.882244e-12,9.214197e+02,0.000000e+00
1.591552e-15,3.000000e+01,8.285003e-07,1.081779e-11,9.215742e+02,0.000000e+00
1.746566e-15,3.000000e+01,9.071220e-07,1.184445e-11,9.217437e+02,0.000000e+00
1.916679e-15,3.000000e+01,9.934000e-07,1.297110e-11,9.219298e+02,0.000000e+00
2.103359e-15,3.000000e+01,1.088080e-06,1.420749e-11,9.221339e+02,0.000000e+00
2.308223e-15,3.000000e+01,1.191979e-06,1.556430e-11,9.223580e+02,0.000000e+00
2.533039e-15,3.000000e+01,1.305995e-06,1.705327e-11,9.226039e+02,0.000000e+00
2.779752e-15,3.000000e+01,1.431114e-06,1.868725e-11,9.228737e+02,0.000000e+00
3.050494e-15,3.000000e+01,1.568415e-06,2.048038e-11,9.231699e+02,0.000000e+00
3.347607e-15,3.000000e+01,1.719084e-06,2.244816e-11,9.234948e+02,0.000000e+00
3.673657e-15,3.000000e+01,1.884424e-06,2.460760e-11,9.238514e+02,0.000000e+00
4.031464e-15,3.000000e+01,2.065861e-06,2.697736e-11,9.242428e+02,0.000000e+00
4.424121e-15,3.000000e+01,2.264963e-06,2.957793e-11,9.246723e+02,0.000000e+00
4.855022e-15,3.000000e+01,2.464240e-06,3.217429e-11,9.250937e+02,0.000000e+00
5.327891e-15,3.000000e+01,2.499760e-06,3.263808e-11,9.250938e+02,0.000000e+00
5.846817e-15,3.000000e+01,2.538740e-06,3.314704e-11,9.250940e+02,0.000000e+00
6.416286e-15,3.000000e+01,2.581516e-06,3.370556e-11,9.250943e+02,0.000000e+00
7.041220e-15,3.000000e+01,2.628459e-06,3.431849e-11,9.250945e+02,0.000000e+00
7.727021e-15,3.000000e+01,2.679973e-06,3.499112e-11,9.250948e+02,0.000000e+00
8.479618e-15,3.000000e+01,2.736505e-06,3.572926e-11,9.250951e+02,0.000000e+00
9.305516e-15,3.000000e+01,2.798543e-06,3.653929e-11,9.250954e+02,0.000000e+00
1.021186e-14,3.000000e+01,2.866623e-06,3.742822e-11,9.250958e+02,0.000000e+00
1.120647e-14,3.000000e+01,2.941334e-06,3.840373e-11,9.250961e+02,0.000000e+00
1.229796e-14,3.000000e+01,3.023322e-06,3.947425e-11,9.250966e+02,0.000000e+00
1.349576e-14,3.000000e+01,3.113294e-06,4.064904e-11,9.250970e+02,0.000000e+00
1.481022e-14,3.000000e+01,3.212030e-06,4.193825e-11,9.250976e+02,0.000000e+00
1.625270e-14,3.000000e+01,3.320382e-06,4.335302e-11,9.250981e+02,0.000000e+00
1.783568e-14,3.000000e+01,3.439286e-06,4.490560e-11,9.250988e+02,0.000000e+00
1.957285e-14,3.000000e+01,3.569771e-06,4.660939e-11,9.250994e+02,0.000000e+00
2.147920e-14,3.000000e+01,3.712965e-06,4.847912e-11,9.251002e+02,0.000000e+00
2.357123e-14,3.000000e+01,3.870105e-06,5.053097e-11,9.251010e+02,0.000000e+00
2.586703e-14,3.000000e+01,4.042549e-06,5.278266e-11,9.251019e+02,0.000000e+00
2.838643e-14,3.000000e+01,4.231788e-06,5.525366e-11,9.251029e+02,0.000000e+00
3.115121e-14,3.000000e+01,4.439457e-06,5.796533e-11,9.251040e+02,0.000000e+00
3.418527e-14,3.000000e+01,4.667351e-06,6.094111e-11,9.251052e+02,0.000000e+00
3.751485e-14,3.000000e+01,4.917440e-06,6.420673e-11,9.251065e+02,0.000000e+00
4.116873e-14,3.000000e+01,5.191885e-06,6.779041e-11,9.251079e+02,0.000000e+00
4.517848e-14,3.000000e+01,5.493058e-06,7.172314e-11,9.251095e+02,0.000000e+00
4.957878e-14,3.000000e+01,5.823561e-06,7.603891e-11,9.251112e+02,0.000000e+00
5.440765e-14,3.000000e+01,6.186252e-06,8.077502e-11,9.251131e+02,0.000000e+00
5.970685e-14,3.000000e+01,6.584263e-06,8.597242e-11,9.251152e+02,0.000000e+00
6.552219e-14,3.000000e+01,7.021034e-06,9.167604e-11,9.251175e+02,0.000000e+00
7.190392e-14,3.000000e+01,7.500340e-06,9.793518e-11,9.251200e+02,0.000000e+00
7.890722e-14,3.000000e+01,8.026321e-06,1.048040e-10,9.251228e+02,0.000000e+00
8.659263e-14,3.000000e+01,8.603523e-06,1.123417e-10,9.251258e+02,0.000000e+00
9.502659e-14,3.000000e+01,9.236932e-06,1.206137e-10,9.251291e+02,0.000000e+00
1.042820e-13,3.000000e+01,9.932020e-06,1.296913e-10,9.251327e+02,0.000000e+00
1.144389e-13,3.000000e+01,1.069479e-05,1.396530e-10,9.251367e+02,0.000000e+00
1.255850e-13,3.000000e+01,1.153184e-05,1.505850e-10,9.251411e+02,0.000000e+00
1.378167e-13,3.000000e+01,1.245039e-05,1.625818e-10,9.251459e+02,0.000000e+00
1.512398e-13,3.000000e+01,1.345837e-05,1.757470e-10,9.251512e+02,0.000000e+00
1.659702e-13,3.000000e+01,1.456450e-05,1.901945e-10,9.251570e+02,0.000000e+00
1.821354e-13,3.000000e+01,1.577832e-05,2.060492e-10,9.251633e+02,0.000000e+00
1.998751e-13,3.000000e+01,1.711031e-05,2.234480e-10,9.251703e+02,0.000000e+00
2.193425e-13,3.000000e+01,1.857198e-05,2.425415e-10,9.251780e+02,0.000000e+00
2.407060e-13,3.000000e+01,2.017595e-05,2.634946e-10,9.251863e+02,0.000000e+00
2.641503e-13,3.000000e+01,2.193604e-05,2.864886e-10,9.251956e+02,0.000000e+00
2.898781e-13,3.000000e+01,2.386747e-05,3.117221e-10,9.252057e+02,0.000000e+00
3.181116e-13,3.000000e+01,2.598688e-05,3.394133e-10,9.252168e+02,0.000000e+00
3.490951e-13,3.000000e+01,2.831258e-05,3.698015e-10,9.252289e+02,0.000000e+00
3.830963e-13,3.000000e+01,3.086461e-05,4.031495e-10,9.252423e+02,0.000000e+00
4.204091e-13,3.000000e+01,3.366498e-05,4.397456e-10,9.252570e+02,0.000000e+00
4.613561e-13,3.000000e+01,3.673785e-05,4.799060e-10,9.252731e+02,0.000000e+00
5.062913e-13,3.000000e+01,4.010968e-05,5.239780e-10,9.252907e+02,0.000000e+00
5.556031e-13,3.000000e+01,4.380955e-05,5.723425e-10,9.253101e+02,0.000000e+00
6.097178e-13,3.000000e+01,4.786932e-05,6.254177e-10,9.253314e+02,0.000000e+00
6.691031e-13,3.000000e+01,5.232395e-05,6.836622e-10,9.253547e+02,0.000000e+00
7.342724e-13,3.000000e+01,5.721179e-05,7.475796e-10,9.253803e+02,0.000000e+00
8.057891e-13,3.000000e+01,6.257490e-05,8.177225e-10,9.254084e+02,0.000000e+00
8.842714e-13,3.000000e+01,6.845939e-05,8.946972e-10,9.254393e+02,0.000000e+00
9.703977e-13,3.000000e+01,7.491587e-05,9.791690e-10,9.254731e+02,0.000000e+00
1.064913e-12,3.000000e+01,8.199980e-05,1.071868e-09,9.255103e+02,0.000000e+00
1.168633e-12,3.000000e+01,8.977200e-05,1.173596e-09,9.255511e+02,0.000000e+00
1.282456e-12,3.000000e+01,9.829918e-05,1.285232e-09,9.255958e+02,0.000000e+00
1.407364e-12,3.000000e+01,1.076545e-04,1.407741e-09,9.256449e+02,0.000000e+00
1.544439e-12,3.000000e+01,1.179180e-04,1.542183e-09,9.256988e+02,0.000000e+00
1.694864e-12,3.000000e+01,1.291776e-04,1.689718e-09,9.257579e+02,0.000000e+00
