p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.097961e-15,3.000000e+01,5.781472e-07,7.548723e-12,9.210343e+02,0.000000e+00
1.205519e-15,3.000000e+01,6.327023e-07,8.261079e-12,9.211519e+02,0.000000e+00
1.323613e-15,3.000000e+01,6.926010e-07,9.043219e-12,9.212811e+02,0.000000e+00
1.453276e-15,3.000000e+01,7.583666e-07,9.901977e-12,9.214229e+02,0.000000e+00
1.595641e-15,3.000000e+01,8.305738e-07,1.084486e-11,9.215786e+02,0.000000e+00
1.751952e-15,3.000000e+01,9.098533e-07,1.188011e-11,9.217496e+02,0.000000e+00
1.923575e-15,3.000000e+01,9.968976e-07,1.301678e-11,9.219373e+02,0.000000e+00
2.112011e-15,3.000000e+01,1.092467e-06,1.426479e-11,9.221434e+02,0.000000e+00
2.318906e-15,3.000000e+01,1.197397e-06,1.563506e-11,9.223697e+02,0.000000e+00
2.546069e-15,3.000000e+01,1.312603e-06,1.713956e-11,9.226182e+02,0.000000e+00
2.795485e-15,3.000000e+01,1.439092e-06,1.879145e-11,9.228909e+02,0.000000e+00
3.069334e-15,3.000000e+01,1.577969e-06,2.060516e-11,9.231905e+02,0.000000e+00
3.370010e-15,3.000000e+01,1.730445e-06,2.259654e-11,9.235193e+02,0.000000e+00
3.700140e-15,3.000000e+01,1.897853e-06,2.478300e-11,9.238804e+02,0.000000e+00
4.062611e-15,3.000000e+01,2.081655e-06,2.718364e-11,9.242769e+02,0.000000e+00
4.460589e-15,3.000000e+01,2.283454e-06,2.981946e-11,9.247121e+02,0.000000e+00
4.897554e-15,3.000000e+01,2.467435e-06,3.221601e-11,9.250937e+02,0.000000e+00
5.377325e-15,3.000000e+01,2.503473e-06,3.268656e-11,9.250939e+02,0.000000e+00
5.904094e-15,3.000000e+01,2.543042e-06,3.320321e-11,9.250941e+02,0.000000e+00
6.482466e-15,3.000000e+01,2.586487e-06,3.377047e-11,9.250943e+02,0.000000e+00
7.117497e-15,3.000000e+01,2.634188e-06,3.439331e-11,9.250945e+02,0.000000e+00
7.814736e-15,3.000000e+01,2.686562e-06,3.507715e-11,9.250948e+02,0.000000e+00
8.580277e-15,3.000000e+01,2.744066e-06,3.582799e-11,9.250951e+02,0.000000e+00
9.420812e-15,3.000000e+01,2.807204e-06,3.665237e-11,9.250954e+02,0.000000e+00
1.034369e-14,3.000000e+01,2.876526e-06,3.755752e-11,9.250958e+02,0.000000e+00
1.135697e-14,3.000000e+01,2.952639e-06,3.855134e-11,9.250962e+02,0.000000e+00
1.246951e-14,3.000000e+01,3.036208e-06,3.964251e-11,9.250966e+02,0.000000e+00
1.369104e-14,3.000000e+01,3.127963e-06,4.084057e-11,9.250971e+02,0.000000e+00
1.503223e-14,3.000000e+01,3.228706e-06,4.215600e-11,9.250977e+02,0.000000e+00
1.650481e-14,3.000000e+01,3.339318e-06,4.360028e-11,9.250982e+02,0.000000e+00
1.812164e-14,3.000000e+01,3.460765e-06,4.518606e-11,9.250989e+02,0.000000e+00
1.989686e-14,3.000000e+01,3.594109e-06,4.692717e-11,9.250996e+02,0.000000e+00
2.184598e-14,3.000000e+01,3.740515e-06,4.883885e-11,9.251003e+02,0.000000e+00
2.398604e-14,3.000000e+01,3.901262e-06,5.093780e-11,9.251012e+02,0.000000e+00
2.633574e-14,3.000000e+01,4.077755e-06,5.324236e-11,9.251021e+02,0.000000e+00
2.891562e-14,3.000000e+01,4.271537e-06,5.577269e-11,9.251031e+02,0.000000e+00
3.174823e-14,3.000000e+01,4.484300e-06,5.855088e-11,9.251042e+02,0.000000e+00
3.485833e-14,3.000000e+01,4.717905e-06,6.160123e-11,9.251054e+02,0.000000e+00
3.827309e-14,3.000000e+01,4.974392e-06,6.495040e-11,9.251068e+02,0.000000e+00
4.202237e-14,3.000000e+01,5.256002e-06,6.862766e-11,9.251083e+02,0.000000e+00
4.613894e-14,3.000000e+01,5.565197e-06,7.266514e-11,9.251099e+02,0.000000e+00
5.065876e-14,3.000000e+01,5.904678e-06,7.709815e-11,9.251117e+02,0.000000e+00
5.562136e-14,3.000000e+01,6.277411e-06,8.196541e-11,9.251136e+02,0.000000e+00
6.107010e-14,3.000000e+01,6.686652e-06,8.730948e-11,9.251157e+02,0.000000e+00
6.705260e-14,3.000000e+01,7.135978e-06,9.317706e-11,9.251181e+02,0.000000e+00
7.362116e-14,3.000000e+01,7.629313e-06,9.961943e-11,9.251207e+02,0.000000e+00
8.083318e-14,3.000000e+01,8.170968e-06,1.066929e-10,9.251235e+02,0.000000e+00
8.875170e-14,3.000000e+01,8.765675e-06,1.144593e-10,9.251266e+02,0.000000e+00
9.744592e-14,3.000000e+01,9.418628e-06,1.229865e-10,9.251300e+02,0.000000e+00
1.069918e-13,3.000000e+01,1.013553e-05,1.323491e-10,9.251338e+02,0.000000e+00
1.174729e-13,3.000000e+01,1.092264e-05,1.426288e-10,9.251379e+02,0.000000e+00
1.289807e-13,3.000000e+01,1.178684e-05,1.539155e-10,9.251424e+02,0.000000e+00
1.416158e-13,3.000000e+01,1.273568e-05,1.663079e-10,9.251474e+02,0.000000e+00
1.554887e-13,3.000000e+01,1.377743e-05,1.799143e-10,9.251529e+02,0.000000e+00
1.707205e-13,3.000000e+01,1.492120e-05,1.948535e-10,9.251588e+02,0.000000e+00
1.874445e-13,3.000000e+01,1.617696e-05,2.112563e-10,9.251654e+02,0.000000e+00
2.058068e-13,3.000000e+01,1.755569e-05,2.292658e-10,9.251726e+02,0.000000e+00
2.259679e-13,3.000000e+01,1.906942e-05,2.490396e-10,9.251806e+02,0.000000e+00
2.481040e-13,3.000000e+01,2.073136e-05,2.707505e-10,9.251893e+02,0.000000e+00
