p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,1.878473e-07,2.452551e-12,9.198501e+02,0.000000e+00
1.103487e-15,3.000000e+01,2.049386e-07,2.675699e-12,9.198513e+02,0.000000e+00
1.217684e-15,3.000000e+01,2.237987e-07,2.921939e-12,9.198527e+02,0.000000e+00
1.343699e-15,3.000000e+01,2.446104e-07,3.193661e-12,9.198542e+02,0.000000e+00
1.482755e-15,3.000000e+01,2.675760e-07,3.493504e-12,9.198559e+02,0.000000e+00
1.636202e-15,3.000000e+01,2.929181e-07,3.824377e-12,9.198577e+02,0.000000e+00
1.805528e-15,3.000000e+01,3.208827e-07,4.189491e-12,9.198598e+02,0.000000e+00
1.992377e-15,3.000000e+01,3.517413e-07,4.592389e-12,9.198620e+02,0.000000e+00
2.198563e-15,3.000000e+01,3.857932e-07,5.036983e-12,9.198645e+02,0.000000e+00
2.426087e-15,3.000000e+01,4.233691e-07,5.527586e-12,9.198672e+02,0.000000e+00
2.677156e-15,3.000000e+01,4.648334e-07,6.068960e-12,9.198702e+02,0.000000e+00
2.954208e-15,3.000000e+01,5.105887e-07,6.666360e-12,9.198735e+02,0.000000e+00
3.259931e-15,3.000000e+01,5.610789e-07,7.325583e-12,9.198772e+02,0.000000e+00
3.597293e-15,3.000000e+01,6.167940e-07,8.053028e-12,9.198812e+02,0.000000e+00
3.969567e-15,3.000000e+01,6.782747e-07,8.855754e-12,9.198857e+02,0.000000e+00
4.380367e-15,3.000000e+01,7.461176e-07,9.741551e-12,9.198906e+02,0.000000e+00
4.833680e-15,3.000000e+01,8.209811e-07,1.071902e-11,9.198961e+02,0.000000e+00
5.333905e-15,3.000000e+01,9.035915e-07,1.179764e-11,9.199021e+02,0.000000e+00
5.885896e-15,3.000000e+01,9.947506e-07,1.298789e-11,9.199087e+02,0.000000e+00
6.495012e-15,3.000000e+01,1.095343e-06,1.430131e-11,9.199160e+02,0.000000e+00
7.167164e-15,3.000000e+01,1.206344e-06,1.575065e-11,9.199241e+02,0.000000e+00
7.908875e-15,3.000000e+01,1.328832e-06,1.734998e-11,9.199330e+02,0.000000e+00
8.727344e-15,3.000000e+01,1.463995e-06,1.911483e-11,9.199428e+02,0.000000e+00
9.630514e-15,3.000000e+01,1.613144e-06,2.106231e-11,9.199536e+02,0.000000e+00
1.062715e-14,3.000000e+01,1.777726e-06,2.321133e-11,9.199656e+02,0.000000e+00
1.172693e-14,3.000000e+01,1.959339e-06,2.558275e-11,9.199788e+02,0.000000e+00
1.294051e-14,3.000000e+01,2.159744e-06,2.819958e-11,9.199933e+02,0.000000e+00
1.427969e-14,3.000000e+01,2.380885e-06,3.108722e-11,9.200094e+02,0.000000e+00
1.575746e-14,3.000000e+01,2.624908e-06,3.427369e-11,9.200271e+02,0.000000e+00
1.738816e-14,3.000000e+01,2.894180e-06,3.778993e-11,9.200467e+02,0.000000e+00
1.918762e-14,3.000000e+01,3.191312e-06,4.167005e-11,9.200683e+02,0.000000e+00
2.117329e-14,3.000000e+01,3.519188e-06,4.595171e-11,9.200921e+02,0.000000e+00
2.336446e-14,3.000000e+01,3.880986e-06,5.067647e-11,9.201184e+02,0.000000e+00
2.578239e-14,3.000000e+01,4.280217e-06,5.589018e-11,9.201474e+02,0.000000e+00
2.845054e-14,3.000000e+01,4.720751e-06,6.164345e-11,9.201794e+02,0.000000e+00
3.139481e-14,3.000000e+01,5.206860e-06,6.799211e-11,9.202147e+02,0.000000e+00
3.464378e-14,3.000000e+01,5.743258e-06,7.499777e-11,9.202537e+02,0.000000e+00
