p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
4.447172e-04,7.135000e+00,1.038723e+00,2.345345e-03,7.335992e+00,4.138502e+02,0.000000e+00,3.873371e-01,2.000000e+00
4.577177e-04,7.125000e+00,1.044528e+00,2.378543e-03,7.464272e+00,4.161132e+02,0.000000e+00,3.880088e-01,2.000000e+00
4.710983e-04,7.115000e+00,1.050304e+00,2.412456e-03,7.596076e+00,4.184082e+02,0.000000e+00,3.886505e-01,2.000000e+00
4.848701e-04,7.100000e+00,1.054921e+00,2.447118e-03,7.731522e+00,4.207375e+02,0.000000e+00,3.892650e-01,2.000000e+00
4.990444e-04,7.090000e+00,1.060628e+00,2.482546e-03,7.870723e+00,4.231014e+02,0.000000e+00,3.898524e-01,2.000000e+00
5.136331e-04,7.080000e+00,1.066106e+00,2.518760e-03,8.013793e+00,4.255006e+02,0.000000e+00,3.904130e-01,2.000000e+00
5.286483e-04,7.065000e+00,1.070796e+00,2.555780e-03,8.160851e+00,4.279353e+02,0.000000e+00,3.909469e-01,2.000000e+00
5.441024e-04,7.055000e+00,1.076367e+00,2.593590e-03,8.311996e+00,4.304014e+02,0.000000e+00,3.914484e-01,2.000000e+00
5.600083e-04,7.040000e+00,1.080778e+00,2.632240e-03,8.467373e+00,4.329029e+02,0.000000e+00,3.919228e-01,2.000000e+00
5.763792e-04,7.030000e+00,1.086056e+00,2.671754e-03,8.627118e+00,4.354413e+02,0.000000e+00,3.923709e-01,2.000000e+00
5.932287e-04,7.015000e+00,1.090543e+00,2.712154e-03,8.791365e+00,4.380167e+02,0.000000e+00,3.927928e-01,2.000000e+00
6.105707e-04,7.000000e+00,1.094789e+00,2.753415e-03,8.960222e+00,4.406232e+02,0.000000e+00,3.931824e-01,2.000000e+00
6.284197e-04,6.985000e+00,1.098975e+00,2.795607e-03,9.133865e+00,4.432677e+02,0.000000e+00,3.935467e-01,2.000000e+00
6.467905e-04,6.975000e+00,1.104001e+00,2.838754e-03,9.312439e+00,4.459509e+02,0.000000e+00,3.938860e-01,2.000000e+00
6.656983e-04,6.960000e+00,1.108233e+00,2.882825e-03,9.496073e+00,4.486658e+02,0.000000e+00,3.941929e-01,2.000000e+00
6.851589e-04,6.945000e+00,1.112213e+00,2.927895e-03,9.684946e+00,4.514197e+02,0.000000e+00,3.944764e-01,2.000000e+00
7.051883e-04,6.930000e+00,1.116123e+00,2.973974e-03,9.879216e+00,4.542113e+02,0.000000e+00,3.947334e-01,2.000000e+00
7.258033e-04,6.915000e+00,1.119956e+00,3.021060e-03,1.007904e+01,4.570370e+02,0.000000e+00,3.949615e-01,2.000000e+00
7.470209e-04,6.900000e+00,1.123710e+00,3.069225e-03,1.028461e+01,4.599037e+02,0.000000e+00,3.951665e-01,2.000000e+00
7.688588e-04,6.885000e+00,1.127384e+00,3.118434e-03,1.049608e+01,4.628034e+02,0.000000e+00,3.953427e-01,2.000000e+00
7.913351e-04,6.870000e+00,1.130975e+00,3.168770e-03,1.071365e+01,4.657442e+02,0.000000e+00,3.954961e-01,2.000000e+00
8.144684e-04,6.855000e+00,1.134305e+00,3.220211e-03,1.093751e+01,4.687200e+02,0.000000e+00,3.956213e-01,2.000000e+00
8.382780e-04,6.835000e+00,1.136856e+00,3.272823e-03,1.116785e+01,4.717362e+02,0.000000e+00,3.957252e-01,2.000000e+00
8.627836e-04,6.820000e+00,1.140188e+00,3.326597e-03,1.140488e+01,4.747881e+02,0.000000e+00,3.958017e-01,2.000000e+00
8.880057e-04,6.805000e+00,1.143428e+00,3.381602e-03,1.164880e+01,4.778815e+02,0.000000e+00,3.958572e-01,2.000000e+00
9.139650e-04,6.790000e+00,1.146403e+00,3.437813e-03,1.189982e+01,4.810093e+02,0.000000e+00,3.958860e-01,2.000000e+00
9.406832e-04,6.770000e+00,1.148603e+00,3.495315e-03,1.215818e+01,4.841797e+02,0.000000e+00,3.958955e-01,2.000000e+00
9.681825e-04,6.755000e+00,1.151560e+00,3.554090e-03,1.242410e+01,4.873857e+02,0.000000e+00,3.958791e-01,2.000000e+00
9.964856e-04,6.735000e+00,1.153408e+00,3.614198e-03,1.269781e+01,4.906321e+02,0.000000e+00,3.958420e-01,2.000000e+00
1.025616e-03,6.720000e+00,1.156171e+00,3.675674e-03,1.297957e+01,4.939196e+02,0.000000e+00,3.957838e-01,2.000000e+00
1.055598e-03,6.700000e+00,1.157830e+00,3.738510e-03,1.326962e+01,4.972425e+02,0.000000e+00,3.957030e-01,2.000000e+00
1.086457e-03,6.685000e+00,1.160395e+00,3.802782e-03,1.356822e+01,5.006073e+02,0.000000e+00,3.956032e-01,2.000000e+00
1.118218e-03,6.665000e+00,1.161863e+00,3.868518e-03,1.387563e+01,5.040135e+02,0.000000e+00,3.954832e-01,2.000000e+00
1.150907e-03,6.650000e+00,1.164057e+00,3.935713e-03,1.419215e+01,5.074556e+02,0.000000e+00,3.953429e-01,2.000000e+00
1.184552e-03,6.630000e+00,1.165493e+00,4.004437e-03,1.451804e+01,5.109391e+02,0.000000e+00,3.951839e-01,2.000000e+00
1.219180e-03,6.610000e+00,1.166670e+00,4.074728e-03,1.485360e+01,5.144639e+02,0.000000e+00,3.950067e-01,2.000000e+00
1.254821e-03,6.595000e+00,1.168554e+00,4.146619e-03,1.519914e+01,5.180300e+02,0.000000e+00,3.948119e-01,2.000000e+00
1.291503e-03,6.575000e+00,1.169691e+00,4.220118e-03,1.555498e+01,5.216336e+02,0.000000e+00,3.945993e-01,2.000000e+00
1.329258e-03,6.555000e+00,1.170568e+00,4.295287e-03,1.592142e+01,5.252782e+02,0.000000e+00,3.943698e-01,2.000000e+00
1.368117e-03,6.535000e+00,1.171346e+00,4.372169e-03,1.629882e+01,5.289643e+02,0.000000e+00,3.941244e-01,2.000000e+00
1.408111e-03,6.515000e+00,1.172024e+00,4.450800e-03,1.668748e+01,5.326917e+02,0.000000e+00,3.938633e-01,2.000000e+00
1.449275e-03,6.500000e+00,1.173387e+00,4.531218e-03,1.708779e+01,5.364603e+02,0.000000e+00,3.935874e-01,2.000000e+00
1.491642e-03,6.480000e+00,1.173862e+00,4.613466e-03,1.750010e+01,5.402702e+02,0.000000e+00,3.932966e-01,2.000000e+00
1.535248e-03,6.460000e+00,1.174392e+00,4.697585e-03,1.792479e+01,5.441215e+02,0.000000e+00,3.929921e-01,2.000000e+00
1.580128e-03,6.440000e+00,1.174666e+00,4.783618e-03,1.836225e+01,5.480140e+02,0.000000e+00,3.926740e-01,2.000000e+00
1.626320e-03,6.420000e+00,1.174841e+00,4.871602e-03,1.881286e+01,5.519475e+02,0.000000e+00,3.923433e-01,2.000000e+00
1.673863e-03,6.400000e+00,1.174916e+00,4.961591e-03,1.927706e+01,5.559228e+02,0.000000e+00,3.920000e-01,2.000000e+00
1.722796e-03,6.380000e+00,1.174891e+00,5.053631e-03,1.975524e+01,5.599401e+02,0.000000e+00,3.916450e-01,2.000000e+00
1.773159e-03,6.360000e+00,1.174770e+00,5.147769e-03,2.024787e+01,5.639996e+02,0.000000e+00,3.912786e-01,2.000000e+00
1.824994e-03,6.340000e+00,1.174546e+00,5.244047e-03,2.075538e+01,5.681005e+02,0.000000e+00,3.909020e-01,2.000000e+00
1.878344e-03,6.320000e+00,1.174227e+00,5.342519e-03,2.127824e+01,5.722434e+02,0.000000e+00,3.905149e-01,2.000000e+00
1.933255e-03,6.300000e+00,1.173809e+00,5.443237e-03,2.181693e+01,5.764289e+02,0.000000e+00,3.901180e-01,2.000000e+00
1.989770e-03,6.280000e+00,1.173294e+00,5.546252e-03,2.237195e+01,5.806568e+02,0.000000e+00,3.897124e-01,2.000000e+00
2.047938e-03,6.260000e+00,1.172683e+00,5.651618e-03,2.294378e+01,5.849276e+02,0.000000e+00,3.892979e-01,2.000000e+00
2.107806e-03,6.240000e+00,1.171831e+00,5.759389e-03,2.353296e+01,5.892416e+02,0.000000e+00,3.888754e-01,2.000000e+00
2.169424e-03,6.220000e+00,1.171029e+00,5.869626e-03,2.414004e+01,5.935989e+02,0.000000e+00,3.884451e-01,2.000000e+00
2.232843e-03,6.195000e+00,1.169420e+00,5.982383e-03,2.476555e+01,5.980000e+02,0.000000e+00,3.880076e-01,2.000000e+00
