p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
6.596667e-08,2.001000e+01,1.270120e-01,1.877050e-05,5.472192e-02,3.141579e+02,0.000000e+00,5.258215e-03,1.000000e+00
6.857815e-08,1.997500e+01,1.274930e-01,1.946885e-05,5.677367e-02,3.141942e+02,0.000000e+00,5.250627e-03,1.000000e+00
7.129301e-08,1.993500e+01,1.279006e-01,2.019485e-05,5.890665e-02,3.142319e+02,0.000000e+00,5.242739e-03,1.000000e+00
7.411535e-08,1.989500e+01,1.282795e-01,2.094959e-05,6.112406e-02,3.142710e+02,0.000000e+00,5.234539e-03,1.000000e+00
7.704942e-08,1.985500e+01,1.286404e-01,2.173421e-05,6.342926e-02,3.143117e+02,0.000000e+00,5.226015e-03,1.000000e+00
8.009965e-08,1.981000e+01,1.289166e-01,2.254989e-05,6.582571e-02,3.143541e+02,0.000000e+00,5.217152e-03,1.000000e+00
8.327062e-08,1.976500e+01,1.291744e-01,2.339786e-05,6.831703e-02,3.143981e+02,0.000000e+00,5.207939e-03,1.000000e+00
8.656713e-08,1.972000e+01,1.294027e-01,2.427941e-05,7.090699e-02,3.144438e+02,0.000000e+00,5.198362e-03,1.000000e+00
8.999414e-08,1.967000e+01,1.295576e-01,2.519585e-05,7.359947e-02,3.144914e+02,0.000000e+00,5.188405e-03,1.000000e+00
9.355682e-08,1.961500e+01,1.296396e-01,2.614856e-05,7.639854e-02,3.145408e+02,0.000000e+00,5.178054e-03,1.000000e+00
9.726054e-08,1.956500e+01,1.297571e-01,2.713900e-05,7.930842e-02,3.145922e+02,0.000000e+00,5.167293e-03,1.000000e+00
1.011109e-07,1.951000e+01,1.297911e-01,2.816865e-05,8.233350e-02,3.146457e+02,0.000000e+00,5.156106e-03,1.000000e+00
1.051136e-07,1.945500e+01,1.298064e-01,2.923905e-05,8.547833e-02,3.147012e+02,0.000000e+00,5.144476e-03,1.000000e+00
1.092749e-07,1.939500e+01,1.297393e-01,3.035183e-05,8.874766e-02,3.147590e+02,0.000000e+00,5.132386e-03,1.000000e+00
1.136008e-07,1.934000e+01,1.297173e-01,3.150867e-05,9.214642e-02,3.148190e+02,0.000000e+00,5.119817e-03,1.000000e+00
1.180980e-07,1.928000e+01,1.296133e-01,3.271130e-05,9.567972e-02,3.148814e+02,0.000000e+00,5.106751e-03,1.000000e+00
1.227733e-07,1.922000e+01,1.294911e-01,3.396154e-05,9.935290e-02,3.149463e+02,0.000000e+00,5.093167e-03,1.000000e+00
1.276336e-07,1.916000e+01,1.293401e-01,3.526127e-05,1.031715e-01,3.150137e+02,0.000000e+00,5.079046e-03,1.000000e+00
1.326864e-07,1.909500e+01,1.291299e-01,3.661246e-05,1.071413e-01,3.150838e+02,0.000000e+00,5.064366e-03,1.000000e+00
1.379392e-07,1.903000e+01,1.288918e-01,3.801714e-05,1.112682e-01,3.151567e+02,0.000000e+00,5.049104e-03,1.000000e+00
1.433999e-07,1.897000e+01,1.286870e-01,3.947743e-05,1.155585e-01,3.152325e+02,0.000000e+00,5.033238e-03,1.000000e+00
1.490768e-07,1.890500e+01,1.284240e-01,4.099553e-05,1.200186e-01,3.153113e+02,0.000000e+00,5.016744e-03,1.000000e+00
1.549784e-07,1.884000e+01,1.281336e-01,4.257372e-05,1.246553e-01,3.153932e+02,0.000000e+00,4.999598e-03,1.000000e+00
1.611137e-07,1.877500e+01,1.278163e-01,4.421440e-05,1.294756e-01,3.154784e+02,0.000000e+00,4.981772e-03,1.000000e+00
1.674918e-07,1.870500e+01,1.274429e-01,4.592002e-05,1.344867e-01,3.155669e+02,0.000000e+00,4.963241e-03,1.000000e+00
1.741225e-07,1.864000e+01,1.271024e-01,4.769317e-05,1.396962e-01,3.156589e+02,0.000000e+00,4.943976e-03,1.000000e+00
1.810156e-07,1.857500e+01,1.267358e-01,4.953651e-05,1.451119e-01,3.157545e+02,0.000000e+00,4.923948e-03,1.000000e+00
1.881816e-07,1.850500e+01,1.263144e-01,5.145282e-05,1.507420e-01,3.158540e+02,0.000000e+00,4.903128e-03,1.000000e+00
1.956314e-07,1.844000e+01,1.259162e-01,5.344500e-05,1.565949e-01,3.159574e+02,0.000000e+00,4.881483e-03,1.000000e+00
2.033760e-07,1.837000e+01,1.254662e-01,5.530466e-05,1.620871e-01,3.160156e+02,0.000000e+00,4.879860e-03,1.000000e+00
2.114272e-07,1.830000e+01,1.250030e-01,5.709349e-05,1.673917e-01,3.160424e+02,0.000000e+00,4.892437e-03,1.000000e+00
2.197972e-07,1.823000e+01,1.245381e-01,5.895315e-05,1.729064e-01,3.160703e+02,0.000000e+00,4.905513e-03,1.000000e+00
2.284985e-07,1.815500e+01,1.240159e-01,6.088642e-05,1.786393e-01,3.160993e+02,0.000000e+00,4.919106e-03,1.000000e+00
2.375443e-07,1.808500e+01,1.235482e-01,6.289623e-05,1.845993e-01,3.161294e+02,0.000000e+00,4.933237e-03,1.000000e+00
2.469481e-07,1.801000e+01,1.230238e-01,6.498560e-05,1.907951e-01,3.161607e+02,0.000000e+00,4.947928e-03,1.000000e+00
2.567243e-07,1.793500e+01,1.224981e-01,6.715768e-05,1.972363e-01,3.161933e+02,0.000000e+00,4.963200e-03,1.000000e+00
2.668875e-07,1.786000e+01,1.219706e-01,6.941576e-05,2.039324e-01,3.162272e+02,0.000000e+00,4.979077e-03,1.000000e+00
2.774530e-07,1.778500e+01,1.214410e-01,7.176322e-05,2.108936e-01,3.162624e+02,0.000000e+00,4.995582e-03,1.000000e+00
2.884368e-07,1.771000e+01,1.209000e-01,7.420362e-05,2.181304e-01,3.162990e+02,0.000000e+00,5.012741e-03,1.000000e+00
2.998554e-07,1.763000e+01,1.203212e-01,7.674063e-05,2.256537e-01,3.163370e+02,0.000000e+00,5.030579e-03,1.000000e+00
3.117260e-07,1.755500e+01,1.197833e-01,7.937807e-05,2.334748e-01,3.163766e+02,0.000000e+00,5.049123e-03,1.000000e+00
3.240666e-07,1.748000e+01,1.192331e-01,8.211992e-05,2.416056e-01,3.164177e+02,0.000000e+00,5.068401e-03,1.000000e+00
3.368957e-07,1.740000e+01,1.186449e-01,8.497032e-05,2.500582e-01,3.164604e+02,0.000000e+00,5.088443e-03,1.000000e+00
3.502327e-07,1.732500e+01,1.180954e-01,8.793355e-05,2.588454e-01,3.165049e+02,0.000000e+00,5.109278e-03,1.000000e+00
3.640976e-07,1.724500e+01,1.174911e-01,9.101410e-05,2.679805e-01,3.165511e+02,0.000000e+00,5.130938e-03,1.000000e+00
3.785115e-07,1.717000e+01,1.169326e-01,9.421660e-05,2.774773e-01,3.165991e+02,0.000000e+00,5.153455e-03,1.000000e+00
3.934960e-07,1.709500e+01,1.163608e-01,9.754588e-05,2.873500e-01,3.166490e+02,0.000000e+00,5.176863e-03,1.000000e+00
4.090737e-07,1.701500e+01,1.157513e-01,1.010070e-04,2.976136e-01,3.167009e+02,0.000000e+00,5.201199e-03,1.000000e+00
4.252680e-07,1.694000e+01,1.151775e-01,1.046050e-04,3.082834e-01,3.167549e+02,0.000000e+00,5.226497e-03,1.000000e+00
4.421035e-07,1.686500e+01,1.145981e-01,1.083456e-04,3.193757e-01,3.168110e+02,0.000000e+00,5.252798e-03,1.000000e+00
4.596054e-07,1.679000e+01,1.140050e-01,1.122342e-04,3.309071e-01,3.168693e+02,0.000000e+00,5.280139e-03,1.000000e+00
4.778002e-07,1.671000e+01,1.133749e-01,1.162768e-04,3.428949e-01,3.169299e+02,0.000000e+00,5.308563e-03,1.000000e+00
4.967153e-07,1.663500e+01,1.127786e-01,1.204794e-04,3.553574e-01,3.169929e+02,0.000000e+00,5.338112e-03,1.000000e+00
5.163793e-07,1.656500e+01,1.122150e-01,1.248483e-04,3.683132e-01,3.170584e+02,0.000000e+00,5.368830e-03,1.000000e+00
5.368216e-07,1.649000e+01,1.116142e-01,1.293902e-04,3.817819e-01,3.171265e+02,0.000000e+00,5.400765e-03,1.000000e+00
5.580733e-07,1.641500e+01,1.109998e-01,1.341120e-04,3.957838e-01,3.171973e+02,0.000000e+00,5.433964e-03,1.000000e+00
5.801662e-07,1.634000e+01,1.103795e-01,1.390206e-04,4.103400e-01,3.172709e+02,0.000000e+00,5.468478e-03,1.000000e+00
6.031338e-07,1.627000e+01,1.097982e-01,1.441236e-04,4.254725e-01,3.173475e+02,0.000000e+00,5.504358e-03,1.000000e+00
6.270105e-07,1.619500e+01,1.091660e-01,1.494286e-04,4.412040e-01,3.174270e+02,0.000000e+00,5.541658e-03,1.000000e+00
6.518326e-07,1.612500e+01,1.085720e-01,1.549436e-04,4.575583e-01,3.175097e+02,0.000000e+00,5.580434e-03,1.000000e+00
6.776372e-07,1.605500e+01,1.079717e-01,1.606769e-04,4.745601e-01,3.175957e+02,0.000000e+00,5.620746e-03,1.000000e+00
7.044635e-07,1.598500e+01,1.073652e-01,1.666372e-04,4.922349e-01,3.176851e+02,0.000000e+00,5.662654e-03,1.000000e+00
7.323517e-07,1.591500e+01,1.067526e-01,1.728335e-04,5.106094e-01,3.177780e+02,0.000000e+00,5.706221e-03,1.000000e+00
7.613440e-07,1.584500e+01,1.061340e-01,1.792750e-04,5.297113e-01,3.178746e+02,0.000000e+00,5.751512e-03,1.000000e+00
7.914840e-07,1.578000e+01,1.055518e-01,1.859716e-04,5.495694e-01,3.179750e+02,0.000000e+00,5.798597e-03,1.000000e+00
8.228171e-07,1.571000e+01,1.049228e-01,1.891265e-04,5.589899e-01,3.180437e+02,0.000000e+00,6.128474e-03,1.000000e+00
8.553907e-07,1.563500e+01,1.042581e-01,1.911609e-04,5.651113e-01,3.181034e+02,0.000000e+00,6.563316e-03,1.000000e+00
8.892539e-07,1.555000e+01,1.035264e-01,1.932758e-04,5.714751e-01,3.181655e+02,0.000000e+00,7.015374e-03,1.000000e+00
9.244575e-07,1.546000e+01,1.027767e-01,1.954745e-04,5.780909e-01,3.182301e+02,0.000000e+00,7.485327e-03,1.000000e+00
9.610549e-07,1.536500e+01,1.020155e-01,1.977602e-04,5.849685e-01,3.182972e+02,0.000000e+00,7.973885e-03,1.000000e+00
9.991010e-07,1.526500e+01,1.012420e-01,2.001364e-04,5.921184e-01,3.183670e+02,0.000000e+00,8.481784e-03,1.000000e+00
1.038653e-06,1.515500e+01,1.004362e-01,2.026066e-04,5.995514e-01,3.184395e+02,0.000000e+00,9.009789e-03,1.000000e+00
1.079771e-06,1.503500e+01,9.960484e-02,2.051747e-04,6.072786e-01,3.185149e+02,0.000000e+00,9.558697e-03,1.000000e+00
1.122517e-06,1.491500e+01,9.881717e-02,2.078444e-04,6.153118e-01,3.185933e+02,0.000000e+00,1.012934e-02,1.000000e+00
1.166955e-06,1.478500e+01,9.800870e-02,2.106198e-04,6.236629e-01,3.186747e+02,0.000000e+00,1.072256e-02,1.000000e+00
1.213153e-06,1.465000e+01,9.722220e-02,2.135051e-04,6.323446e-01,3.187595e+02,0.000000e+00,1.133928e-02,1.000000e+00
1.261179e-06,1.451500e+01,9.649158e-02,2.165046e-04,6.413701e-01,3.188475e+02,0.000000e+00,1.198040e-02,1.000000e+00
1.311106e-06,1.437000e+01,9.576670e-02,2.196228e-04,6.507528e-01,3.189391e+02,0.000000e+00,1.264691e-02,1.000000e+00
1.363010e-06,1.422000e+01,9.506971e-02,2.228645e-04,6.605070e-01,3.190342e+02,0.000000e+00,1.333981e-02,1.000000e+00
1.416969e-06,1.407000e+01,9.444327e-02,2.262345e-04,6.706473e-01,3.191332e+02,0.000000e+00,1.406013e-02,1.000000e+00
1.473064e-06,1.391500e+01,9.385542e-02,2.297379e-04,6.811891e-01,3.192361e+02,0.000000e+00,1.480897e-02,1.000000e+00
1.531379e-06,1.375500e+01,9.330875e-02,2.333801e-04,6.921481e-01,3.193430e+02,0.000000e+00,1.558746e-02,1.000000e+00
1.592003e-06,1.359500e+01,9.283672e-02,2.371664e-04,7.035411e-01,3.194542e+02,0.000000e+00,1.639676e-02,1.000000e+00
1.655027e-06,1.343500e+01,9.243901e-02,2.411026e-04,7.153850e-01,3.195697e+02,0.000000e+00,1.723810e-02,1.000000e+00
1.720546e-06,1.327500e+01,9.211497e-02,2.451946e-04,7.276979e-01,3.196899e+02,0.000000e+00,1.811275e-02,1.000000e+00
1.788659e-06,1.311000e+01,9.183456e-02,2.494486e-04,7.404981e-01,3.198148e+02,0.000000e+00,1.902203e-02,1.000000e+00
1.859468e-06,1.295000e+01,9.165533e-02,2.538710e-04,7.538051e-01,3.199446e+02,0.000000e+00,1.996730e-02,1.000000e+00
1.933081e-06,1.279000e+01,9.154600e-02,2.572500e-04,7.640376e-01,3.200636e+02,0.000000e+00,2.088299e-02,1.000000e+00
2.009607e-06,1.262500e+01,9.151452e-02,2.598809e-04,7.720689e-01,3.201758e+02,0.000000e+00,2.178644e-02,1.000000e+00
2.089163e-06,1.245500e+01,9.155489e-02,2.626160e-04,7.804182e-01,3.202924e+02,0.000000e+00,2.272566e-02,1.000000e+00
2.171869e-06,1.229000e+01,9.172731e-02,2.654593e-04,7.890981e-01,3.204137e+02,0.000000e+00,2.370206e-02,1.000000e+00
2.257849e-06,1.212500e+01,9.200246e-02,2.684152e-04,7.981215e-01,3.205397e+02,0.000000e+00,2.471711e-02,1.000000e+00
2.347232e-06,1.195500e+01,9.236976e-02,2.714881e-04,8.075022e-01,3.206708e+02,0.000000e+00,2.577235e-02,1.000000e+00
2.440154e-06,1.179000e+01,9.286637e-02,2.746827e-04,8.172542e-01,3.208070e+02,0.000000e+00,2.686936e-02,1.000000e+00
2.536755e-06,1.163000e+01,9.349465e-02,2.780037e-04,8.273923e-01,3.209486e+02,0.000000e+00,2.800980e-02,1.000000e+00
2.637180e-06,1.147000e+01,9.423011e-02,2.814563e-04,8.379318e-01,3.210958e+02,0.000000e+00,2.919538e-02,1.000000e+00
2.741580e-06,1.131500e+01,9.509371e-02,2.850454e-04,8.488884e-01,3.212489e+02,0.000000e+00,3.042791e-02,1.000000e+00
2.850113e-06,1.116000e+01,9.606157e-02,2.887767e-04,8.602789e-01,3.214080e+02,0.000000e+00,3.170922e-02,1.000000e+00
2.962943e-06,1.101500e+01,9.717327e-02,2.926557e-04,8.721202e-01,3.215734e+02,0.000000e+00,3.304126e-02,1.000000e+00
3.080240e-06,1.087500e+01,9.840391e-02,2.966883e-04,8.844303e-01,3.217453e+02,0.000000e+00,3.442603e-02,1.000000e+00
3.202180e-06,1.073500e+01,9.973057e-02,3.008805e-04,8.972278e-01,3.219241e+02,0.000000e+00,3.586562e-02,1.000000e+00
3.328948e-06,1.060500e+01,1.011954e-01,3.043772e-04,9.079627e-01,3.220948e+02,0.000000e+00,3.731523e-02,1.000000e+00
3.460734e-06,1.047500e+01,1.027852e-01,3.073940e-04,9.172785e-01,3.222615e+02,0.000000e+00,3.878851e-02,1.000000e+00
3.597737e-06,1.035000e+01,1.045218e-01,3.105303e-04,9.269630e-01,3.224348e+02,0.000000e+00,4.032011e-02,1.000000e+00
3.740164e-06,1.023000e+01,1.064042e-01,3.137907e-04,9.370310e-01,3.226149e+02,0.000000e+00,4.191234e-02,1.000000e+00
3.888229e-06,1.011500e+01,1.084309e-01,3.171802e-04,9.474976e-01,3.228022e+02,0.000000e+00,4.356761e-02,1.000000e+00
4.042156e-06,1.000500e+01,1.106004e-01,3.207039e-04,9.583785e-01,3.229968e+02,0.000000e+00,4.528841e-02,1.000000e+00
4.202176e-06,9.900000e+00,1.129108e-01,3.243671e-04,9.696901e-01,3.231992e+02,0.000000e+00,4.707732e-02,1.000000e+00
4.368531e-06,9.800000e+00,1.153600e-01,3.281753e-04,9.814495e-01,3.234096e+02,0.000000e+00,4.893706e-02,1.000000e+00
4.541472e-06,9.705000e+00,1.179455e-01,3.321343e-04,9.936745e-01,3.236283e+02,0.000000e+00,5.087042e-02,1.000000e+00
4.721260e-06,9.620000e+00,1.206778e-01,3.362500e-04,1.006383e+00,3.238557e+02,0.000000e+00,5.288032e-02,1.000000e+00
4.908164e-06,9.535000e+00,1.235331e-01,3.401436e-04,1.018455e+00,3.240854e+02,0.000000e+00,5.481347e-02,1.000000e+00
5.102468e-06,9.455000e+00,1.265405e-01,3.435642e-04,1.029147e+00,3.243131e+02,0.000000e+00,5.656858e-02,1.000000e+00
5.304464e-06,9.375000e+00,1.297005e-01,3.471203e-04,1.040262e+00,3.245498e+02,0.000000e+00,5.839316e-02,1.000000e+00
5.514457e-06,9.305000e+00,1.330343e-01,3.508171e-04,1.051818e+00,3.247960e+02,0.000000e+00,6.028997e-02,1.000000e+00
5.732762e-06,9.240000e+00,1.365277e-01,3.546603e-04,1.063831e+00,3.250518e+02,0.000000e+00,6.226188e-02,1.000000e+00
5.959710e-06,9.175000e+00,1.401646e-01,3.586556e-04,1.076319e+00,3.253178e+02,0.000000e+00,6.431185e-02,1.000000e+00
6.195643e-06,9.115000e+00,1.439575e-01,3.628091e-04,1.089302e+00,3.255944e+02,0.000000e+00,6.644297e-02,1.000000e+00
6.440915e-06,9.065000e+00,1.479155e-01,3.671270e-04,1.102798e+00,3.258819e+02,0.000000e+00,6.865846e-02,1.000000e+00
6.695897e-06,9.010000e+00,1.520091e-01,3.710249e-04,1.115043e+00,3.261659e+02,0.000000e+00,7.110780e-02,1.000000e+00
6.960974e-06,8.965000e+00,1.563021e-01,3.746755e-04,1.126560e+00,3.264512e+02,0.000000e+00,7.375341e-02,1.000000e+00
7.236544e-06,8.920000e+00,1.607715e-01,3.784706e-04,1.138531e+00,3.267478e+02,0.000000e+00,7.650377e-02,1.000000e+00
7.523024e-06,8.880000e+00,1.654296e-01,3.824160e-04,1.150977e+00,3.270561e+02,0.000000e+00,7.936300e-02,1.000000e+00
7.820844e-06,8.845000e+00,1.702746e-01,3.865175e-04,1.163916e+00,3.273766e+02,0.000000e+00,8.233542e-02,1.000000e+00
8.130455e-06,8.810000e+00,1.752914e-01,3.907814e-04,1.177367e+00,3.277098e+02,0.000000e+00,8.542552e-02,1.000000e+00
8.452323e-06,8.780000e+00,1.804915e-01,3.950859e-04,1.190963e+00,3.280528e+02,0.000000e+00,8.859731e-02,1.000000e+00
8.786932e-06,8.750000e+00,1.858854e-01,3.988717e-04,1.203014e+00,3.283917e+02,0.000000e+00,9.167624e-02,1.000000e+00
9.134788e-06,8.725000e+00,1.914986e-01,4.028073e-04,1.215543e+00,3.287440e+02,0.000000e+00,9.487705e-02,1.000000e+00
9.496415e-06,8.705000e+00,1.973294e-01,4.068987e-04,1.228567e+00,3.291102e+02,0.000000e+00,9.820458e-02,1.000000e+00
9.872358e-06,8.685000e+00,2.033631e-01,4.111521e-04,1.242108e+00,3.294909e+02,0.000000e+00,1.016638e-01,1.000000e+00
1.026318e-05,8.665000e+00,2.095974e-01,4.155738e-04,1.256184e+00,3.298867e+02,0.000000e+00,1.052600e-01,1.000000e+00
1.066948e-05,8.650000e+00,2.160533e-01,4.196465e-04,1.269224e+00,3.302835e+02,0.000000e+00,1.089535e-01,1.000000e+00
1.109186e-05,8.640000e+00,2.227569e-01,4.236732e-04,1.282152e+00,3.306903e+02,0.000000e+00,1.127754e-01,1.000000e+00
1.153097e-05,8.630000e+00,2.296952e-01,4.278594e-04,1.295591e+00,3.311131e+02,0.000000e+00,1.167485e-01,1.000000e+00
1.198745e-05,8.620000e+00,2.368659e-01,4.322113e-04,1.309562e+00,3.315527e+02,0.000000e+00,1.208790e-01,1.000000e+00
1.246201e-05,8.615000e+00,2.442786e-01,4.367219e-04,1.324044e+00,3.320093e+02,0.000000e+00,1.251723e-01,1.000000e+00
