p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095272e-15,3.000000e+01,5.767830e-07,7.530910e-12,9.210314e+02,0.000000e+00
1.199620e-15,3.000000e+01,6.297104e-07,8.222012e-12,9.211455e+02,0.000000e+00
1.313910e-15,3.000000e+01,6.876795e-07,8.978956e-12,9.212705e+02,0.000000e+00
1.439089e-15,3.000000e+01,7.511708e-07,9.808015e-12,9.214074e+02,0.000000e+00
1.576193e-15,3.000000e+01,8.207101e-07,1.071606e-11,9.215574e+02,0.000000e+00
1.726360e-15,3.000000e+01,8.968734e-07,1.171062e-11,9.217216e+02,0.000000e+00
1.890833e-15,3.000000e+01,9.802916e-07,1.279993e-11,9.219015e+02,0.000000e+00
2.070976e-15,3.000000e+01,1.071656e-06,1.399301e-11,9.220985e+02,0.000000e+00
2.268281e-15,3.000000e+01,1.171722e-06,1.529977e-11,9.223143e+02,0.000000e+00
2.484384e-15,3.000000e+01,1.281320e-06,1.673103e-11,9.225507e+02,0.000000e+00
2.721076e-15,3.000000e+01,1.401357e-06,1.829864e-11,9.228096e+02,0.000000e+00
2.980318e-15,3.000000e+01,1.532826e-06,2.001560e-11,9.230931e+02,0.000000e+00
3.264258e-15,3.000000e+01,1.676817e-06,2.189614e-11,9.234037e+02,0.000000e+00
3.575249e-15,3.000000e+01,1.834522e-06,2.395584e-11,9.237438e+02,0.000000e+00
3.915869e-15,3.000000e+01,2.007246e-06,2.621177e-11,9.241164e+02,0.000000e+00
4.288941e-15,3.000000e+01,2.196419e-06,2.868263e-11,9.245244e+02,0.000000e+00
4.697556e-15,3.000000e+01,2.403607e-06,3.138890e-11,9.249713e+02,0.000000e+00
5.145100e-15,3.000000e+01,2.486030e-06,3.245880e-11,9.250938e+02,0.000000e+00
5.635283e-15,3.000000e+01,2.522850e-06,3.293956e-11,9.250940e+02,0.000000e+00
6.172166e-15,3.000000e+01,2.563179e-06,3.346613e-11,9.250942e+02,0.000000e+00
6.760199e-15,3.000000e+01,2.607350e-06,3.404287e-11,9.250944e+02,0.000000e+00
7.404254e-15,3.000000e+01,2.655729e-06,3.467455e-11,9.250947e+02,0.000000e+00
8.109671e-15,3.000000e+01,2.708716e-06,3.536642e-11,9.250949e+02,0.000000e+00
8.882293e-15,3.000000e+01,2.766753e-06,3.612420e-11,9.250952e+02,0.000000e+00
9.728524e-15,3.000000e+01,2.830318e-06,3.695418e-11,9.250956e+02,0.000000e+00
1.065538e-14,3.000000e+01,2.899939e-06,3.786322e-11,9.250959e+02,0.000000e+00
1.167053e-14,3.000000e+01,2.976193e-06,3.885888e-11,9.250963e+02,0.000000e+00
1.278241e-14,3.000000e+01,3.059711e-06,3.994939e-11,9.250968e+02,0.000000e+00
1.400021e-14,3.000000e+01,3.151186e-06,4.114380e-11,9.250972e+02,0.000000e+00
1.533403e-14,3.000000e+01,3.251376e-06,4.245200e-11,9.250978e+02,0.000000e+00
1.679493e-14,3.000000e+01,3.361111e-06,4.388484e-11,9.250983e+02,0.000000e+00
1.839501e-14,3.000000e+01,3.481300e-06,4.545418e-11,9.250990e+02,0.000000e+00
2.014754e-14,3.000000e+01,3.612939e-06,4.717304e-11,9.250997e+02,0.000000e+00
2.206703e-14,3.000000e+01,3.757119e-06,4.905566e-11,9.251004e+02,0.000000e+00
2.416939e-14,3.000000e+01,3.915035e-06,5.111764e-11,9.251012e+02,0.000000e+00
2.647205e-14,3.000000e+01,4.087994e-06,5.337606e-11,9.251021e+02,0.000000e+00
2.899409e-14,3.000000e+01,4.277431e-06,5.584965e-11,9.251031e+02,0.000000e+00
3.175641e-14,3.000000e+01,4.484915e-06,5.855891e-11,9.251042e+02,0.000000e+00
3.478190e-14,3.000000e+01,4.712164e-06,6.152627e-11,9.251054e+02,0.000000e+00
3.809563e-14,3.000000e+01,4.961063e-06,6.477635e-11,9.251067e+02,0.000000e+00
4.172507e-14,3.000000e+01,5.233672e-06,6.833607e-11,9.251081e+02,0.000000e+00
4.570029e-14,3.000000e+01,5.532250e-06,7.223492e-11,9.251097e+02,0.000000e+00
5.005423e-14,3.000000e+01,5.859272e-06,7.650523e-11,9.251114e+02,0.000000e+00
5.482298e-14,3.000000e+01,6.217446e-06,8.118237e-11,9.251133e+02,0.000000e+00
6.004606e-14,3.000000e+01,6.609740e-06,8.630512e-11,9.251153e+02,0.000000e+00
6.576676e-14,3.000000e+01,7.039403e-06,9.191592e-11,9.251176e+02,0.000000e+00
7.203247e-14,3.000000e+01,7.509995e-06,9.806127e-11,9.251201e+02,0.000000e+00
7.889513e-14,3.000000e+01,8.025413e-06,1.047921e-10,9.251228e+02,0.000000e+00
8.641160e-14,3.000000e+01,8.589927e-06,1.121642e-10,9.251257e+02,0.000000e+00
9.464419e-14,3.000000e+01,9.208213e-06,1.202386e-10,9.251289e+02,0.000000e+00
1.036611e-13,3.000000e+01,9.885391e-06,1.290823e-10,9.251325e+02,0.000000e+00
1.135371e-13,3.000000e+01,1.062707e-05,1.387686e-10,9.251364e+02,0.000000e+00
1.243539e-13,3.000000e+01,1.143939e-05,1.493777e-10,9.251406e+02,0.000000e+00
1.362014e-13,3.000000e+01,1.232908e-05,1.609975e-10,9.251453e+02,0.000000e+00
1.491775e-13,3.000000e+01,1.330351e-05,1.737243e-10,9.251504e+02,0.000000e+00
1.633899e-13,3.000000e+01,1.437074e-05,1.876637e-10,9.251560e+02,0.000000e+00
1.789563e-13,3.000000e+01,1.553961e-05,2.029311e-10,9.251621e+02,0.000000e+00
1.960058e-13,3.000000e+01,1.681979e-05,2.196531e-10,9.251688e+02,0.000000e+00
2.146796e-13,3.000000e+01,1.822189e-05,2.379682e-10,9.251761e+02,0.000000e+00
2.351325e-13,3.000000e+01,1.975750e-05,2.580282e-10,9.251842e+02,0.000000e+00
2.575340e-13,3.000000e+01,2.143933e-05,2.799993e-10,9.251930e+02,0.000000e+00
2.820697e-13,3.000000e+01,2.328129e-05,3.040637e-10,9.252026e+02,0.000000e+00
3.089430e-13,3.000000e+01,2.529864e-05,3.304208e-10,9.252132e+02,0.000000e+00
3.383765e-13,3.000000e+01,2.750804e-05,3.592889e-10,9.252247e+02,0.000000e+00
3.706143e-13,3.000000e+01,2.992777e-05,3.909073e-10,9.252374e+02,0.000000e+00
4.059233e-13,3.000000e+01,3.257784e-05,4.255381e-10,9.252513e+02,0.000000e+00
4.445963e-13,3.000000e+01,3.548014e-05,4.634682e-10,9.252665e+02,0.000000e+00
4.869538e-13,3.000000e+01,3.865868e-05,5.050120e-10,9.252831e+02,0.000000e+00
5.333467e-13,3.000000e+01,4.213971e-05,5.505137e-10,9.253014e+02,0.000000e+00
5.841596e-13,3.000000e+01,4.595197e-05,6.003505e-10,9.253213e+02,0.000000e+00
6.398135e-13,3.000000e+01,5.012695e-05,6.549353e-10,9.253432e+02,0.000000e+00
7.007696e-13,3.000000e+01,5.469910e-05,7.147204e-10,9.253672e+02,0.000000e+00
7.675332e-13,3.000000e+01,5.970615e-05,7.802015e-10,9.253934e+02,0.000000e+00
8.406574e-13,3.000000e+01,6.518940e-05,8.519210e-10,9.254221e+02,0.000000e+00
9.207483e-13,3.000000e+01,7.119404e-05,9.304733e-10,9.254536e+02,0.000000e+00
1.008470e-12,3.000000e+01,7.776954e-05,1.016509e-09,9.254881e+02,0.000000e+00
1.104548e-12,3.000000e+01,8.497007e-05,1.110742e-09,9.255259e+02,0.000000e+00
1.209780e-12,3.000000e+01,9.285486e-05,1.213953e-09,9.255672e+02,0.000000e+00
1.325038e-12,3.000000e+01,1.014888e-04,1.326997e-09,9.256125e+02,0.000000e+00
1.451277e-12,3.000000e+01,1.109428e-04,1.450811e-09,9.256621e+02,0.000000e+00
1.589543e-12,3.000000e+01,1.212945e-04,1.586420e-09,9.257165e+02,0.000000e+00
1.740981e-12,3.000000e+01,1.326288e-04,1.734950e-09,9.257760e+02,0.000000e+00
1.906847e-12,3.000000e+01,1.450387e-04,1.897630e-09,9.258412e+02,0.000000e+00
2.088516e-12,3.000000e+01,1.586258e-04,2.075808e-09,9.259126e+02,0.000000e+00
2.287493e-12,3.000000e+01,1.735011e-04,2.270963e-09,9.259908e+02,0.000000e+00
2.505426e-12,3.000000e+01,1.897863e-04,2.484709e-09,9.260765e+02,0.000000e+00
2.744122e-12,3.000000e+01,2.076141e-04,2.718820e-09,9.261703e+02,0.000000e+00
3.005560e-12,3.000000e+01,2.271297e-04,2.975236e-09,9.262730e+02,0.000000e+00
3.291904e-12,3.000000e+01,2.484919e-04,3.256080e-09,9.263856e+02,0.000000e+00
3.605530e-12,3.000000e+01,2.718740e-04,3.563680e-09,9.265088e+02,0.000000e+00
3.949035e-12,3.000000e+01,2.974654e-04,3.900587e-09,9.266439e+02,0.000000e+00
4.325266e-12,3.000000e+01,3.254730e-04,4.269591e-09,9.267917e+02,0.000000e+00
4.737342e-12,3.000000e+01,3.550572e-04,4.658312e-09,9.269194e+02,0.000000e+00
5.188677e-12,3.000000e+01,3.866996e-04,5.075672e-09,9.270406e+02,0.000000e+00
5.683011e-12,3.000000e+01,4.213250e-04,5.532794e-09,9.271733e+02,0.000000e+00
6.224441e-12,3.000000e+01,4.592112e-04,6.033466e-09,9.273187e+02,0.000000e+00
6.817455e-12,3.000000e+01,5.006615e-04,6.581839e-09,9.274779e+02,0.000000e+00
7.466965e-12,3.000000e+01,5.460064e-04,7.182456e-09,9.276523e+02,0.000000e+00
8.178356e-12,3.000000e+01,5.956062e-04,7.840295e-09,9.278434e+02,0.000000e+00
8.957522e-12,3.000000e+01,6.498534e-04,8.560808e-09,9.280526e+02,0.000000e+00
9.810921e-12,3.000000e+01,7.091753e-04,9.349965e-09,9.282817e+02,0.000000e+00
1.074562e-11,3.000000e+01,7.740372e-04,1.021431e-08,9.285327e+02,0.000000e+00
1.176938e-11,3.000000e+01,8.340052e-04,1.098369e-08,9.286399e+02,0.000000e+00
1.289067e-11,3.000000e+01,8.929134e-04,1.176676e-08,9.287008e+02,0.000000e+00
1.411878e-11,3.000000e+01,9.573505e-04,1.262443e-08,9.287676e+02,0.000000e+00
1.546390e-11,3.000000e+01,1.027827e-03,1.356381e-08,9.288407e+02,0.000000e+00
1.693718e-11,3.000000e+01,1.104898e-03,1.459269e-08,9.289208e+02,0.000000e+00
1.855081e-11,3.000000e+01,1.189169e-03,1.571960e-08,9.290085e+02,0.000000e+00
2.031818e-11,3.000000e+01,1.281297e-03,1.695386e-08,9.291046e+02,0.000000e+00
2.225393e-11,3.000000e+01,1.381998e-03,1.830572e-08,9.292098e+02,0.000000e+00
2.437410e-11,3.000000e+01,1.492048e-03,1.978637e-08,9.293251e+02,0.000000e+00
2.669626e-11,3.000000e+01,1.612290e-03,2.140808e-08,9.294513e+02,0.000000e+00
