p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.096029e-15,3.000000e+01,5.771670e-07,7.535924e-12,9.210322e+02,0.000000e+00
1.201279e-15,3.000000e+01,6.305518e-07,8.232999e-12,9.211473e+02,0.000000e+00
1.316637e-15,3.000000e+01,6.890624e-07,8.997013e-12,9.212735e+02,0.000000e+00
1.443072e-15,3.000000e+01,7.531910e-07,9.834394e-12,9.214118e+02,0.000000e+00
1.581648e-15,3.000000e+01,8.234768e-07,1.075219e-11,9.215633e+02,0.000000e+00
1.733532e-15,3.000000e+01,9.005110e-07,1.175812e-11,9.217294e+02,0.000000e+00
1.900001e-15,3.000000e+01,9.849413e-07,1.286064e-11,9.219115e+02,0.000000e+00
2.082456e-15,3.000000e+01,1.077478e-06,1.406904e-11,9.221111e+02,0.000000e+00
2.282431e-15,3.000000e+01,1.178899e-06,1.539349e-11,9.223298e+02,0.000000e+00
2.501610e-15,3.000000e+01,1.290056e-06,1.684511e-11,9.225695e+02,0.000000e+00
2.741837e-15,3.000000e+01,1.411885e-06,1.843614e-11,9.228323e+02,0.000000e+00
3.005132e-15,3.000000e+01,1.545411e-06,2.017995e-11,9.231202e+02,0.000000e+00
3.293712e-15,3.000000e+01,1.691754e-06,2.209121e-11,9.234359e+02,0.000000e+00
3.610003e-15,3.000000e+01,1.852146e-06,2.418601e-11,9.237818e+02,0.000000e+00
3.956667e-15,3.000000e+01,2.027934e-06,2.648198e-11,9.241610e+02,0.000000e+00
4.336621e-15,3.000000e+01,2.220595e-06,2.899842e-11,9.245766e+02,0.000000e+00
4.753061e-15,3.000000e+01,2.431750e-06,3.175651e-11,9.250320e+02,0.000000e+00
5.209492e-15,3.000000e+01,2.490867e-06,3.252195e-11,9.250938e+02,0.000000e+00
5.709754e-15,3.000000e+01,2.528444e-06,3.301260e-11,9.250940e+02,0.000000e+00
6.258054e-15,3.000000e+01,2.569631e-06,3.355037e-11,9.250942e+02,0.000000e+00
6.859008e-15,3.000000e+01,2.614772e-06,3.413978e-11,9.250944e+02,0.000000e+00
7.517670e-15,3.000000e+01,2.664248e-06,3.478579e-11,9.250947e+02,0.000000e+00
8.239583e-15,3.000000e+01,2.718475e-06,3.549384e-11,9.250950e+02,0.000000e+00
9.030820e-15,3.000000e+01,2.777909e-06,3.626987e-11,9.250953e+02,0.000000e+00
9.898039e-15,3.000000e+01,2.843051e-06,3.712043e-11,9.250956e+02,0.000000e+00
1.084854e-14,3.000000e+01,2.914448e-06,3.805267e-11,9.250960e+02,0.000000e+00
1.189031e-14,3.000000e+01,2.992701e-06,3.907443e-11,9.250964e+02,0.000000e+00
1.303212e-14,3.000000e+01,3.078468e-06,4.019431e-11,9.250969e+02,0.000000e+00
1.428358e-14,3.000000e+01,3.172471e-06,4.142173e-11,9.250974e+02,0.000000e+00
1.565521e-14,3.000000e+01,3.275501e-06,4.276701e-11,9.250979e+02,0.000000e+00
1.715856e-14,3.000000e+01,3.388425e-06,4.424148e-11,9.250985e+02,0.000000e+00
1.880628e-14,3.000000e+01,3.512192e-06,4.585755e-11,9.250991e+02,0.000000e+00
2.061223e-14,3.000000e+01,3.647843e-06,4.762880e-11,9.250998e+02,0.000000e+00
2.259159e-14,3.000000e+01,3.796521e-06,4.957015e-11,9.251006e+02,0.000000e+00
2.476104e-14,3.000000e+01,3.959475e-06,5.169791e-11,9.251015e+02,0.000000e+00
2.713881e-14,3.000000e+01,4.138076e-06,5.403001e-11,9.251024e+02,0.000000e+00
2.974492e-14,3.000000e+01,4.333827e-06,5.658605e-11,9.251034e+02,0.000000e+00
3.260129e-14,3.000000e+01,4.548375e-06,5.938755e-11,9.251046e+02,0.000000e+00
3.573195e-14,3.000000e+01,4.783524e-06,6.245807e-11,9.251058e+02,0.000000e+00
3.916324e-14,3.000000e+01,5.041252e-06,6.582346e-11,9.251071e+02,0.000000e+00
4.292404e-14,3.000000e+01,5.323727e-06,6.951201e-11,9.251086e+02,0.000000e+00
4.704599e-14,3.000000e+01,5.633325e-06,7.355477e-11,9.251102e+02,0.000000e+00
5.156376e-14,3.000000e+01,5.972651e-06,7.798576e-11,9.251120e+02,0.000000e+00
5.651536e-14,3.000000e+01,6.344558e-06,8.284224e-11,9.251140e+02,0.000000e+00
6.194247e-14,3.000000e+01,6.752173e-06,8.816509e-11,9.251161e+02,0.000000e+00
6.789073e-14,3.000000e+01,7.198926e-06,9.399909e-11,9.251184e+02,0.000000e+00
7.441019e-14,3.000000e+01,7.688574e-06,1.003933e-10,9.251210e+02,0.000000e+00
8.155571e-14,3.000000e+01,8.225234e-06,1.074016e-10,9.251238e+02,0.000000e+00
8.938741e-14,3.000000e+01,8.813419e-06,1.150828e-10,9.251269e+02,0.000000e+00
9.797118e-14,3.000000e+01,9.458075e-06,1.235017e-10,9.251302e+02,0.000000e+00
1.073792e-13,3.000000e+01,1.016462e-05,1.327290e-10,9.251339e+02,0.000000e+00
1.176907e-13,3.000000e+01,1.093900e-05,1.428424e-10,9.251380e+02,0.000000e+00
1.289924e-13,3.000000e+01,1.178773e-05,1.539270e-10,9.251424e+02,0.000000e+00
1.413794e-13,3.000000e+01,1.271793e-05,1.660761e-10,9.251473e+02,0.000000e+00
1.549559e-13,3.000000e+01,1.373742e-05,1.793918e-10,9.251526e+02,0.000000e+00
1.698361e-13,3.000000e+01,1.485479e-05,1.939861e-10,9.251585e+02,0.000000e+00
1.861453e-13,3.000000e+01,1.607941e-05,2.099820e-10,9.251649e+02,0.000000e+00
2.040206e-13,3.000000e+01,1.742158e-05,2.275139e-10,9.251719e+02,0.000000e+00
2.236125e-13,3.000000e+01,1.889258e-05,2.467294e-10,9.251796e+02,0.000000e+00
2.450857e-13,3.000000e+01,2.050476e-05,2.677902e-10,9.251881e+02,0.000000e+00
2.686210e-13,3.000000e+01,2.227167e-05,2.908733e-10,9.251973e+02,0.000000e+00
2.944163e-13,3.000000e+01,2.420815e-05,3.161732e-10,9.252075e+02,0.000000e+00
3.226888e-13,3.000000e+01,2.633047e-05,3.439025e-10,9.252186e+02,0.000000e+00
3.536762e-13,3.000000e+01,2.865644e-05,3.742947e-10,9.252307e+02,0.000000e+00
3.876393e-13,3.000000e+01,3.120558e-05,4.076053e-10,9.252441e+02,0.000000e+00
4.248639e-13,3.000000e+01,3.399930e-05,4.441148e-10,9.252587e+02,0.000000e+00
4.656630e-13,3.000000e+01,3.706104e-05,4.841302e-10,9.252748e+02,0.000000e+00
5.103801e-13,3.000000e+01,4.041648e-05,5.279883e-10,9.252923e+02,0.000000e+00
5.593913e-13,3.000000e+01,4.409376e-05,5.760579e-10,9.253116e+02,0.000000e+00
6.131090e-13,3.000000e+01,4.812372e-05,6.287437e-10,9.253327e+02,0.000000e+00
6.719851e-13,3.000000e+01,5.254012e-05,6.864888e-10,9.253559e+02,0.000000e+00
7.365150e-13,3.000000e+01,5.737998e-05,7.497791e-10,9.253812e+02,0.000000e+00
8.072416e-13,3.000000e+01,6.268381e-05,8.191471e-10,9.254090e+02,0.000000e+00
8.847601e-13,3.000000e+01,6.849603e-05,8.951764e-10,9.254395e+02,0.000000e+00
9.697225e-13,3.000000e+01,7.486526e-05,9.785068e-10,9.254729e+02,0.000000e+00
1.062844e-12,3.000000e+01,8.184476e-05,1.069839e-09,9.255095e+02,0.000000e+00
1.164907e-12,3.000000e+01,8.949286e-05,1.169942e-09,9.255496e+02,0.000000e+00
1.276772e-12,3.000000e+01,9.787345e-05,1.279658e-09,9.255936e+02,0.000000e+00
1.399379e-12,3.000000e+01,1.070565e-04,1.399910e-09,9.256417e+02,0.000000e+00
1.533760e-12,3.000000e+01,1.171185e-04,1.531709e-09,9.256946e+02,0.000000e+00
1.681045e-12,3.000000e+01,1.281434e-04,1.676165e-09,9.257525e+02,0.000000e+00
1.842474e-12,3.000000e+01,1.402229e-04,1.834492e-09,9.258159e+02,0.000000e+00
2.019404e-12,3.000000e+01,1.534575e-04,2.008024e-09,9.258854e+02,0.000000e+00
2.213325e-12,3.000000e+01,1.679572e-04,2.198220e-09,9.259617e+02,0.000000e+00
2.425868e-12,3.000000e+01,1.838422e-04,2.406680e-09,9.260452e+02,0.000000e+00
2.658821e-12,3.000000e+01,2.012441e-04,2.635158e-09,9.261368e+02,0.000000e+00
2.914145e-12,3.000000e+01,2.203071e-04,2.885577e-09,9.262371e+02,0.000000e+00
3.193986e-12,3.000000e+01,2.411884e-04,3.160043e-09,9.263471e+02,0.000000e+00
3.500701e-12,3.000000e+01,2.640603e-04,3.460865e-09,9.264676e+02,0.000000e+00
