p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
4.430820e-04,6.767800e+00,1.378259e+00,2.610423e-03,1.050172e+01,4.575943e+02,0.000000e+00,3.310482e-01,2.000000e+00
4.799975e-04,6.733600e+00,1.396922e+00,2.721083e-03,1.088003e+01,4.630276e+02,0.000000e+00,3.346927e-01,2.000000e+00
5.199887e-04,6.698000e+00,1.414760e+00,2.839721e-03,1.128081e+01,4.687082e+02,0.000000e+00,3.381914e-01,2.000000e+00
5.633117e-04,6.660900e+00,1.431641e+00,2.966972e-03,1.170539e+01,4.746410e+02,0.000000e+00,3.415280e-01,2.000000e+00
6.102441e-04,6.622300e+00,1.447443e+00,3.103540e-03,1.215526e+01,4.808321e+02,0.000000e+00,3.446908e-01,2.000000e+00
6.610868e-04,6.582100e+00,1.462050e+00,3.250199e-03,1.263207e+01,4.872887e+02,0.000000e+00,3.476722e-01,2.000000e+00
7.161654e-04,6.540300e+00,1.475375e+00,3.407797e-03,1.313763e+01,4.940191e+02,0.000000e+00,3.504674e-01,2.000000e+00
7.758329e-04,6.497000e+00,1.487322e+00,3.577215e-03,1.367346e+01,5.010217e+02,0.000000e+00,3.530592e-01,2.000000e+00
8.404716e-04,6.452200e+00,1.497861e+00,3.759498e-03,1.424192e+01,5.083118e+02,0.000000e+00,3.554577e-01,2.000000e+00
9.104958e-04,6.406100e+00,1.506957e+00,3.955717e-03,1.484495e+01,5.158907e+02,0.000000e+00,3.576546e-01,2.000000e+00
9.863539e-04,6.358800e+00,1.514642e+00,4.167058e-03,1.548476e+01,5.237632e+02,0.000000e+00,3.596492e-01,2.000000e+00
1.068532e-03,6.309900e+00,1.520747e+00,4.394833e-03,1.616387e+01,5.319376e+02,0.000000e+00,3.614449e-01,2.000000e+00
1.157557e-03,6.260000e+00,1.525376e+00,4.640443e-03,1.688472e+01,5.404157e+02,0.000000e+00,3.630430e-01,2.000000e+00
1.254000e-03,6.209000e+00,1.528525e+00,4.905444e-03,1.765017e+01,5.492057e+02,0.000000e+00,3.644499e-01,2.000000e+00
1.358477e-03,6.157000e+00,1.530206e+00,5.191515e-03,1.846319e+01,5.583137e+02,0.000000e+00,3.656721e-01,2.000000e+00
1.471659e-03,6.104200e+00,1.530455e+00,5.500481e-03,1.932679e+01,5.677419e+02,0.000000e+00,3.667142e-01,2.000000e+00
1.594270e-03,6.050700e+00,1.529316e+00,5.834339e-03,2.024431e+01,5.774950e+02,0.000000e+00,3.675839e-01,2.000000e+00
1.727097e-03,5.996700e+00,1.526845e+00,6.195258e-03,2.121933e+01,5.875795e+02,0.000000e+00,3.682908e-01,2.000000e+00
1.870991e-03,5.942200e+00,1.523080e+00,6.585599e-03,2.225566e+01,5.980000e+02,0.000000e+00,3.688439e-01,2.000000e+00
