p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095974e-15,3.000000e+01,5.771392e-07,7.535561e-12,9.210321e+02,0.000000e+00
1.201159e-15,3.000000e+01,6.304908e-07,8.232203e-12,9.211472e+02,0.000000e+00
1.316439e-15,3.000000e+01,6.889622e-07,8.995704e-12,9.212733e+02,0.000000e+00
1.442783e-15,3.000000e+01,7.530445e-07,9.832481e-12,9.214114e+02,0.000000e+00
1.581252e-15,3.000000e+01,8.232761e-07,1.074957e-11,9.215629e+02,0.000000e+00
1.733011e-15,3.000000e+01,9.002470e-07,1.175467e-11,9.217289e+02,0.000000e+00
1.899335e-15,3.000000e+01,9.846038e-07,1.285624e-11,9.219108e+02,0.000000e+00
2.081622e-15,3.000000e+01,1.077055e-06,1.406352e-11,9.221102e+02,0.000000e+00
2.281404e-15,3.000000e+01,1.178377e-06,1.538668e-11,9.223287e+02,0.000000e+00
2.500359e-15,3.000000e+01,1.289422e-06,1.683683e-11,9.225682e+02,0.000000e+00
2.740328e-15,3.000000e+01,1.411120e-06,1.842615e-11,9.228306e+02,0.000000e+00
3.003328e-15,3.000000e+01,1.544496e-06,2.016800e-11,9.231183e+02,0.000000e+00
3.291570e-15,3.000000e+01,1.690668e-06,2.207703e-11,9.234335e+02,0.000000e+00
3.607475e-15,3.000000e+01,1.850864e-06,2.416927e-11,9.237791e+02,0.000000e+00
3.953698e-15,3.000000e+01,2.026428e-06,2.646232e-11,9.241577e+02,0.000000e+00
4.333150e-15,3.000000e+01,2.218836e-06,2.897543e-11,9.245728e+02,0.000000e+00
4.749020e-15,3.000000e+01,2.429701e-06,3.172974e-11,9.250276e+02,0.000000e+00
5.204802e-15,3.000000e+01,2.490514e-06,3.251735e-11,9.250938e+02,0.000000e+00
5.704328e-15,3.000000e+01,2.528037e-06,3.300728e-11,9.250940e+02,0.000000e+00
6.251795e-15,3.000000e+01,2.569160e-06,3.354423e-11,9.250942e+02,0.000000e+00
6.851804e-15,3.000000e+01,2.614231e-06,3.413272e-11,9.250944e+02,0.000000e+00
7.509399e-15,3.000000e+01,2.663627e-06,3.477768e-11,9.250947e+02,0.000000e+00
8.230105e-15,3.000000e+01,2.717763e-06,3.548454e-11,9.250950e+02,0.000000e+00
9.019981e-15,3.000000e+01,2.777095e-06,3.625924e-11,9.250953e+02,0.000000e+00
9.885665e-15,3.000000e+01,2.842121e-06,3.710830e-11,9.250956e+02,0.000000e+00
1.083443e-14,3.000000e+01,2.913388e-06,3.803884e-11,9.250960e+02,0.000000e+00
1.187425e-14,3.000000e+01,2.991495e-06,3.905869e-11,9.250964e+02,0.000000e+00
1.301387e-14,3.000000e+01,3.077098e-06,4.017641e-11,9.250969e+02,0.000000e+00
1.426287e-14,3.000000e+01,3.170916e-06,4.140141e-11,9.250973e+02,0.000000e+00
1.563173e-14,3.000000e+01,3.273737e-06,4.274398e-11,9.250979e+02,0.000000e+00
1.713197e-14,3.000000e+01,3.386427e-06,4.421540e-11,9.250985e+02,0.000000e+00
1.877619e-14,3.000000e+01,3.509932e-06,4.582804e-11,9.250991e+02,0.000000e+00
2.057822e-14,3.000000e+01,3.645289e-06,4.759545e-11,9.250998e+02,0.000000e+00
2.255319e-14,3.000000e+01,3.793636e-06,4.953248e-11,9.251006e+02,0.000000e+00
2.471771e-14,3.000000e+01,3.956220e-06,5.165542e-11,9.251015e+02,0.000000e+00
2.708997e-14,3.000000e+01,4.134407e-06,5.398210e-11,9.251024e+02,0.000000e+00
2.968990e-14,3.000000e+01,4.329695e-06,5.653209e-11,9.251034e+02,0.000000e+00
3.253935e-14,3.000000e+01,4.543723e-06,5.932681e-11,9.251045e+02,0.000000e+00
3.566228e-14,3.000000e+01,4.778291e-06,6.238975e-11,9.251058e+02,0.000000e+00
3.908493e-14,3.000000e+01,5.035370e-06,6.574665e-11,9.251071e+02,0.000000e+00
4.283607e-14,3.000000e+01,5.317120e-06,6.942573e-11,9.251086e+02,0.000000e+00
4.694722e-14,3.000000e+01,5.625907e-06,7.345790e-11,9.251102e+02,0.000000e+00
5.145293e-14,3.000000e+01,5.964327e-06,7.787706e-11,9.251120e+02,0.000000e+00
5.639107e-14,3.000000e+01,6.335222e-06,8.272034e-11,9.251139e+02,0.000000e+00
6.180314e-14,3.000000e+01,6.741709e-06,8.802844e-11,9.251160e+02,0.000000e+00
6.773464e-14,3.000000e+01,7.187203e-06,9.384599e-11,9.251184e+02,0.000000e+00
7.423540e-14,3.000000e+01,7.675446e-06,1.002219e-10,9.251209e+02,0.000000e+00
8.136006e-14,3.000000e+01,8.210539e-06,1.072097e-10,9.251237e+02,0.000000e+00
8.916851e-14,3.000000e+01,8.796978e-06,1.148681e-10,9.251268e+02,0.000000e+00
9.772636e-14,3.000000e+01,9.439689e-06,1.232616e-10,9.251302e+02,0.000000e+00
1.071055e-13,3.000000e+01,1.014407e-05,1.324606e-10,9.251338e+02,0.000000e+00
1.173849e-13,3.000000e+01,1.091603e-05,1.425425e-10,9.251379e+02,0.000000e+00
1.286508e-13,3.000000e+01,1.176207e-05,1.535919e-10,9.251423e+02,0.000000e+00
1.409979e-13,3.000000e+01,1.268928e-05,1.657019e-10,9.251472e+02,0.000000e+00
1.545300e-13,3.000000e+01,1.370544e-05,1.789741e-10,9.251525e+02,0.000000e+00
1.693609e-13,3.000000e+01,1.481910e-05,1.935200e-10,9.251583e+02,0.000000e+00
1.856151e-13,3.000000e+01,1.603960e-05,2.094620e-10,9.251647e+02,0.000000e+00
2.034294e-13,3.000000e+01,1.737718e-05,2.269340e-10,9.251717e+02,0.000000e+00
2.229533e-13,3.000000e+01,1.884308e-05,2.460829e-10,9.251794e+02,0.000000e+00
2.443510e-13,3.000000e+01,2.044960e-05,2.670696e-10,9.251878e+02,0.000000e+00
2.678023e-13,3.000000e+01,2.221021e-05,2.900704e-10,9.251970e+02,0.000000e+00
2.935044e-13,3.000000e+01,2.413969e-05,3.152787e-10,9.252071e+02,0.000000e+00
3.216731e-13,3.000000e+01,2.625423e-05,3.429064e-10,9.252182e+02,0.000000e+00
3.525454e-13,3.000000e+01,2.857156e-05,3.731855e-10,9.252303e+02,0.000000e+00
3.863806e-13,3.000000e+01,3.111111e-05,4.063707e-10,9.252436e+02,0.000000e+00
4.234630e-13,3.000000e+01,3.389417e-05,4.427409e-10,9.252582e+02,0.000000e+00
4.641044e-13,3.000000e+01,3.694408e-05,4.826016e-10,9.252742e+02,0.000000e+00
5.086464e-13,3.000000e+01,4.028640e-05,5.262879e-10,9.252917e+02,0.000000e+00
5.574632e-13,3.000000e+01,4.394911e-05,5.741669e-10,9.253108e+02,0.000000e+00
6.109651e-13,3.000000e+01,4.796290e-05,6.266411e-10,9.253319e+02,0.000000e+00
6.696019e-13,3.000000e+01,5.236137e-05,6.841514e-10,9.253549e+02,0.000000e+00
7.338662e-13,3.000000e+01,5.718133e-05,7.471812e-10,9.253802e+02,0.000000e+00
8.042983e-13,3.000000e+01,6.246311e-05,8.162603e-10,9.254079e+02,0.000000e+00
8.814900e-13,3.000000e+01,6.825086e-05,8.919691e-10,9.254382e+02,0.000000e+00
9.660901e-13,3.000000e+01,7.459297e-05,9.749441e-10,9.254714e+02,0.000000e+00
1.058810e-12,3.000000e+01,8.154241e-05,1.065882e-09,9.255079e+02,0.000000e+00
1.160428e-12,3.000000e+01,8.915721e-05,1.165548e-09,9.255478e+02,0.000000e+00
1.271799e-12,3.000000e+01,9.750088e-05,1.274780e-09,9.255916e+02,0.000000e+00
1.393858e-12,3.000000e+01,1.066430e-04,1.394495e-09,9.256396e+02,0.000000e+00
1.527632e-12,3.000000e+01,1.166597e-04,1.525699e-09,9.256922e+02,0.000000e+00
1.674245e-12,3.000000e+01,1.276345e-04,1.669495e-09,9.257498e+02,0.000000e+00
