p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095485e-15,3.000000e+01,5.768910e-07,7.532320e-12,9.210316e+02,0.000000e+00
1.200086e-15,3.000000e+01,6.299468e-07,8.225099e-12,9.211460e+02,0.000000e+00
1.314676e-15,3.000000e+01,6.880680e-07,8.984029e-12,9.212713e+02,0.000000e+00
1.440207e-15,3.000000e+01,7.517382e-07,9.815424e-12,9.214086e+02,0.000000e+00
1.577725e-15,3.000000e+01,8.214870e-07,1.072620e-11,9.215590e+02,0.000000e+00
1.728373e-15,3.000000e+01,8.978945e-07,1.172395e-11,9.217238e+02,0.000000e+00
1.893406e-15,3.000000e+01,9.815966e-07,1.281697e-11,9.219043e+02,0.000000e+00
2.074197e-15,3.000000e+01,1.073289e-06,1.401435e-11,9.221020e+02,0.000000e+00
2.272251e-15,3.000000e+01,1.173735e-06,1.532606e-11,9.223187e+02,0.000000e+00
2.489215e-15,3.000000e+01,1.283770e-06,1.676302e-11,9.225560e+02,0.000000e+00
2.726897e-15,3.000000e+01,1.404309e-06,1.833719e-11,9.228159e+02,0.000000e+00
2.987273e-15,3.000000e+01,1.536354e-06,2.006167e-11,9.231007e+02,0.000000e+00
3.272512e-15,3.000000e+01,1.681003e-06,2.195081e-11,9.234127e+02,0.000000e+00
3.584986e-15,3.000000e+01,1.839460e-06,2.402033e-11,9.237545e+02,0.000000e+00
3.927297e-15,3.000000e+01,2.013041e-06,2.628746e-11,9.241289e+02,0.000000e+00
4.302293e-15,3.000000e+01,2.203189e-06,2.877106e-11,9.245390e+02,0.000000e+00
4.713095e-15,3.000000e+01,2.411486e-06,3.149181e-11,9.249883e+02,0.000000e+00
5.163123e-15,3.000000e+01,2.487383e-06,3.247647e-11,9.250938e+02,0.000000e+00
5.656121e-15,3.000000e+01,2.524416e-06,3.296000e-11,9.250940e+02,0.000000e+00
6.196193e-15,3.000000e+01,2.564984e-06,3.348970e-11,9.250942e+02,0.000000e+00
6.787834e-15,3.000000e+01,2.609425e-06,3.406997e-11,9.250944e+02,0.000000e+00
7.435967e-15,3.000000e+01,2.658111e-06,3.470566e-11,9.250947e+02,0.000000e+00
8.145986e-15,3.000000e+01,2.711444e-06,3.540204e-11,9.250949e+02,0.000000e+00
8.923802e-15,3.000000e+01,2.769871e-06,3.616491e-11,9.250952e+02,0.000000e+00
9.775887e-15,3.000000e+01,2.833875e-06,3.700063e-11,9.250956e+02,0.000000e+00
1.070933e-14,3.000000e+01,2.903992e-06,3.791614e-11,9.250960e+02,0.000000e+00
1.173191e-14,3.000000e+01,2.980803e-06,3.891907e-11,9.250964e+02,0.000000e+00
1.285212e-14,3.000000e+01,3.064948e-06,4.001777e-11,9.250968e+02,0.000000e+00
1.407930e-14,3.000000e+01,3.157127e-06,4.122138e-11,9.250973e+02,0.000000e+00
1.542366e-14,3.000000e+01,3.258108e-06,4.253991e-11,9.250978e+02,0.000000e+00
1.689638e-14,3.000000e+01,3.368731e-06,4.398434e-11,9.250984e+02,0.000000e+00
1.850972e-14,3.000000e+01,3.489916e-06,4.556669e-11,9.250990e+02,0.000000e+00
2.027711e-14,3.000000e+01,3.622672e-06,4.730013e-11,9.250997e+02,0.000000e+00
2.221327e-14,3.000000e+01,3.768103e-06,4.919908e-11,9.251005e+02,0.000000e+00
2.433429e-14,3.000000e+01,3.927420e-06,5.127936e-11,9.251013e+02,0.000000e+00
2.665784e-14,3.000000e+01,4.101949e-06,5.355828e-11,9.251022e+02,0.000000e+00
2.920325e-14,3.000000e+01,4.293141e-06,5.605479e-11,9.251032e+02,0.000000e+00
3.199171e-14,3.000000e+01,4.502588e-06,5.878968e-11,9.251043e+02,0.000000e+00
3.504642e-14,3.000000e+01,4.732033e-06,6.178571e-11,9.251055e+02,0.000000e+00
3.839281e-14,3.000000e+01,4.983384e-06,6.506782e-11,9.251068e+02,0.000000e+00
4.205873e-14,3.000000e+01,5.258733e-06,6.866332e-11,9.251083e+02,0.000000e+00
4.607469e-14,3.000000e+01,5.560371e-06,7.260213e-11,9.251099e+02,0.000000e+00
5.047411e-14,3.000000e+01,5.890808e-06,7.691704e-11,9.251116e+02,0.000000e+00
5.529360e-14,3.000000e+01,6.252793e-06,8.164395e-11,9.251135e+02,0.000000e+00
6.057328e-14,3.000000e+01,6.649338e-06,8.682221e-11,9.251155e+02,0.000000e+00
6.635710e-14,3.000000e+01,7.083741e-06,9.249492e-11,9.251178e+02,0.000000e+00
7.269317e-14,3.000000e+01,7.559617e-06,9.870928e-11,9.251203e+02,0.000000e+00
7.963424e-14,3.000000e+01,8.080924e-06,1.055170e-10,9.251230e+02,0.000000e+00
8.723808e-14,3.000000e+01,8.651998e-06,1.129748e-10,9.251260e+02,0.000000e+00
9.556797e-14,3.000000e+01,9.277591e-06,1.211447e-10,9.251293e+02,0.000000e+00
1.046932e-13,3.000000e+01,9.962904e-06,1.300946e-10,9.251329e+02,0.000000e+00
1.146898e-13,3.000000e+01,1.071364e-05,1.398992e-10,9.251368e+02,0.000000e+00
1.256409e-13,3.000000e+01,1.153604e-05,1.506399e-10,9.251411e+02,0.000000e+00
1.376377e-13,3.000000e+01,1.243694e-05,1.624062e-10,9.251458e+02,0.000000e+00
1.507800e-13,3.000000e+01,1.342384e-05,1.752960e-10,9.251510e+02,0.000000e+00
1.651771e-13,3.000000e+01,1.450494e-05,1.894166e-10,9.251567e+02,0.000000e+00
1.809490e-13,3.000000e+01,1.568923e-05,2.048855e-10,9.251629e+02,0.000000e+00
1.982268e-13,3.000000e+01,1.698655e-05,2.218314e-10,9.251697e+02,0.000000e+00
2.171544e-13,3.000000e+01,1.840770e-05,2.403954e-10,9.251771e+02,0.000000e+00
2.378893e-13,3.000000e+01,1.996447e-05,2.607320e-10,9.251852e+02,0.000000e+00
2.606040e-13,3.000000e+01,2.166981e-05,2.830103e-10,9.251942e+02,0.000000e+00
2.854877e-13,3.000000e+01,2.353788e-05,3.074160e-10,9.252039e+02,0.000000e+00
3.127473e-13,3.000000e+01,2.558421e-05,3.341520e-10,9.252147e+02,0.000000e+00
3.426098e-13,3.000000e+01,2.782579e-05,3.634409e-10,9.252264e+02,0.000000e+00
3.753238e-13,3.000000e+01,3.028124e-05,3.955264e-10,9.252393e+02,0.000000e+00
4.111614e-13,3.000000e+01,3.297095e-05,4.306755e-10,9.252533e+02,0.000000e+00
4.504209e-13,3.000000e+01,3.591724e-05,4.691809e-10,9.252688e+02,0.000000e+00
4.934292e-13,3.000000e+01,3.914457e-05,5.113630e-10,9.252857e+02,0.000000e+00
5.405440e-13,3.000000e+01,4.267971e-05,5.575727e-10,9.253042e+02,0.000000e+00
5.921576e-13,3.000000e+01,4.655198e-05,6.081948e-10,9.253245e+02,0.000000e+00
6.486995e-13,3.000000e+01,5.079350e-05,6.636505e-10,9.253467e+02,0.000000e+00
7.106402e-13,3.000000e+01,5.543941e-05,7.244014e-10,9.253710e+02,0.000000e+00
7.784954e-13,3.000000e+01,6.052821e-05,7.909531e-10,9.253977e+02,0.000000e+00
8.528297e-13,3.000000e+01,6.610205e-05,8.638594e-10,9.254269e+02,0.000000e+00
9.342617e-13,3.000000e+01,7.220707e-05,9.437271e-10,9.254589e+02,0.000000e+00
1.023469e-12,3.000000e+01,7.889378e-05,1.031221e-09,9.254940e+02,0.000000e+00
1.121195e-12,3.000000e+01,8.621747e-05,1.127069e-09,9.255324e+02,0.000000e+00
1.228251e-12,3.000000e+01,9.423866e-05,1.232069e-09,9.255745e+02,0.000000e+00
1.345530e-12,3.000000e+01,1.030236e-04,1.347095e-09,9.256206e+02,0.000000e+00
1.474008e-12,3.000000e+01,1.126448e-04,1.473105e-09,9.256711e+02,0.000000e+00
1.614753e-12,3.000000e+01,1.231816e-04,1.611146e-09,9.257264e+02,0.000000e+00
1.768937e-12,3.000000e+01,1.347207e-04,1.762368e-09,9.257870e+02,0.000000e+00
1.937843e-12,3.000000e+01,1.473573e-04,1.928029e-09,9.258534e+02,0.000000e+00
2.122877e-12,3.000000e+01,1.611950e-04,2.109509e-09,9.259261e+02,0.000000e+00
2.325579e-12,3.000000e+01,1.763477e-04,2.308317e-09,9.260058e+02,0.000000e+00
2.547635e-12,3.000000e+01,1.929395e-04,2.526108e-09,9.260931e+02,0.000000e+00
2.790895e-12,3.000000e+01,2.111063e-04,2.764695e-09,9.261887e+02,0.000000e+00
3.057382e-12,3.000000e+01,2.309968e-04,3.026063e-09,9.262934e+02,0.000000e+00
3.349315e-12,3.000000e+01,2.527733e-04,3.312387e-09,9.264081e+02,0.000000e+00
3.669123e-12,3.000000e+01,2.766131e-04,3.626052e-09,9.265338e+02,0.000000e+00
4.019467e-12,3.000000e+01,3.027103e-04,3.969666e-09,9.266715e+02,0.000000e+00
4.403264e-12,3.000000e+01,3.312765e-04,4.346090e-09,9.268224e+02,0.000000e+00
4.823708e-12,3.000000e+01,3.611143e-04,4.738177e-09,9.269426e+02,0.000000e+00
5.284297e-12,3.000000e+01,3.933999e-04,5.164094e-09,9.270663e+02,0.000000e+00
5.788866e-12,3.000000e+01,4.287352e-04,5.630680e-09,9.272017e+02,0.000000e+00
6.341613e-12,3.000000e+01,4.674050e-04,6.141818e-09,9.273502e+02,0.000000e+00
6.947139e-12,3.000000e+01,5.097198e-04,6.701761e-09,9.275128e+02,0.000000e+00
7.610483e-12,3.000000e+01,5.560183e-04,7.315170e-09,9.276909e+02,0.000000e+00
