p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.096912e-15,3.000000e+01,5.776149e-07,7.541772e-12,9.210331e+02,0.000000e+00
1.203215e-15,3.000000e+01,6.315339e-07,8.245823e-12,9.211494e+02,0.000000e+00
1.319821e-15,3.000000e+01,6.906776e-07,9.018104e-12,9.212770e+02,0.000000e+00
1.447727e-15,3.000000e+01,7.555523e-07,9.865229e-12,9.214168e+02,0.000000e+00
1.588029e-15,3.000000e+01,8.267132e-07,1.079445e-11,9.215703e+02,0.000000e+00
1.741928e-15,3.000000e+01,9.047692e-07,1.181372e-11,9.217386e+02,0.000000e+00
1.910741e-15,3.000000e+01,9.903885e-07,1.293178e-11,9.219233e+02,0.000000e+00
2.095914e-15,3.000000e+01,1.084304e-06,1.415818e-11,9.221258e+02,0.000000e+00
2.299033e-15,3.000000e+01,1.187318e-06,1.550344e-11,9.223480e+02,0.000000e+00
2.521836e-15,3.000000e+01,1.300314e-06,1.697907e-11,9.225916e+02,0.000000e+00
2.766231e-15,3.000000e+01,1.424257e-06,1.859770e-11,9.228590e+02,0.000000e+00
3.034312e-15,3.000000e+01,1.560208e-06,2.037320e-11,9.231522e+02,0.000000e+00
3.328372e-15,3.000000e+01,1.709331e-06,2.232077e-11,9.234738e+02,0.000000e+00
3.650930e-15,3.000000e+01,1.872900e-06,2.445708e-11,9.238266e+02,0.000000e+00
4.004748e-15,3.000000e+01,2.052315e-06,2.680042e-11,9.242136e+02,0.000000e+00
4.392856e-15,3.000000e+01,2.249110e-06,2.937086e-11,9.246381e+02,0.000000e+00
4.818575e-15,3.000000e+01,2.461502e-06,3.213855e-11,9.250936e+02,0.000000e+00
5.285551e-15,3.000000e+01,2.496580e-06,3.259655e-11,9.250938e+02,0.000000e+00
5.797783e-15,3.000000e+01,2.535057e-06,3.309894e-11,9.250940e+02,0.000000e+00
6.359656e-15,3.000000e+01,2.577262e-06,3.365002e-11,9.250942e+02,0.000000e+00
6.975982e-15,3.000000e+01,2.623558e-06,3.425451e-11,9.250945e+02,0.000000e+00
7.652036e-15,3.000000e+01,2.674341e-06,3.491758e-11,9.250947e+02,0.000000e+00
8.393608e-15,3.000000e+01,2.730045e-06,3.564490e-11,9.250950e+02,0.000000e+00
9.207048e-15,3.000000e+01,2.791147e-06,3.644272e-11,9.250954e+02,0.000000e+00
1.009932e-14,3.000000e+01,2.858170e-06,3.731785e-11,9.250957e+02,0.000000e+00
1.107806e-14,3.000000e+01,2.931689e-06,3.827779e-11,9.250961e+02,0.000000e+00
1.215166e-14,3.000000e+01,3.012332e-06,3.933076e-11,9.250965e+02,0.000000e+00
1.332929e-14,3.000000e+01,3.100790e-06,4.048577e-11,9.250970e+02,0.000000e+00
1.462106e-14,3.000000e+01,3.197821e-06,4.175272e-11,9.250975e+02,0.000000e+00
1.603801e-14,3.000000e+01,3.304255e-06,4.314246e-11,9.250980e+02,0.000000e+00
1.759228e-14,3.000000e+01,3.421003e-06,4.466687e-11,9.250987e+02,0.000000e+00
1.929718e-14,3.000000e+01,3.549065e-06,4.633902e-11,9.250993e+02,0.000000e+00
2.116730e-14,3.000000e+01,3.689537e-06,4.817322e-11,9.251001e+02,0.000000e+00
2.321866e-14,3.000000e+01,3.843622e-06,5.018517e-11,9.251009e+02,0.000000e+00
2.546882e-14,3.000000e+01,4.012639e-06,5.239210e-11,9.251018e+02,0.000000e+00
2.793705e-14,3.000000e+01,4.198034e-06,5.481292e-11,9.251027e+02,0.000000e+00
3.064448e-14,3.000000e+01,4.401396e-06,5.746834e-11,9.251038e+02,0.000000e+00
3.361429e-14,3.000000e+01,4.624463e-06,6.038110e-11,9.251050e+02,0.000000e+00
3.687191e-14,3.000000e+01,4.869148e-06,6.357614e-11,9.251062e+02,0.000000e+00
4.044523e-14,3.000000e+01,5.137543e-06,6.708081e-11,9.251076e+02,0.000000e+00
4.436485e-14,3.000000e+01,5.431946e-06,7.092514e-11,9.251092e+02,0.000000e+00
4.866432e-14,3.000000e+01,5.754877e-06,7.514202e-11,9.251109e+02,0.000000e+00
5.338047e-14,3.000000e+01,6.109101e-06,7.976757e-11,9.251127e+02,0.000000e+00
5.855366e-14,3.000000e+01,6.497649e-06,8.484138e-11,9.251148e+02,0.000000e+00
6.422820e-14,3.000000e+01,6.923847e-06,9.040691e-11,9.251170e+02,0.000000e+00
7.045266e-14,3.000000e+01,7.391342e-06,9.651181e-11,9.251194e+02,0.000000e+00
7.728035e-14,3.000000e+01,7.904136e-06,1.032083e-10,9.251221e+02,0.000000e+00
8.476972e-14,3.000000e+01,8.466617e-06,1.105538e-10,9.251251e+02,0.000000e+00
9.298491e-14,3.000000e+01,9.083598e-06,1.186112e-10,9.251283e+02,0.000000e+00
1.019962e-13,3.000000e+01,9.760359e-06,1.274494e-10,9.251318e+02,0.000000e+00
1.118809e-13,3.000000e+01,1.050269e-05,1.371442e-10,9.251357e+02,0.000000e+00
1.227234e-13,3.000000e+01,1.131695e-05,1.477785e-10,9.251400e+02,0.000000e+00
1.346168e-13,3.000000e+01,1.221009e-05,1.594433e-10,9.251447e+02,0.000000e+00
1.476627e-13,3.000000e+01,1.318976e-05,1.722387e-10,9.251498e+02,0.000000e+00
1.619730e-13,3.000000e+01,1.426434e-05,1.862740e-10,9.251554e+02,0.000000e+00
1.776701e-13,3.000000e+01,1.544302e-05,2.016696e-10,9.251616e+02,0.000000e+00
1.948884e-13,3.000000e+01,1.673589e-05,2.185571e-10,9.251683e+02,0.000000e+00
2.137753e-13,3.000000e+01,1.815399e-05,2.370813e-10,9.251758e+02,0.000000e+00
2.344927e-13,3.000000e+01,1.970946e-05,2.574006e-10,9.251839e+02,0.000000e+00
2.572178e-13,3.000000e+01,2.141558e-05,2.796892e-10,9.251928e+02,0.000000e+00
2.821452e-13,3.000000e+01,2.328696e-05,3.041377e-10,9.252026e+02,0.000000e+00
3.094884e-13,3.000000e+01,2.533957e-05,3.309557e-10,9.252134e+02,0.000000e+00
3.394814e-13,3.000000e+01,2.759097e-05,3.603725e-10,9.252252e+02,0.000000e+00
3.723812e-13,3.000000e+01,3.006038e-05,3.926403e-10,9.252381e+02,0.000000e+00
4.084693e-13,3.000000e+01,3.276891e-05,4.280351e-10,9.252523e+02,0.000000e+00
4.480547e-13,3.000000e+01,3.573968e-05,4.668602e-10,9.252678e+02,0.000000e+00
4.914765e-13,3.000000e+01,3.899805e-05,5.094478e-10,9.252849e+02,0.000000e+00
5.391063e-13,3.000000e+01,4.257184e-05,5.561627e-10,9.253036e+02,0.000000e+00
5.913521e-13,3.000000e+01,4.649155e-05,6.074048e-10,9.253242e+02,0.000000e+00
6.486610e-13,3.000000e+01,5.079061e-05,6.636128e-10,9.253467e+02,0.000000e+00
7.115239e-13,3.000000e+01,5.550568e-05,7.252681e-10,9.253714e+02,0.000000e+00
7.804789e-13,3.000000e+01,6.067695e-05,7.928985e-10,9.253985e+02,0.000000e+00
8.561164e-13,3.000000e+01,6.634849e-05,8.670830e-10,9.254282e+02,0.000000e+00
9.390842e-13,3.000000e+01,7.256858e-05,9.484570e-10,9.254608e+02,0.000000e+00
1.030092e-12,3.000000e+01,7.939018e-05,1.037717e-09,9.254966e+02,0.000000e+00
1.129921e-12,3.000000e+01,8.687132e-05,1.135627e-09,9.255358e+02,0.000000e+00
1.239423e-12,3.000000e+01,9.507559e-05,1.243026e-09,9.255789e+02,0.000000e+00
1.359538e-12,3.000000e+01,1.040727e-04,1.360834e-09,9.256261e+02,0.000000e+00
