p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
1.015724e-03,6.214800e+00,1.456955e+00,4.414745e-03,1.601000e+01,5.338152e+02,0.000000e+00,3.512824e-01,2.000000e+00
1.098292e-03,6.166600e+00,1.462345e+00,4.648923e-03,1.669527e+01,5.417620e+02,0.000000e+00,3.533209e-01,2.000000e+00
1.187572e-03,6.117400e+00,1.466416e+00,4.900775e-03,1.742138e+01,5.500006e+02,0.000000e+00,3.551763e-01,2.000000e+00
1.284109e-03,6.067300e+00,1.469202e+00,5.171764e-03,1.819074e+01,5.585318e+02,0.000000e+00,3.568490e-01,2.000000e+00
1.388494e-03,6.016500e+00,1.470722e+00,5.463512e-03,1.900632e+01,5.673653e+02,0.000000e+00,3.583471e-01,2.000000e+00
1.501364e-03,5.965000e+00,1.470964e+00,5.777758e-03,1.987100e+01,5.765045e+02,0.000000e+00,3.596744e-01,2.000000e+00
1.623409e-03,5.912900e+00,1.469987e+00,6.116402e-03,2.078797e+01,5.859551e+02,0.000000e+00,3.608373e-01,2.000000e+00
1.755376e-03,5.860400e+00,1.467819e+00,6.481492e-03,2.176037e+01,5.957175e+02,0.000000e+00,3.618398e-01,2.000000e+00
1.898069e-03,5.807500e+00,1.464509e+00,6.875276e-03,2.279193e+01,6.058001e+02,0.000000e+00,3.626922e-01,2.000000e+00
2.052363e-03,5.754400e+00,1.460085e+00,7.300176e-03,2.388631e+01,6.162054e+02,0.000000e+00,3.634004e-01,2.000000e+00
2.219199e-03,5.701100e+00,1.454630e+00,7.758824e-03,2.504748e+01,6.269367e+02,0.000000e+00,3.639723e-01,2.000000e+00
2.399597e-03,5.647900e+00,1.448163e+00,8.254089e-03,2.627989e+01,6.380028e+02,0.000000e+00,3.644174e-01,2.000000e+00
2.594659e-03,5.594700e+00,1.440773e+00,8.789063e-03,2.758772e+01,6.494002e+02,0.000000e+00,3.647417e-01,2.000000e+00
2.805578e-03,5.541800e+00,1.432507e+00,9.367118e-03,2.897598e+01,6.611383e+02,0.000000e+00,3.649548e-01,2.000000e+00
3.033642e-03,5.489200e+00,1.423438e+00,9.991904e-03,3.044969e+01,6.732197e+02,0.000000e+00,3.650644e-01,2.000000e+00
3.280246e-03,5.437100e+00,1.413619e+00,1.066738e-02,3.201427e+01,6.856485e+02,0.000000e+00,3.650786e-01,2.000000e+00
3.546896e-03,5.385500e+00,1.403124e+00,1.139784e-02,3.367535e+01,6.984269e+02,0.000000e+00,3.650047e-01,2.000000e+00
3.835222e-03,5.334600e+00,1.392008e+00,1.218795e-02,3.543904e+01,7.115595e+02,0.000000e+00,3.648512e-01,2.000000e+00
4.146986e-03,5.284400e+00,1.380345e+00,1.304274e-02,3.731174e+01,7.250494e+02,0.000000e+00,3.646246e-01,2.000000e+00
4.484093e-03,5.235100e+00,1.368194e+00,1.396769e-02,3.930032e+01,7.389013e+02,0.000000e+00,3.643322e-01,2.000000e+00
4.848604e-03,5.186800e+00,1.355613e+00,1.496873e-02,4.141199e+01,7.531185e+02,0.000000e+00,3.639808e-01,2.000000e+00
5.242745e-03,5.139500e+00,1.342673e+00,1.605227e-02,4.365446e+01,7.677053e+02,0.000000e+00,3.635768e-01,2.000000e+00
5.668926e-03,5.093300e+00,1.329431e+00,1.722528e-02,4.603574e+01,7.826633e+02,0.000000e+00,3.631262e-01,2.000000e+00
6.129751e-03,5.048400e+00,1.315938e+00,1.849530e-02,4.856468e+01,7.980000e+02,0.000000e+00,3.626346e-01,2.000000e+00
