p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095611e-15,3.000000e+01,5.769553e-07,7.533160e-12,9.210317e+02,0.000000e+00
1.200364e-15,3.000000e+01,6.300878e-07,8.226940e-12,9.211463e+02,0.000000e+00
1.315133e-15,3.000000e+01,6.882996e-07,8.987053e-12,9.212718e+02,0.000000e+00
1.440874e-15,3.000000e+01,7.520765e-07,9.819841e-12,9.214094e+02,0.000000e+00
1.578638e-15,3.000000e+01,8.219502e-07,1.073225e-11,9.215600e+02,0.000000e+00
1.729574e-15,3.000000e+01,8.985036e-07,1.173190e-11,9.217251e+02,0.000000e+00
1.894941e-15,3.000000e+01,9.823750e-07,1.282713e-11,9.219060e+02,0.000000e+00
2.076119e-15,3.000000e+01,1.074264e-06,1.402707e-11,9.221041e+02,0.000000e+00
2.274619e-15,3.000000e+01,1.174936e-06,1.534175e-11,9.223213e+02,0.000000e+00
2.492098e-15,3.000000e+01,1.285232e-06,1.678212e-11,9.225591e+02,0.000000e+00
2.730371e-15,3.000000e+01,1.406071e-06,1.836020e-11,9.228197e+02,0.000000e+00
2.991426e-15,3.000000e+01,1.538460e-06,2.008917e-11,9.231053e+02,0.000000e+00
3.277440e-15,3.000000e+01,1.683502e-06,2.198345e-11,9.234181e+02,0.000000e+00
3.590800e-15,3.000000e+01,1.842408e-06,2.405884e-11,9.237608e+02,0.000000e+00
3.934121e-15,3.000000e+01,2.016501e-06,2.633266e-11,9.241363e+02,0.000000e+00
4.310268e-15,3.000000e+01,2.207233e-06,2.882388e-11,9.245477e+02,0.000000e+00
4.722379e-15,3.000000e+01,2.416193e-06,3.155330e-11,9.249985e+02,0.000000e+00
5.173892e-15,3.000000e+01,2.488192e-06,3.248704e-11,9.250938e+02,0.000000e+00
5.668574e-15,3.000000e+01,2.525351e-06,3.297222e-11,9.250940e+02,0.000000e+00
6.210554e-15,3.000000e+01,2.566062e-06,3.350378e-11,9.250942e+02,0.000000e+00
6.804354e-15,3.000000e+01,2.610666e-06,3.408618e-11,9.250944e+02,0.000000e+00
7.454927e-15,3.000000e+01,2.659535e-06,3.472425e-11,9.250947e+02,0.000000e+00
8.167702e-15,3.000000e+01,2.713076e-06,3.542334e-11,9.250950e+02,0.000000e+00
8.948627e-15,3.000000e+01,2.771735e-06,3.618926e-11,9.250953e+02,0.000000e+00
9.804218e-15,3.000000e+01,2.836004e-06,3.702841e-11,9.250956e+02,0.000000e+00
1.074161e-14,3.000000e+01,2.906416e-06,3.794780e-11,9.250960e+02,0.000000e+00
1.176863e-14,3.000000e+01,2.983561e-06,3.895509e-11,9.250964e+02,0.000000e+00
1.289385e-14,3.000000e+01,3.068082e-06,4.005869e-11,9.250968e+02,0.000000e+00
1.412664e-14,3.000000e+01,3.160683e-06,4.126781e-11,9.250973e+02,0.000000e+00
1.547731e-14,3.000000e+01,3.262138e-06,4.259253e-11,9.250978e+02,0.000000e+00
1.695712e-14,3.000000e+01,3.373293e-06,4.404391e-11,9.250984e+02,0.000000e+00
1.857841e-14,3.000000e+01,3.495075e-06,4.563406e-11,9.250990e+02,0.000000e+00
2.035472e-14,3.000000e+01,3.628501e-06,4.737624e-11,9.250997e+02,0.000000e+00
2.230086e-14,3.000000e+01,3.774683e-06,4.928500e-11,9.251005e+02,0.000000e+00
2.443307e-14,3.000000e+01,3.934840e-06,5.137625e-11,9.251013e+02,0.000000e+00
2.676915e-14,3.000000e+01,4.110310e-06,5.366745e-11,9.251023e+02,0.000000e+00
2.932859e-14,3.000000e+01,4.302556e-06,5.617772e-11,9.251033e+02,0.000000e+00
3.213273e-14,3.000000e+01,4.513181e-06,5.892800e-11,9.251044e+02,0.000000e+00
3.520499e-14,3.000000e+01,4.743943e-06,6.194124e-11,9.251056e+02,0.000000e+00
3.857098e-14,3.000000e+01,4.996767e-06,6.524257e-11,9.251069e+02,0.000000e+00
4.225881e-14,3.000000e+01,5.273761e-06,6.885955e-11,9.251084e+02,0.000000e+00
4.629923e-14,3.000000e+01,5.577237e-06,7.282236e-11,9.251099e+02,0.000000e+00
5.072596e-14,3.000000e+01,5.909725e-06,7.716405e-11,9.251117e+02,0.000000e+00
5.557593e-14,3.000000e+01,6.273999e-06,8.192086e-11,9.251136e+02,0.000000e+00
6.088962e-14,3.000000e+01,6.673097e-06,8.713247e-11,9.251157e+02,0.000000e+00
6.671136e-14,3.000000e+01,7.110349e-06,9.284238e-11,9.251180e+02,0.000000e+00
7.308973e-14,3.000000e+01,7.589400e-06,9.909821e-11,9.251205e+02,0.000000e+00
8.007793e-14,3.000000e+01,8.114246e-06,1.059522e-10,9.251232e+02,0.000000e+00
8.773429e-14,3.000000e+01,8.689265e-06,1.134615e-10,9.251262e+02,0.000000e+00
9.612268e-14,3.000000e+01,9.319250e-06,1.216887e-10,9.251295e+02,0.000000e+00
1.053131e-13,3.000000e+01,1.000946e-05,1.307026e-10,9.251331e+02,0.000000e+00
1.153822e-13,3.000000e+01,1.076564e-05,1.405783e-10,9.251371e+02,0.000000e+00
1.264141e-13,3.000000e+01,1.159410e-05,1.513982e-10,9.251414e+02,0.000000e+00
1.385007e-13,3.000000e+01,1.250175e-05,1.632526e-10,9.251462e+02,0.000000e+00
1.517429e-13,3.000000e+01,1.349615e-05,1.762405e-10,9.251514e+02,0.000000e+00
1.662513e-13,3.000000e+01,1.458560e-05,1.904701e-10,9.251571e+02,0.000000e+00
1.821468e-13,3.000000e+01,1.577917e-05,2.060603e-10,9.251633e+02,0.000000e+00
1.995621e-13,3.000000e+01,1.708681e-05,2.231410e-10,9.251702e+02,0.000000e+00
2.186425e-13,3.000000e+01,1.851942e-05,2.418549e-10,9.251777e+02,0.000000e+00
2.395472e-13,3.000000e+01,2.008894e-05,2.623580e-10,9.251859e+02,0.000000e+00
2.624506e-13,3.000000e+01,2.180844e-05,2.848215e-10,9.251949e+02,0.000000e+00
2.875439e-13,3.000000e+01,2.369224e-05,3.094327e-10,9.252048e+02,0.000000e+00
3.150363e-13,3.000000e+01,2.575604e-05,3.363970e-10,9.252156e+02,0.000000e+00
3.451574e-13,3.000000e+01,2.801701e-05,3.659394e-10,9.252274e+02,0.000000e+00
3.781583e-13,3.000000e+01,3.049399e-05,3.983064e-10,9.252404e+02,0.000000e+00
4.143145e-13,3.000000e+01,3.320759e-05,4.337681e-10,9.252546e+02,0.000000e+00
4.539277e-13,3.000000e+01,3.618040e-05,4.726203e-10,9.252702e+02,0.000000e+00
4.973283e-13,3.000000e+01,3.943715e-05,5.151872e-10,9.252872e+02,0.000000e+00
5.448786e-13,3.000000e+01,4.300492e-05,5.618240e-10,9.253059e+02,0.000000e+00
5.969751e-13,3.000000e+01,4.691339e-05,6.129198e-10,9.253264e+02,0.000000e+00
6.540527e-13,3.000000e+01,5.119504e-05,6.689009e-10,9.253488e+02,0.000000e+00
7.165876e-13,3.000000e+01,5.588546e-05,7.302345e-10,9.253734e+02,0.000000e+00
7.851015e-13,3.000000e+01,6.102360e-05,7.974323e-10,9.254003e+02,0.000000e+00
