p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095141e-15,3.000000e+01,5.767165e-07,7.530042e-12,9.210312e+02,0.000000e+00
1.199333e-15,3.000000e+01,6.295647e-07,8.220109e-12,9.211452e+02,0.000000e+00
1.313438e-15,3.000000e+01,6.874402e-07,8.975830e-12,9.212700e+02,0.000000e+00
1.438399e-15,3.000000e+01,7.508213e-07,9.803451e-12,9.214066e+02,0.000000e+00
1.575250e-15,3.000000e+01,8.202316e-07,1.070981e-11,9.215563e+02,0.000000e+00
1.725120e-15,3.000000e+01,8.962445e-07,1.170240e-11,9.217202e+02,0.000000e+00
1.889249e-15,3.000000e+01,9.794881e-07,1.278943e-11,9.218998e+02,0.000000e+00
2.068993e-15,3.000000e+01,1.070650e-06,1.397988e-11,9.220964e+02,0.000000e+00
2.265838e-15,3.000000e+01,1.170483e-06,1.528359e-11,9.223116e+02,0.000000e+00
2.481411e-15,3.000000e+01,1.279812e-06,1.671134e-11,9.225474e+02,0.000000e+00
2.717494e-15,3.000000e+01,1.399540e-06,1.827492e-11,9.228056e+02,0.000000e+00
2.976038e-15,3.000000e+01,1.530656e-06,1.998726e-11,9.230884e+02,0.000000e+00
3.259180e-15,3.000000e+01,1.674243e-06,2.186251e-11,9.233981e+02,0.000000e+00
3.569261e-15,3.000000e+01,1.831485e-06,2.391618e-11,9.237373e+02,0.000000e+00
3.908842e-15,3.000000e+01,2.003683e-06,2.616523e-11,9.241087e+02,0.000000e+00
4.280732e-15,3.000000e+01,2.192256e-06,2.862826e-11,9.245154e+02,0.000000e+00
4.688003e-15,3.000000e+01,2.398763e-06,3.132563e-11,9.249609e+02,0.000000e+00
5.134022e-15,3.000000e+01,2.485197e-06,3.244793e-11,9.250938e+02,0.000000e+00
5.622476e-15,3.000000e+01,2.521888e-06,3.292700e-11,9.250940e+02,0.000000e+00
6.157402e-15,3.000000e+01,2.562070e-06,3.345165e-11,9.250942e+02,0.000000e+00
6.743221e-15,3.000000e+01,2.606074e-06,3.402622e-11,9.250944e+02,0.000000e+00
7.384775e-15,3.000000e+01,2.654265e-06,3.465545e-11,9.250946e+02,0.000000e+00
8.087366e-15,3.000000e+01,2.707041e-06,3.534454e-11,9.250949e+02,0.000000e+00
8.856803e-15,3.000000e+01,2.764838e-06,3.609920e-11,9.250952e+02,0.000000e+00
9.699445e-15,3.000000e+01,2.828133e-06,3.692565e-11,9.250956e+02,0.000000e+00
1.062226e-14,3.000000e+01,2.897451e-06,3.783074e-11,9.250959e+02,0.000000e+00
1.163286e-14,3.000000e+01,2.973363e-06,3.882193e-11,9.250963e+02,0.000000e+00
1.273962e-14,3.000000e+01,3.056497e-06,3.990743e-11,9.250967e+02,0.000000e+00
1.395168e-14,3.000000e+01,3.147541e-06,4.109620e-11,9.250972e+02,0.000000e+00
1.527905e-14,3.000000e+01,3.247246e-06,4.239807e-11,9.250977e+02,0.000000e+00
1.673270e-14,3.000000e+01,3.356437e-06,4.382380e-11,9.250983e+02,0.000000e+00
1.832466e-14,3.000000e+01,3.476015e-06,4.538518e-11,9.250989e+02,0.000000e+00
2.006808e-14,3.000000e+01,3.606971e-06,4.709511e-11,9.250996e+02,0.000000e+00
2.197737e-14,3.000000e+01,3.750384e-06,4.896772e-11,9.251004e+02,0.000000e+00
2.406831e-14,3.000000e+01,3.907442e-06,5.101850e-11,9.251012e+02,0.000000e+00
2.635818e-14,3.000000e+01,4.079441e-06,5.326438e-11,9.251021e+02,0.000000e+00
2.886592e-14,3.000000e+01,4.267804e-06,5.572394e-11,9.251031e+02,0.000000e+00
3.161224e-14,3.000000e+01,4.474086e-06,5.841750e-11,9.251042e+02,0.000000e+00
3.461984e-14,3.000000e+01,4.699992e-06,6.136733e-11,9.251053e+02,0.000000e+00
3.791360e-14,3.000000e+01,4.947390e-06,6.459781e-11,9.251066e+02,0.000000e+00
4.152072e-14,3.000000e+01,5.218323e-06,6.813564e-11,9.251081e+02,0.000000e+00
4.547102e-14,3.000000e+01,5.515031e-06,7.201006e-11,9.251096e+02,0.000000e+00
4.979716e-14,3.000000e+01,5.839964e-06,7.625310e-11,9.251113e+02,0.000000e+00
5.453490e-14,3.000000e+01,6.195808e-06,8.089982e-11,9.251132e+02,0.000000e+00
5.972338e-14,3.000000e+01,6.585504e-06,8.598863e-11,9.251152e+02,0.000000e+00
6.540550e-14,3.000000e+01,7.012270e-06,9.156159e-11,9.251174e+02,0.000000e+00
7.162821e-14,3.000000e+01,7.479633e-06,9.766477e-11,9.251199e+02,0.000000e+00
7.844296e-14,3.000000e+01,7.991453e-06,1.043486e-10,9.251226e+02,0.000000e+00
