p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095486e-15,3.000000e+01,5.768918e-07,7.532330e-12,9.210316e+02,0.000000e+00
1.200090e-15,3.000000e+01,6.299485e-07,8.225122e-12,9.211460e+02,0.000000e+00
1.314682e-15,3.000000e+01,6.880709e-07,8.984066e-12,9.212713e+02,0.000000e+00
1.440215e-15,3.000000e+01,7.517423e-07,9.815478e-12,9.214086e+02,0.000000e+00
1.577736e-15,3.000000e+01,8.214926e-07,1.072628e-11,9.215590e+02,0.000000e+00
1.728388e-15,3.000000e+01,8.979020e-07,1.172405e-11,9.217238e+02,0.000000e+00
1.893425e-15,3.000000e+01,9.816061e-07,1.281709e-11,9.219043e+02,0.000000e+00
2.074220e-15,3.000000e+01,1.073301e-06,1.401450e-11,9.221021e+02,0.000000e+00
2.272280e-15,3.000000e+01,1.173750e-06,1.532625e-11,9.223187e+02,0.000000e+00
2.489251e-15,3.000000e+01,1.283788e-06,1.676326e-11,9.225560e+02,0.000000e+00
2.726939e-15,3.000000e+01,1.404330e-06,1.833747e-11,9.228160e+02,0.000000e+00
2.987324e-15,3.000000e+01,1.536380e-06,2.006200e-11,9.231008e+02,0.000000e+00
3.272572e-15,3.000000e+01,1.681034e-06,2.195121e-11,9.234128e+02,0.000000e+00
3.585057e-15,3.000000e+01,1.839496e-06,2.402080e-11,9.237545e+02,0.000000e+00
3.927380e-15,3.000000e+01,2.013083e-06,2.628801e-11,9.241289e+02,0.000000e+00
4.302390e-15,3.000000e+01,2.203238e-06,2.877171e-11,9.245391e+02,0.000000e+00
4.713209e-15,3.000000e+01,2.411543e-06,3.149256e-11,9.249884e+02,0.000000e+00
5.163254e-15,3.000000e+01,2.487393e-06,3.247660e-11,9.250938e+02,0.000000e+00
5.656273e-15,3.000000e+01,2.524427e-06,3.296015e-11,9.250940e+02,0.000000e+00
6.196369e-15,3.000000e+01,2.564997e-06,3.348987e-11,9.250942e+02,0.000000e+00
6.788035e-15,3.000000e+01,2.609441e-06,3.407017e-11,9.250944e+02,0.000000e+00
7.436198e-15,3.000000e+01,2.658128e-06,3.470588e-11,9.250947e+02,0.000000e+00
8.146252e-15,3.000000e+01,2.711464e-06,3.540230e-11,9.250949e+02,0.000000e+00
8.924105e-15,3.000000e+01,2.769893e-06,3.616521e-11,9.250952e+02,0.000000e+00
9.776233e-15,3.000000e+01,2.833901e-06,3.700097e-11,9.250956e+02,0.000000e+00
1.070973e-14,3.000000e+01,2.904021e-06,3.791653e-11,9.250960e+02,0.000000e+00
1.173236e-14,3.000000e+01,2.980836e-06,3.891951e-11,9.250964e+02,0.000000e+00
1.285263e-14,3.000000e+01,3.064986e-06,4.001827e-11,9.250968e+02,0.000000e+00
1.407988e-14,3.000000e+01,3.157171e-06,4.122194e-11,9.250973e+02,0.000000e+00
1.542431e-14,3.000000e+01,3.258158e-06,4.254055e-11,9.250978e+02,0.000000e+00
1.689712e-14,3.000000e+01,3.368787e-06,4.398506e-11,9.250984e+02,0.000000e+00
1.851056e-14,3.000000e+01,3.489979e-06,4.556751e-11,9.250990e+02,0.000000e+00
2.027806e-14,3.000000e+01,3.622743e-06,4.730106e-11,9.250997e+02,0.000000e+00
2.221433e-14,3.000000e+01,3.768184e-06,4.920013e-11,9.251005e+02,0.000000e+00
2.433549e-14,3.000000e+01,3.927511e-06,5.128055e-11,9.251013e+02,0.000000e+00
2.665919e-14,3.000000e+01,4.102051e-06,5.355961e-11,9.251022e+02,0.000000e+00
2.920478e-14,3.000000e+01,4.293256e-06,5.605629e-11,9.251032e+02,0.000000e+00
3.199343e-14,3.000000e+01,4.502718e-06,5.879137e-11,9.251043e+02,0.000000e+00
3.504835e-14,3.000000e+01,4.732178e-06,6.178761e-11,9.251055e+02,0.000000e+00
3.839498e-14,3.000000e+01,4.983547e-06,6.506995e-11,9.251068e+02,0.000000e+00
4.206117e-14,3.000000e+01,5.258917e-06,6.866571e-11,9.251083e+02,0.000000e+00
4.607743e-14,3.000000e+01,5.560577e-06,7.260482e-11,9.251099e+02,0.000000e+00
5.047718e-14,3.000000e+01,5.891039e-06,7.692005e-11,9.251116e+02,0.000000e+00
5.529705e-14,3.000000e+01,6.253052e-06,8.164733e-11,9.251135e+02,0.000000e+00
6.057714e-14,3.000000e+01,6.649628e-06,8.682599e-11,9.251156e+02,0.000000e+00
6.636142e-14,3.000000e+01,7.084066e-06,9.249915e-11,9.251178e+02,0.000000e+00
7.269801e-14,3.000000e+01,7.559980e-06,9.871402e-11,9.251203e+02,0.000000e+00
7.963966e-14,3.000000e+01,8.081330e-06,1.055223e-10,9.251230e+02,0.000000e+00
8.724413e-14,3.000000e+01,8.652453e-06,1.129807e-10,9.251260e+02,0.000000e+00
9.557473e-14,3.000000e+01,9.278099e-06,1.211513e-10,9.251293e+02,0.000000e+00
