p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
6.616701e-06,2.630000e+00,3.395100e-02,6.726210e-04,2.084775e+00,3.283553e+02,0.000000e+00,2.580645e-01,1.000000e+00
6.764006e-06,2.660000e+00,3.510290e-02,6.732702e-04,2.086853e+00,3.284449e+02,0.000000e+00,2.587864e-01,1.000000e+00
6.914590e-06,2.685000e+00,3.614709e-02,6.739339e-04,2.088978e+00,3.285364e+02,0.000000e+00,2.595244e-01,1.000000e+00
7.068526e-06,2.710000e+00,3.717833e-02,6.746124e-04,2.091150e+00,3.286300e+02,0.000000e+00,2.602789e-01,1.000000e+00
7.225890e-06,2.740000e+00,3.843853e-02,6.753060e-04,2.093370e+00,3.287257e+02,0.000000e+00,2.610501e-01,1.000000e+00
7.386757e-06,2.765000e+00,3.951416e-02,6.760150e-04,2.095640e+00,3.288235e+02,0.000000e+00,2.618385e-01,1.000000e+00
7.551205e-06,2.795000e+00,4.082776e-02,6.767399e-04,2.097960e+00,3.289235e+02,0.000000e+00,2.626444e-01,1.000000e+00
7.719314e-06,2.820000e+00,4.194894e-02,6.774808e-04,2.100332e+00,3.290257e+02,0.000000e+00,2.634683e-01,1.000000e+00
7.891165e-06,2.850000e+00,4.331730e-02,6.782383e-04,2.102756e+00,3.291302e+02,0.000000e+00,2.643105e-01,1.000000e+00
8.066843e-06,2.880000e+00,4.471594e-02,6.790126e-04,2.105235e+00,3.292370e+02,0.000000e+00,2.651715e-01,1.000000e+00
8.246431e-06,2.905000e+00,4.590971e-02,6.798041e-04,2.107769e+00,3.293462e+02,0.000000e+00,2.660517e-01,1.000000e+00
8.430018e-06,2.935000e+00,4.736524e-02,6.806133e-04,2.110359e+00,3.294578e+02,0.000000e+00,2.669514e-01,1.000000e+00
8.617692e-06,2.965000e+00,4.885220e-02,6.814405e-04,2.113007e+00,3.295719e+02,0.000000e+00,2.678712e-01,1.000000e+00
8.809544e-06,2.995000e+00,5.037102e-02,6.822861e-04,2.115714e+00,3.296886e+02,0.000000e+00,2.688114e-01,1.000000e+00
9.005667e-06,3.025000e+00,5.192212e-02,6.831505e-04,2.118481e+00,3.298078e+02,0.000000e+00,2.697726e-01,1.000000e+00
9.206156e-06,3.055000e+00,5.346257e-02,6.840342e-04,2.121310e+00,3.299297e+02,0.000000e+00,2.707552e-01,1.000000e+00
9.411108e-06,3.085000e+00,5.507865e-02,6.849152e-04,2.124137e+00,3.300531e+02,0.000000e+00,2.717154e-01,1.000000e+00
9.620624e-06,3.115000e+00,5.672827e-02,6.857861e-04,2.126940e+00,3.301777e+02,0.000000e+00,2.726383e-01,1.000000e+00
9.834803e-06,3.145000e+00,5.841188e-02,6.866765e-04,2.129805e+00,3.303050e+02,0.000000e+00,2.735817e-01,1.000000e+00
1.005375e-05,3.175000e+00,6.012993e-02,6.875866e-04,2.132734e+00,3.304352e+02,0.000000e+00,2.745462e-01,1.000000e+00
1.027757e-05,3.205000e+00,6.193055e-02,6.885170e-04,2.135729e+00,3.305682e+02,0.000000e+00,2.755322e-01,1.000000e+00
1.050638e-05,3.235000e+00,6.371970e-02,6.894682e-04,2.138790e+00,3.307043e+02,0.000000e+00,2.765400e-01,1.000000e+00
1.074028e-05,3.265000e+00,6.554466e-02,6.904405e-04,2.141919e+00,3.308433e+02,0.000000e+00,2.775704e-01,1.000000e+00
1.097938e-05,3.295000e+00,6.740590e-02,6.914344e-04,2.145118e+00,3.309855e+02,0.000000e+00,2.786236e-01,1.000000e+00
1.122381e-05,3.330000e+00,6.956092e-02,6.924505e-04,2.148388e+00,3.311308e+02,0.000000e+00,2.797004e-01,1.000000e+00
1.147368e-05,3.360000e+00,7.155324e-02,6.934892e-04,2.151731e+00,3.312793e+02,0.000000e+00,2.808010e-01,1.000000e+00
1.172912e-05,3.390000e+00,7.353186e-02,6.945510e-04,2.155149e+00,3.314312e+02,0.000000e+00,2.819262e-01,1.000000e+00
1.199024e-05,3.425000e+00,7.587517e-02,6.956365e-04,2.158642e+00,3.315864e+02,0.000000e+00,2.830765e-01,1.000000e+00
1.225717e-05,3.455000e+00,7.793664e-02,6.967461e-04,2.162213e+00,3.317451e+02,0.000000e+00,2.842523e-01,1.000000e+00
1.253005e-05,3.490000e+00,8.031983e-02,6.978805e-04,2.165864e+00,3.319073e+02,0.000000e+00,2.854543e-01,1.000000e+00
1.280900e-05,3.520000e+00,8.252303e-02,6.990167e-04,2.169528e+00,3.320717e+02,0.000000e+00,2.865872e-01,1.000000e+00
1.309416e-05,3.555000e+00,8.506182e-02,7.001481e-04,2.173184e+00,3.322379e+02,0.000000e+00,2.876211e-01,1.000000e+00
1.338567e-05,3.585000e+00,8.729598e-02,7.013047e-04,2.176921e+00,3.324078e+02,0.000000e+00,2.886780e-01,1.000000e+00
1.368367e-05,3.620000e+00,8.993643e-02,7.024871e-04,2.180742e+00,3.325815e+02,0.000000e+00,2.897584e-01,1.000000e+00
1.398830e-05,3.655000e+00,9.257021e-02,7.036957e-04,2.184648e+00,3.327591e+02,0.000000e+00,2.908629e-01,1.000000e+00
1.429972e-05,3.685000e+00,9.500532e-02,7.049313e-04,2.188640e+00,3.329406e+02,0.000000e+00,2.919920e-01,1.000000e+00
1.461806e-05,3.720000e+00,9.780694e-02,7.061944e-04,2.192722e+00,3.331261e+02,0.000000e+00,2.931462e-01,1.000000e+00
1.494350e-05,3.755000e+00,1.006662e-01,7.074856e-04,2.196895e+00,3.333158e+02,0.000000e+00,2.943261e-01,1.000000e+00
1.527618e-05,3.790000e+00,1.035171e-01,7.088055e-04,2.201160e+00,3.335097e+02,0.000000e+00,2.955323e-01,1.000000e+00
1.561627e-05,3.820000e+00,1.061534e-01,7.101548e-04,2.205520e+00,3.337079e+02,0.000000e+00,2.967653e-01,1.000000e+00
1.596392e-05,3.855000e+00,1.091827e-01,7.115342e-04,2.209978e+00,3.339105e+02,0.000000e+00,2.980258e-01,1.000000e+00
1.631932e-05,3.890000e+00,1.122728e-01,7.129137e-04,2.214451e+00,3.341154e+02,0.000000e+00,2.991588e-01,1.000000e+00
1.668263e-05,3.925000e+00,1.154245e-01,7.143002e-04,2.218958e+00,3.343232e+02,0.000000e+00,3.001962e-01,1.000000e+00
1.705403e-05,3.960000e+00,1.186386e-01,7.157176e-04,2.223566e+00,3.345356e+02,0.000000e+00,3.012568e-01,1.000000e+00
1.743370e-05,3.995000e+00,1.219160e-01,7.171665e-04,2.228276e+00,3.347527e+02,0.000000e+00,3.023409e-01,1.000000e+00
1.782181e-05,4.030000e+00,1.252576e-01,7.186477e-04,2.233091e+00,3.349747e+02,0.000000e+00,3.034491e-01,1.000000e+00
1.821857e-05,4.065000e+00,1.286643e-01,7.201618e-04,2.238013e+00,3.352016e+02,0.000000e+00,3.045821e-01,1.000000e+00
1.862417e-05,4.100000e+00,1.321368e-01,7.217097e-04,2.243045e+00,3.354335e+02,0.000000e+00,3.057402e-01,1.000000e+00
1.903879e-05,4.140000e+00,1.360737e-01,7.232920e-04,2.248189e+00,3.356707e+02,0.000000e+00,3.069242e-01,1.000000e+00
1.946264e-05,4.175000e+00,1.397686e-01,7.249095e-04,2.253447e+00,3.359130e+02,0.000000e+00,3.081344e-01,1.000000e+00
1.989593e-05,4.210000e+00,1.434527e-01,7.265284e-04,2.258728e+00,3.361579e+02,0.000000e+00,3.092467e-01,1.000000e+00
2.033886e-05,4.245000e+00,1.472067e-01,7.281641e-04,2.264075e+00,3.364067e+02,0.000000e+00,3.103147e-01,1.000000e+00
2.079166e-05,4.280000e+00,1.510313e-01,7.298362e-04,2.269540e+00,3.366609e+02,0.000000e+00,3.114065e-01,1.000000e+00
2.125453e-05,4.320000e+00,1.553605e-01,7.315456e-04,2.275127e+00,3.369209e+02,0.000000e+00,3.125225e-01,1.000000e+00
2.172771e-05,4.355000e+00,1.594247e-01,7.332930e-04,2.280839e+00,3.371866e+02,0.000000e+00,3.136634e-01,1.000000e+00
2.221143e-05,4.390000e+00,1.634761e-01,7.350793e-04,2.286678e+00,3.374582e+02,0.000000e+00,3.148297e-01,1.000000e+00
2.270591e-05,4.430000e+00,1.680573e-01,7.369054e-04,2.292646e+00,3.377359e+02,0.000000e+00,3.160220e-01,1.000000e+00
2.321140e-05,4.465000e+00,1.723592e-01,7.387685e-04,2.298738e+00,3.380194e+02,0.000000e+00,3.172264e-01,1.000000e+00
2.372815e-05,4.500000e+00,1.766470e-01,7.406239e-04,2.304836e+00,3.383045e+02,0.000000e+00,3.182610e-01,1.000000e+00
2.425640e-05,4.540000e+00,1.814909e-01,7.425206e-04,2.311069e+00,3.385960e+02,0.000000e+00,3.193185e-01,1.000000e+00
2.479641e-05,4.575000e+00,1.860406e-01,7.444596e-04,2.317442e+00,3.388939e+02,0.000000e+00,3.203996e-01,1.000000e+00
2.534844e-05,4.610000e+00,1.905750e-01,7.464417e-04,2.323956e+00,3.391984e+02,0.000000e+00,3.215048e-01,1.000000e+00
2.591276e-05,4.650000e+00,1.957927e-01,7.484680e-04,2.330615e+00,3.395098e+02,0.000000e+00,3.226346e-01,1.000000e+00
2.648964e-05,4.685000e+00,2.005004e-01,7.505394e-04,2.337423e+00,3.398280e+02,0.000000e+00,3.237896e-01,1.000000e+00
2.707937e-05,4.725000e+00,2.059133e-01,7.526312e-04,2.344315e+00,3.401507e+02,0.000000e+00,3.249230e-01,1.000000e+00
2.768223e-05,4.760000e+00,2.107992e-01,7.547403e-04,2.351283e+00,3.404776e+02,0.000000e+00,3.260277e-01,1.000000e+00
2.829850e-05,4.800000e+00,2.164128e-01,7.568963e-04,2.358407e+00,3.408117e+02,0.000000e+00,3.271569e-01,1.000000e+00
2.892850e-05,4.835000e+00,2.214820e-01,7.591002e-04,2.365690e+00,3.411533e+02,0.000000e+00,3.283113e-01,1.000000e+00
2.957252e-05,4.875000e+00,2.273016e-01,7.613533e-04,2.373134e+00,3.415025e+02,0.000000e+00,3.294914e-01,1.000000e+00
3.023088e-05,4.910000e+00,2.325593e-01,7.636565e-04,2.380745e+00,3.418595e+02,0.000000e+00,3.306978e-01,1.000000e+00
3.090390e-05,4.950000e+00,2.385905e-01,7.659842e-04,2.388462e+00,3.422207e+02,0.000000e+00,3.316516e-01,1.000000e+00
3.159190e-05,4.990000e+00,2.446196e-01,7.683465e-04,2.396312e+00,3.425876e+02,0.000000e+00,3.324477e-01,1.000000e+00
3.229521e-05,5.025000e+00,2.502906e-01,7.707614e-04,2.404337e+00,3.429627e+02,0.000000e+00,3.332616e-01,1.000000e+00
3.301419e-05,5.065000e+00,2.565365e-01,7.732300e-04,2.412541e+00,3.433461e+02,0.000000e+00,3.340935e-01,1.000000e+00
3.374917e-05,5.100000e+00,2.624132e-01,7.757536e-04,2.420927e+00,3.437380e+02,0.000000e+00,3.349440e-01,1.000000e+00
3.450051e-05,5.140000e+00,2.690043e-01,7.783153e-04,2.429455e+00,3.441364e+02,0.000000e+00,3.358619e-01,1.000000e+00
3.526858e-05,5.175000e+00,2.749697e-01,7.808989e-04,2.438087e+00,3.445392e+02,0.000000e+00,3.368939e-01,1.000000e+00
3.605375e-05,5.215000e+00,2.817932e-01,7.835400e-04,2.446911e+00,3.449510e+02,0.000000e+00,3.379488e-01,1.000000e+00
3.685640e-05,5.250000e+00,2.879722e-01,7.862400e-04,2.455932e+00,3.453720e+02,0.000000e+00,3.390272e-01,1.000000e+00
3.767692e-05,5.290000e+00,2.950341e-01,7.890000e-04,2.465153e+00,3.458023e+02,0.000000e+00,3.401296e-01,1.000000e+00
3.851570e-05,5.330000e+00,3.020915e-01,7.917949e-04,2.474519e+00,3.462383e+02,0.000000e+00,3.411132e-01,1.000000e+00
3.937316e-05,5.365000e+00,3.087391e-01,7.946300e-04,2.484044e+00,3.466808e+02,0.000000e+00,3.419990e-01,1.000000e+00
4.024971e-05,5.405000e+00,3.160407e-01,7.975281e-04,2.493780e+00,3.471331e+02,0.000000e+00,3.429046e-01,1.000000e+00
4.114577e-05,5.440000e+00,3.229207e-01,8.004908e-04,2.503733e+00,3.475955e+02,0.000000e+00,3.438303e-01,1.000000e+00
4.206178e-05,5.480000e+00,3.304728e-01,8.035191e-04,2.513922e+00,3.480681e+02,0.000000e+00,3.445269e-01,1.000000e+00
4.299818e-05,5.515000e+00,3.375912e-01,8.066124e-04,2.524425e+00,3.485507e+02,0.000000e+00,3.437243e-01,1.000000e+00
4.395543e-05,5.555000e+00,3.454000e-01,8.097747e-04,2.535162e+00,3.490440e+02,0.000000e+00,3.429039e-01,1.000000e+00
4.493399e-05,5.590000e+00,3.527630e-01,8.130073e-04,2.546137e+00,3.495483e+02,0.000000e+00,3.420652e-01,1.000000e+00
4.593434e-05,5.630000e+00,3.608351e-01,8.162997e-04,2.557308e+00,3.500610e+02,0.000000e+00,3.416960e-01,1.000000e+00
4.695695e-05,5.665000e+00,3.684491e-01,8.195771e-04,2.568372e+00,3.505650e+02,0.000000e+00,3.448492e-01,1.000000e+00
4.800233e-05,5.700000e+00,3.760366e-01,8.229275e-04,2.579683e+00,3.510802e+02,0.000000e+00,3.480727e-01,1.000000e+00
4.907099e-05,5.740000e+00,3.846633e-01,8.263524e-04,2.591245e+00,3.516069e+02,0.000000e+00,3.513679e-01,1.000000e+00
5.016343e-05,5.775000e+00,3.925075e-01,8.298757e-04,2.603167e+00,3.521450e+02,0.000000e+00,3.530319e-01,1.000000e+00
5.128020e-05,5.810000e+00,4.004764e-01,8.335383e-04,2.615636e+00,3.526945e+02,0.000000e+00,3.500170e-01,1.000000e+00
5.242183e-05,5.850000e+00,4.095243e-01,8.372824e-04,2.628383e+00,3.532562e+02,0.000000e+00,3.469350e-01,1.000000e+00
5.358887e-05,5.885000e+00,4.177587e-01,8.411099e-04,2.641414e+00,3.538305e+02,0.000000e+00,3.437845e-01,1.000000e+00
5.478190e-05,5.920000e+00,4.261223e-01,8.450209e-04,2.654770e+00,3.544108e+02,0.000000e+00,3.425945e-01,1.000000e+00
5.600148e-05,5.955000e+00,4.346169e-01,8.490182e-04,2.668438e+00,3.550014e+02,0.000000e+00,3.422211e-01,1.000000e+00
5.724822e-05,5.995000e+00,4.440775e-01,8.531045e-04,2.682410e+00,3.556051e+02,0.000000e+00,3.418395e-01,1.000000e+00
5.852271e-05,6.030000e+00,4.528480e-01,8.573494e-04,2.696927e+00,3.562187e+02,0.000000e+00,3.399687e-01,1.000000e+00
5.982557e-05,6.065000e+00,4.619240e-01,8.618115e-04,2.712190e+00,3.568396e+02,0.000000e+00,3.353657e-01,1.000000e+00
6.115745e-05,6.100000e+00,4.709671e-01,8.663729e-04,2.727794e+00,3.574743e+02,0.000000e+00,3.306602e-01,1.000000e+00
6.251897e-05,6.135000e+00,4.801480e-01,8.709528e-04,2.743498e+00,3.581212e+02,0.000000e+00,3.285189e-01,1.000000e+00
6.391080e-05,6.170000e+00,4.892930e-01,8.752723e-04,2.758476e+00,3.587741e+02,0.000000e+00,3.379792e-01,1.000000e+00
6.533362e-05,6.200000e+00,4.978625e-01,8.796878e-04,2.773787e+00,3.594415e+02,0.000000e+00,3.476501e-01,1.000000e+00
6.678811e-05,6.235000e+00,5.074592e-01,8.842383e-04,2.789567e+00,3.601218e+02,0.000000e+00,3.548100e-01,1.000000e+00
6.827498e-05,6.270000e+00,5.172002e-01,8.890593e-04,2.806287e+00,3.608083e+02,0.000000e+00,3.495536e-01,1.000000e+00
6.979496e-05,6.305000e+00,5.270866e-01,8.939875e-04,2.823380e+00,3.615100e+02,0.000000e+00,3.441802e-01,1.000000e+00
7.134877e-05,6.335000e+00,5.360006e-01,8.990189e-04,2.840855e+00,3.622239e+02,0.000000e+00,3.404112e-01,1.000000e+00
7.293718e-05,6.370000e+00,5.461697e-01,9.041478e-04,2.858725e+00,3.629459e+02,0.000000e+00,3.403560e-01,1.000000e+00
7.456095e-05,6.405000e+00,5.562978e-01,9.093910e-04,2.876993e+00,3.636839e+02,0.000000e+00,3.402996e-01,1.000000e+00
7.622086e-05,6.435000e+00,5.658030e-01,9.147382e-04,2.895673e+00,3.644315e+02,0.000000e+00,3.402377e-01,1.000000e+00
7.791774e-05,6.465000e+00,5.752465e-01,9.201952e-04,2.914773e+00,3.651908e+02,0.000000e+00,3.401714e-01,1.000000e+00
7.965238e-05,6.500000e+00,5.859962e-01,9.257737e-04,2.934298e+00,3.659669e+02,0.000000e+00,3.401036e-01,1.000000e+00
8.142565e-05,6.520000e+00,5.927091e-01,1.134897e-03,3.619572e+00,3.667414e+02,0.000000e+00,2.175455e-01,1.370710e+00
8.323839e-05,6.530000e+00,5.962721e-01,1.357730e-03,4.349719e+00,3.675323e+02,0.000000e+00,8.680627e-02,1.766174e+00
8.509149e-05,6.530000e+00,5.970825e-01,1.492605e-03,4.792153e+00,3.682135e+02,0.000000e+00,3.827349e-02,2.000000e+00
8.698585e-05,6.530000e+00,5.979737e-01,1.500171e-03,4.818150e+00,3.687313e+02,0.000000e+00,1.080294e-01,2.000000e+00
8.892237e-05,6.530000e+00,5.990290e-01,1.507906e-03,4.844726e+00,3.692606e+02,0.000000e+00,1.793382e-01,2.000000e+00
9.090201e-05,6.525000e+00,5.990497e-01,1.515812e-03,4.871894e+00,3.698017e+02,0.000000e+00,2.522345e-01,2.000000e+00
9.292572e-05,6.525000e+00,6.004007e-01,1.523800e-03,4.899436e+00,3.703481e+02,0.000000e+00,2.795886e-01,2.000000e+00
9.499449e-05,6.520000e+00,6.007016e-01,1.531911e-03,4.927459e+00,3.709027e+02,0.000000e+00,2.806042e-01,2.000000e+00
9.710931e-05,6.520000e+00,6.023174e-01,1.540203e-03,4.956105e+00,3.714697e+02,0.000000e+00,2.816424e-01,2.000000e+00
9.927121e-05,6.515000e+00,6.028738e-01,1.548667e-03,4.985359e+00,3.720484e+02,0.000000e+00,2.826987e-01,2.000000e+00
1.014812e-04,6.515000e+00,6.047340e-01,1.557180e-03,5.014927e+00,3.726299e+02,0.000000e+00,2.837226e-01,2.000000e+00
1.037405e-04,6.510000e+00,6.055294e-01,1.565882e-03,5.045153e+00,3.732242e+02,0.000000e+00,2.847693e-01,2.000000e+00
1.060500e-04,6.510000e+00,6.074234e-01,1.574778e-03,5.076052e+00,3.738319e+02,0.000000e+00,2.858393e-01,2.000000e+00
1.084109e-04,6.505000e+00,6.086420e-01,1.583760e-03,5.107369e+00,3.744447e+02,0.000000e+00,2.868907e-01,2.000000e+00
1.108244e-04,6.500000e+00,6.097745e-01,1.592898e-03,5.139280e+00,3.750679e+02,0.000000e+00,2.879493e-01,2.000000e+00
1.132917e-04,6.500000e+00,6.121916e-01,1.602240e-03,5.171902e+00,3.757051e+02,0.000000e+00,2.890315e-01,2.000000e+00
1.158138e-04,6.495000e+00,6.135368e-01,1.611704e-03,5.205046e+00,3.763500e+02,0.000000e+00,2.901052e-01,2.000000e+00
1.183922e-04,6.495000e+00,6.161610e-01,1.621306e-03,5.238755e+00,3.770038e+02,0.000000e+00,2.911751e-01,2.000000e+00
1.210279e-04,6.490000e+00,6.177116e-01,1.631122e-03,5.273215e+00,3.776721e+02,0.000000e+00,2.922689e-01,2.000000e+00
1.237223e-04,6.490000e+00,6.203401e-01,1.641073e-03,5.308247e+00,3.783490e+02,0.000000e+00,2.933565e-01,2.000000e+00
1.264766e-04,6.485000e+00,6.222849e-01,1.651168e-03,5.343874e+00,3.790350e+02,0.000000e+00,2.944393e-01,2.000000e+00
1.292923e-04,6.480000e+00,6.241319e-01,1.661487e-03,5.380294e+00,3.797363e+02,0.000000e+00,2.955463e-01,2.000000e+00
1.321707e-04,6.480000e+00,6.272440e-01,1.671934e-03,5.417285e+00,3.804452e+02,0.000000e+00,2.966415e-01,2.000000e+00
1.351132e-04,6.475000e+00,6.292804e-01,1.682552e-03,5.454957e+00,3.811652e+02,0.000000e+00,2.977393e-01,2.000000e+00
1.381211e-04,6.475000e+00,6.325773e-01,1.693407e-03,5.493468e+00,3.819012e+02,0.000000e+00,2.988615e-01,2.000000e+00
1.411961e-04,6.470000e+00,6.347969e-01,1.704360e-03,5.532502e+00,3.826423e+02,0.000000e+00,2.999577e-01,2.000000e+00
1.443394e-04,6.470000e+00,6.382727e-01,1.715534e-03,5.572354e+00,3.833982e+02,0.000000e+00,3.010704e-01,2.000000e+00
1.475528e-04,6.465000e+00,6.406700e-01,1.726920e-03,5.613009e+00,3.841680e+02,0.000000e+00,3.021953e-01,2.000000e+00
1.508377e-04,6.465000e+00,6.443187e-01,1.738427e-03,5.654266e+00,3.849444e+02,0.000000e+00,3.033000e-01,2.000000e+00
1.541957e-04,6.460000e+00,6.468882e-01,1.750191e-03,5.696441e+00,3.857382e+02,0.000000e+00,3.044293e-01,2.000000e+00
1.576285e-04,6.460000e+00,6.507041e-01,1.762103e-03,5.739295e+00,3.865403e+02,0.000000e+00,3.055445e-01,2.000000e+00
1.611377e-04,6.455000e+00,6.534398e-01,1.774223e-03,5.782975e+00,3.873559e+02,0.000000e+00,3.066654e-01,2.000000e+00
1.647251e-04,6.455000e+00,6.574172e-01,1.786576e-03,5.827541e+00,3.881865e+02,0.000000e+00,3.077986e-01,2.000000e+00
1.683923e-04,6.450000e+00,6.603131e-01,1.799069e-03,5.872797e+00,3.890246e+02,0.000000e+00,3.089132e-01,2.000000e+00
1.721411e-04,6.450000e+00,6.644462e-01,1.811841e-03,5.919060e+00,3.898815e+02,0.000000e+00,3.100526e-01,2.000000e+00
1.759734e-04,6.450000e+00,6.684615e-01,1.824747e-03,5.966017e+00,3.907450e+02,0.000000e+00,3.111683e-01,2.000000e+00
1.798911e-04,6.445000e+00,6.717791e-01,1.837916e-03,6.013965e+00,3.916258e+02,0.000000e+00,3.123009e-01,2.000000e+00
1.838959e-04,6.445000e+00,6.761341e-01,1.851276e-03,6.062755e+00,3.925177e+02,0.000000e+00,3.134257e-01,2.000000e+00
1.879899e-04,6.440000e+00,6.794037e-01,1.864860e-03,6.112467e+00,3.934233e+02,0.000000e+00,3.145515e-01,2.000000e+00
1.921750e-04,6.440000e+00,6.838990e-01,1.878681e-03,6.163141e+00,3.943435e+02,0.000000e+00,3.156816e-01,2.000000e+00
