p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
1.907957e-08,1.987500e+01,9.269697e-02,6.832054e-06,1.985204e-02,3.125423e+02,0.000000e+00,4.966422e-03,1.000000e+00
1.982600e-08,1.996000e+01,9.446370e-02,7.029339e-06,2.042740e-02,3.125785e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.060163e-08,2.004000e+01,9.620360e-02,7.234341e-06,2.102527e-02,3.126161e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.140760e-08,2.011500e+01,9.791410e-02,7.447364e-06,2.164653e-02,3.126551e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.224511e-08,2.018000e+01,9.952545e-02,7.668720e-06,2.229209e-02,3.126957e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.311538e-08,2.024500e+01,1.011690e-01,7.898737e-06,2.296291e-02,3.127379e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.401970e-08,2.030000e+01,1.027074e-01,8.137752e-06,2.365998e-02,3.127818e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.495940e-08,2.035500e+01,1.042625e-01,8.386118e-06,2.438431e-02,3.128273e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.593586e-08,2.040000e+01,1.057295e-01,8.644200e-06,2.513698e-02,3.128747e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.695052e-08,2.044000e+01,1.071401e-01,8.912380e-06,2.591910e-02,3.129238e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.800488e-08,2.047500e+01,1.085032e-01,9.191050e-06,2.673182e-02,3.129750e+02,0.000000e+00,4.966422e-03,1.000000e+00
2.910048e-08,2.051000e+01,1.098860e-01,9.480623e-06,2.757633e-02,3.130281e+02,0.000000e+00,4.966422e-03,1.000000e+00
3.023895e-08,2.053500e+01,1.111477e-01,9.781525e-06,2.845388e-02,3.130833e+02,0.000000e+00,4.966422e-03,1.000000e+00
3.142196e-08,2.056000e+01,1.124136e-01,1.009420e-05,2.936576e-02,3.131406e+02,0.000000e+00,4.966422e-03,1.000000e+00
3.265124e-08,2.057500e+01,1.135771e-01,1.041910e-05,3.031331e-02,3.132002e+02,0.000000e+00,4.966422e-03,1.000000e+00
3.392862e-08,2.059000e+01,1.147410e-01,1.075672e-05,3.129794e-02,3.132621e+02,0.000000e+00,4.966422e-03,1.000000e+00
3.525598e-08,2.060000e+01,1.158453e-01,1.110755e-05,3.232108e-02,3.133265e+02,0.000000e+00,4.966422e-03,1.000000e+00
3.663526e-08,2.060500e+01,1.168882e-01,1.147210e-05,3.338426e-02,3.133933e+02,0.000000e+00,4.966422e-03,1.000000e+00
3.806850e-08,2.060500e+01,1.178679e-01,1.185091e-05,3.448902e-02,3.134628e+02,0.000000e+00,4.966422e-03,1.000000e+00
3.955782e-08,2.060500e+01,1.188530e-01,1.224454e-05,3.563701e-02,3.135350e+02,0.000000e+00,4.966422e-03,1.000000e+00
4.110540e-08,2.060000e+01,1.197719e-01,1.265357e-05,3.682991e-02,3.136100e+02,0.000000e+00,4.966422e-03,1.000000e+00
4.271352e-08,2.059000e+01,1.206231e-01,1.307860e-05,3.806948e-02,3.136880e+02,0.000000e+00,4.966422e-03,1.000000e+00
4.438456e-08,2.058000e+01,1.214637e-01,1.352027e-05,3.935754e-02,3.137690e+02,0.000000e+00,4.966422e-03,1.000000e+00
4.612097e-08,2.056000e+01,1.221874e-01,1.397921e-05,4.069599e-02,3.138532e+02,0.000000e+00,4.966422e-03,1.000000e+00
4.792531e-08,2.054500e+01,1.229676e-01,1.445610e-05,4.208681e-02,3.139406e+02,0.000000e+00,4.966422e-03,1.000000e+00
4.980024e-08,2.052000e+01,1.236069e-01,1.492405e-05,4.345445e-02,3.140101e+02,0.000000e+00,4.970999e-03,1.000000e+00
5.174852e-08,2.049500e+01,1.242584e-01,1.535628e-05,4.472369e-02,3.140402e+02,0.000000e+00,4.984715e-03,1.000000e+00
5.377302e-08,2.047000e+01,1.249243e-01,1.580542e-05,4.604259e-02,3.140715e+02,0.000000e+00,4.998969e-03,1.000000e+00
5.587673e-08,2.044000e+01,1.255332e-01,1.627212e-05,4.741309e-02,3.141041e+02,0.000000e+00,5.013780e-03,1.000000e+00
5.806273e-08,2.041000e+01,1.261525e-01,1.675709e-05,4.883721e-02,3.141379e+02,0.000000e+00,5.029171e-03,1.000000e+00
6.033426e-08,2.037500e+01,1.267115e-01,1.726103e-05,5.031704e-02,3.141731e+02,0.000000e+00,5.045163e-03,1.000000e+00
6.269466e-08,2.034000e+01,1.272773e-01,1.778468e-05,5.185476e-02,3.142096e+02,0.000000e+00,5.061782e-03,1.000000e+00
6.514739e-08,2.030000e+01,1.277799e-01,1.832882e-05,5.345265e-02,3.142476e+02,0.000000e+00,5.079050e-03,1.000000e+00
6.769609e-08,2.026000e+01,1.282862e-01,1.889424e-05,5.511304e-02,3.142870e+02,0.000000e+00,5.096994e-03,1.000000e+00
7.034449e-08,2.022000e+01,1.287943e-01,1.948179e-05,5.683839e-02,3.143280e+02,0.000000e+00,5.115641e-03,1.000000e+00
7.309650e-08,2.017500e+01,1.292355e-01,2.009233e-05,5.863124e-02,3.143706e+02,0.000000e+00,5.135016e-03,1.000000e+00
7.595618e-08,2.013000e+01,1.296758e-01,2.072674e-05,6.049424e-02,3.144149e+02,0.000000e+00,5.155150e-03,1.000000e+00
7.892773e-08,2.008500e+01,1.301139e-01,2.138598e-05,6.243011e-02,3.144609e+02,0.000000e+00,5.176071e-03,1.000000e+00
8.201554e-08,2.003500e+01,1.304819e-01,2.207101e-05,6.444172e-02,3.145086e+02,0.000000e+00,5.197811e-03,1.000000e+00
8.522414e-08,1.999000e+01,1.309002e-01,2.278284e-05,6.653203e-02,3.145583e+02,0.000000e+00,5.220401e-03,1.000000e+00
8.855828e-08,1.993500e+01,1.312028e-01,2.352252e-05,6.870412e-02,3.146099e+02,0.000000e+00,5.243875e-03,1.000000e+00
9.202285e-08,1.988500e+01,1.315531e-01,2.429113e-05,7.096118e-02,3.146635e+02,0.000000e+00,5.268267e-03,1.000000e+00
9.562296e-08,1.983000e+01,1.318302e-01,2.508982e-05,7.330654e-02,3.147192e+02,0.000000e+00,5.293614e-03,1.000000e+00
9.936392e-08,1.977500e+01,1.320984e-01,2.591975e-05,7.574366e-02,3.147771e+02,0.000000e+00,5.319952e-03,1.000000e+00
1.032512e-07,1.972000e+01,1.323566e-01,2.678215e-05,7.827612e-02,3.148373e+02,0.000000e+00,5.347321e-03,1.000000e+00
1.072906e-07,1.966500e+01,1.326039e-01,2.767828e-05,8.090766e-02,3.148998e+02,0.000000e+00,5.375760e-03,1.000000e+00
1.114880e-07,1.960500e+01,1.327758e-01,2.860948e-05,8.364215e-02,3.149648e+02,0.000000e+00,5.405312e-03,1.000000e+00
1.158497e-07,1.954500e+01,1.329355e-01,2.957711e-05,8.648361e-02,3.150323e+02,0.000000e+00,5.436020e-03,1.000000e+00
1.203819e-07,1.948500e+01,1.330824e-01,3.058259e-05,8.943624e-02,3.151024e+02,0.000000e+00,5.467930e-03,1.000000e+00
1.250915e-07,1.942500e+01,1.332155e-01,3.162741e-05,9.250439e-02,3.151753e+02,0.000000e+00,5.501087e-03,1.000000e+00
1.299853e-07,1.936500e+01,1.333238e-01,3.271310e-05,9.569256e-02,3.152510e+02,0.000000e+00,5.535542e-03,1.000000e+00
1.350706e-07,1.930000e+01,1.333762e-01,3.384127e-05,9.900547e-02,3.153297e+02,0.000000e+00,5.571345e-03,1.000000e+00
1.403548e-07,1.923500e+01,1.334033e-01,3.501357e-05,1.024480e-01,3.154115e+02,0.000000e+00,5.608549e-03,1.000000e+00
1.458458e-07,1.917000e+01,1.334149e-01,3.623174e-05,1.060252e-01,3.154965e+02,0.000000e+00,5.647208e-03,1.000000e+00
1.515516e-07,1.910500e+01,1.334105e-01,3.749757e-05,1.097423e-01,3.155848e+02,0.000000e+00,5.687380e-03,1.000000e+00
1.574805e-07,1.904000e+01,1.333896e-01,3.881291e-05,1.136049e-01,3.156766e+02,0.000000e+00,5.729123e-03,1.000000e+00
1.636415e-07,1.897500e+01,1.333519e-01,4.017972e-05,1.176185e-01,3.157719e+02,0.000000e+00,5.772499e-03,1.000000e+00
1.700435e-07,1.890500e+01,1.332380e-01,4.159999e-05,1.217892e-01,3.158710e+02,0.000000e+00,5.817572e-03,1.000000e+00
1.766959e-07,1.884000e+01,1.331659e-01,4.307583e-05,1.261231e-01,3.159740e+02,0.000000e+00,5.864409e-03,1.000000e+00
1.836086e-07,1.877000e+01,1.330180e-01,4.460857e-05,1.306528e-01,3.160262e+02,0.000000e+00,5.875666e-03,1.000000e+00
1.907917e-07,1.870000e+01,1.328530e-01,4.620099e-05,1.353685e-01,3.160622e+02,0.000000e+00,5.874856e-03,1.000000e+00
1.982559e-07,1.863000e+01,1.326708e-01,4.785570e-05,1.402687e-01,3.160996e+02,0.000000e+00,5.874014e-03,1.000000e+00
2.060120e-07,1.856500e+01,1.325186e-01,4.957515e-05,1.453606e-01,3.161384e+02,0.000000e+00,5.873139e-03,1.000000e+00
2.140716e-07,1.849500e+01,1.323012e-01,5.136187e-05,1.506517e-01,3.161788e+02,0.000000e+00,5.872230e-03,1.000000e+00
2.224465e-07,1.842500e+01,1.320663e-01,5.321849e-05,1.561498e-01,3.162208e+02,0.000000e+00,5.871286e-03,1.000000e+00
2.311490e-07,1.835500e+01,1.318139e-01,5.514775e-05,1.618630e-01,3.162644e+02,0.000000e+00,5.870304e-03,1.000000e+00
2.401920e-07,1.828000e+01,1.314980e-01,5.715248e-05,1.677997e-01,3.163097e+02,0.000000e+00,5.869284e-03,1.000000e+00
2.495888e-07,1.821000e+01,1.312110e-01,5.923564e-05,1.739687e-01,3.163568e+02,0.000000e+00,5.868225e-03,1.000000e+00
2.593532e-07,1.814000e+01,1.309066e-01,6.140030e-05,1.803790e-01,3.164057e+02,0.000000e+00,5.867123e-03,1.000000e+00
2.694996e-07,1.807000e+01,1.305849e-01,6.364964e-05,1.870401e-01,3.164565e+02,0.000000e+00,5.865979e-03,1.000000e+00
2.800430e-07,1.800000e+01,1.302462e-01,6.598698e-05,1.939618e-01,3.165093e+02,0.000000e+00,5.864790e-03,1.000000e+00
2.909988e-07,1.793000e+01,1.298816e-01,6.841576e-05,2.011543e-01,3.165642e+02,0.000000e+00,5.863555e-03,1.000000e+00
3.023832e-07,1.785500e+01,1.294653e-01,7.093957e-05,2.086282e-01,3.166213e+02,0.000000e+00,5.862271e-03,1.000000e+00
3.142130e-07,1.778500e+01,1.290767e-01,7.356210e-05,2.163944e-01,3.166805e+02,0.000000e+00,5.860936e-03,1.000000e+00
3.265057e-07,1.771500e+01,1.286718e-01,7.628724e-05,2.244645e-01,3.167421e+02,0.000000e+00,5.859550e-03,1.000000e+00
3.392792e-07,1.764500e+01,1.282508e-01,7.911899e-05,2.328503e-01,3.168061e+02,0.000000e+00,5.858110e-03,1.000000e+00
3.525525e-07,1.757500e+01,1.278140e-01,8.206152e-05,2.415642e-01,3.168726e+02,0.000000e+00,5.856613e-03,1.000000e+00
3.663450e-07,1.750500e+01,1.273617e-01,8.511917e-05,2.506190e-01,3.169417e+02,0.000000e+00,5.855057e-03,1.000000e+00
3.806771e-07,1.743500e+01,1.268942e-01,8.829644e-05,2.600280e-01,3.170135e+02,0.000000e+00,5.853441e-03,1.000000e+00
3.955700e-07,1.736500e+01,1.264119e-01,9.159801e-05,2.698051e-01,3.170881e+02,0.000000e+00,5.851761e-03,1.000000e+00
4.110454e-07,1.729500e+01,1.259150e-01,9.502875e-05,2.799647e-01,3.171657e+02,0.000000e+00,5.850016e-03,1.000000e+00
4.271263e-07,1.722500e+01,1.254039e-01,9.859370e-05,2.905218e-01,3.172462e+02,0.000000e+00,5.848202e-03,1.000000e+00
4.438363e-07,1.715500e+01,1.248791e-01,1.022981e-04,3.014919e-01,3.173300e+02,0.000000e+00,5.846318e-03,1.000000e+00
4.612001e-07,1.709000e+01,1.243808e-01,1.061475e-04,3.128912e-01,3.174170e+02,0.000000e+00,5.844360e-03,1.000000e+00
4.792431e-07,1.702000e+01,1.238370e-01,1.101474e-04,3.247364e-01,3.175074e+02,0.000000e+00,5.842325e-03,1.000000e+00
4.979920e-07,1.695000e+01,1.232725e-01,1.143038e-04,3.370451e-01,3.176013e+02,0.000000e+00,5.840210e-03,1.000000e+00
5.174745e-07,1.688500e+01,1.227426e-01,1.186229e-04,3.498353e-01,3.176989e+02,0.000000e+00,5.838013e-03,1.000000e+00
5.377191e-07,1.682000e+01,1.221923e-01,1.231109e-04,3.631258e-01,3.178003e+02,0.000000e+00,5.835730e-03,1.000000e+00
5.587557e-07,1.675000e+01,1.215990e-01,1.277744e-04,3.769363e-01,3.179057e+02,0.000000e+00,5.833358e-03,1.000000e+00
5.806153e-07,1.668500e+01,1.210327e-01,1.322209e-04,3.901124e-01,3.180072e+02,0.000000e+00,5.861209e-03,1.000000e+00
6.033301e-07,1.661500e+01,1.204179e-01,1.342726e-04,3.962526e-01,3.180609e+02,0.000000e+00,6.085026e-03,1.000000e+00
6.269335e-07,1.654000e+01,1.197685e-01,1.364045e-04,4.026330e-01,3.181168e+02,0.000000e+00,6.317600e-03,1.000000e+00
6.514604e-07,1.646500e+01,1.191293e-01,1.386199e-04,4.092630e-01,3.181748e+02,0.000000e+00,6.559272e-03,1.000000e+00
6.769468e-07,1.638000e+01,1.184383e-01,1.409220e-04,4.161524e-01,3.182351e+02,0.000000e+00,6.810399e-03,1.000000e+00
7.034303e-07,1.629000e+01,1.177228e-01,1.433141e-04,4.233113e-01,3.182977e+02,0.000000e+00,7.071350e-03,1.000000e+00
7.309498e-07,1.620000e+01,1.170304e-01,1.457998e-04,4.307503e-01,3.183628e+02,0.000000e+00,7.342511e-03,1.000000e+00
7.595460e-07,1.610000e+01,1.162994e-01,1.483827e-04,4.384804e-01,3.184305e+02,0.000000e+00,7.624279e-03,1.000000e+00
7.892609e-07,1.600000e+01,1.155974e-01,1.510667e-04,4.465128e-01,3.185008e+02,0.000000e+00,7.917071e-03,1.000000e+00
8.201383e-07,1.589500e+01,1.148912e-01,1.538557e-04,4.548595e-01,3.185738e+02,0.000000e+00,8.221318e-03,1.000000e+00
8.522238e-07,1.578500e+01,1.141834e-01,1.567538e-04,4.635327e-01,3.186497e+02,0.000000e+00,8.537467e-03,1.000000e+00
8.855644e-07,1.567500e+01,1.135171e-01,1.597653e-04,4.725453e-01,3.187286e+02,0.000000e+00,8.865985e-03,1.000000e+00
9.202094e-07,1.556000e+01,1.128525e-01,1.628946e-04,4.819104e-01,3.188105e+02,0.000000e+00,9.207355e-03,1.000000e+00
9.562098e-07,1.544500e+01,1.122310e-01,1.661463e-04,4.916419e-01,3.188957e+02,0.000000e+00,9.562080e-03,1.000000e+00
9.936186e-07,1.532500e+01,1.116136e-01,1.695252e-04,5.017542e-01,3.189842e+02,0.000000e+00,9.930682e-03,1.000000e+00
1.032491e-06,1.520500e+01,1.110399e-01,1.730364e-04,5.122620e-01,3.190761e+02,0.000000e+00,1.031371e-02,1.000000e+00
1.072884e-06,1.508000e+01,1.104718e-01,1.766848e-04,5.231809e-01,3.191717e+02,0.000000e+00,1.071171e-02,1.000000e+00
1.114857e-06,1.496000e+01,1.099779e-01,1.804761e-04,5.345270e-01,3.192710e+02,0.000000e+00,1.112529e-02,1.000000e+00
1.158473e-06,1.483500e+01,1.094953e-01,1.844156e-04,5.463170e-01,3.193742e+02,0.000000e+00,1.155505e-02,1.000000e+00
1.203794e-06,1.470500e+01,1.090242e-01,1.885093e-04,5.585682e-01,3.194814e+02,0.000000e+00,1.200162e-02,1.000000e+00
1.250889e-06,1.458000e+01,1.086235e-01,1.927631e-04,5.712988e-01,3.195928e+02,0.000000e+00,1.246566e-02,1.000000e+00
1.299826e-06,1.445500e+01,1.082612e-01,1.971833e-04,5.845273e-01,3.197085e+02,0.000000e+00,1.294786e-02,1.000000e+00
1.350678e-06,1.432500e+01,1.079021e-01,2.017765e-04,5.982734e-01,3.198288e+02,0.000000e+00,1.344892e-02,1.000000e+00
1.403519e-06,1.420000e+01,1.076127e-01,2.065493e-04,6.125573e-01,3.199538e+02,0.000000e+00,1.396958e-02,1.000000e+00
1.458428e-06,1.407500e+01,1.073633e-01,2.098914e-04,6.226216e-01,3.200615e+02,0.000000e+00,1.459620e-02,1.000000e+00
1.515484e-06,1.394000e+01,1.071148e-01,2.124372e-04,6.303415e-01,3.201606e+02,0.000000e+00,1.529637e-02,1.000000e+00
1.574773e-06,1.380500e+01,1.069409e-01,2.150826e-04,6.383634e-01,3.202635e+02,0.000000e+00,1.602393e-02,1.000000e+00
1.636381e-06,1.367000e+01,1.068449e-01,2.178315e-04,6.466991e-01,3.203705e+02,0.000000e+00,1.677996e-02,1.000000e+00
1.700399e-06,1.352500e+01,1.067690e-01,2.206880e-04,6.553610e-01,3.204817e+02,0.000000e+00,1.756556e-02,1.000000e+00
1.766922e-06,1.338500e+01,1.068076e-01,2.236562e-04,6.643617e-01,3.205972e+02,0.000000e+00,1.838190e-02,1.000000e+00
1.836048e-06,1.324000e+01,1.069021e-01,2.267406e-04,6.737146e-01,3.207173e+02,0.000000e+00,1.923017e-02,1.000000e+00
1.907877e-06,1.309500e+01,1.070834e-01,2.299456e-04,6.834334e-01,3.208420e+02,0.000000e+00,2.011163e-02,1.000000e+00
1.982517e-06,1.295000e+01,1.073517e-01,2.332759e-04,6.935323e-01,3.209717e+02,0.000000e+00,2.102758e-02,1.000000e+00
2.060077e-06,1.280500e+01,1.077069e-01,2.367366e-04,7.040264e-01,3.211064e+02,0.000000e+00,2.197936e-02,1.000000e+00
2.140672e-06,1.266000e+01,1.081483e-01,2.403327e-04,7.149310e-01,3.212463e+02,0.000000e+00,2.296837e-02,1.000000e+00
2.224419e-06,1.251500e+01,1.086748e-01,2.440695e-04,7.262623e-01,3.213918e+02,0.000000e+00,2.399608e-02,1.000000e+00
2.311442e-06,1.237500e+01,1.093104e-01,2.479524e-04,7.380368e-01,3.215429e+02,0.000000e+00,2.506399e-02,1.000000e+00
2.401870e-06,1.224000e+01,1.100516e-01,2.519873e-04,7.502720e-01,3.217000e+02,0.000000e+00,2.617368e-02,1.000000e+00
2.495836e-06,1.210500e+01,1.108666e-01,2.561800e-04,7.629858e-01,3.218632e+02,0.000000e+00,2.732678e-02,1.000000e+00
2.593478e-06,1.197000e+01,1.117659e-01,2.602524e-04,7.753574e-01,3.220278e+02,0.000000e+00,2.848648e-02,1.000000e+00
2.694940e-06,1.184000e+01,1.127827e-01,2.632503e-04,7.845682e-01,3.221774e+02,0.000000e+00,2.952435e-02,1.000000e+00
2.800371e-06,1.171000e+01,1.139098e-01,2.663655e-04,7.941393e-01,3.223328e+02,0.000000e+00,3.060282e-02,1.000000e+00
2.909927e-06,1.158000e+01,1.151480e-01,2.696025e-04,8.040849e-01,3.224944e+02,0.000000e+00,3.172348e-02,1.000000e+00
3.023769e-06,1.145500e+01,1.165190e-01,2.729662e-04,8.144196e-01,3.226622e+02,0.000000e+00,3.288799e-02,1.000000e+00
3.142065e-06,1.133500e+01,1.180174e-01,2.764615e-04,8.251586e-01,3.228366e+02,0.000000e+00,3.409805e-02,1.000000e+00
3.264989e-06,1.121500e+01,1.196308e-01,2.800935e-04,8.363177e-01,3.230179e+02,0.000000e+00,3.535545e-02,1.000000e+00
3.392722e-06,1.109500e+01,1.213474e-01,2.838676e-04,8.479134e-01,3.232062e+02,0.000000e+00,3.666205e-02,1.000000e+00
3.525451e-06,1.098500e+01,1.232088e-01,2.877894e-04,8.599628e-01,3.234019e+02,0.000000e+00,3.801976e-02,1.000000e+00
3.663374e-06,1.087500e+01,1.251716e-01,2.918646e-04,8.724835e-01,3.236052e+02,0.000000e+00,3.943059e-02,1.000000e+00
3.806692e-06,1.077500e+01,1.272685e-01,2.960992e-04,8.854941e-01,3.238165e+02,0.000000e+00,4.089661e-02,1.000000e+00
3.955618e-06,1.067000e+01,1.294486e-01,3.002989e-04,8.984151e-01,3.240318e+02,0.000000e+00,4.241661e-02,1.000000e+00
4.110369e-06,1.057500e+01,1.317833e-01,3.036029e-04,9.086791e-01,3.242326e+02,0.000000e+00,4.397821e-02,1.000000e+00
4.271175e-06,1.048000e+01,1.342518e-01,3.070363e-04,9.193446e-01,3.244414e+02,0.000000e+00,4.560090e-02,1.000000e+00
4.438271e-06,1.039000e+01,1.368714e-01,3.106039e-04,9.304274e-01,3.246583e+02,0.000000e+00,4.728708e-02,1.000000e+00
4.611905e-06,1.030500e+01,1.396404e-01,3.143112e-04,9.419438e-01,3.248836e+02,0.000000e+00,4.903922e-02,1.000000e+00
4.792332e-06,1.022000e+01,1.425391e-01,3.181634e-04,9.539107e-01,3.251178e+02,0.000000e+00,5.085991e-02,1.000000e+00
4.979817e-06,1.014000e+01,1.455829e-01,3.221664e-04,9.663458e-01,3.253612e+02,0.000000e+00,5.275183e-02,1.000000e+00
5.174637e-06,1.006500e+01,1.487688e-01,3.263260e-04,9.792674e-01,3.256141e+02,0.000000e+00,5.471777e-02,1.000000e+00
5.377079e-06,9.995000e+00,1.520937e-01,3.306483e-04,9.926944e-01,3.258768e+02,0.000000e+00,5.676062e-02,1.000000e+00
5.587441e-06,9.925000e+00,1.555440e-01,3.345961e-04,1.005021e+00,3.261368e+02,0.000000e+00,5.878239e-02,1.000000e+00
5.806032e-06,9.860000e+00,1.591652e-01,3.382341e-04,1.016440e+00,3.263957e+02,0.000000e+00,6.079700e-02,1.000000e+00
6.033176e-06,9.800000e+00,1.629572e-01,3.420144e-04,1.028306e+00,3.266647e+02,0.000000e+00,6.289043e-02,1.000000e+00
6.269205e-06,9.740000e+00,1.669100e-01,3.459427e-04,1.040636e+00,3.269443e+02,0.000000e+00,6.506576e-02,1.000000e+00
6.514469e-06,9.685000e+00,1.710296e-01,3.500246e-04,1.053449e+00,3.272348e+02,0.000000e+00,6.732619e-02,1.000000e+00
6.769327e-06,9.630000e+00,1.753003e-01,3.542662e-04,1.066763e+00,3.275367e+02,0.000000e+00,6.967506e-02,1.000000e+00
7.034157e-06,9.580000e+00,1.797346e-01,3.586737e-04,1.080598e+00,3.278504e+02,0.000000e+00,7.211581e-02,1.000000e+00
7.309347e-06,9.535000e+00,1.843353e-01,3.627866e-04,1.093581e+00,3.281640e+02,0.000000e+00,7.459043e-02,1.000000e+00
7.595302e-06,9.495000e+00,1.891290e-01,3.666487e-04,1.105845e+00,3.284789e+02,0.000000e+00,7.710753e-02,1.000000e+00
7.892445e-06,9.450000e+00,1.940961e-01,3.706619e-04,1.118588e+00,3.288061e+02,0.000000e+00,7.972311e-02,1.000000e+00
8.201213e-06,9.415000e+00,1.992711e-01,3.748321e-04,1.131830e+00,3.291462e+02,0.000000e+00,8.244101e-02,1.000000e+00
8.522061e-06,9.380000e+00,2.046241e-01,3.791654e-04,1.145589e+00,3.294995e+02,0.000000e+00,8.526524e-02,1.000000e+00
8.855460e-06,9.345000e+00,2.101524e-01,3.836683e-04,1.159887e+00,3.298667e+02,0.000000e+00,8.819996e-02,1.000000e+00
9.201903e-06,9.320000e+00,2.158876e-01,3.878455e-04,1.173192e+00,3.302338e+02,0.000000e+00,9.126148e-02,1.000000e+00
9.561899e-06,9.290000e+00,2.218223e-01,3.919061e-04,1.186152e+00,3.306071e+02,0.000000e+00,9.444946e-02,1.000000e+00
9.935979e-06,9.265000e+00,2.279779e-01,3.961256e-04,1.199618e+00,3.309951e+02,0.000000e+00,9.776216e-02,1.000000e+00
1.032469e-05,9.245000e+00,2.343514e-01,4.005102e-04,1.213611e+00,3.313982e+02,0.000000e+00,1.012045e-01,1.000000e+00
1.072862e-05,9.220000e+00,2.409181e-01,4.050663e-04,1.228152e+00,3.318171e+02,0.000000e+00,1.047814e-01,1.000000e+00
1.114834e-05,9.205000e+00,2.477198e-01,4.092102e-04,1.241491e+00,3.322398e+02,0.000000e+00,1.095741e-01,1.000000e+00
1.158449e-05,9.190000e+00,2.547722e-01,4.130716e-04,1.254017e+00,3.326697e+02,0.000000e+00,1.153641e-01,1.000000e+00
1.203769e-05,9.175000e+00,2.620857e-01,4.170841e-04,1.267034e+00,3.331163e+02,0.000000e+00,1.213807e-01,1.000000e+00
1.250863e-05,9.160000e+00,2.696506e-01,4.212536e-04,1.280560e+00,3.335804e+02,0.000000e+00,1.276326e-01,1.000000e+00
