p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
3.968189e-06,2.200300e+00,2.739311e-02,6.251944e-04,2.654803e+00,3.643438e+02,0.000000e+00,2.116771e-01,1.000000e+00
4.397426e-06,2.308900e+00,3.168991e-02,6.271002e-04,2.662701e+00,3.645962e+02,0.000000e+00,2.137437e-01,1.000000e+00
4.873093e-06,2.422000e+00,3.663120e-02,6.292121e-04,2.671454e+00,3.648760e+02,0.000000e+00,2.160338e-01,1.000000e+00
5.400213e-06,2.539700e+00,4.230476e-02,6.315524e-04,2.681153e+00,3.651861e+02,0.000000e+00,2.185716e-01,1.000000e+00
5.984352e-06,2.662200e+00,4.880882e-02,6.341459e-04,2.691901e+00,3.655297e+02,0.000000e+00,2.213839e-01,1.000000e+00
6.631676e-06,2.789500e+00,5.625150e-02,6.370199e-04,2.703812e+00,3.659104e+02,0.000000e+00,2.245004e-01,1.000000e+00
7.349021e-06,2.921500e+00,6.475426e-02,6.400639e-04,2.716381e+00,3.663249e+02,0.000000e+00,2.274118e-01,1.000000e+00
8.143961e-06,3.058300e+00,7.445311e-02,6.433950e-04,2.730122e+00,3.667820e+02,0.000000e+00,2.304762e-01,1.000000e+00
9.024890e-06,3.200000e+00,8.549083e-02,6.470864e-04,2.745349e+00,3.672886e+02,0.000000e+00,2.338720e-01,1.000000e+00
1.000111e-05,3.346200e+00,9.802097e-02,6.511771e-04,2.762223e+00,3.678499e+02,0.000000e+00,2.376352e-01,1.000000e+00
1.108292e-05,3.497100e+00,1.122115e-01,6.555580e-04,2.780230e+00,3.684620e+02,0.000000e+00,2.411963e-01,1.000000e+00
1.228176e-05,3.652500e+00,1.282475e-01,6.603591e-04,2.799939e+00,3.691368e+02,0.000000e+00,2.449281e-01,1.000000e+00
1.361027e-05,3.812100e+00,1.463083e-01,6.656795e-04,2.821781e+00,3.698846e+02,0.000000e+00,2.490635e-01,1.000000e+00
1.508248e-05,3.975800e+00,1.665908e-01,6.713936e-04,2.845142e+00,3.706988e+02,0.000000e+00,2.529425e-01,1.000000e+00
1.671395e-05,4.143200e+00,1.892992e-01,6.776932e-04,2.870879e+00,3.715984e+02,0.000000e+00,2.571149e-01,1.000000e+00
1.852189e-05,4.314000e+00,2.146290e-01,6.845526e-04,2.898823e+00,3.725837e+02,0.000000e+00,2.612505e-01,1.000000e+00
2.052539e-05,4.487900e+00,2.427851e-01,6.920629e-04,2.929356e+00,3.736669e+02,0.000000e+00,2.654683e-01,1.000000e+00
2.274561e-05,4.664300e+00,2.739545e-01,7.002429e-04,2.962492e+00,3.748511e+02,0.000000e+00,2.695274e-01,1.000000e+00
2.520600e-05,4.842700e+00,3.083166e-01,7.092247e-04,2.998804e+00,3.761536e+02,0.000000e+00,2.736939e-01,1.000000e+00
2.793252e-05,5.022600e+00,3.460284e-01,7.189986e-04,3.038145e+00,3.775734e+02,0.000000e+00,2.777438e-01,1.000000e+00
3.095396e-05,5.203300e+00,3.872197e-01,7.296949e-04,3.081044e+00,3.791261e+02,0.000000e+00,2.816875e-01,1.000000e+00
3.430224e-05,5.384100e+00,4.319868e-01,7.414483e-04,3.128014e+00,3.808236e+02,0.000000e+00,2.847113e-01,1.000000e+00
3.801270e-05,5.564200e+00,4.803604e-01,7.544868e-04,3.179947e+00,3.826754e+02,0.000000e+00,2.847094e-01,1.000000e+00
4.212451e-05,5.742500e+00,5.322790e-01,7.690724e-04,3.237863e+00,3.846920e+02,0.000000e+00,2.819101e-01,1.000000e+00
4.668110e-05,5.918000e+00,5.876313e-01,7.852005e-04,3.301619e+00,3.868848e+02,0.000000e+00,2.826245e-01,1.000000e+00
5.173057e-05,6.089900e+00,6.462591e-01,8.031418e-04,3.372232e+00,3.892664e+02,0.000000e+00,2.809852e-01,1.000000e+00
5.732624e-05,6.256900e+00,7.078781e-01,8.230315e-04,3.450129e+00,3.918508e+02,0.000000e+00,2.819623e-01,1.000000e+00
6.352719e-05,6.418200e+00,7.721918e-01,8.451828e-04,3.536460e+00,3.946421e+02,0.000000e+00,2.790671e-01,1.000000e+00
7.039890e-05,6.572300e+00,8.385950e-01,8.713539e-04,3.639028e+00,3.976590e+02,0.000000e+00,2.584689e-01,1.000000e+00
7.801391e-05,6.717000e+00,9.061217e-01,9.026092e-04,3.762147e+00,4.008962e+02,0.000000e+00,2.411544e-01,1.000000e+00
8.645264e-05,6.850500e+00,9.737485e-01,9.394453e-04,3.907470e+00,4.043627e+02,0.000000e+00,2.258890e-01,1.000000e+00
9.580418e-05,6.971000e+00,1.040371e+00,9.830693e-04,4.079551e+00,4.080524e+02,0.000000e+00,2.108393e-01,1.000000e+00
1.061673e-04,7.077100e+00,1.104819e+00,1.035016e-03,4.284035e+00,4.119543e+02,0.000000e+00,1.960905e-01,1.000000e+00
1.176513e-04,7.145000e+00,1.152121e+00,1.525549e-03,6.204892e+00,4.155404e+02,0.000000e+00,5.319649e-02,1.770204e+00
1.303776e-04,7.130100e+00,1.155951e+00,1.708419e-03,6.914301e+00,4.185274e+02,0.000000e+00,2.419995e-01,2.000000e+00
1.444805e-04,7.101400e+00,1.159014e+00,1.765772e-03,7.129174e+00,4.216896e+02,0.000000e+00,2.468297e-01,2.000000e+00
1.601089e-04,7.066600e+00,1.163776e+00,1.828057e-03,7.360653e+00,4.250823e+02,0.000000e+00,2.518309e-01,2.000000e+00
1.774278e-04,7.028000e+00,1.170665e+00,1.895747e-03,7.610199e+00,4.287239e+02,0.000000e+00,2.570170e-01,2.000000e+00
1.966201e-04,6.986900e+00,1.179775e+00,1.969262e-03,7.878844e+00,4.326244e+02,0.000000e+00,2.623545e-01,2.000000e+00
2.178884e-04,6.944000e+00,1.191032e+00,2.049087e-03,8.167828e+00,4.367959e+02,0.000000e+00,2.678158e-01,2.000000e+00
2.414572e-04,6.899800e+00,1.204256e+00,2.135779e-03,8.478593e+00,4.412525e+02,0.000000e+00,2.733776e-01,2.000000e+00
2.675755e-04,6.854500e+00,1.219179e+00,2.229967e-03,8.812796e+00,4.460107e+02,0.000000e+00,2.790118e-01,2.000000e+00
2.965191e-04,6.808200e+00,1.235471e+00,2.332207e-03,9.171442e+00,4.510727e+02,0.000000e+00,2.846594e-01,2.000000e+00
3.285934e-04,6.760900e+00,1.252789e+00,2.443366e-03,9.556987e+00,4.564645e+02,0.000000e+00,2.903106e-01,2.000000e+00
3.641372e-04,6.712500e+00,1.270757e+00,2.564222e-03,9.971096e+00,4.621951e+02,0.000000e+00,2.959132e-01,2.000000e+00
4.035257e-04,6.662900e+00,1.288998e+00,2.695680e-03,1.041577e+01,4.682762e+02,0.000000e+00,3.014236e-01,2.000000e+00
4.471749e-04,6.611900e+00,1.307159e+00,2.838780e-03,1.089337e+01,4.747224e+02,0.000000e+00,3.068048e-01,2.000000e+00
4.955456e-04,6.559500e+00,1.324886e+00,2.994704e-03,1.140661e+01,4.815510e+02,0.000000e+00,3.120276e-01,2.000000e+00
5.491485e-04,6.505500e+00,1.341882e+00,3.164711e-03,1.195805e+01,4.887717e+02,0.000000e+00,3.170518e-01,2.000000e+00
6.085496e-04,6.449700e+00,1.357836e+00,3.350268e-03,1.255090e+01,4.964019e+02,0.000000e+00,3.218519e-01,2.000000e+00
6.743761e-04,6.392300e+00,1.372524e+00,3.552972e-03,1.318836e+01,5.044521e+02,0.000000e+00,3.263966e-01,2.000000e+00
7.473231e-04,6.333200e+00,1.385719e+00,3.774629e-03,1.387407e+01,5.129363e+02,0.000000e+00,3.306668e-01,2.000000e+00
8.281606e-04,6.272300e+00,1.397242e+00,4.017282e-03,1.461218e+01,5.218715e+02,0.000000e+00,3.346520e-01,2.000000e+00
9.177424e-04,6.209800e+00,1.406995e+00,4.283143e-03,1.540669e+01,5.312635e+02,0.000000e+00,3.383306e-01,2.000000e+00
1.017014e-03,6.145700e+00,1.414840e+00,4.574764e-03,1.626259e+01,5.411309e+02,0.000000e+00,3.417046e-01,2.000000e+00
1.127024e-03,6.080200e+00,1.420718e+00,4.894955e-03,1.718496e+01,5.514854e+02,0.000000e+00,3.447704e-01,2.000000e+00
1.248934e-03,6.013400e+00,1.424591e+00,5.246839e-03,1.817932e+01,5.623378e+02,0.000000e+00,3.475288e-01,2.000000e+00
1.384030e-03,5.945400e+00,1.426477e+00,5.633916e-03,1.925173e+01,5.736999e+02,0.000000e+00,3.499852e-01,2.000000e+00
1.533740e-03,5.876600e+00,1.426403e+00,6.060089e-03,2.040875e+01,5.855828e+02,0.000000e+00,3.521480e-01,2.000000e+00
1.699644e-03,5.807100e+00,1.424395e+00,6.529706e-03,2.165762e+01,5.980000e+02,0.000000e+00,3.540298e-01,2.000000e+00
