p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
4.657701e-08,1.783500e+01,1.200328e-01,1.128415e-05,3.841718e-02,3.668577e+02,0.000000e+00,6.438641e-03,1.000000e+00
4.821816e-08,1.792500e+01,1.224392e-01,1.156957e-05,3.939295e-02,3.669162e+02,0.000000e+00,6.438641e-03,1.000000e+00
4.991713e-08,1.801000e+01,1.247858e-01,1.186504e-05,4.040310e-02,3.669768e+02,0.000000e+00,6.438641e-03,1.000000e+00
5.167597e-08,1.808500e+01,1.270194e-01,1.217093e-05,4.144885e-02,3.670395e+02,0.000000e+00,6.438641e-03,1.000000e+00
5.349678e-08,1.816000e+01,1.292847e-01,1.248759e-05,4.253144e-02,3.671043e+02,0.000000e+00,6.438641e-03,1.000000e+00
5.538175e-08,1.823000e+01,1.314966e-01,1.281541e-05,4.365218e-02,3.671715e+02,0.000000e+00,6.438641e-03,1.000000e+00
5.733313e-08,1.829500e+01,1.336519e-01,1.315478e-05,4.481241e-02,3.672411e+02,0.000000e+00,6.438641e-03,1.000000e+00
5.935328e-08,1.835500e+01,1.357474e-01,1.350610e-05,4.601352e-02,3.673131e+02,0.000000e+00,6.438641e-03,1.000000e+00
6.144460e-08,1.841000e+01,1.377800e-01,1.386981e-05,4.725695e-02,3.673876e+02,0.000000e+00,6.438641e-03,1.000000e+00
6.360961e-08,1.846500e+01,1.398323e-01,1.424633e-05,4.854419e-02,3.674647e+02,0.000000e+00,6.438641e-03,1.000000e+00
6.585090e-08,1.851000e+01,1.417476e-01,1.463612e-05,4.987679e-02,3.675446e+02,0.000000e+00,6.438641e-03,1.000000e+00
6.817117e-08,1.855500e+01,1.436778e-01,1.503965e-05,5.125634e-02,3.676273e+02,0.000000e+00,6.438641e-03,1.000000e+00
7.057319e-08,1.859500e+01,1.455167e-01,1.545739e-05,5.268450e-02,3.677129e+02,0.000000e+00,6.438641e-03,1.000000e+00
7.305985e-08,1.863000e+01,1.473139e-01,1.588985e-05,5.416298e-02,3.678015e+02,0.000000e+00,6.438641e-03,1.000000e+00
7.563413e-08,1.866000e+01,1.490143e-01,1.633755e-05,5.569356e-02,3.678933e+02,0.000000e+00,6.438641e-03,1.000000e+00
7.829911e-08,1.869000e+01,1.507383e-01,1.680102e-05,5.727807e-02,3.679882e+02,0.000000e+00,6.438641e-03,1.000000e+00
8.105799e-08,1.871500e+01,1.523869e-01,1.719929e-05,5.864629e-02,3.680409e+02,0.000000e+00,6.469175e-03,1.000000e+00
8.391408e-08,1.873500e+01,1.539697e-01,1.760013e-05,6.002448e-02,3.680889e+02,0.000000e+00,6.505075e-03,1.000000e+00
8.687080e-08,1.875500e+01,1.555894e-01,1.801510e-05,6.145123e-02,3.681386e+02,0.000000e+00,6.542241e-03,1.000000e+00
8.993171e-08,1.877500e+01,1.572438e-01,1.844469e-05,6.292825e-02,3.681901e+02,0.000000e+00,6.580716e-03,1.000000e+00
9.310047e-08,1.879000e+01,1.588239e-01,1.888942e-05,6.445732e-02,3.682434e+02,0.000000e+00,6.620546e-03,1.000000e+00
9.638088e-08,1.880500e+01,1.604341e-01,1.934981e-05,6.604026e-02,3.682986e+02,0.000000e+00,6.661780e-03,1.000000e+00
9.977687e-08,1.881500e+01,1.619653e-01,1.982643e-05,6.767898e-02,3.683557e+02,0.000000e+00,6.704467e-03,1.000000e+00
1.032925e-07,1.882500e+01,1.635223e-01,2.031985e-05,6.937544e-02,3.684148e+02,0.000000e+00,6.748658e-03,1.000000e+00
1.069321e-07,1.883000e+01,1.649962e-01,2.083064e-05,7.113167e-02,3.684760e+02,0.000000e+00,6.794406e-03,1.000000e+00
1.106998e-07,1.883500e+01,1.664918e-01,2.135944e-05,7.294979e-02,3.685394e+02,0.000000e+00,6.841766e-03,1.000000e+00
1.146004e-07,1.884000e+01,1.680074e-01,2.190687e-05,7.483196e-02,3.686050e+02,0.000000e+00,6.890794e-03,1.000000e+00
1.186383e-07,1.884000e+01,1.694338e-01,2.247358e-05,7.678046e-02,3.686729e+02,0.000000e+00,6.941550e-03,1.000000e+00
1.228186e-07,1.884000e+01,1.708764e-01,2.306027e-05,7.879761e-02,3.687432e+02,0.000000e+00,6.994095e-03,1.000000e+00
1.271461e-07,1.883500e+01,1.722260e-01,2.366763e-05,8.088584e-02,3.688160e+02,0.000000e+00,7.048491e-03,1.000000e+00
1.316261e-07,1.883000e+01,1.735883e-01,2.429639e-05,8.304764e-02,3.688914e+02,0.000000e+00,7.104804e-03,1.000000e+00
1.362640e-07,1.882500e+01,1.749612e-01,2.494730e-05,8.528562e-02,3.689694e+02,0.000000e+00,7.163101e-03,1.000000e+00
1.410652e-07,1.881500e+01,1.762360e-01,2.562114e-05,8.760245e-02,3.690501e+02,0.000000e+00,7.223451e-03,1.000000e+00
1.460357e-07,1.880500e+01,1.775181e-01,2.631873e-05,9.000092e-02,3.691337e+02,0.000000e+00,7.285929e-03,1.000000e+00
1.511813e-07,1.879500e+01,1.787878e-01,2.704090e-05,9.248389e-02,3.692203e+02,0.000000e+00,7.350608e-03,1.000000e+00
1.565082e-07,1.878000e+01,1.799726e-01,2.778852e-05,9.505436e-02,3.693098e+02,0.000000e+00,7.417566e-03,1.000000e+00
1.620228e-07,1.876000e+01,1.810710e-01,2.856248e-05,9.771539e-02,3.694026e+02,0.000000e+00,7.486883e-03,1.000000e+00
1.677317e-07,1.874500e+01,1.822587e-01,2.936371e-05,1.004702e-01,3.694986e+02,0.000000e+00,7.558642e-03,1.000000e+00
1.736417e-07,1.872500e+01,1.833395e-01,3.019317e-05,1.033220e-01,3.695980e+02,0.000000e+00,7.632930e-03,1.000000e+00
1.797600e-07,1.870000e+01,1.843123e-01,3.105185e-05,1.062744e-01,3.697009e+02,0.000000e+00,7.709835e-03,1.000000e+00
1.860939e-07,1.868000e+01,1.853870e-01,3.194079e-05,1.093308e-01,3.698074e+02,0.000000e+00,7.789451e-03,1.000000e+00
1.926509e-07,1.865500e+01,1.863512e-01,3.286106e-05,1.124948e-01,3.699177e+02,0.000000e+00,7.871871e-03,1.000000e+00
1.994390e-07,1.863000e+01,1.872915e-01,3.380856e-05,1.157580e-01,3.700164e+02,0.000000e+00,7.934251e-03,1.000000e+00
2.064663e-07,1.860000e+01,1.881567e-01,3.477558e-05,1.191031e-01,3.700772e+02,0.000000e+00,7.937559e-03,1.000000e+00
2.137412e-07,1.857000e+01,1.889988e-01,3.577667e-05,1.225660e-01,3.701401e+02,0.000000e+00,7.940984e-03,1.000000e+00
2.212724e-07,1.854000e+01,1.898337e-01,3.681304e-05,1.261510e-01,3.702052e+02,0.000000e+00,7.944529e-03,1.000000e+00
2.290689e-07,1.850500e+01,1.905565e-01,3.788592e-05,1.298622e-01,3.702727e+02,0.000000e+00,7.948200e-03,1.000000e+00
2.371402e-07,1.847500e+01,1.913558e-01,3.899661e-05,1.337042e-01,3.703425e+02,0.000000e+00,7.952000e-03,1.000000e+00
2.454959e-07,1.844000e+01,1.920582e-01,4.014644e-05,1.376817e-01,3.704148e+02,0.000000e+00,7.955933e-03,1.000000e+00
2.541460e-07,1.840000e+01,1.926634e-01,4.133677e-05,1.417992e-01,3.704896e+02,0.000000e+00,7.960006e-03,1.000000e+00
2.631009e-07,1.836500e+01,1.933238e-01,4.256905e-05,1.460618e-01,3.705670e+02,0.000000e+00,7.964221e-03,1.000000e+00
2.723713e-07,1.832500e+01,1.939022e-01,4.384475e-05,1.504747e-01,3.706472e+02,0.000000e+00,7.968586e-03,1.000000e+00
2.819683e-07,1.828500e+01,1.944488e-01,4.516540e-05,1.550430e-01,3.707302e+02,0.000000e+00,7.973104e-03,1.000000e+00
2.919035e-07,1.824000e+01,1.948790e-01,4.653258e-05,1.597723e-01,3.708161e+02,0.000000e+00,7.977781e-03,1.000000e+00
3.021888e-07,1.820000e+01,1.953933e-01,4.794793e-05,1.646682e-01,3.709051e+02,0.000000e+00,7.982623e-03,1.000000e+00
3.128364e-07,1.815500e+01,1.957901e-01,4.941316e-05,1.697366e-01,3.709972e+02,0.000000e+00,7.987636e-03,1.000000e+00
3.238593e-07,1.811000e+01,1.961690e-01,5.093001e-05,1.749836e-01,3.710925e+02,0.000000e+00,7.992825e-03,1.000000e+00
3.352705e-07,1.806500e+01,1.965293e-01,5.250031e-05,1.804155e-01,3.711912e+02,0.000000e+00,7.998197e-03,1.000000e+00
3.470838e-07,1.802000e+01,1.968700e-01,5.412593e-05,1.860388e-01,3.712934e+02,0.000000e+00,8.003759e-03,1.000000e+00
3.593134e-07,1.797000e+01,1.970929e-01,5.580884e-05,1.918602e-01,3.713992e+02,0.000000e+00,8.009516e-03,1.000000e+00
3.719738e-07,1.792500e+01,1.973929e-01,5.755104e-05,1.978868e-01,3.715087e+02,0.000000e+00,8.015477e-03,1.000000e+00
3.850804e-07,1.787500e+01,1.975748e-01,5.935464e-05,2.041256e-01,3.716220e+02,0.000000e+00,8.021647e-03,1.000000e+00
3.986488e-07,1.782500e+01,1.977355e-01,6.122178e-05,2.105844e-01,3.717394e+02,0.000000e+00,8.028035e-03,1.000000e+00
4.126952e-07,1.777500e+01,1.978747e-01,6.315471e-05,2.172707e-01,3.718609e+02,0.000000e+00,8.034647e-03,1.000000e+00
4.272366e-07,1.772500e+01,1.979916e-01,6.515574e-05,2.241925e-01,3.719866e+02,0.000000e+00,8.041493e-03,1.000000e+00
4.422903e-07,1.767500e+01,1.980377e-01,6.832562e-05,2.352442e-01,3.720534e+02,0.000000e+00,7.961387e-03,1.000000e+00
4.578745e-07,1.762500e+01,1.980133e-01,7.173716e-05,2.471451e-01,3.721149e+02,0.000000e+00,7.868142e-03,1.000000e+00
4.740078e-07,1.757500e+01,1.978778e-01,7.526889e-05,2.594653e-01,3.721787e+02,0.000000e+00,7.771611e-03,1.000000e+00
4.907095e-07,1.753000e+01,1.977474e-01,7.892507e-05,2.722196e-01,3.722446e+02,0.000000e+00,7.671678e-03,1.000000e+00
5.079997e-07,1.748500e+01,1.975205e-01,8.271008e-05,2.854233e-01,3.723130e+02,0.000000e+00,7.568225e-03,1.000000e+00
5.258992e-07,1.743500e+01,1.971584e-01,8.662845e-05,2.990923e-01,3.723837e+02,0.000000e+00,7.461126e-03,1.000000e+00
5.444293e-07,1.739000e+01,1.968052e-01,9.068488e-05,3.132428e-01,3.724569e+02,0.000000e+00,7.350254e-03,1.000000e+00
5.636124e-07,1.735000e+01,1.964658e-01,9.488425e-05,3.278920e-01,3.725326e+02,0.000000e+00,7.235475e-03,1.000000e+00
5.834714e-07,1.730500e+01,1.959934e-01,9.923158e-05,3.430574e-01,3.726111e+02,0.000000e+00,7.116651e-03,1.000000e+00
6.040301e-07,1.726000e+01,1.954839e-01,1.037321e-04,3.587570e-01,3.726923e+02,0.000000e+00,6.993641e-03,1.000000e+00
6.253132e-07,1.721500e+01,1.949116e-01,1.083912e-04,3.750099e-01,3.727764e+02,0.000000e+00,6.866297e-03,1.000000e+00
6.473462e-07,1.717000e+01,1.942955e-01,1.132144e-04,3.918355e-01,3.728634e+02,0.000000e+00,6.734466e-03,1.000000e+00
6.701555e-07,1.713000e+01,1.937278e-01,1.182076e-04,4.092539e-01,3.729535e+02,0.000000e+00,6.597990e-03,1.000000e+00
6.937686e-07,1.708500e+01,1.930342e-01,1.233767e-04,4.272860e-01,3.730468e+02,0.000000e+00,6.456704e-03,1.000000e+00
7.182136e-07,1.704500e+01,1.923943e-01,1.287280e-04,4.459535e-01,3.731434e+02,0.000000e+00,6.310441e-03,1.000000e+00
7.435200e-07,1.700500e+01,1.917079e-01,1.342678e-04,4.652788e-01,3.732434e+02,0.000000e+00,6.159024e-03,1.000000e+00
7.697180e-07,1.696000e+01,1.909342e-01,1.400028e-04,4.852849e-01,3.733469e+02,0.000000e+00,6.002272e-03,1.000000e+00
7.968392e-07,1.692000e+01,1.902060e-01,1.459399e-04,5.059960e-01,3.734540e+02,0.000000e+00,5.839997e-03,1.000000e+00
8.249159e-07,1.688000e+01,1.894528e-01,1.520862e-04,5.274369e-01,3.735649e+02,0.000000e+00,5.672004e-03,1.000000e+00
8.539819e-07,1.684000e+01,1.886766e-01,1.584491e-04,5.496332e-01,3.736797e+02,0.000000e+00,5.498091e-03,1.000000e+00
8.840721e-07,1.680000e+01,1.878791e-01,1.650361e-04,5.726117e-01,3.737986e+02,0.000000e+00,5.318051e-03,1.000000e+00
9.152226e-07,1.676000e+01,1.870622e-01,1.718553e-04,5.963997e-01,3.739217e+02,0.000000e+00,5.131667e-03,1.000000e+00
9.474706e-07,1.672000e+01,1.862269e-01,1.779004e-04,6.175817e-01,3.740171e+02,0.000000e+00,5.037425e-03,1.000000e+00
9.808548e-07,1.668000e+01,1.853752e-01,1.824818e-04,6.338158e-01,3.740630e+02,0.000000e+00,5.103048e-03,1.000000e+00
1.015415e-06,1.663500e+01,1.844298e-01,1.872247e-04,6.506220e-01,3.741105e+02,0.000000e+00,5.170984e-03,1.000000e+00
1.051194e-06,1.659500e+01,1.835482e-01,1.921346e-04,6.680203e-01,3.741597e+02,0.000000e+00,5.241313e-03,1.000000e+00
1.088233e-06,1.655000e+01,1.825941e-01,1.972176e-04,6.860317e-01,3.742106e+02,0.000000e+00,5.314120e-03,1.000000e+00
1.126577e-06,1.650000e+01,1.815703e-01,2.024796e-04,7.046777e-01,3.742633e+02,0.000000e+00,5.389493e-03,1.000000e+00
1.166272e-06,1.645500e+01,1.806021e-01,2.079271e-04,7.239807e-01,3.743179e+02,0.000000e+00,5.467521e-03,1.000000e+00
1.207366e-06,1.640500e+01,1.795675e-01,2.135665e-04,7.439638e-01,3.743744e+02,0.000000e+00,5.548299e-03,1.000000e+00
1.249907e-06,1.635500e+01,1.785359e-01,2.194046e-04,7.646510e-01,3.744329e+02,0.000000e+00,5.631922e-03,1.000000e+00
1.293948e-06,1.630000e+01,1.774408e-01,2.254484e-04,7.860672e-01,3.744934e+02,0.000000e+00,5.718493e-03,1.000000e+00
1.339541e-06,1.625000e+01,1.764170e-01,2.317052e-04,8.082380e-01,3.745561e+02,0.000000e+00,5.808113e-03,1.000000e+00
1.386739e-06,1.619500e+01,1.753182e-01,2.381825e-04,8.311899e-01,3.746210e+02,0.000000e+00,5.900892e-03,1.000000e+00
1.435601e-06,1.614000e+01,1.742249e-01,2.448879e-04,8.549506e-01,3.746882e+02,0.000000e+00,5.996939e-03,1.000000e+00
1.486185e-06,1.608500e+01,1.731371e-01,2.518296e-04,8.795485e-01,3.747578e+02,0.000000e+00,6.096371e-03,1.000000e+00
1.538551e-06,1.603000e+01,1.720550e-01,2.590160e-04,9.050131e-01,3.748298e+02,0.000000e+00,6.199307e-03,1.000000e+00
1.592762e-06,1.597500e+01,1.709785e-01,2.664555e-04,9.313749e-01,3.749043e+02,0.000000e+00,6.305869e-03,1.000000e+00
1.648883e-06,1.592000e+01,1.699076e-01,2.741572e-04,9.586656e-01,3.749815e+02,0.000000e+00,6.416186e-03,1.000000e+00
1.706982e-06,1.586500e+01,1.688296e-01,2.821302e-04,9.869179e-01,3.750613e+02,0.000000e+00,6.530390e-03,1.000000e+00
1.767128e-06,1.580500e+01,1.677069e-01,2.903842e-04,1.016166e+00,3.751440e+02,0.000000e+00,6.648618e-03,1.000000e+00
1.829393e-06,1.575000e+01,1.666404e-01,2.989290e-04,1.046444e+00,3.752296e+02,0.000000e+00,6.771011e-03,1.000000e+00
1.893852e-06,1.569000e+01,1.655296e-01,3.077748e-04,1.077789e+00,3.753183e+02,0.000000e+00,6.897718e-03,1.000000e+00
1.960582e-06,1.563500e+01,1.644740e-01,3.169324e-04,1.110239e+00,3.754100e+02,0.000000e+00,7.028889e-03,1.000000e+00
2.029663e-06,1.557500e+01,1.633746e-01,3.264126e-04,1.143832e+00,3.755050e+02,0.000000e+00,7.164681e-03,1.000000e+00
2.101179e-06,1.551500e+01,1.622687e-01,3.362269e-04,1.178608e+00,3.756033e+02,0.000000e+00,7.305259e-03,1.000000e+00
2.175214e-06,1.546000e+01,1.612285e-01,3.463869e-04,1.214610e+00,3.757051e+02,0.000000e+00,7.450789e-03,1.000000e+00
2.251858e-06,1.540000e+01,1.601451e-01,3.569050e-04,1.251881e+00,3.758105e+02,0.000000e+00,7.601448e-03,1.000000e+00
2.331203e-06,1.534000e+01,1.590549e-01,3.677937e-04,1.290465e+00,3.759196e+02,0.000000e+00,7.757415e-03,1.000000e+00
2.413343e-06,1.528500e+01,1.580279e-01,3.766100e-04,1.321763e+00,3.760236e+02,0.000000e+00,8.153292e-03,1.000000e+00
2.498378e-06,1.522000e+01,1.568805e-01,3.794480e-04,1.332026e+00,3.761083e+02,0.000000e+00,9.163358e-03,1.000000e+00
2.586408e-06,1.515500e+01,1.557137e-01,3.823861e-04,1.342650e+00,3.761960e+02,0.000000e+00,1.020901e-02,1.000000e+00
2.677541e-06,1.508000e+01,1.544439e-01,3.854277e-04,1.353649e+00,3.762868e+02,0.000000e+00,1.129151e-02,1.000000e+00
2.771884e-06,1.500000e+01,1.531148e-01,3.885765e-04,1.365036e+00,3.763808e+02,0.000000e+00,1.241216e-02,1.000000e+00
2.869552e-06,1.491500e+01,1.517461e-01,3.918362e-04,1.376824e+00,3.764781e+02,0.000000e+00,1.357228e-02,1.000000e+00
2.970661e-06,1.482500e+01,1.503346e-01,3.952108e-04,1.389027e+00,3.765788e+02,0.000000e+00,1.477329e-02,1.000000e+00
3.075333e-06,1.472500e+01,1.488558e-01,3.987042e-04,1.401660e+00,3.766831e+02,0.000000e+00,1.601661e-02,1.000000e+00
3.183693e-06,1.462000e+01,1.473515e-01,4.023208e-04,1.414739e+00,3.767910e+02,0.000000e+00,1.730374e-02,1.000000e+00
3.295871e-06,1.451500e+01,1.458935e-01,4.060648e-04,1.428278e+00,3.769028e+02,0.000000e+00,1.863623e-02,1.000000e+00
3.412001e-06,1.439500e+01,1.443304e-01,4.099407e-04,1.442294e+00,3.770185e+02,0.000000e+00,2.001566e-02,1.000000e+00
3.532224e-06,1.427500e+01,1.428286e-01,4.139532e-04,1.456804e+00,3.771382e+02,0.000000e+00,2.144370e-02,1.000000e+00
3.656682e-06,1.415000e+01,1.413424e-01,4.181071e-04,1.471825e+00,3.772622e+02,0.000000e+00,2.292205e-02,1.000000e+00
3.785526e-06,1.401500e+01,1.398193e-01,4.224073e-04,1.487376e+00,3.773906e+02,0.000000e+00,2.445250e-02,1.000000e+00
3.918910e-06,1.388000e+01,1.383860e-01,4.268591e-04,1.503474e+00,3.775235e+02,0.000000e+00,2.603687e-02,1.000000e+00
4.056993e-06,1.373500e+01,1.369315e-01,4.314677e-04,1.520140e+00,3.776610e+02,0.000000e+00,2.767707e-02,1.000000e+00
4.199942e-06,1.359000e+01,1.355771e-01,4.362387e-04,1.537393e+00,3.778035e+02,0.000000e+00,2.937506e-02,1.000000e+00
4.347928e-06,1.343500e+01,1.342157e-01,4.411778e-04,1.555254e+00,3.779509e+02,0.000000e+00,3.113287e-02,1.000000e+00
4.501127e-06,1.328000e+01,1.329653e-01,4.447815e-04,1.568359e+00,3.780918e+02,0.000000e+00,3.281426e-02,1.000000e+00
4.659725e-06,1.312000e+01,1.317850e-01,4.477707e-04,1.579282e+00,3.782320e+02,0.000000e+00,3.448691e-02,1.000000e+00
4.823912e-06,1.295500e+01,1.306848e-01,4.508652e-04,1.590589e+00,3.783771e+02,0.000000e+00,3.621851e-02,1.000000e+00
4.993883e-06,1.278500e+01,1.296651e-01,4.540687e-04,1.602295e+00,3.785273e+02,0.000000e+00,3.801111e-02,1.000000e+00
5.169843e-06,1.261000e+01,1.287504e-01,4.573852e-04,1.614414e+00,3.786828e+02,0.000000e+00,3.986688e-02,1.000000e+00
5.352003e-06,1.243000e+01,1.279475e-01,4.608185e-04,1.626959e+00,3.788438e+02,0.000000e+00,4.178804e-02,1.000000e+00
5.540582e-06,1.225000e+01,1.272925e-01,4.643727e-04,1.639947e+00,3.790105e+02,0.000000e+00,4.377689e-02,1.000000e+00
5.735805e-06,1.207000e+01,1.267954e-01,4.680522e-04,1.653392e+00,3.791830e+02,0.000000e+00,4.583582e-02,1.000000e+00
5.937907e-06,1.189000e+01,1.264506e-01,4.718614e-04,1.667310e+00,3.793616e+02,0.000000e+00,4.796729e-02,1.000000e+00
6.147130e-06,1.170500e+01,1.262387e-01,4.758047e-04,1.681720e+00,3.795465e+02,0.000000e+00,5.017387e-02,1.000000e+00
6.363725e-06,1.153000e+01,1.262564e-01,4.798870e-04,1.696637e+00,3.797379e+02,0.000000e+00,5.245819e-02,1.000000e+00
6.587952e-06,1.135000e+01,1.264065e-01,4.841132e-04,1.712079e+00,3.799361e+02,0.000000e+00,5.482301e-02,1.000000e+00
6.820080e-06,1.117500e+01,1.267520e-01,4.874938e-04,1.724512e+00,3.801311e+02,0.000000e+00,5.732254e-02,1.000000e+00
7.060386e-06,1.100000e+01,1.272740e-01,4.905275e-04,1.735719e+00,3.803281e+02,0.000000e+00,5.993422e-02,1.000000e+00
7.309160e-06,1.083000e+01,1.280107e-01,4.936682e-04,1.747320e+00,3.805322e+02,0.000000e+00,6.263793e-02,1.000000e+00
7.566700e-06,1.066500e+01,1.289599e-01,4.969194e-04,1.759331e+00,3.807434e+02,0.000000e+00,6.543690e-02,1.000000e+00
7.833314e-06,1.050500e+01,1.301137e-01,5.002853e-04,1.771764e+00,3.809620e+02,0.000000e+00,6.833449e-02,1.000000e+00
8.109322e-06,1.034500e+01,1.314537e-01,5.037697e-04,1.784636e+00,3.811884e+02,0.000000e+00,7.133419e-02,1.000000e+00
8.395055e-06,1.019500e+01,1.330262e-01,5.073770e-04,1.797961e+00,3.814227e+02,0.000000e+00,7.443957e-02,1.000000e+00
8.690856e-06,1.004500e+01,1.347700e-01,5.111113e-04,1.811755e+00,3.816653e+02,0.000000e+00,7.765437e-02,1.000000e+00
8.997080e-06,9.905000e+00,1.367439e-01,5.149772e-04,1.826036e+00,3.819165e+02,0.000000e+00,8.098245e-02,1.000000e+00
9.314093e-06,9.770000e+00,1.389179e-01,5.183542e-04,1.838555e+00,3.821672e+02,0.000000e+00,8.408960e-02,1.000000e+00
9.642277e-06,9.645000e+00,1.413320e-01,5.215439e-04,1.850404e+00,3.824221e+02,0.000000e+00,8.714049e-02,1.000000e+00
9.982024e-06,9.520000e+00,1.439285e-01,5.248460e-04,1.862672e+00,3.826861e+02,0.000000e+00,9.029887e-02,1.000000e+00
1.033374e-05,9.405000e+00,1.467616e-01,5.282644e-04,1.875372e+00,3.829593e+02,0.000000e+00,9.356854e-02,1.000000e+00
1.069785e-05,9.295000e+00,1.497971e-01,5.318033e-04,1.888519e+00,3.832422e+02,0.000000e+00,9.695342e-02,1.000000e+00
1.107479e-05,9.190000e+00,1.530463e-01,5.354669e-04,1.902129e+00,3.835350e+02,0.000000e+00,1.004576e-01,1.000000e+00
1.146502e-05,9.090000e+00,1.564946e-01,5.392595e-04,1.916219e+00,3.838382e+02,0.000000e+00,1.040852e-01,1.000000e+00
1.186899e-05,8.995000e+00,1.601471e-01,5.428135e-04,1.929457e+00,3.841457e+02,0.000000e+00,1.078443e-01,1.000000e+00
1.228719e-05,8.910000e+00,1.640425e-01,5.460822e-04,1.941675e+00,3.844571e+02,0.000000e+00,1.117398e-01,1.000000e+00
1.272013e-05,8.830000e+00,1.681543e-01,5.494662e-04,1.954322e+00,3.847795e+02,0.000000e+00,1.157727e-01,1.000000e+00
1.316833e-05,8.750000e+00,1.724704e-01,5.529693e-04,1.967416e+00,3.851133e+02,0.000000e+00,1.199476e-01,1.000000e+00
1.363232e-05,8.680000e+00,1.770251e-01,5.565959e-04,1.980971e+00,3.854588e+02,0.000000e+00,1.242696e-01,1.000000e+00
1.411266e-05,8.615000e+00,1.817982e-01,5.603503e-04,1.995004e+00,3.858165e+02,0.000000e+00,1.287440e-01,1.000000e+00
1.460992e-05,8.555000e+00,1.867878e-01,5.639197e-04,2.008378e+00,3.861804e+02,0.000000e+00,1.332458e-01,1.000000e+00
1.512470e-05,8.495000e+00,1.919989e-01,5.672922e-04,2.021052e+00,3.865507e+02,0.000000e+00,1.377738e-01,1.000000e+00
1.565762e-05,8.445000e+00,1.974666e-01,5.707835e-04,2.034172e+00,3.869340e+02,0.000000e+00,1.424614e-01,1.000000e+00
1.620932e-05,8.395000e+00,2.031513e-01,5.743978e-04,2.047754e+00,3.873308e+02,0.000000e+00,1.473142e-01,1.000000e+00
1.678046e-05,8.350000e+00,2.090746e-01,5.781394e-04,2.061815e+00,3.877416e+02,0.000000e+00,1.523379e-01,1.000000e+00
1.737172e-05,8.310000e+00,2.152375e-01,5.818062e-04,2.075619e+00,3.881620e+02,0.000000e+00,1.574068e-01,1.000000e+00
