p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
2.679897e-05,9.020900e+00,1.015569e+00,3.818766e-04,2.228797e+00,2.803958e+02,0.000000e+00,3.783646e-01,1.000000e+00
2.905733e-05,9.222900e+00,1.093208e+00,3.877386e-04,2.260158e+00,2.819819e+02,0.000000e+00,3.851722e-01,1.000000e+00
3.150600e-05,9.421300e+00,1.174178e+00,3.939740e-04,2.293303e+00,2.836720e+02,0.000000e+00,3.915507e-01,1.000000e+00
3.416102e-05,9.615700e+00,1.258285e+00,4.006474e-04,2.328579e+00,2.854794e+02,0.000000e+00,3.973661e-01,1.000000e+00
3.703979e-05,9.805300e+00,1.345291e+00,4.077879e-04,2.366103e+00,2.874093e+02,0.000000e+00,4.030076e-01,1.000000e+00
4.016114e-05,9.989600e+00,1.434917e+00,4.154362e-04,2.406044e+00,2.894682e+02,0.000000e+00,4.082087e-01,1.000000e+00
4.354554e-05,1.016780e+01,1.526827e+00,4.236374e-04,2.448570e+00,2.916635e+02,0.000000e+00,4.129729e-01,1.000000e+00
4.721514e-05,1.033950e+01,1.620658e+00,4.324412e-04,2.493898e+00,2.940025e+02,0.000000e+00,4.173449e-01,1.000000e+00
5.119398e-05,1.050400e+01,1.716005e+00,4.418933e-04,2.542143e+00,2.964866e+02,0.000000e+00,4.210729e-01,1.000000e+00
5.550812e-05,1.066070e+01,1.812410e+00,4.520643e-04,2.593646e+00,2.991297e+02,0.000000e+00,4.244967e-01,1.000000e+00
6.018581e-05,1.080920e+01,1.909411e+00,4.630203e-04,2.648675e+00,3.019415e+02,0.000000e+00,4.275055e-01,1.000000e+00
6.525769e-05,1.094900e+01,2.006506e+00,4.748229e-04,2.707353e+00,3.049189e+02,0.000000e+00,4.299575e-01,1.000000e+00
7.075699e-05,1.107950e+01,2.103184e+00,4.875641e-04,2.770137e+00,3.080821e+02,0.000000e+00,4.320961e-01,1.000000e+00
7.671971e-05,1.120040e+01,2.198914e+00,5.013200e-04,2.837181e+00,3.114269e+02,0.000000e+00,4.338974e-01,1.000000e+00
8.318491e-05,1.131140e+01,2.293179e+00,5.161855e-04,2.908870e+00,3.149679e+02,0.000000e+00,4.351331e-01,1.000000e+00
9.019493e-05,1.136480e+01,2.347413e+00,8.231365e-04,4.517284e+00,3.181946e+02,0.000000e+00,4.619885e-02,2.000000e+00
9.779570e-05,1.134300e+01,2.352981e+00,8.457639e-04,4.628700e+00,3.208075e+02,0.000000e+00,3.362153e-01,2.000000e+00
1.060370e-04,1.130690e+01,2.357265e+00,8.700037e-04,4.747122e+00,3.235756e+02,0.000000e+00,3.406710e-01,2.000000e+00
1.149728e-04,1.126220e+01,2.362023e+00,8.959501e-04,4.872744e+00,3.264990e+02,0.000000e+00,3.450447e-01,2.000000e+00
1.246616e-04,1.121130e+01,2.367768e+00,9.237448e-04,5.006095e+00,3.295865e+02,0.000000e+00,3.493387e-01,2.000000e+00
1.351668e-04,1.115550e+01,2.374680e+00,9.535209e-04,5.147556e+00,3.328418e+02,0.000000e+00,3.535300e-01,2.000000e+00
1.465574e-04,1.109580e+01,2.382778e+00,9.854529e-04,5.297797e+00,3.362763e+02,0.000000e+00,3.576287e-01,2.000000e+00
1.589079e-04,1.103290e+01,2.391980e+00,1.019693e-03,5.457205e+00,3.398920e+02,0.000000e+00,3.615985e-01,2.000000e+00
1.722991e-04,1.096720e+01,2.402131e+00,1.056423e-03,5.626305e+00,3.436938e+02,0.000000e+00,3.654265e-01,2.000000e+00
1.868188e-04,1.089920e+01,2.413032e+00,1.095855e-03,5.805819e+00,3.476915e+02,0.000000e+00,3.691143e-01,2.000000e+00
2.025621e-04,1.082900e+01,2.424443e+00,1.138208e-03,5.996391e+00,3.518915e+02,0.000000e+00,3.726491e-01,2.000000e+00
2.196321e-04,1.075700e+01,2.436134e+00,1.183710e-03,6.198605e+00,3.562964e+02,0.000000e+00,3.760084e-01,2.000000e+00
2.381406e-04,1.068300e+01,2.447793e+00,1.232629e-03,6.413255e+00,3.609140e+02,0.000000e+00,3.791878e-01,2.000000e+00
2.582088e-04,1.060740e+01,2.459215e+00,1.285260e-03,6.641256e+00,3.657548e+02,0.000000e+00,3.821893e-01,2.000000e+00
2.799681e-04,1.053020e+01,2.470130e+00,1.341896e-03,6.883236e+00,3.708173e+02,0.000000e+00,3.849840e-01,2.000000e+00
3.035612e-04,1.045140e+01,2.480306e+00,1.402895e-03,7.140334e+00,3.761155e+02,0.000000e+00,3.875839e-01,2.000000e+00
3.291424e-04,1.037100e+01,2.489529e+00,1.468615e-03,7.413288e+00,3.816472e+02,0.000000e+00,3.899635e-01,2.000000e+00
3.568794e-04,1.028930e+01,2.497606e+00,1.539470e-03,7.703256e+00,3.874221e+02,0.000000e+00,3.921283e-01,2.000000e+00
3.869537e-04,1.020620e+01,2.504364e+00,1.615907e-03,8.011355e+00,3.934463e+02,0.000000e+00,3.940731e-01,2.000000e+00
4.195625e-04,1.012170e+01,2.509662e+00,1.698413e-03,8.338779e+00,3.997253e+02,0.000000e+00,3.957955e-01,2.000000e+00
4.549192e-04,1.003610e+01,2.513382e+00,1.787519e-03,8.686745e+00,4.062624e+02,0.000000e+00,3.972916e-01,2.000000e+00
4.932554e-04,9.949300e+00,2.515432e+00,1.883806e-03,9.056599e+00,4.130619e+02,0.000000e+00,3.985613e-01,2.000000e+00
5.348222e-04,9.861700e+00,2.515768e+00,1.987917e-03,9.449939e+00,4.201344e+02,0.000000e+00,3.996141e-01,2.000000e+00
5.798919e-04,9.773000e+00,2.514286e+00,2.100545e-03,9.868126e+00,4.274769e+02,0.000000e+00,4.004410e-01,2.000000e+00
6.287597e-04,9.683600e+00,2.511009e+00,2.222454e-03,1.031295e+01,4.350987e+02,0.000000e+00,4.010571e-01,2.000000e+00
6.817455e-04,9.593700e+00,2.505951e+00,2.354480e-03,1.078617e+01,4.430039e+02,0.000000e+00,4.014652e-01,2.000000e+00
7.391965e-04,9.503400e+00,2.499145e+00,2.497531e-03,1.128969e+01,4.511962e+02,0.000000e+00,4.016729e-01,2.000000e+00
8.014889e-04,9.412900e+00,2.490583e+00,2.652604e-03,1.182555e+01,4.596805e+02,0.000000e+00,4.016891e-01,2.000000e+00
8.690306e-04,9.322200e+00,2.480333e+00,2.820786e-03,1.239586e+01,4.684581e+02,0.000000e+00,4.015234e-01,2.000000e+00
9.422642e-04,9.231700e+00,2.468462e+00,3.003264e-03,1.300299e+01,4.775347e+02,0.000000e+00,4.011865e-01,2.000000e+00
1.021669e-03,9.141400e+00,2.455049e+00,3.201335e-03,1.364935e+01,4.869127e+02,0.000000e+00,4.006893e-01,2.000000e+00
1.107766e-03,9.051800e+00,2.440239e+00,3.416410e-03,1.433764e+01,4.965972e+02,0.000000e+00,4.000448e-01,2.000000e+00
1.201118e-03,8.962600e+00,2.423975e+00,3.650034e-03,1.507062e+01,5.065900e+02,0.000000e+00,3.992641e-01,2.000000e+00
1.302336e-03,8.874300e+00,2.406481e+00,3.903889e-03,1.585125e+01,5.168942e+02,0.000000e+00,3.983597e-01,2.000000e+00
1.412085e-03,8.787100e+00,2.387836e+00,4.179805e-03,1.668276e+01,5.275142e+02,0.000000e+00,3.973445e-01,2.000000e+00
1.531082e-03,8.701100e+00,2.368145e+00,4.479785e-03,1.756849e+01,5.384514e+02,0.000000e+00,3.962305e-01,2.000000e+00
1.660106e-03,8.616600e+00,2.347542e+00,4.805997e-03,1.851203e+01,5.497093e+02,0.000000e+00,3.950297e-01,2.000000e+00
1.800004e-03,8.533600e+00,2.326089e+00,5.160819e-03,1.951718e+01,5.612891e+02,0.000000e+00,3.937540e-01,2.000000e+00
1.951691e-03,8.452500e+00,2.303949e+00,5.546825e-03,2.058806e+01,5.731958e+02,0.000000e+00,3.924146e-01,2.000000e+00
2.116161e-03,8.373300e+00,2.281211e+00,5.966820e-03,2.172897e+01,5.854315e+02,0.000000e+00,3.910221e-01,2.000000e+00
2.294491e-03,8.296000e+00,2.257940e+00,6.423857e-03,2.294454e+01,5.980000e+02,0.000000e+00,3.895866e-01,2.000000e+00
