p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.095179e-15,3.000000e+01,5.767361e-07,7.530298e-12,9.210313e+02,0.000000e+00
1.199417e-15,3.000000e+01,6.296076e-07,8.220669e-12,9.211453e+02,0.000000e+00
1.313577e-15,3.000000e+01,6.875107e-07,8.976750e-12,9.212701e+02,0.000000e+00
1.438602e-15,3.000000e+01,7.509242e-07,9.804794e-12,9.214069e+02,0.000000e+00
1.575527e-15,3.000000e+01,8.203724e-07,1.071165e-11,9.215566e+02,0.000000e+00
1.725485e-15,3.000000e+01,8.964297e-07,1.170482e-11,9.217206e+02,0.000000e+00
1.889715e-15,3.000000e+01,9.797246e-07,1.279252e-11,9.219003e+02,0.000000e+00
2.069577e-15,3.000000e+01,1.070946e-06,1.398375e-11,9.220970e+02,0.000000e+00
2.266557e-15,3.000000e+01,1.170848e-06,1.528835e-11,9.223124e+02,0.000000e+00
2.482286e-15,3.000000e+01,1.280256e-06,1.671713e-11,9.225484e+02,0.000000e+00
2.718548e-15,3.000000e+01,1.400075e-06,1.828190e-11,9.228068e+02,0.000000e+00
2.977298e-15,3.000000e+01,1.531295e-06,1.999560e-11,9.230898e+02,0.000000e+00
3.260675e-15,3.000000e+01,1.675000e-06,2.187241e-11,9.233997e+02,0.000000e+00
3.571023e-15,3.000000e+01,1.832379e-06,2.392785e-11,9.237392e+02,0.000000e+00
3.910910e-15,3.000000e+01,2.004731e-06,2.617893e-11,9.241109e+02,0.000000e+00
4.283147e-15,3.000000e+01,2.193481e-06,2.864426e-11,9.245181e+02,0.000000e+00
4.690814e-15,3.000000e+01,2.400188e-06,3.134425e-11,9.249639e+02,0.000000e+00
5.137282e-15,3.000000e+01,2.485442e-06,3.245113e-11,9.250938e+02,0.000000e+00
5.626244e-15,3.000000e+01,2.522171e-06,3.293070e-11,9.250940e+02,0.000000e+00
6.161746e-15,3.000000e+01,2.562396e-06,3.345591e-11,9.250942e+02,0.000000e+00
6.748216e-15,3.000000e+01,2.606450e-06,3.403112e-11,9.250944e+02,0.000000e+00
7.390506e-15,3.000000e+01,2.654696e-06,3.466107e-11,9.250946e+02,0.000000e+00
8.093928e-15,3.000000e+01,2.707534e-06,3.535098e-11,9.250949e+02,0.000000e+00
8.864302e-15,3.000000e+01,2.765401e-06,3.610655e-11,9.250952e+02,0.000000e+00
9.707999e-15,3.000000e+01,2.828776e-06,3.693404e-11,9.250956e+02,0.000000e+00
1.063200e-14,3.000000e+01,2.898183e-06,3.784029e-11,9.250959e+02,0.000000e+00
1.164394e-14,3.000000e+01,2.974195e-06,3.883280e-11,9.250963e+02,0.000000e+00
1.275221e-14,3.000000e+01,3.057443e-06,3.991977e-11,9.250968e+02,0.000000e+00
1.396595e-14,3.000000e+01,3.148613e-06,4.111020e-11,9.250972e+02,0.000000e+00
1.529522e-14,3.000000e+01,3.248461e-06,4.241393e-11,9.250978e+02,0.000000e+00
1.675100e-14,3.000000e+01,3.357811e-06,4.384175e-11,9.250983e+02,0.000000e+00
1.834535e-14,3.000000e+01,3.477569e-06,4.540547e-11,9.250990e+02,0.000000e+00
2.009145e-14,3.000000e+01,3.608726e-06,4.711803e-11,9.250996e+02,0.000000e+00
2.200374e-14,3.000000e+01,3.752365e-06,4.899358e-11,9.251004e+02,0.000000e+00
2.409803e-14,3.000000e+01,3.909675e-06,5.104765e-11,9.251012e+02,0.000000e+00
2.639167e-14,3.000000e+01,4.081956e-06,5.329722e-11,9.251021e+02,0.000000e+00
2.890360e-14,3.000000e+01,4.270634e-06,5.576090e-11,9.251031e+02,0.000000e+00
3.165463e-14,3.000000e+01,4.477270e-06,5.845908e-11,9.251042e+02,0.000000e+00
3.466749e-14,3.000000e+01,4.703571e-06,6.141406e-11,9.251054e+02,0.000000e+00
3.796711e-14,3.000000e+01,4.951410e-06,6.465030e-11,9.251067e+02,0.000000e+00
4.158079e-14,3.000000e+01,5.222835e-06,6.819456e-11,9.251081e+02,0.000000e+00
4.553842e-14,3.000000e+01,5.520093e-06,7.207616e-11,9.251096e+02,0.000000e+00
4.987273e-14,3.000000e+01,5.845640e-06,7.632721e-11,9.251113e+02,0.000000e+00
5.461958e-14,3.000000e+01,6.202169e-06,8.098287e-11,9.251132e+02,0.000000e+00
5.981822e-14,3.000000e+01,6.592627e-06,8.608166e-11,9.251153e+02,0.000000e+00
6.551168e-14,3.000000e+01,7.020245e-06,9.166574e-11,9.251175e+02,0.000000e+00
7.174702e-14,3.000000e+01,7.488556e-06,9.778130e-11,9.251199e+02,0.000000e+00
7.857585e-14,3.000000e+01,8.001434e-06,1.044789e-10,9.251226e+02,0.000000e+00
8.605464e-14,3.000000e+01,8.563118e-06,1.118141e-10,9.251256e+02,0.000000e+00
9.424525e-14,3.000000e+01,9.178252e-06,1.198473e-10,9.251288e+02,0.000000e+00
1.032154e-13,3.000000e+01,9.851922e-06,1.286452e-10,9.251323e+02,0.000000e+00
1.130394e-13,3.000000e+01,1.058970e-05,1.382805e-10,9.251362e+02,0.000000e+00
1.237984e-13,3.000000e+01,1.139767e-05,1.488328e-10,9.251404e+02,0.000000e+00
1.355814e-13,3.000000e+01,1.228253e-05,1.603895e-10,9.251450e+02,0.000000e+00
1.484860e-13,3.000000e+01,1.325158e-05,1.730461e-10,9.251501e+02,0.000000e+00
1.626187e-13,3.000000e+01,1.431283e-05,1.869074e-10,9.251557e+02,0.000000e+00
1.780967e-13,3.000000e+01,1.547506e-05,2.020880e-10,9.251617e+02,0.000000e+00
1.950478e-13,3.000000e+01,1.674786e-05,2.187134e-10,9.251684e+02,0.000000e+00
2.136123e-13,3.000000e+01,1.814175e-05,2.369213e-10,9.251757e+02,0.000000e+00
2.339437e-13,3.000000e+01,1.966824e-05,2.568622e-10,9.251837e+02,0.000000e+00
2.562103e-13,3.000000e+01,2.133995e-05,2.787010e-10,9.251924e+02,0.000000e+00
2.805962e-13,3.000000e+01,2.317067e-05,3.026185e-10,9.252020e+02,0.000000e+00
3.073031e-13,3.000000e+01,2.517553e-05,3.288124e-10,9.252125e+02,0.000000e+00
3.365520e-13,3.000000e+01,2.737108e-05,3.574993e-10,9.252240e+02,0.000000e+00
3.685847e-13,3.000000e+01,2.977544e-05,3.889167e-10,9.252366e+02,0.000000e+00
4.036663e-13,3.000000e+01,3.240844e-05,4.233244e-10,9.252504e+02,0.000000e+00
4.420869e-13,3.000000e+01,3.529183e-05,4.610070e-10,9.252655e+02,0.000000e+00
4.841644e-13,3.000000e+01,3.844937e-05,5.022762e-10,9.252820e+02,0.000000e+00
5.302468e-13,3.000000e+01,4.190712e-05,5.474733e-10,9.253001e+02,0.000000e+00
5.807153e-13,3.000000e+01,4.569357e-05,5.969723e-10,9.253200e+02,0.000000e+00
6.359873e-13,3.000000e+01,4.983993e-05,6.511826e-10,9.253417e+02,0.000000e+00
6.965201e-13,3.000000e+01,5.438037e-05,7.105525e-10,9.253655e+02,0.000000e+00
7.628143e-13,3.000000e+01,5.935227e-05,7.755732e-10,9.253916e+02,0.000000e+00
8.354183e-13,3.000000e+01,6.479657e-05,8.467825e-10,9.254201e+02,0.000000e+00
9.149328e-13,3.000000e+01,7.075807e-05,9.247695e-10,9.254513e+02,0.000000e+00
1.002015e-12,3.000000e+01,7.728579e-05,1.010179e-09,9.254856e+02,0.000000e+00
1.097386e-12,3.000000e+01,8.443338e-05,1.103718e-09,9.255231e+02,0.000000e+00
1.201835e-12,3.000000e+01,9.225958e-05,1.206160e-09,9.255641e+02,0.000000e+00
1.316224e-12,3.000000e+01,1.008286e-04,1.318352e-09,9.256091e+02,0.000000e+00
1.441502e-12,3.000000e+01,1.102108e-04,1.441223e-09,9.256583e+02,0.000000e+00
1.578703e-12,3.000000e+01,1.204830e-04,1.575788e-09,9.257122e+02,0.000000e+00
1.728962e-12,3.000000e+01,1.317294e-04,1.723162e-09,9.257713e+02,0.000000e+00
1.893524e-12,3.000000e+01,1.440420e-04,1.884562e-09,9.258360e+02,0.000000e+00
2.073748e-12,3.000000e+01,1.575214e-04,2.061324e-09,9.259068e+02,0.000000e+00
2.271125e-12,3.000000e+01,1.722778e-04,2.254910e-09,9.259844e+02,0.000000e+00
2.487289e-12,3.000000e+01,1.884313e-04,2.466921e-09,9.260693e+02,0.000000e+00
2.724027e-12,3.000000e+01,2.061136e-04,2.699112e-09,9.261624e+02,0.000000e+00
2.983298e-12,3.000000e+01,2.254684e-04,2.953402e-09,9.262643e+02,0.000000e+00
3.267246e-12,3.000000e+01,2.466528e-04,3.231895e-09,9.263759e+02,0.000000e+00
3.578220e-12,3.000000e+01,2.698385e-04,3.536895e-09,9.264981e+02,0.000000e+00
3.918792e-12,3.000000e+01,2.952130e-04,3.870925e-09,9.266320e+02,0.000000e+00
4.291780e-12,3.000000e+01,3.229811e-04,4.236747e-09,9.267786e+02,0.000000e+00
4.700268e-12,3.000000e+01,3.524568e-04,4.624029e-09,9.269094e+02,0.000000e+00
5.147636e-12,3.000000e+01,3.838234e-04,5.037720e-09,9.270296e+02,0.000000e+00
5.637583e-12,3.000000e+01,4.181444e-04,5.490786e-09,9.271611e+02,0.000000e+00
6.174164e-12,3.000000e+01,4.556948e-04,5.986974e-09,9.273052e+02,0.000000e+00
6.761816e-12,3.000000e+01,4.967745e-04,6.530389e-09,9.274630e+02,0.000000e+00
7.405400e-12,3.000000e+01,5.417107e-04,7.125526e-09,9.276358e+02,0.000000e+00
8.110241e-12,3.000000e+01,5.908600e-04,7.777307e-09,9.278251e+02,0.000000e+00
8.882167e-12,3.000000e+01,6.446105e-04,8.491125e-09,9.280323e+02,0.000000e+00
9.727564e-12,3.000000e+01,7.033853e-04,9.272883e-09,9.282594e+02,0.000000e+00
1.065343e-11,3.000000e+01,7.676445e-04,1.012905e-08,9.285080e+02,0.000000e+00
1.166741e-11,3.000000e+01,8.286447e-04,1.091248e-08,9.286343e+02,0.000000e+00
1.277791e-11,3.000000e+01,8.869927e-04,1.168801e-08,9.286947e+02,0.000000e+00
1.399410e-11,3.000000e+01,9.508124e-04,1.253735e-08,9.287608e+02,0.000000e+00
1.532604e-11,3.000000e+01,1.020609e-03,1.346754e-08,9.288332e+02,0.000000e+00
1.678476e-11,3.000000e+01,1.096931e-03,1.448625e-08,9.289125e+02,0.000000e+00
1.838233e-11,3.000000e+01,1.180377e-03,1.560193e-08,9.289994e+02,0.000000e+00
2.013194e-11,3.000000e+01,1.271597e-03,1.682380e-08,9.290945e+02,0.000000e+00
2.204808e-11,3.000000e+01,1.371300e-03,1.816196e-08,9.291986e+02,0.000000e+00
2.414660e-11,3.000000e+01,1.480252e-03,1.962749e-08,9.293127e+02,0.000000e+00
2.644486e-11,3.000000e+01,1.599287e-03,2.123251e-08,9.294376e+02,0.000000e+00
2.896186e-11,3.000000e+01,1.729309e-03,2.299029e-08,9.295745e+02,0.000000e+00
3.171842e-11,3.000000e+01,1.871296e-03,2.491538e-08,9.297243e+02,0.000000e+00
