p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
1.418297e-05,4.869200e+00,2.402880e-01,5.273478e-04,2.589975e+00,3.204136e+02,0.000000e+00,3.028617e-01,1.000000e+00
1.533481e-05,5.021700e+00,2.643926e-01,5.310317e-04,2.607274e+00,3.211095e+02,0.000000e+00,3.071608e-01,1.000000e+00
1.658019e-05,5.176400e+00,2.905289e-01,5.350149e-04,2.625978e+00,3.218620e+02,0.000000e+00,3.118090e-01,1.000000e+00
1.792672e-05,5.333000e+00,3.188032e-01,5.392051e-04,2.645561e+00,3.226632e+02,0.000000e+00,3.161525e-01,1.000000e+00
1.938260e-05,5.491400e+00,3.493275e-01,5.437098e-04,2.666594e+00,3.235266e+02,0.000000e+00,3.206980e-01,1.000000e+00
2.095671e-05,5.651100e+00,3.821903e-01,5.485155e-04,2.688975e+00,3.244519e+02,0.000000e+00,3.252177e-01,1.000000e+00
2.265867e-05,5.812000e+00,4.174896e-01,5.536393e-04,2.712774e+00,3.254430e+02,0.000000e+00,3.296652e-01,1.000000e+00
2.449884e-05,5.973800e+00,4.552975e-01,5.591193e-04,2.738158e+00,3.265056e+02,0.000000e+00,3.341009e-01,1.000000e+00
2.648847e-05,6.136000e+00,4.956844e-01,5.649742e-04,2.765197e+00,3.276439e+02,0.000000e+00,3.384604e-01,1.000000e+00
2.863967e-05,6.298300e+00,5.386953e-01,5.712245e-04,2.793939e+00,3.288605e+02,0.000000e+00,3.424715e-01,1.000000e+00
3.096558e-05,6.460400e+00,5.843537e-01,5.779329e-04,2.824713e+00,3.301667e+02,0.000000e+00,3.464605e-01,1.000000e+00
3.348039e-05,6.621900e+00,6.326887e-01,5.850819e-04,2.857356e+00,3.315582e+02,0.000000e+00,3.504912e-01,1.000000e+00
3.619943e-05,6.782200e+00,6.836741e-01,5.927641e-04,2.892287e+00,3.330456e+02,0.000000e+00,3.533802e-01,1.000000e+00
3.913929e-05,6.941000e+00,7.372641e-01,6.009813e-04,2.929498e+00,3.346357e+02,0.000000e+00,3.571759e-01,1.000000e+00
4.231791e-05,7.097900e+00,7.934098e-01,6.097449e-04,2.969004e+00,3.363330e+02,0.000000e+00,3.626191e-01,1.000000e+00
4.575467e-05,7.252300e+00,8.520126e-01,6.191599e-04,3.011255e+00,3.381429e+02,0.000000e+00,3.650166e-01,1.000000e+00
4.947053e-05,7.403800e+00,9.129402e-01,6.292842e-04,3.056437e+00,3.400708e+02,0.000000e+00,3.670191e-01,1.000000e+00
5.348818e-05,7.552000e+00,9.760304e-01,6.401404e-04,3.104595e+00,3.421232e+02,0.000000e+00,3.700814e-01,1.000000e+00
5.783211e-05,7.696200e+00,1.041086e+00,6.518496e-04,3.156246e+00,3.443060e+02,0.000000e+00,3.709330e-01,1.000000e+00
6.252883e-05,7.836000e+00,1.107839e+00,6.647031e-04,3.212716e+00,3.466259e+02,0.000000e+00,3.652958e-01,1.000000e+00
6.760697e-05,7.970800e+00,1.175964e+00,6.787048e-04,3.273914e+00,3.490896e+02,0.000000e+00,3.625317e-01,1.000000e+00
7.309753e-05,8.099900e+00,1.245129e+00,6.939059e-04,3.339981e+00,3.517046e+02,0.000000e+00,3.610026e-01,1.000000e+00
7.903400e-05,8.219100e+00,1.312875e+00,8.025826e-04,3.839631e+00,3.544346e+02,0.000000e+00,2.843257e-01,1.217276e+00
8.545258e-05,8.234800e+00,1.327854e+00,1.154335e-03,5.468647e+00,3.567815e+02,0.000000e+00,1.204405e-01,2.000000e+00
9.239243e-05,8.221500e+00,1.332216e+00,1.178036e-03,5.572906e+00,3.587599e+02,0.000000e+00,2.927839e-01,2.000000e+00
9.989589e-05,8.203500e+00,1.338118e+00,1.203341e-03,5.683586e+00,3.608579e+02,0.000000e+00,2.965871e-01,2.000000e+00
1.080087e-04,8.182900e+00,1.346001e+00,1.230360e-03,5.801061e+00,3.630813e+02,0.000000e+00,3.004377e-01,2.000000e+00
1.167804e-04,8.160900e+00,1.355982e+00,1.259216e-03,5.925744e+00,3.654365e+02,0.000000e+00,3.043350e-01,2.000000e+00
1.262645e-04,8.137900e+00,1.368063e+00,1.290040e-03,6.058089e+00,3.679305e+02,0.000000e+00,3.082768e-01,2.000000e+00
1.365188e-04,8.114300e+00,1.382182e+00,1.322913e-03,6.198150e+00,3.705611e+02,0.000000e+00,3.122073e-01,2.000000e+00
1.476059e-04,8.090400e+00,1.398228e+00,1.358038e-03,6.346763e+00,3.733426e+02,0.000000e+00,3.161676e-01,2.000000e+00
1.595934e-04,8.066100e+00,1.416040e+00,1.395566e-03,6.504367e+00,3.762803e+02,0.000000e+00,3.201374e-01,2.000000e+00
1.725544e-04,8.041500e+00,1.435433e+00,1.435633e-03,6.671234e+00,3.793752e+02,0.000000e+00,3.240841e-01,2.000000e+00
1.865681e-04,8.016600e+00,1.456193e+00,1.478453e-03,6.848101e+00,3.826378e+02,0.000000e+00,3.280150e-01,2.000000e+00
2.017198e-04,7.991100e+00,1.478087e+00,1.524227e-03,7.035581e+00,3.860758e+02,0.000000e+00,3.319216e-01,2.000000e+00
2.181021e-04,7.965100e+00,1.500864e+00,1.573132e-03,7.233978e+00,3.896880e+02,0.000000e+00,3.357652e-01,2.000000e+00
2.358148e-04,7.938200e+00,1.524286e+00,1.625427e-03,7.444134e+00,3.934855e+02,0.000000e+00,3.395484e-01,2.000000e+00
2.549660e-04,7.910400e+00,1.548073e+00,1.681366e-03,7.666736e+00,3.974747e+02,0.000000e+00,3.432580e-01,2.000000e+00
2.756725e-04,7.881500e+00,1.571991e+00,1.741223e-03,7.902507e+00,4.016617e+02,0.000000e+00,3.468790e-01,2.000000e+00
2.980607e-04,7.851400e+00,1.595823e+00,1.805295e-03,8.152219e+00,4.060527e+02,0.000000e+00,3.503967e-01,2.000000e+00
3.222671e-04,7.819800e+00,1.619296e+00,1.873885e-03,8.416506e+00,4.106487e+02,0.000000e+00,3.537832e-01,2.000000e+00
3.484393e-04,7.786600e+00,1.642203e+00,1.947379e-03,8.696530e+00,4.154630e+02,0.000000e+00,3.570448e-01,2.000000e+00
3.767371e-04,7.751800e+00,1.664339e+00,2.026148e-03,8.993112e+00,4.204984e+02,0.000000e+00,3.601599e-01,2.000000e+00
4.073330e-04,7.715300e+00,1.685523e+00,2.110618e-03,9.307306e+00,4.257620e+02,0.000000e+00,3.631190e-01,2.000000e+00
4.404137e-04,7.676900e+00,1.705598e+00,2.201233e-03,9.640063e+00,4.312560e+02,0.000000e+00,3.659038e-01,2.000000e+00
4.761810e-04,7.636700e+00,1.724391e+00,2.298507e-03,9.992689e+00,4.369904e+02,0.000000e+00,3.685134e-01,2.000000e+00
5.148530e-04,7.594600e+00,1.741809e+00,2.402981e-03,1.036638e+01,4.429695e+02,0.000000e+00,3.709373e-01,2.000000e+00
5.566657e-04,7.550600e+00,1.757705e+00,2.515248e-03,1.076245e+01,4.491989e+02,0.000000e+00,3.731684e-01,2.000000e+00
6.018742e-04,7.504800e+00,1.772038e+00,2.635960e-03,1.118236e+01,4.556848e+02,0.000000e+00,3.752035e-01,2.000000e+00
6.507541e-04,7.457100e+00,1.784691e+00,2.765815e-03,1.162752e+01,4.624299e+02,0.000000e+00,3.770355e-01,2.000000e+00
7.036038e-04,7.407800e+00,1.795662e+00,2.905588e-03,1.209960e+01,4.694409e+02,0.000000e+00,3.786657e-01,2.000000e+00
7.607455e-04,7.356700e+00,1.804889e+00,3.056118e-03,1.260034e+01,4.767228e+02,0.000000e+00,3.800944e-01,2.000000e+00
8.225278e-04,7.304200e+00,1.812384e+00,3.218323e-03,1.313163e+01,4.842819e+02,0.000000e+00,3.813247e-01,2.000000e+00
8.893277e-04,7.250100e+00,1.818081e+00,3.393195e-03,1.369535e+01,4.921208e+02,0.000000e+00,3.823581e-01,2.000000e+00
9.615526e-04,7.194700e+00,1.822065e+00,3.581820e-03,1.429360e+01,5.002432e+02,0.000000e+00,3.831993e-01,2.000000e+00
1.039643e-03,7.138100e+00,1.824340e+00,3.785379e-03,1.492860e+01,5.086540e+02,0.000000e+00,3.838550e-01,2.000000e+00
1.124076e-03,7.080400e+00,1.824914e+00,4.005159e-03,1.560282e+01,5.173593e+02,0.000000e+00,3.843338e-01,2.000000e+00
1.215365e-03,7.021900e+00,1.823899e+00,4.242560e-03,1.631874e+01,5.263623e+02,0.000000e+00,3.846432e-01,2.000000e+00
1.314068e-03,6.962500e+00,1.821267e+00,4.499101e-03,1.707903e+01,5.356657e+02,0.000000e+00,3.847919e-01,2.000000e+00
1.420788e-03,6.902500e+00,1.817164e+00,4.776437e-03,1.788654e+01,5.452727e+02,0.000000e+00,3.847895e-01,2.000000e+00
1.536174e-03,6.842000e+00,1.811581e+00,5.076365e-03,1.874436e+01,5.551885e+02,0.000000e+00,3.846465e-01,2.000000e+00
1.660931e-03,6.781100e+00,1.804661e+00,5.400838e-03,1.965571e+01,5.654162e+02,0.000000e+00,3.843734e-01,2.000000e+00
1.795820e-03,6.720300e+00,1.796488e+00,5.751977e-03,2.062406e+01,5.759598e+02,0.000000e+00,3.839807e-01,2.000000e+00
1.941664e-03,6.659200e+00,1.787062e+00,6.132090e-03,2.165288e+01,5.868174e+02,0.000000e+00,3.834785e-01,2.000000e+00
2.099352e-03,6.598400e+00,1.776554e+00,6.543668e-03,2.274630e+01,5.980000e+02,0.000000e+00,3.828780e-01,2.000000e+00
