p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
3.584456e-06,2.205000e+00,1.775171e-02,5.923159e-04,1.680614e+00,2.992405e+02,0.000000e+00,2.530475e-01,1.000000e+00
3.670503e-06,2.230000e+00,1.836602e-02,5.927613e-04,1.681915e+00,2.993003e+02,0.000000e+00,2.530475e-01,1.000000e+00
3.758615e-06,2.255000e+00,1.899460e-02,5.932174e-04,1.683248e+00,2.993616e+02,0.000000e+00,2.530475e-01,1.000000e+00
3.848842e-06,2.280000e+00,1.963764e-02,5.936844e-04,1.684613e+00,2.994244e+02,0.000000e+00,2.530475e-01,1.000000e+00
3.941235e-06,2.305000e+00,2.031730e-02,5.941626e-04,1.686011e+00,2.994887e+02,0.000000e+00,2.530475e-01,1.000000e+00
4.035846e-06,2.330000e+00,2.099032e-02,5.946524e-04,1.687443e+00,2.995545e+02,0.000000e+00,2.530475e-01,1.000000e+00
4.132728e-06,2.355000e+00,2.167838e-02,5.951538e-04,1.688908e+00,2.996219e+02,0.000000e+00,2.530475e-01,1.000000e+00
4.231936e-06,2.380000e+00,2.238167e-02,5.956673e-04,1.690409e+00,2.996910e+02,0.000000e+00,2.530475e-01,1.000000e+00
4.333525e-06,2.410000e+00,2.322020e-02,5.961932e-04,1.691946e+00,2.997616e+02,0.000000e+00,2.530475e-01,1.000000e+00
4.437553e-06,2.435000e+00,2.398160e-02,5.967316e-04,1.693520e+00,2.998340e+02,0.000000e+00,2.530475e-01,1.000000e+00
4.544079e-06,2.460000e+00,2.473486e-02,5.972830e-04,1.695131e+00,2.999081e+02,0.000000e+00,2.530475e-01,1.000000e+00
4.653161e-06,2.490000e+00,2.565773e-02,5.978476e-04,1.696781e+00,2.999840e+02,0.000000e+00,2.530475e-01,1.000000e+00
4.764862e-06,2.515000e+00,2.644647e-02,5.983849e-04,1.698359e+00,3.000603e+02,0.000000e+00,2.537462e-01,1.000000e+00
4.879245e-06,2.545000e+00,2.741213e-02,5.989242e-04,1.699944e+00,3.001381e+02,0.000000e+00,2.546466e-01,1.000000e+00
4.996373e-06,2.570000e+00,2.823731e-02,5.994765e-04,1.701567e+00,3.002177e+02,0.000000e+00,2.555687e-01,1.000000e+00
5.116313e-06,2.600000e+00,2.924689e-02,6.000421e-04,1.703230e+00,3.002992e+02,0.000000e+00,2.565129e-01,1.000000e+00
5.239132e-06,2.630000e+00,3.028081e-02,6.006212e-04,1.704932e+00,3.003827e+02,0.000000e+00,2.574798e-01,1.000000e+00
5.364900e-06,2.660000e+00,3.131014e-02,6.012142e-04,1.706675e+00,3.004682e+02,0.000000e+00,2.584698e-01,1.000000e+00
5.493687e-06,2.685000e+00,3.224381e-02,6.018215e-04,1.708460e+00,3.005558e+02,0.000000e+00,2.594837e-01,1.000000e+00
5.625565e-06,2.715000e+00,3.334875e-02,6.024433e-04,1.710288e+00,3.006454e+02,0.000000e+00,2.605218e-01,1.000000e+00
5.760609e-06,2.745000e+00,3.447936e-02,6.030801e-04,1.712160e+00,3.007372e+02,0.000000e+00,2.615849e-01,1.000000e+00
5.898895e-06,2.775000e+00,3.563599e-02,6.037321e-04,1.714076e+00,3.008312e+02,0.000000e+00,2.626735e-01,1.000000e+00
6.040500e-06,2.805000e+00,3.681900e-02,6.043998e-04,1.716039e+00,3.009275e+02,0.000000e+00,2.637883e-01,1.000000e+00
6.185505e-06,2.835000e+00,3.802875e-02,6.050835e-04,1.718049e+00,3.010261e+02,0.000000e+00,2.649298e-01,1.000000e+00
6.333991e-06,2.865000e+00,3.926561e-02,6.057837e-04,1.720107e+00,3.011270e+02,0.000000e+00,2.660987e-01,1.000000e+00
6.486041e-06,2.895000e+00,4.052995e-02,6.065006e-04,1.722214e+00,3.012304e+02,0.000000e+00,2.672957e-01,1.000000e+00
6.641741e-06,2.930000e+00,4.203480e-02,6.072348e-04,1.724372e+00,3.013362e+02,0.000000e+00,2.685214e-01,1.000000e+00
6.801179e-06,2.960000e+00,4.335964e-02,6.079866e-04,1.726582e+00,3.014446e+02,0.000000e+00,2.697765e-01,1.000000e+00
6.964444e-06,2.990000e+00,4.471317e-02,6.087564e-04,1.728845e+00,3.015556e+02,0.000000e+00,2.710618e-01,1.000000e+00
7.131628e-06,3.025000e+00,4.628461e-02,6.095447e-04,1.731162e+00,3.016692e+02,0.000000e+00,2.723779e-01,1.000000e+00
7.302826e-06,3.055000e+00,4.773908e-02,6.103519e-04,1.733534e+00,3.017856e+02,0.000000e+00,2.737256e-01,1.000000e+00
7.478133e-06,3.090000e+00,4.938269e-02,6.111785e-04,1.735964e+00,3.019048e+02,0.000000e+00,2.751056e-01,1.000000e+00
7.657649e-06,3.120000e+00,5.090374e-02,6.120121e-04,1.738417e+00,3.020262e+02,0.000000e+00,2.764566e-01,1.000000e+00
7.841474e-06,3.155000e+00,5.262157e-02,6.128187e-04,1.740802e+00,3.021484e+02,0.000000e+00,2.776134e-01,1.000000e+00
8.029712e-06,3.185000e+00,5.421112e-02,6.136446e-04,1.743243e+00,3.022735e+02,0.000000e+00,2.787979e-01,1.000000e+00
8.222469e-06,3.220000e+00,5.604811e-02,6.144903e-04,1.745743e+00,3.024016e+02,0.000000e+00,2.800109e-01,1.000000e+00
8.419853e-06,3.255000e+00,5.788390e-02,6.153564e-04,1.748303e+00,3.025328e+02,0.000000e+00,2.812530e-01,1.000000e+00
8.621975e-06,3.285000e+00,5.958239e-02,6.162433e-04,1.750925e+00,3.026672e+02,0.000000e+00,2.825249e-01,1.000000e+00
8.828949e-06,3.320000e+00,6.154332e-02,6.171514e-04,1.753610e+00,3.028047e+02,0.000000e+00,2.838273e-01,1.000000e+00
9.040891e-06,3.355000e+00,6.354867e-02,6.180813e-04,1.756359e+00,3.029456e+02,0.000000e+00,2.851610e-01,1.000000e+00
9.257922e-06,3.390000e+00,6.559907e-02,6.190336e-04,1.759174e+00,3.030899e+02,0.000000e+00,2.865267e-01,1.000000e+00
9.480162e-06,3.425000e+00,6.769518e-02,6.200087e-04,1.762056e+00,3.032376e+02,0.000000e+00,2.879253e-01,1.000000e+00
9.707737e-06,3.460000e+00,6.983765e-02,6.210073e-04,1.765008e+00,3.033888e+02,0.000000e+00,2.893573e-01,1.000000e+00
9.940776e-06,3.495000e+00,7.202716e-02,6.220298e-04,1.768031e+00,3.035437e+02,0.000000e+00,2.908238e-01,1.000000e+00
1.017941e-05,3.530000e+00,7.426439e-02,6.230768e-04,1.771126e+00,3.037024e+02,0.000000e+00,2.923254e-01,1.000000e+00
1.042377e-05,3.565000e+00,7.655003e-02,6.241490e-04,1.774296e+00,3.038648e+02,0.000000e+00,2.938632e-01,1.000000e+00
1.067400e-05,3.605000e+00,7.915306e-02,6.252348e-04,1.777508e+00,3.040305e+02,0.000000e+00,2.954008e-01,1.000000e+00
1.093023e-05,3.640000e+00,8.159771e-02,6.262927e-04,1.780652e+00,3.041973e+02,0.000000e+00,2.968109e-01,1.000000e+00
1.119261e-05,3.675000e+00,8.403925e-02,6.273761e-04,1.783871e+00,3.043681e+02,0.000000e+00,2.982548e-01,1.000000e+00
1.146130e-05,3.710000e+00,8.653215e-02,6.284854e-04,1.787167e+00,3.045431e+02,0.000000e+00,2.997334e-01,1.000000e+00
1.173643e-05,3.750000e+00,8.942560e-02,6.296214e-04,1.790542e+00,3.047222e+02,0.000000e+00,3.012475e-01,1.000000e+00
1.201817e-05,3.785000e+00,9.203002e-02,6.307846e-04,1.793999e+00,3.049056e+02,0.000000e+00,3.027979e-01,1.000000e+00
1.230667e-05,3.825000e+00,9.505068e-02,6.319758e-04,1.797538e+00,3.050934e+02,0.000000e+00,3.043855e-01,1.000000e+00
1.260210e-05,3.860000e+00,9.776997e-02,6.331955e-04,1.801162e+00,3.052858e+02,0.000000e+00,3.060113e-01,1.000000e+00
1.290462e-05,3.900000e+00,1.009215e-01,6.344446e-04,1.804873e+00,3.054827e+02,0.000000e+00,3.076761e-01,1.000000e+00
1.321440e-05,3.940000e+00,1.040797e-01,6.357236e-04,1.808674e+00,3.056844e+02,0.000000e+00,3.093808e-01,1.000000e+00
1.353161e-05,3.975000e+00,1.070455e-01,6.370333e-04,1.812565e+00,3.058910e+02,0.000000e+00,3.111265e-01,1.000000e+00
1.385645e-05,4.015000e+00,1.104046e-01,6.383485e-04,1.816485e+00,3.061005e+02,0.000000e+00,3.126004e-01,1.000000e+00
1.418908e-05,4.055000e+00,1.138377e-01,6.396669e-04,1.820427e+00,3.063128e+02,0.000000e+00,3.137679e-01,1.000000e+00
1.452969e-05,4.095000e+00,1.172763e-01,6.410170e-04,1.824463e+00,3.065302e+02,0.000000e+00,3.149633e-01,1.000000e+00
1.487848e-05,4.130000e+00,1.205061e-01,6.423995e-04,1.828596e+00,3.067529e+02,0.000000e+00,3.161875e-01,1.000000e+00
1.523565e-05,4.170000e+00,1.241593e-01,6.438152e-04,1.832829e+00,3.069809e+02,0.000000e+00,3.174411e-01,1.000000e+00
1.560138e-05,4.210000e+00,1.278907e-01,6.452649e-04,1.837163e+00,3.072144e+02,0.000000e+00,3.187247e-01,1.000000e+00
1.597590e-05,4.250000e+00,1.317017e-01,6.467493e-04,1.841601e+00,3.074534e+02,0.000000e+00,3.200392e-01,1.000000e+00
1.635941e-05,4.290000e+00,1.355933e-01,6.482694e-04,1.846146e+00,3.076983e+02,0.000000e+00,3.213852e-01,1.000000e+00
1.675212e-05,4.330000e+00,1.395667e-01,6.498260e-04,1.850800e+00,3.079489e+02,0.000000e+00,3.227636e-01,1.000000e+00
1.715427e-05,4.370000e+00,1.436233e-01,6.513651e-04,1.855422e+00,3.082018e+02,0.000000e+00,3.243153e-01,1.000000e+00
1.756606e-05,4.410000e+00,1.477643e-01,6.529272e-04,1.860119e+00,3.084598e+02,0.000000e+00,3.259400e-01,1.000000e+00
1.798774e-05,4.450000e+00,1.519910e-01,6.545268e-04,1.864928e+00,3.087240e+02,0.000000e+00,3.276037e-01,1.000000e+00
1.841955e-05,4.495000e+00,1.567217e-01,6.561648e-04,1.869853e+00,3.089945e+02,0.000000e+00,3.293073e-01,1.000000e+00
1.886171e-05,4.535000e+00,1.612160e-01,6.578421e-04,1.874897e+00,3.092715e+02,0.000000e+00,3.310518e-01,1.000000e+00
1.931450e-05,4.575000e+00,1.657163e-01,6.595597e-04,1.880061e+00,3.095552e+02,0.000000e+00,3.328382e-01,1.000000e+00
1.977815e-05,4.615000e+00,1.703076e-01,6.613185e-04,1.885349e+00,3.098456e+02,0.000000e+00,3.346674e-01,1.000000e+00
2.025293e-05,4.655000e+00,1.749913e-01,6.630904e-04,1.890692e+00,3.101405e+02,0.000000e+00,3.363160e-01,1.000000e+00
2.073911e-05,4.700000e+00,1.803162e-01,6.648728e-04,1.896082e+00,3.104396e+02,0.000000e+00,3.377560e-01,1.000000e+00
2.123696e-05,4.740000e+00,1.851982e-01,6.666980e-04,1.901602e+00,3.107459e+02,0.000000e+00,3.392306e-01,1.000000e+00
2.174677e-05,4.780000e+00,1.901768e-01,6.685670e-04,1.907255e+00,3.110596e+02,0.000000e+00,3.407406e-01,1.000000e+00
2.226881e-05,4.825000e+00,1.958306e-01,6.704809e-04,1.913043e+00,3.113807e+02,0.000000e+00,3.422868e-01,1.000000e+00
2.280338e-05,4.865000e+00,2.010166e-01,6.724407e-04,1.918970e+00,3.117096e+02,0.000000e+00,3.438702e-01,1.000000e+00
2.335078e-05,4.910000e+00,2.068017e-01,6.744395e-04,1.925020e+00,3.120456e+02,0.000000e+00,3.454556e-01,1.000000e+00
2.391133e-05,4.950000e+00,2.123011e-01,6.764350e-04,1.931091e+00,3.123845e+02,0.000000e+00,3.468492e-01,1.000000e+00
2.448533e-05,4.995000e+00,2.183205e-01,6.784784e-04,1.937307e+00,3.127315e+02,0.000000e+00,3.482762e-01,1.000000e+00
2.507311e-05,5.035000e+00,2.240437e-01,6.805708e-04,1.943672e+00,3.130868e+02,0.000000e+00,3.497375e-01,1.000000e+00
2.567500e-05,5.075000e+00,2.297714e-01,6.827134e-04,1.950190e+00,3.134506e+02,0.000000e+00,3.512339e-01,1.000000e+00
2.629134e-05,5.120000e+00,2.362580e-01,6.849075e-04,1.956865e+00,3.138232e+02,0.000000e+00,3.527662e-01,1.000000e+00
2.692248e-05,5.160000e+00,2.422160e-01,6.871239e-04,1.963629e+00,3.142013e+02,0.000000e+00,3.542006e-01,1.000000e+00
2.756876e-05,5.205000e+00,2.489581e-01,6.893665e-04,1.970491e+00,3.145853e+02,0.000000e+00,3.555505e-01,1.000000e+00
2.823056e-05,5.250000e+00,2.557227e-01,6.916630e-04,1.977518e+00,3.149786e+02,0.000000e+00,3.569327e-01,1.000000e+00
2.890825e-05,5.290000e+00,2.621585e-01,6.940146e-04,1.984714e+00,3.153813e+02,0.000000e+00,3.583482e-01,1.000000e+00
2.960220e-05,5.335000e+00,2.691861e-01,6.964227e-04,1.992083e+00,3.157937e+02,0.000000e+00,3.597976e-01,1.000000e+00
3.031282e-05,5.375000e+00,2.758738e-01,6.988604e-04,1.999565e+00,3.162124e+02,0.000000e+00,3.611706e-01,1.000000e+00
3.104049e-05,5.420000e+00,2.832936e-01,7.013289e-04,2.007163e+00,3.166376e+02,0.000000e+00,3.624680e-01,1.000000e+00
3.178563e-05,5.460000e+00,2.901193e-01,7.038567e-04,2.014943e+00,3.170730e+02,0.000000e+00,3.637965e-01,1.000000e+00
3.254865e-05,5.505000e+00,2.978214e-01,7.064452e-04,2.022911e+00,3.175189e+02,0.000000e+00,3.651569e-01,1.000000e+00
3.333000e-05,5.545000e+00,3.049102e-01,7.090958e-04,2.031069e+00,3.179755e+02,0.000000e+00,3.665499e-01,1.000000e+00
3.413010e-05,5.590000e+00,3.129026e-01,7.117599e-04,2.039314e+00,3.184359e+02,0.000000e+00,3.677490e-01,1.000000e+00
3.494941e-05,5.630000e+00,3.202624e-01,7.144851e-04,2.047750e+00,3.189070e+02,0.000000e+00,3.689639e-01,1.000000e+00
3.578838e-05,5.675000e+00,3.285533e-01,7.172758e-04,2.056389e+00,3.193894e+02,0.000000e+00,3.702080e-01,1.000000e+00
3.664750e-05,5.715000e+00,3.361918e-01,7.201334e-04,2.065235e+00,3.198834e+02,0.000000e+00,3.714819e-01,1.000000e+00
3.752724e-05,5.760000e+00,3.447894e-01,7.230197e-04,2.074214e+00,3.203831e+02,0.000000e+00,3.726022e-01,1.000000e+00
3.842809e-05,5.800000e+00,3.527147e-01,7.259630e-04,2.083385e+00,3.208928e+02,0.000000e+00,3.736928e-01,1.000000e+00
3.935058e-05,5.845000e+00,3.616275e-01,7.289769e-04,2.092775e+00,3.214148e+02,0.000000e+00,3.748096e-01,1.000000e+00
4.029520e-05,5.885000e+00,3.698475e-01,7.320632e-04,2.102391e+00,3.219493e+02,0.000000e+00,3.759532e-01,1.000000e+00
4.126251e-05,5.930000e+00,3.790839e-01,7.351778e-04,2.112145e+00,3.224888e+02,0.000000e+00,3.770335e-01,1.000000e+00
4.225303e-05,5.970000e+00,3.876069e-01,7.383623e-04,2.122123e+00,3.230405e+02,0.000000e+00,3.781303e-01,1.000000e+00
4.326733e-05,6.015000e+00,3.970259e-01,7.416233e-04,2.132340e+00,3.236054e+02,0.000000e+00,3.792535e-01,1.000000e+00
4.430598e-05,6.055000e+00,4.060096e-01,7.449472e-04,2.142773e+00,3.241810e+02,0.000000e+00,3.803393e-01,1.000000e+00
4.536957e-05,6.095000e+00,4.149965e-01,7.483169e-04,2.153394e+00,3.247643e+02,0.000000e+00,3.813100e-01,1.000000e+00
4.645868e-05,6.140000e+00,4.249167e-01,7.517675e-04,2.164270e+00,3.253615e+02,0.000000e+00,3.823039e-01,1.000000e+00
4.757394e-05,6.180000e+00,4.343829e-01,7.553009e-04,2.175406e+00,3.259731e+02,0.000000e+00,3.833218e-01,1.000000e+00
4.871597e-05,6.220000e+00,4.438520e-01,7.588633e-04,2.186698e+00,3.265903e+02,0.000000e+00,3.845501e-01,1.000000e+00
4.988542e-05,6.260000e+00,4.534818e-01,7.625087e-04,2.198254e+00,3.272220e+02,0.000000e+00,3.858165e-01,1.000000e+00
5.108294e-05,6.300000e+00,4.632743e-01,7.662416e-04,2.210089e+00,3.278688e+02,0.000000e+00,3.871133e-01,1.000000e+00
5.230921e-05,6.340000e+00,4.732314e-01,7.700428e-04,2.222196e+00,3.285229e+02,0.000000e+00,3.874945e-01,1.000000e+00
5.356491e-05,6.385000e+00,4.841972e-01,7.739298e-04,2.234591e+00,3.291906e+02,0.000000e+00,3.876453e-01,1.000000e+00
5.485076e-05,6.425000e+00,4.944998e-01,7.779102e-04,2.247283e+00,3.298743e+02,0.000000e+00,3.877998e-01,1.000000e+00
5.616748e-05,6.465000e+00,5.049729e-01,7.819411e-04,2.260201e+00,3.305663e+02,0.000000e+00,3.886544e-01,1.000000e+00
5.751580e-05,6.500000e+00,5.147444e-01,7.860586e-04,2.273410e+00,3.312730e+02,0.000000e+00,3.896855e-01,1.000000e+00
5.889649e-05,6.540000e+00,5.255535e-01,7.902749e-04,2.286937e+00,3.319968e+02,0.000000e+00,3.907415e-01,1.000000e+00
6.031033e-05,6.580000e+00,5.365388e-01,7.945455e-04,2.300717e+00,3.327269e+02,0.000000e+00,3.914937e-01,1.000000e+00
6.175810e-05,6.620000e+00,5.477023e-01,7.989184e-04,2.314826e+00,3.334745e+02,0.000000e+00,3.922625e-01,1.000000e+00
6.324063e-05,6.660000e+00,5.588620e-01,8.033822e-04,2.329256e+00,3.342366e+02,0.000000e+00,3.930012e-01,1.000000e+00
6.475875e-05,6.695000e+00,5.694574e-01,8.079216e-04,2.343988e+00,3.350091e+02,0.000000e+00,3.936486e-01,1.000000e+00
6.631331e-05,6.735000e+00,5.811525e-01,8.125700e-04,2.359074e+00,3.358001e+02,0.000000e+00,3.943116e-01,1.000000e+00
6.790519e-05,6.770000e+00,5.918945e-01,8.173158e-04,2.374538e+00,3.366014e+02,0.000000e+00,3.943259e-01,1.000000e+00
6.953528e-05,6.810000e+00,6.039478e-01,8.221707e-04,2.390377e+00,3.374190e+02,0.000000e+00,3.941177e-01,1.000000e+00
7.120450e-05,6.845000e+00,6.150259e-01,8.271621e-04,2.406680e+00,3.382525e+02,0.000000e+00,3.931537e-01,1.000000e+00
7.291380e-05,6.880000e+00,6.262674e-01,8.323198e-04,2.423566e+00,3.390974e+02,0.000000e+00,3.904235e-01,1.000000e+00
7.466412e-05,6.920000e+00,6.386631e-01,8.376012e-04,2.440858e+00,3.399626e+02,0.000000e+00,3.876278e-01,1.000000e+00
7.645647e-05,6.955000e+00,6.504455e-01,8.430269e-04,2.458697e+00,3.408361e+02,0.000000e+00,3.862470e-01,1.000000e+00
7.829184e-05,6.990000e+00,6.621970e-01,8.485836e-04,2.476971e+00,3.417301e+02,0.000000e+00,3.848998e-01,1.000000e+00
8.017127e-05,7.020000e+00,6.724611e-01,9.784276e-04,2.872277e+00,3.425175e+02,0.000000e+00,2.883707e-01,1.258756e+00
8.209581e-05,7.030000e+00,6.767718e-01,1.164562e-03,3.438362e+00,3.432691e+02,0.000000e+00,1.487729e-01,1.634546e+00
8.406656e-05,7.035000e+00,6.792386e-01,1.345964e-03,3.990120e+00,3.440300e+02,0.000000e+00,1.739962e-02,2.000000e+00
8.608461e-05,7.035000e+00,6.803898e-01,1.353840e-03,4.015423e+00,3.446407e+02,0.000000e+00,1.066574e-01,2.000000e+00
8.815111e-05,7.035000e+00,6.817502e-01,1.361905e-03,4.041333e+00,3.452661e+02,0.000000e+00,1.980578e-01,2.000000e+00
9.026721e-05,7.035000e+00,6.833074e-01,1.370164e-03,4.067865e+00,3.459065e+02,0.000000e+00,2.916523e-01,2.000000e+00
9.243411e-05,7.030000e+00,6.838214e-01,1.378494e-03,4.094761e+00,3.465517e+02,0.000000e+00,3.063234e-01,2.000000e+00
9.465303e-05,7.030000e+00,6.857360e-01,1.387003e-03,4.122255e+00,3.472107e+02,0.000000e+00,3.075174e-01,2.000000e+00
9.692522e-05,7.025000e+00,6.865904e-01,1.395717e-03,4.150410e+00,3.478855e+02,0.000000e+00,3.087402e-01,2.000000e+00
9.925195e-05,7.025000e+00,6.888284e-01,1.404514e-03,4.178974e+00,3.485659e+02,0.000000e+00,3.099283e-01,2.000000e+00
1.016345e-04,7.020000e+00,6.899957e-01,1.413498e-03,4.208170e+00,3.492605e+02,0.000000e+00,3.111320e-01,2.000000e+00
1.040743e-04,7.015000e+00,6.913124e-01,1.422697e-03,4.238066e+00,3.499718e+02,0.000000e+00,3.123646e-01,2.000000e+00
1.065727e-04,7.015000e+00,6.939946e-01,1.431971e-03,4.268371e+00,3.506876e+02,0.000000e+00,3.135522e-01,2.000000e+00
1.091310e-04,7.010000e+00,6.955965e-01,1.441461e-03,4.299390e+00,3.514200e+02,0.000000e+00,3.147653e-01,2.000000e+00
1.117507e-04,7.010000e+00,6.983515e-01,1.451145e-03,4.331083e+00,3.521669e+02,0.000000e+00,3.159905e-01,2.000000e+00
1.144333e-04,7.005000e+00,7.004277e-01,1.460942e-03,4.363287e+00,3.529213e+02,0.000000e+00,3.171858e-01,2.000000e+00
1.171804e-04,7.000000e+00,7.024328e-01,1.470975e-03,4.396264e+00,3.536938e+02,0.000000e+00,3.184098e-01,2.000000e+00
1.199933e-04,7.000000e+00,7.055791e-01,1.481153e-03,4.429837e+00,3.544763e+02,0.000000e+00,3.196182e-01,2.000000e+00
1.228738e-04,6.995000e+00,7.080407e-01,1.491515e-03,4.464090e+00,3.552721e+02,0.000000e+00,3.208266e-01,2.000000e+00
1.258235e-04,6.990000e+00,7.104234e-01,1.502108e-03,4.499132e+00,3.560856e+02,0.000000e+00,3.220564e-01,2.000000e+00
1.288439e-04,6.990000e+00,7.139371e-01,1.512816e-03,4.534727e+00,3.569057e+02,0.000000e+00,3.232505e-01,2.000000e+00
1.319368e-04,6.985000e+00,7.167608e-01,1.523780e-03,4.571177e+00,3.577455e+02,0.000000e+00,3.244733e-01,2.000000e+00
1.351040e-04,6.980000e+00,7.194990e-01,1.534896e-03,4.608277e+00,3.585952e+02,0.000000e+00,3.256750e-01,2.000000e+00
1.383473e-04,6.980000e+00,7.233582e-01,1.546232e-03,4.646172e+00,3.594609e+02,0.000000e+00,3.268838e-01,2.000000e+00
1.416684e-04,6.975000e+00,7.265225e-01,1.557777e-03,4.684853e+00,3.603415e+02,0.000000e+00,3.280945e-01,2.000000e+00
1.450692e-04,6.970000e+00,7.295952e-01,1.569502e-03,4.724266e+00,3.612341e+02,0.000000e+00,3.292911e-01,2.000000e+00
1.485516e-04,6.970000e+00,7.339797e-01,1.581482e-03,4.764575e+00,3.621456e+02,0.000000e+00,3.305054e-01,2.000000e+00
1.521177e-04,6.965000e+00,7.372633e-01,1.593614e-03,4.805584e+00,3.630660e+02,0.000000e+00,3.316904e-01,2.000000e+00
1.557693e-04,6.960000e+00,7.406496e-01,1.606036e-03,4.847574e+00,3.640084e+02,0.000000e+00,3.329032e-01,2.000000e+00
1.595086e-04,6.960000e+00,7.453375e-01,1.618594e-03,4.890259e+00,3.649579e+02,0.000000e+00,3.340777e-01,2.000000e+00
1.633377e-04,6.955000e+00,7.489211e-01,1.631454e-03,4.933968e+00,3.659301e+02,0.000000e+00,3.352803e-01,2.000000e+00
1.672587e-04,6.950000e+00,7.526003e-01,1.644470e-03,4.978432e+00,3.669107e+02,0.000000e+00,3.364499e-01,2.000000e+00
1.712738e-04,6.950000e+00,7.575709e-01,1.657787e-03,5.023942e+00,3.679137e+02,0.000000e+00,3.376427e-01,2.000000e+00
