p_c,R(code units),M(Msun),e(pc),col2(pc),col3(pc)
1.000000e-15,3.000000e+01,5.284591e-07,6.899924e-12,9.209271e+02,0.000000e+00
1.098326e-15,3.000000e+01,5.783325e-07,7.551142e-12,9.210347e+02,0.000000e+00
1.206321e-15,3.000000e+01,6.331092e-07,8.266392e-12,9.211528e+02,0.000000e+00
1.324934e-15,3.000000e+01,6.932712e-07,9.051970e-12,9.212825e+02,0.000000e+00
1.455211e-15,3.000000e+01,7.593479e-07,9.914791e-12,9.214250e+02,0.000000e+00
1.598296e-15,3.000000e+01,8.319207e-07,1.086245e-11,9.215815e+02,0.000000e+00
1.755451e-15,3.000000e+01,9.116282e-07,1.190329e-11,9.217534e+02,0.000000e+00
1.928058e-15,3.000000e+01,9.991716e-07,1.304647e-11,9.219422e+02,0.000000e+00
2.117638e-15,3.000000e+01,1.095321e-06,1.430206e-11,9.221496e+02,0.000000e+00
2.325857e-15,3.000000e+01,1.200923e-06,1.568110e-11,9.223773e+02,0.000000e+00
2.554551e-15,3.000000e+01,1.316905e-06,1.719574e-11,9.226274e+02,0.000000e+00
2.805731e-15,3.000000e+01,1.444288e-06,1.885931e-11,9.229022e+02,0.000000e+00
3.081608e-15,3.000000e+01,1.584193e-06,2.068645e-11,9.232039e+02,0.000000e+00
3.384612e-15,3.000000e+01,1.737850e-06,2.269325e-11,9.235353e+02,0.000000e+00
3.717409e-15,3.000000e+01,1.906610e-06,2.489737e-11,9.238993e+02,0.000000e+00
4.082929e-15,3.000000e+01,2.091958e-06,2.731821e-11,9.242991e+02,0.000000e+00
4.484389e-15,3.000000e+01,2.295522e-06,2.997709e-11,9.247382e+02,0.000000e+00
4.925323e-15,3.000000e+01,2.469521e-06,3.224324e-11,9.250937e+02,0.000000e+00
5.409613e-15,3.000000e+01,2.505899e-06,3.271823e-11,9.250939e+02,0.000000e+00
5.941521e-15,3.000000e+01,2.545854e-06,3.323992e-11,9.250941e+02,0.000000e+00
6.525730e-15,3.000000e+01,2.589737e-06,3.381291e-11,9.250943e+02,0.000000e+00
7.167382e-15,3.000000e+01,2.637936e-06,3.444223e-11,9.250946e+02,0.000000e+00
7.872126e-15,3.000000e+01,2.690873e-06,3.513344e-11,9.250948e+02,0.000000e+00
8.646164e-15,3.000000e+01,2.749016e-06,3.589261e-11,9.250951e+02,0.000000e+00
9.496311e-15,3.000000e+01,2.812875e-06,3.672642e-11,9.250955e+02,0.000000e+00
1.043005e-14,3.000000e+01,2.883013e-06,3.764222e-11,9.250958e+02,0.000000e+00
1.145560e-14,3.000000e+01,2.960048e-06,3.864807e-11,9.250962e+02,0.000000e+00
1.258199e-14,3.000000e+01,3.044657e-06,3.975282e-11,9.250967e+02,0.000000e+00
1.381913e-14,3.000000e+01,3.137585e-06,4.096620e-11,9.250972e+02,0.000000e+00
1.517792e-14,3.000000e+01,3.239650e-06,4.229889e-11,9.250977e+02,0.000000e+00
1.667031e-14,3.000000e+01,3.351750e-06,4.376261e-11,9.250983e+02,0.000000e+00
1.830944e-14,3.000000e+01,3.474872e-06,4.537025e-11,9.250989e+02,0.000000e+00
2.010974e-14,3.000000e+01,3.610100e-06,4.713597e-11,9.250996e+02,0.000000e+00
2.208707e-14,3.000000e+01,3.758624e-06,4.907531e-11,9.251004e+02,0.000000e+00
2.425881e-14,3.000000e+01,3.921751e-06,5.120533e-11,9.251013e+02,0.000000e+00
2.664409e-14,3.000000e+01,4.100917e-06,5.354480e-11,9.251022e+02,0.000000e+00
2.926391e-14,3.000000e+01,4.297698e-06,5.611429e-11,9.251032e+02,0.000000e+00
3.214133e-14,3.000000e+01,4.513827e-06,5.893643e-11,9.251044e+02,0.000000e+00
3.530167e-14,3.000000e+01,4.751205e-06,6.203607e-11,9.251056e+02,0.000000e+00
3.877276e-14,3.000000e+01,5.011923e-06,6.544048e-11,9.251070e+02,0.000000e+00
