p_c,R,M,e(pc),col2(pc),col3(pc),col4(pc),col5(pc),col6(pc)
5.661315e-06,2.844400e+00,5.420240e-02,5.761153e-04,2.633818e+00,3.390063e+02,0.000000e+00,2.445240e-01,1.000000e+00
6.133035e-06,2.950200e+00,6.055486e-02,5.779760e-04,2.642096e+00,3.392882e+02,0.000000e+00,2.470757e-01,1.000000e+00
6.644061e-06,3.059000e+00,6.760527e-02,5.799917e-04,2.651064e+00,3.395935e+02,0.000000e+00,2.498402e-01,1.000000e+00
7.197667e-06,3.171000e+00,7.542022e-02,5.821754e-04,2.660779e+00,3.399243e+02,0.000000e+00,2.528349e-01,1.000000e+00
7.797401e-06,3.286100e+00,8.407320e-02,5.844338e-04,2.670793e+00,3.402766e+02,0.000000e+00,2.556565e-01,1.000000e+00
8.447107e-06,3.404400e+00,9.364647e-02,5.868493e-04,2.681493e+00,3.406564e+02,0.000000e+00,2.585907e-01,1.000000e+00
9.150950e-06,3.525800e+00,1.042206e-01,5.894662e-04,2.693084e+00,3.410680e+02,0.000000e+00,2.617694e-01,1.000000e+00
9.913438e-06,3.650200e+00,1.158824e-01,5.923010e-04,2.705642e+00,3.415137e+02,0.000000e+00,2.652129e-01,1.000000e+00
1.073946e-05,3.777600e+00,1.287212e-01,5.953721e-04,2.719246e+00,3.419967e+02,0.000000e+00,2.689434e-01,1.000000e+00
1.163431e-05,3.907800e+00,1.428291e-01,5.985642e-04,2.733294e+00,3.425095e+02,0.000000e+00,2.718834e-01,1.000000e+00
1.260372e-05,4.041000e+00,1.583229e-01,6.020213e-04,2.748508e+00,3.430650e+02,0.000000e+00,2.750607e-01,1.000000e+00
1.365390e-05,4.176800e+00,1.752958e-01,6.057665e-04,2.764990e+00,3.436668e+02,0.000000e+00,2.785028e-01,1.000000e+00
1.479160e-05,4.315200e+00,1.938505e-01,6.097492e-04,2.782479e+00,3.443126e+02,0.000000e+00,2.821205e-01,1.000000e+00
1.602408e-05,4.456000e+00,2.141016e-01,6.139792e-04,2.801012e+00,3.450051e+02,0.000000e+00,2.859137e-01,1.000000e+00
1.735926e-05,4.599100e+00,2.361532e-01,6.185618e-04,2.821089e+00,3.457553e+02,0.000000e+00,2.900230e-01,1.000000e+00
1.880570e-05,4.744200e+00,2.601086e-01,6.234246e-04,2.842316e+00,3.465574e+02,0.000000e+00,2.938132e-01,1.000000e+00
2.037265e-05,4.891200e+00,2.860776e-01,6.286451e-04,2.865069e+00,3.474215e+02,0.000000e+00,2.976105e-01,1.000000e+00
2.207017e-05,5.039800e+00,3.141637e-01,6.342379e-04,2.889397e+00,3.483511e+02,0.000000e+00,3.017281e-01,1.000000e+00
2.390914e-05,5.189700e+00,3.444364e-01,6.401868e-04,2.915190e+00,3.493468e+02,0.000000e+00,3.061959e-01,1.000000e+00
2.590133e-05,5.340600e+00,3.770089e-01,6.466025e-04,2.942948e+00,3.504179e+02,0.000000e+00,3.098689e-01,1.000000e+00
2.805951e-05,5.492200e+00,4.119351e-01,6.535047e-04,2.972715e+00,3.515654e+02,0.000000e+00,3.119071e-01,1.000000e+00
3.039753e-05,5.644100e+00,4.492723e-01,6.608827e-04,3.004419e+00,3.527957e+02,0.000000e+00,3.152738e-01,1.000000e+00
3.293036e-05,5.796100e+00,4.890672e-01,6.688066e-04,3.038384e+00,3.541187e+02,0.000000e+00,3.194946e-01,1.000000e+00
3.567423e-05,5.947600e+00,5.313446e-01,6.772718e-04,3.074499e+00,3.555295e+02,0.000000e+00,3.229767e-01,1.000000e+00
3.864673e-05,6.098300e+00,5.761058e-01,6.863636e-04,3.113145e+00,3.570405e+02,0.000000e+00,3.262536e-01,1.000000e+00
4.186691e-05,6.247800e+00,6.233272e-01,6.962141e-04,3.154892e+00,3.586576e+02,0.000000e+00,3.271694e-01,1.000000e+00
4.535540e-05,6.395500e+00,6.729220e-01,7.069637e-04,3.200324e+00,3.603858e+02,0.000000e+00,3.246051e-01,1.000000e+00
4.913457e-05,6.540800e+00,7.247781e-01,7.186774e-04,3.249653e+00,3.622310e+02,0.000000e+00,3.226330e-01,1.000000e+00
5.322863e-05,6.683200e+00,7.787585e-01,7.313920e-04,3.302962e+00,3.641988e+02,0.000000e+00,3.219982e-01,1.000000e+00
5.766382e-05,6.822200e+00,8.346919e-01,7.451561e-04,3.360415e+00,3.662933e+02,0.000000e+00,3.222298e-01,1.000000e+00
6.246857e-05,6.957300e+00,8.923906e-01,7.600549e-04,3.422302e+00,3.685219e+02,0.000000e+00,3.224837e-01,1.000000e+00
6.767367e-05,7.087900e+00,9.516341e-01,7.761860e-04,3.488924e+00,3.708897e+02,0.000000e+00,3.227630e-01,1.000000e+00
7.331247e-05,7.213700e+00,1.012176e+00,7.936617e-04,3.560693e+00,3.734087e+02,0.000000e+00,3.224529e-01,1.000000e+00
7.942112e-05,7.334100e+00,1.073730e+00,8.125826e-04,3.637931e+00,3.760836e+02,0.000000e+00,3.230881e-01,1.000000e+00
8.603876e-05,7.435700e+00,1.129176e+00,1.064274e-03,4.722389e+00,3.789024e+02,0.000000e+00,1.814923e-01,1.451194e+00
9.320781e-05,7.436200e+00,1.135712e+00,1.370605e-03,6.043430e+00,3.811864e+02,0.000000e+00,1.625576e-01,2.000000e+00
1.009742e-04,7.420700e+00,1.138606e+00,1.399374e-03,6.161899e+00,3.831892e+02,0.000000e+00,2.699497e-01,2.000000e+00
1.093877e-04,7.401500e+00,1.143144e+00,1.430132e-03,6.287879e+00,3.853167e+02,0.000000e+00,2.736713e-01,2.000000e+00
1.185023e-04,7.380500e+00,1.149623e+00,1.463013e-03,6.421807e+00,3.875750e+02,0.000000e+00,2.774867e-01,2.000000e+00
1.283763e-04,7.358400e+00,1.158147e+00,1.498170e-03,6.564170e+00,3.899711e+02,0.000000e+00,2.813826e-01,2.000000e+00
1.390731e-04,7.335700e+00,1.168702e+00,1.535685e-03,6.715021e+00,3.925034e+02,0.000000e+00,2.853317e-01,2.000000e+00
1.506611e-04,7.312700e+00,1.181243e+00,1.575794e-03,6.875279e+00,3.951864e+02,0.000000e+00,2.893492e-01,2.000000e+00
1.632147e-04,7.289700e+00,1.195665e+00,1.618695e-03,7.045584e+00,3.980287e+02,0.000000e+00,2.934429e-01,2.000000e+00
1.768143e-04,7.266600e+00,1.211827e+00,1.664469e-03,7.225825e+00,4.010241e+02,0.000000e+00,2.975519e-01,2.000000e+00
1.915471e-04,7.243500e+00,1.229560e+00,1.713445e-03,7.417318e+00,4.041937e+02,0.000000e+00,3.017013e-01,2.000000e+00
2.075075e-04,7.220300e+00,1.248665e+00,1.765754e-03,7.620127e+00,4.075330e+02,0.000000e+00,3.058601e-01,2.000000e+00
2.247977e-04,7.196800e+00,1.268925e+00,1.821676e-03,7.835128e+00,4.110532e+02,0.000000e+00,3.100230e-01,2.000000e+00
2.435286e-04,7.172900e+00,1.290107e+00,1.881474e-03,8.063052e+00,4.147619e+02,0.000000e+00,3.141749e-01,2.000000e+00
2.638203e-04,7.148500e+00,1.311982e+00,1.945423e-03,8.304569e+00,4.186644e+02,0.000000e+00,3.182961e-01,2.000000e+00
2.858027e-04,7.123400e+00,1.334311e+00,2.013828e-03,8.560447e+00,4.227669e+02,0.000000e+00,3.223697e-01,2.000000e+00
3.096167e-04,7.097300e+00,1.356862e+00,2.087027e-03,8.831546e+00,4.270766e+02,0.000000e+00,3.263777e-01,2.000000e+00
3.354151e-04,7.070100e+00,1.379390e+00,2.165393e-03,9.118827e+00,4.316017e+02,0.000000e+00,3.303075e-01,2.000000e+00
3.633630e-04,7.041700e+00,1.401681e+00,2.249308e-03,9.423143e+00,4.363464e+02,0.000000e+00,3.341348e-01,2.000000e+00
3.936397e-04,7.011900e+00,1.423530e+00,2.339206e-03,9.745516e+00,4.413170e+02,0.000000e+00,3.378434e-01,2.000000e+00
4.264391e-04,6.980600e+00,1.444738e+00,2.435577e-03,1.008718e+01,4.465231e+02,0.000000e+00,3.414236e-01,2.000000e+00
4.619715e-04,6.947700e+00,1.465122e+00,2.538941e-03,1.044932e+01,4.519715e+02,0.000000e+00,3.448611e-01,2.000000e+00
5.004645e-04,6.913100e+00,1.484531e+00,2.649832e-03,1.083299e+01,4.576632e+02,0.000000e+00,3.481301e-01,2.000000e+00
5.421650e-04,6.876800e+00,1.502823e+00,2.768897e-03,1.123977e+01,4.636097e+02,0.000000e+00,3.512294e-01,2.000000e+00
5.873400e-04,6.838700e+00,1.519856e+00,2.896806e-03,1.167110e+01,4.698173e+02,0.000000e+00,3.541490e-01,2.000000e+00
6.362792e-04,6.798900e+00,1.535532e+00,3.034288e-03,1.212846e+01,4.762895e+02,0.000000e+00,3.568743e-01,2.000000e+00
6.892962e-04,6.757300e+00,1.549770e+00,3.182150e-03,1.261356e+01,4.830330e+02,0.000000e+00,3.594012e-01,2.000000e+00
7.467307e-04,6.714000e+00,1.562491e+00,3.341290e-03,1.312836e+01,4.900588e+02,0.000000e+00,3.617314e-01,2.000000e+00
8.089509e-04,6.669000e+00,1.573657e+00,3.512636e-03,1.367449e+01,4.973640e+02,0.000000e+00,3.638503e-01,2.000000e+00
8.763555e-04,6.622400e+00,1.583214e+00,3.697261e-03,1.425423e+01,5.049607e+02,0.000000e+00,3.657655e-01,2.000000e+00
9.493764e-04,6.574500e+00,1.591203e+00,3.896302e-03,1.486974e+01,5.128531e+02,0.000000e+00,3.674766e-01,2.000000e+00
1.028482e-03,6.524900e+00,1.597464e+00,4.111004e-03,1.552335e+01,5.210461e+02,0.000000e+00,3.689852e-01,2.000000e+00
1.114178e-03,6.474100e+00,1.602131e+00,4.342734e-03,1.621761e+01,5.295457e+02,0.000000e+00,3.702957e-01,2.000000e+00
1.207016e-03,6.422300e+00,1.605270e+00,4.592966e-03,1.695514e+01,5.383555e+02,0.000000e+00,3.714133e-01,2.000000e+00
1.307588e-03,6.369200e+00,1.606739e+00,4.863320e-03,1.773879e+01,5.474803e+02,0.000000e+00,3.723442e-01,2.000000e+00
1.416541e-03,6.315200e+00,1.606716e+00,5.155561e-03,1.857162e+01,5.569254e+02,0.000000e+00,3.730969e-01,2.000000e+00
1.534572e-03,6.260500e+00,1.605221e+00,5.471604e-03,1.945691e+01,5.666959e+02,0.000000e+00,3.736803e-01,2.000000e+00
1.662438e-03,6.205100e+00,1.602279e+00,5.813538e-03,2.039808e+01,5.767952e+02,0.000000e+00,3.741029e-01,2.000000e+00
1.800958e-03,6.149300e+00,1.597992e+00,6.183636e-03,2.139879e+01,5.872279e+02,0.000000e+00,3.743748e-01,2.000000e+00
1.951020e-03,6.093100e+00,1.592410e+00,6.584375e-03,2.246305e+01,5.980000e+02,0.000000e+00,3.745070e-01,2.000000e+00
